wbid	N2	sp117	N2vssp117.log2.deseq	N2vssp117.log2	N2vssp117.log2.pval
C33C12.5	WBGene00016337	1.15677734764463	1.51534792743224	1.5640876784586	-0.389537871492605	NA
C33C12.7	WBGene00016339	0.342673294887143	0.202489039927645	0.415559864132999	0.758989942832995	NA
C33C12.8	WBGene00016340	8.05345396263283	12.7521267752485	1.83760812040294	-0.663058313436949	NA
C33C12.9	WBGene00016341	136.372699102583	54.3822090401738	-0.151798387592655	1.32634819455865	0.910723362470843
C33D12.1	WBGene00000452	37.0150744271634	19.9423008491951	0.282268748243892	0.892281058722102	0.915091661017262
C33D12.2	WBGene00016343	73.5432615744385	26.3595281591332	-0.305718807116275	1.48026861408227	0.857427175048912
C33D12.3	WBGene00006679	83.5261445741837	21.3636763925775	-0.79251810403781	1.9670679110038	0.162004009942219
C33D12.6	WBGene00016344	13.9613673433438	4.62383899295004	-0.419727368014116	1.59427717498011	0.88889865600096
C33D12.7	WBGene00000451	22.6271543957586	11.5712658443092	0.20704134254125	0.967508464424743	0.950946697591764
C33D3.1	WBGene00001250	318.884662528309	120.692381308578	-0.227150293621462	1.40170010058746	0.806079152908083
C33D3.3	WBGene00007894	72.1582786096601	28.0559628666543	-0.188307689223914	1.36285749618991	0.915091661017262
C33D3.4	WBGene00007895	3.1913236396712	0.921731196344949	-0.617187130960454	1.79173693792645	0.927361501741908
C33D3.5	WBGene00007896	1.67670413389313	0.771928923790329	0.0554615901596936	1.1190882168063	NA
C33D9.1	WBGene00001366	439.744748953374	192.999829775568	-0.0135169683860689	1.18806677535206	0.994483359171299
C33D9.10	WBGene00044239	1.85623847833713	0.400655772676867	-1.03739709576505	2.21194690273104	NA
C33D9.13	WBGene00194651	34.4538315346643	26.7794728897109	0.81101294001968	0.363536866946314	0.598162008525701
C33D9.2	WBGene00007897	0.342673294887143	0.202489039927645	0.415559864132999	0.758989942832994	NA
C33D9.3	WBGene00007898	1058.57114686273	419.410015623389	-0.161135210673094	1.33568501763909	0.905319249243483
C33D9.4	WBGene00005698	0.263508817901358	0.681885040882067	2.54622710235367	-1.37167729538767	NA
C33D9.6	WBGene00007900	95.1950474001099	50.4339214518133	0.258057694194747	0.916492112771246	0.886064490919622
C33D9.8	WBGene00007901	5.23875714745552	7.23963867427757	1.64124291740073	-0.46669311043474	0.399204322856725
C33E10.1	WBGene00016345	3.47028832471873	2.13284405807999	0.472272762150721	0.702277044815273	0.934856678015984
C33E10.10	WBGene00016350	0.720652147914015	0.20249008227367	-0.656901996821807	1.8314518037878	NA
C33E10.2	WBGene00016346	10.6708650514294	5.52882042973608	0.225916291937058	0.948633515028936	0.958146308390491
C33E10.5	WBGene00016347	0.883145838082113	1.93483812588629	2.30603907660586	-1.13148926963987	NA
C33E10.6	WBGene00016348	0.263508439157607	0.407016795261837	1.80178896792948	-0.627239160963483	NA
C33E10.8	WBGene00016349	6.85956564115307	5.7066740699064	0.909082748978391	0.265467057987603	0.658084499571903
C33F10.1	WBGene00016351	0.263507782732927	0.202488597076635	0.79454490080396	0.380004906162034	NA
C33F10.11	WBGene00016357	0.26350840226605	0.406969628638966	1.80162197534395	-0.627072168377961	NA
C33F10.12	WBGene00016358	0.737306381166614	0.402803892907267	0.30236319021805	0.872186616747944	NA
C33F10.13	WBGene00016359	5.63642532032205	1.99936979790501	-0.320685339803279	1.49523514676927	0.951617742037728
C33F10.14	WBGene00050941	346.088340907563	135.607389239097	-0.177154740571642	1.35170454753764	0.821681150841343
C33F10.2	WBGene00016352	64.9741398618928	33.1566764629947	0.203983578940583	0.97056622802541	0.922560676168723
C33F10.4	WBGene00016353	8.21056564770105	4.26805380609624	0.23064655434941	0.943903252616584	0.957222227310038
C33F10.5	WBGene00016354	992.612267415477	381.160267179426	-0.206282739638602	1.3808325466046	0.663369906407419
C33F10.7	WBGene00016355	280.615160731928	136.242290396245	0.132131445509619	1.04241836145637	0.933736381055303
C33F10.8	WBGene00016356	0.841489678505462	0.202490245288345	-0.880543359312932	2.05509316627893	NA
C33F10.9	WBGene00003435	1.28827933581917	0.202491177765836	-1.4949646795278	2.6695144864938	NA
C33G3.1	WBGene00001116	717.697781587856	374.571587181261	0.236414814925482	0.938134992040512	0.77205902845167
C33G3.3	WBGene00007903	537.07505536776	437.44470939163	0.878526770114227	0.296023036851767	0.529490339385729
C33G3.4	WBGene00007904	252.714739015718	134.829517693846	0.268176372929337	0.906373434036656	0.840704211876391
C33G3.5	WBGene00007905	NA	NA	NA	NA	NA
C33G3.6	WBGene00007906	160.919351732402	75.3407823480789	0.0797148954117787	1.09483491155422	0.947581892217763
C33G8.1	WBGene00005874	0.329364796927609	0.202488973150348	0.472706787323993	0.701843019642001	NA
C33G8.10	WBGene00016367	18.7935102950589	10.2051185449675	0.293608186282514	0.88094162068348	0.891086802285792
C33G8.11	WBGene00003697	69.5612931958093	33.8269349719265	0.134437515063134	1.04011229190286	0.932794950080365
C33G8.12	WBGene00016368	15.8778088519663	8.90059044826482	0.339510923625706	0.835038883340288	0.906853678215226
C33G8.13	WBGene00016369	0.198021846603364	1.32566610871678	3.91753575279719	-2.7429859458312	NA
C33G8.2	WBGene00016360	108.3748347114	25.8428175430448	-0.893644710933403	2.0681945178994	0.724813689494595
C33G8.3	WBGene00016361	5.11439649946656	0.736573665187756	-1.62111248212798	2.79566228909397	0.765172494597462
C33G8.4	WBGene00016362	371.8228257902	180.289595926598	0.130250613300127	1.04429919366587	0.912710719252957
C33G8.5	WBGene00016363	12.4762012700294	3.41792500569999	-0.693436277436099	1.86798608440209	0.795082557008625
C33G8.6	WBGene00003632	132.670406675183	59.3627339074145	0.0143326473175012	1.16021715964849	0.99250632651567
C33G8.7	WBGene00016364	30.5971773048748	14.937476870536	0.140087720701715	1.03446208626428	0.962247444715361
C33G8.8	WBGene00016365	22.2675724736938	10.0593627662317	0.0281444345700876	1.14640537239591	0.99250632651567
C33G8.9	WBGene00016366	23.5982586928473	12.8201300498218	0.294280296409604	0.88026951055639	0.883667910550529
C33H5.1	WBGene00016370	0.848267710901164	0.202490043746903	-0.892118866452581	2.06666867341858	NA
C33H5.10	WBGene00044326	194.645963521927	79.6320380819784	-0.114881732913868	1.28943153987986	0.883552860955719
C33H5.11	WBGene00016378	282.807169659989	169.333925842863	0.434602155855403	0.739947651110591	0.310642923447769
C33H5.12	WBGene00004703	1673.95852709089	649.58403889352	-0.191125888871693	1.36567569583769	0.712993168199237
C33H5.13	WBGene00016379	127.276295383122	75.6668013492979	0.424318422649263	0.750231384316731	0.690684774630636
C33H5.14	WBGene00016380	242.283273396073	117.671555483905	0.132620621288818	1.04192918567718	0.950991653994653
C33H5.15	WBGene00016381	102.395552093936	40.0503049770461	-0.179718107574394	1.35426791454039	0.919693707578315
C33H5.16	WBGene00016382	0.532608747315573	0.202489783384572	-0.22067719721972	1.39522700418571	NA
C33H5.17	WBGene00016383	NA	NA	NA	NA	NA
C33H5.18	WBGene00016384	419.789343336232	266.874961699679	0.521048221440547	0.653501585525447	0.247124613491633
C33H5.19	WBGene00044325	154.314140485815	80.6628437231833	0.238655711640611	0.935894095325383	0.757899741995887
C33H5.2	WBGene00016371	3.69326849039167	0.686497512626703	-1.25302194111909	2.42757174808508	0.858586568577158
C33H5.4	WBGene00002221	82.7463059784922	39.6261056455807	0.112306089279815	1.06224371768618	0.959794415975746
C33H5.6	WBGene00016373	16.9441888223464	4.75232692490967	-0.659534773242153	1.83408458020815	0.756125879979989
C33H5.7	WBGene00016374	283.881516451798	104.711539247349	-0.264318674649701	1.43886848161569	0.763442377775878
C33H5.8	WBGene00016375	127.777294628399	66.6923752761483	0.236512044721498	0.938037762244496	0.791191567987966
C33H5.9	WBGene00016376	340.705815932518	157.170913930804	0.0583574891315185	1.11619231783448	0.950991653994653
C34B2.1	WBGene00016386	12.4889587599883	5.31526798331464	-0.0578890574103287	1.23243886437632	0.99173953402746
C34B2.10	WBGene00016395	458.806004295642	223.785626420446	0.138782911339993	1.035766895626	0.865769549989001
C34B2.11	WBGene00016396	146.651444292195	81.8526391237717	0.333259365945388	0.841290441020606	0.815967314795244
C34B2.2	WBGene00016387	124.372862860914	40.9076255456512	-0.429680224058254	1.60423003102425	0.529994477064495
C34B2.3	WBGene00016388	0.364199150788395	0.202489142632448	0.327666802090257	0.846883004875737	NA
C34B2.4	WBGene00016389	0.618877175106289	0.202489791979345	-0.437254127789591	1.61180393475558	NA
C34B2.5	WBGene00016390	198.003692370753	86.7685302066514	-0.0157337306326774	1.19028353759867	0.991759522410709
C34B2.6	WBGene00016391	1340.1866452799	498.112660906518	-0.25334014248019	1.42788994944618	0.471537497956573
C34B2.7	WBGene00016392	412.971955878673	131.919266526707	-0.471838724892111	1.64638853185811	0.688634058716337
C34B2.8	WBGene00016393	2373.72065323413	954.610194073089	-0.139616709392992	1.31416651635899	0.808657237050013
C34B2.9	WBGene00016394	55.576804455201	25.2850364672312	0.0383507810420227	1.13619902592397	0.989557790466914
C34B4.1	WBGene00003143	268.192356816308	138.554122113264	0.221731317310259	0.952818489655735	0.871750212513873
C34B4.2	WBGene00007907	681.069504628252	317.40661593124	0.0730799706429154	1.10146983632308	0.967655759721155
C34B4.3	WBGene00007908	61.0999634237846	23.7742531765947	-0.187221687190053	1.36177149415605	0.911221668909902
C34B4.4	WBGene00007909	6.38010154305264	6.2909207488109	1.15424160907442	0.0203081978915741	0.667705780786555
C34B4.5	WBGene00007910	0.86301117256568	0.202489920405029	-0.916979334785227	2.09152914175122	NA
C34B4.7	WBGene00077698	7.94219009359895	3.282677751264	-0.10011395207246	1.27466375903845	0.988247386512217
C34B7.1	WBGene00007911	40.3549505929737	21.9396374539029	0.29534382404977	0.879205982916224	0.896418647829723
C34B7.2	WBGene00007912	421.493195184498	182.495543135445	-0.0330983014821332	1.20764810844813	0.982765281672832
C34B7.3	WBGene00007913	65.9420859400417	68.8560893749158	1.23693452914781	-0.062384722181813	0.245253060378038
C34B7.4	WBGene00007914	134.387727681462	53.440802736431	-0.155838006052176	1.33038781301817	0.891086802285792
C34C12.1	WBGene00007920	0.460517366555254	0.403535831909973	0.983991027301495	0.190558779664498	NA
C34C12.2	WBGene00007921	292.00138257296	103.13715148463	-0.32686128723178	1.50141109419777	0.455778362972476
C34C12.3	WBGene00007922	573.675417114766	229.340575409327	-0.148193268525127	1.32274307549112	0.826832271143349
C34C12.4	WBGene00007923	317.298102280758	177.482696586118	0.336389292305483	0.838160514660512	0.667375399897708
C34C12.5	WBGene00007924	906.20051175825	471.043528118563	0.230579883723532	0.943969923242462	0.640852948104152
C34C12.6	WBGene00007925	764.461945987053	307.020798011389	-0.141558491698621	1.31610829866461	0.877539341189381
C34C12.7	WBGene00007926	149.380689393027	50.5441052102164	-0.388829104071746	1.56337891103774	0.746195547209993
C34C12.8	WBGene00007927	873.368396295507	269.817856090672	-0.520054693170818	1.69460450013681	0.297905583615838
C34C12.9	WBGene00007928	37.7282332120784	20.9635935270632	0.326791306949312	0.847758500016682	0.865769549989001
C34C6.1	WBGene00005172	2.81989228080543	1.82937766017317	0.550262692404255	0.624287114561738	0.939277904828223
C34C6.2	WBGene00007915	334.89466702857	142.159791025832	-0.0616441295907999	1.23619393655679	0.967655759721155
C34C6.3	WBGene00007916	299.395632586193	151.517870941834	0.19198459462005	0.982565212345944	0.927700116671693
C34C6.4	WBGene00007917	407.398640086876	172.533166968619	-0.065017632076978	1.23956743904297	0.956386802415576
C34C6.5	WBGene00007918	187.762047803397	85.1406038184022	0.0335635522154095	1.14098625475059	0.982657614810182
C34C6.6	WBGene00004194	353.379200648982	129.088356957175	-0.278308437087632	1.45285824405363	0.427652119627876
C34C6.7	WBGene00007919	61.9406037134982	39.40565285831	0.522066965868212	0.652482841097782	0.822617472772233
C34C6.8	WBGene00000432	0.263507782732927	0.202488597076635	0.79454490080396	0.380004906162034	NA
C34C6.9	WBGene00194940	NA	NA	NA	NA	NA
C34D1.1	WBGene00007929	50.797536018039	21.3829998897749	-0.0737444448760382	1.24829425184203	0.984278126522535
C34D1.2	WBGene00007930	0.743814921135799	0.655447832743107	0.992087078416134	0.18246272854986	NA
C34D1.3	WBGene00003850	68.8911376328476	24.9355583606081	-0.291564086787555	1.46611389375355	0.883552860955719
C34D1.4	WBGene00007931	121.373862829672	51.515696957975	-0.0618239748334905	1.23637378179948	0.987866676135548
C34D1.5	WBGene00007932	61.9953645688063	41.7194881704606	0.603110917091054	0.57143888987494	0.588889163503239
C34D10.1	WBGene00016406	303.356810393368	143.276473680199	0.0923358418419673	1.08221396512403	0.956386802415576
C34D10.2	WBGene00016407	2499.92100719466	1321.63436047658	0.254990398037355	0.91955940892864	0.764843344254621
C34D4.1	WBGene00016397	20.1049908893449	6.04589680872421	-0.558975615018399	1.73352542198439	0.796623883262324
C34D4.10	WBGene00016402	15.6713112392966	6.69636451191447	-0.0521261228602054	1.2266759298262	0.991759522410709
C34D4.11	WBGene00016403	158.27968090694	97.8302305737052	0.480425992201404	0.69412381476459	0.654526310676715
C34D4.12	WBGene00000888	211.868748901394	97.0255629505234	0.0478158079876826	1.12673399897831	0.974148965671622
C34D4.13	WBGene00016404	140.017584960794	84.2043237698752	0.440907999381325	0.733641807584669	0.526895439295537
C34D4.14	WBGene00016405	8300.48814793426	3235.2724906623	-0.184759147975716	1.35930895494171	0.478474668736393
C34D4.15	WBGene00000687	239.609219158077	86.8248818675764	-0.28995316326902	1.46450297023501	0.918988122008824
C34D4.2	WBGene00016398	0.917887367596898	1.77306783879181	2.12440850381129	-0.949858696845296	NA
C34D4.3	WBGene00016399	0.361881446844992	0.404711233768262	1.33592555747114	-0.161375750505145	NA
C34D4.4	WBGene00016400	311.51392644556	136.136186718456	-0.0196962500162782	1.19424605698227	0.991920738463924
C34D4.8	WBGene00006113	1.21457117502137	0.399679933323246	-0.428980182288011	1.60352998925401	NA
C34D4.9	WBGene00003527	125.740917442814	55.2756773848382	-0.0111876826248293	1.18573748959082	0.997874662781847
C34E10.1	WBGene00001662	874.120364085373	352.098327788211	-0.13730376630612	1.31185357327211	0.742380187705537
C34E10.10	WBGene00016411	199.925250564393	64.3192395743844	-0.46158863383341	1.6361384407994	0.299521880251516
C34E10.11	WBGene00016412	685.0013230362	280.685934763662	-0.112600195699469	1.28715000266546	0.788447746016568
C34E10.2	WBGene00001661	280.738988553328	82.9541386627629	-0.584293764282532	1.75884357124853	0.188624732951307
C34E10.3	WBGene00001660	244.861053746047	123.360513648767	0.185467159438987	0.989082647527007	0.861966051792809
C34E10.4	WBGene00006946	296.397176217249	136.651340290858	0.0575177138824825	1.11703209308351	0.967655759721155
C34E10.5	WBGene00016408	763.692856006337	289.798903485119	-0.223390584904855	1.39794039187085	0.747159788453614
C34E10.6	WBGene00000229	53839.2070152061	23359.8144287278	-0.0300785405907003	1.20462834755669	0.967655759721155
C34E10.7	WBGene00000561	11.2576534246943	4.44251293459012	-0.166908450738226	1.34145825770422	0.982037142847178
C34E10.8	WBGene00016409	444.284169295542	168.707390143137	-0.22240975773557	1.39695956470156	0.643891232112382
C34E10.9	WBGene00016410	0.342673294887143	0.202489039927645	0.415559864132999	0.758989942832994	NA
C34E11.1	WBGene00004682	973.366704814	388.357357406176	-0.151048821378136	1.32559862834413	0.740095608332336
C34E11.2	WBGene00007935	147.65951243295	49.9242063534565	-0.389913094538601	1.56446290150459	0.802489298255438
C34E11.3	WBGene00044079	1192.12426365601	472.930260482574	-0.159285458290794	1.33383526525679	0.806079152908083
C34E11.4	WBGene00007937	6.17422054893688	6.74283814285074	1.30164875586391	-0.127098948897917	0.51356637312007
C34E11.7	WBGene00138725	14.6874200324821	4.64545778868571	-0.486138510052229	1.66068831701822	0.846211906072928
C34E7.1	WBGene00004108	867.939641189408	562.126022413555	0.547848692542543	0.626701114423451	0.255484369455719
C34E7.3	WBGene00007933	21.8391386937058	9.95295307601817	0.0408303944934134	1.13371941247258	0.99250632651567
C34E7.4	WBGene00007934	2882.02808149188	1701.73022659759	0.414467760568086	0.760082046397908	0.596945259427088
C34F11.1	WBGene00016413	0.263508497889011	1.28987929141761	3.46586447643557	-2.29131466946958	NA
C34F11.2	WBGene00016414	0.362469115362743	0.202489134605383	0.33453622953491	0.840013577431084	NA
C34F11.3	WBGene00016415	3415.33322904438	1416.96569673065	-0.0946717075232791	1.26922151448927	0.932794950080365
C34F11.4	WBGene00003443	3.47336424846325	0.398572288775643	-1.94887059212393	3.12342039908992	NA
C34F11.5	WBGene00016416	4.92271088839722	1.99954927200208	-0.125228373548505	1.2997781805145	0.985929387787107
C34F11.6	WBGene00003442	0.516195529010912	0.38876504584429	0.765530672261271	0.409019134704722	NA
C34F11.8	WBGene00016417	160.998991542554	71.1225474948052	-0.00412293950846704	1.17867274647446	0.999490578879952
C34F11.9	WBGene00001101	743.751815811102	281.506215678351	-0.22710470109996	1.40165450806595	0.673400770232358
C34F6.1	WBGene00007938	1577.89007777939	746.990999703289	0.0957158676816273	1.07883393928437	0.963372543683606
C34F6.10	WBGene00007944	870.765846026819	359.959632884519	-0.0998998881421973	1.27444969510819	0.904732223316549
C34F6.11	WBGene00007945	30.8761004507793	14.9594621619216	0.129117557351631	1.04543224961436	0.958258535979906
C34F6.12	WBGene00195211	0.263507971354779	0.646770827717169	2.46995780983448	-1.29540800286848	NA
C34F6.2	WBGene00000751	7.64228812320781	1.81305845831014	-0.901029400504737	2.07557920747073	0.908519306883308
C34F6.3	WBGene00000752	1.29516034717121	0.388964646330525	-0.560869977454154	1.73541978442015	NA
C34F6.4	WBGene00002029	41.8844571969991	24.8310413042366	0.420279593026188	0.754270213939806	0.725697992400525
C34F6.5	WBGene00007939	22.3231284752861	10.4703075464648	0.0823143985693545	1.09223540839664	0.97881891088561
C34F6.6	WBGene00007940	20.7335065584978	7.50971211169738	-0.290584818680097	1.46513462564609	0.896089323835458
C34F6.7	WBGene00007941	352.159445985126	150.606483007887	-0.0508951001308343	1.22544490709683	0.974148965671622
C34F6.8	WBGene00007942	1022.88696820408	434.014357106506	-0.0622822525637475	1.23683205952974	0.959334671732785
C34F6.9	WBGene00007943	346.210896094602	109.594703395695	-0.484923247607002	1.659473054573	0.542659692059083
C34G6.1	WBGene00016418	836.756105593406	328.062153126084	-0.176288198942995	1.35083800590899	0.883667910550529
C34G6.2	WBGene00016419	2229.78905022752	876.265614521698	-0.172917270680716	1.34746707764671	0.928492993234532
C34G6.3	WBGene00016420	2.75640913775378	0.670660457262084	-0.864585791172109	2.0391355981381	NA
C34G6.4	WBGene00003996	966.580089378502	426.576063024285	-0.00553645770584285	1.18008626467184	0.997943846665327
C34G6.5	WBGene00016421	45.11442106164	19.3435382621989	-0.0471871528668591	1.22173695983285	0.990795888302797
C34G6.6	WBGene00016422	17577.6761374763	6957.60320283731	-0.162532235673301	1.33708204263929	0.772114937866837
C34G6.7	WBGene00004109	721.58627055838	326.138364198063	0.0288620755946042	1.14568773137139	0.988185897457014
C34H3.1	WBGene00016423	183.599780305582	75.2339079393833	-0.112559588896575	1.28710939586257	0.930569420591476
C34H3.2	WBGene00003846	160.930824366156	63.5019343489294	-0.167018432491304	1.3415682394573	0.887597812305901
C34H4.1	WBGene00016424	286.457827652034	105.531978633908	-0.266092718755242	1.44064252572124	0.877539341189381
C34H4.2	WBGene00016425	641.889032993548	243.220554013813	-0.225508952245499	1.40005875921149	0.930569420591476
C34H4.3	WBGene00044073	111.621958722945	41.9273740943864	-0.23810667858526	1.41265648555125	0.871570553044724
C34H4.4	WBGene00000681	13434.496693467	6502.79751351625	0.127739939784071	1.04680986718192	0.950946697591764
C34H4.5	WBGene00016427	NA	NA	NA	NA	NA
C35A11.1	WBGene00016428	88.915468293264	33.9570776865422	-0.214172306927332	1.38872211389333	0.904732223316549
C35A11.2	WBGene00016429	115.092297375005	37.0753371353594	-0.45970975981355	1.63425956677954	0.710462138514394
C35A11.3	WBGene00016430	NA	NA	NA	NA	NA
C35A11.4	WBGene00016431	196.062238693716	45.6185343428785	-0.929069893505334	2.10361970047133	0.381829896500785
C35A5.1	WBGene00000173	4.70909788648505	2.0238770743022	-0.043779238142964	1.21832904510896	0.994472440567081
C35A5.10	WBGene00044016	67.2396162991603	41.1753088770535	0.46701778744978	0.707532019516214	0.830437874192618
C35A5.11	WBGene00044024	19.3414429963065	11.4220340554082	0.414673964973544	0.75987584199245	0.910723362470843
C35A5.2	WBGene00007946	20.6220760333055	9.14285375458077	0.00107667861841546	1.17347312834758	0.999490578879952
C35A5.3	WBGene00007947	152.118139207568	78.4777458817147	0.219713119311827	0.954836687654167	0.902596814006265
C35A5.4	WBGene00007948	0.709301971495205	1.39377143489844	2.14907193680497	-0.97452212983898	NA
C35A5.5	WBGene00007949	21.3516006860857	7.44291696461114	-0.345854376827422	1.52040418379342	0.908165245588586
C35A5.6	WBGene00007950	65.0461822510991	25.639635845179	-0.168538804728182	1.34308861169418	0.967688634125602
C35A5.7	WBGene00007951	77.7729770993813	30.7832832599	-0.162572044573236	1.33712185153923	0.94097516569743
C35A5.8	WBGene00007952	1610.79104609084	627.585354751566	-0.185335959667509	1.3598857666335	0.773468098064154
C35A5.9	WBGene00007953	18.5353197104374	9.54532463358141	0.217138976154308	0.957410830811686	0.932794950080365
C35B1.1	WBGene00006701	718.750323432169	311.746156889701	-0.0305691181144356	1.20511892508043	0.984181635856695
C35B1.2	WBGene00016432	209.703849001682	77.7452184095616	-0.256977682081484	1.43152748904748	0.697818860038982
C35B1.3	WBGene00016433	NA	NA	NA	NA	NA
C35B1.4	WBGene00016434	0.364199150788395	0.202489142632448	0.327666802090257	0.846883004875737	NA
C35B1.5	WBGene00016435	2041.80778891676	904.135135761587	-0.00068692864038039	1.17523673560637	0.999490578879952
C35B1.7	WBGene00016436	110.7242854728	29.9454489008963	-0.712013215784827	1.88656302275082	0.641497821419487
C35B1.8	WBGene00016437	1.98162632080148	1.32235724230494	0.590976852399588	0.583572954566406	NA
C35B1.9	WBGene00195006	0.364199122574399	0.202489142632318	0.327666913852887	0.846882893113107	NA
C35B8.1	WBGene00000748	1.61456195988536	0.662308189677198	-0.111018396533428	1.28556820349942	NA
C35B8.2	WBGene00006887	354.104123723254	169.717859039894	0.113514546738222	1.06103526022777	0.900327049426508
C35B8.3	WBGene00016438	176.376628060991	84.6196130445251	0.114954400698563	1.05959540626743	0.939699196117488
C35B8.4	WBGene00044743	129.836216560875	65.9055524613157	0.196328862359134	0.978220944606859	0.856599110683536
C35C5.1	WBGene00004746	382.824036004758	205.834798255995	0.279355296839675	0.895194510126319	0.772114937866837
C35C5.10	WBGene00007959	741.294600835681	298.358269266994	-0.138451433663874	1.31300124062987	0.904008474117879
C35C5.11	WBGene00044121	2.66440943169238	0.742318287141838	-0.669156171597945	1.84370597856394	NA
C35C5.2	WBGene00007954	2.36199525402505	1.91971738343037	0.875437677234942	0.299112129731052	0.890017507625922
C35C5.3	WBGene00007955	1057.57738266984	502.143310507982	0.0999576479195271	1.07459215904647	0.850432472873057
C35C5.4	WBGene00003239	296.607129871041	178.298558777469	0.440291570533444	0.734258236432549	0.246466248112356
C35C5.5	WBGene00002975	60.9761889044993	22.3017351373238	-0.276540215560553	1.45109002252655	0.845077074774811
C35C5.6	WBGene00007956	231.368159551178	103.453154295969	0.0133371035951464	1.16121270337085	0.991759522410709
C35C5.8	WBGene00007957	49.712032189662	28.4054288237068	0.367121409063851	0.807428397902143	0.912748617525055
C35C5.9	WBGene00007958	51.3611680733662	28.0463411709696	0.301684367950975	0.872865439015019	0.909145867294472
C35D10.1	WBGene00016439	450.000363259488	197.512768101727	-0.0134304405685341	1.18798024753453	0.99250632651567
C35D10.10	WBGene00016446	336.92570797542	132.059284882386	-0.176694966944534	1.35124477391053	0.749599397090117
C35D10.11	WBGene00016447	0.773222105190251	0.402907553617148	0.234115777521815	0.940434029444179	NA
C35D10.12	WBGene00016448	42.3611697329118	18.029838000882	-0.0578061863952927	1.23235599336129	0.987866676135548
C35D10.13	WBGene00016449	147.746912396727	60.3125946007259	-0.118046969165401	1.29259677613139	0.942092241000138
C35D10.14	WBGene00016450	443.307363689176	269.101028856851	0.45439038680784	0.720159420158153	0.574560933203892
C35D10.15	WBGene00016451	4.52872787938322	1.85445396644834	-0.113561590947932	1.28811139791393	0.988813792183802
C35D10.16	WBGene00000204	814.407393054547	417.524662815028	0.21066056778018	0.963889239185814	0.73122338467519
C35D10.17	WBGene00016452	182.306880607826	86.3220280098516	0.0959814588588518	1.07856834810714	0.950688181699532
C35D10.2	WBGene00016440	7.86065606574743	0.922827261216351	-1.91596739231602	3.09051719928201	0.576769488346132
C35D10.3	WBGene00016441	0.363037646412566	1.29205362671513	3.00602469111417	-1.83147488414818	NA
C35D10.4	WBGene00000767	1132.61520117319	393.746370705646	-0.349769460088669	1.52431926705466	0.310642923447769
C35D10.5	WBGene00016442	223.398646176166	94.2983409891959	-0.0697663413736614	1.24431614833966	0.967288445679164
C35D10.6	WBGene00016443	200.894234829415	97.2237070690759	0.127493693299232	1.04705611366676	0.889556610091562
C35D10.7	WBGene00016444	209.529892826628	84.9246677897693	-0.128350700752185	1.30290050771818	0.911257646723218
C35D10.8	WBGene00016445	17.5687986686306	7.41215303082017	-0.070501165590078	1.24505097255607	0.983760583086962
C35D10.9	WBGene00000418	167.533724725733	70.8641553159398	-0.0667737644933049	1.2413235714593	0.968119260215208
C35D6.1	WBGene00005436	NA	NA	NA	NA	NA
C35D6.10	WBGene00023513	0.198020978041697	0.387752117861488	2.14403119277536	-0.969481385809365	NA
C35D6.2	WBGene00005435	NA	NA	NA	NA	NA
C35D6.3	WBGene00007960	NA	NA	NA	NA	NA
C35D6.4	WBGene00007961	0.482408425237755	0.38871726160784	0.863015877180972	0.311533929785022	NA
C35D6.9	WBGene00023508	0.198021846603364	1.32566610871678	3.91753575279719	-2.7429859458312	NA
C35E7.1	WBGene00016453	8.07043821028941	4.99123003403557	0.481298191376278	0.693251615589717	0.910723362470843
C35E7.10	WBGene00016462	0.263507782732927	0.202488597076635	0.79454490080396	0.380004906162034	NA
C35E7.11	WBGene00016463	77.2024560517188	34.7753232648398	0.0239669879492286	1.15058281901676	0.993739346006389
C35E7.2	WBGene00016454	219.131536509849	108.770771172886	0.164043609336135	1.01050619762986	0.939699196117488
C35E7.3	WBGene00016455	0.481120400461695	0.619358123229445	1.53892567422494	-0.36437586725895	NA
C35E7.4	WBGene00016456	124.568668284162	74.1087632708766	0.425324616660977	0.749225190305016	0.596816114010123
C35E7.5	WBGene00016457	39.5231464282745	37.8573154244755	1.11242411170909	0.0621256952568994	0.499411503262958
C35E7.6	WBGene00016458	240.61674805019	117.357640356582	0.138724511605545	1.03582529536045	0.88889865600096
C35E7.7	WBGene00016459	1.19492154729703	0.202490259260333	-1.38644167973023	2.56099148669623	NA
C35E7.8	WBGene00016460	50.8537905172759	12.1003359985113	-0.896758397707059	2.07130820467305	0.620929391093327
C35E7.9	WBGene00016461	0.343000740963254	0.405900176605908	1.41746308174769	-0.242913274781698	NA
C36A4.1	WBGene00007963	15.5493325432358	11.7537180260378	0.770814346442303	0.403735460523691	0.638424679116497
C36A4.10	WBGene00007970	0.525436765338812	0.388186490326578	0.737782566365648	0.436767240600346	NA
C36A4.11	WBGene00044167	14.9892580866239	6.75369694436845	0.024370178532786	1.15017962843321	0.995297649295442
C36A4.2	WBGene00007964	107.66045476604	64.0048952743964	0.424315538247578	0.750234268718416	0.808657237050013
C36A4.3	WBGene00014697	67.9303533316244	128.867034978943	2.09830480381303	-0.923754996847036	0.0462664023976689
C36A4.4	WBGene00007965	304.264988311808	113.428095200952	-0.249000497745935	1.42355030471193	0.790242252924498
C36A4.5	WBGene00007966	134.963257396641	46.8230982975422	-0.352724586005188	1.52727439297118	0.795862975005198
