wbid	N2	sp117
C14C11.3	WBGene00015767	677.204080919715	243.151832760555
C14C11.4	WBGene00015768	82.8934497612975	32.9778768484514
C14C11.5	WBGene00006008	5.71937781830678	1.58876633875923
C14C11.6	WBGene00003507	92.868035300493	36.0199108727609
C14C11.7	WBGene00015769	258.264657002361	143.99811525741
C14C11.8	WBGene00004104	1666.31277584928	708.025675472728
C14C6.1	WBGene00005898	0.263507782732927	0.202488597076635
C14C6.10	WBGene00005585	0.87483180760084	0.84009739081059
C14C6.12	WBGene00015763	14.2404126757881	5.48391272898638
C14C6.13	WBGene00015764	NA	NA
C14C6.2	WBGene00015756	543.187742160152	305.307248138677
C14C6.3	WBGene00015757	2.41782932480695	15.9138924238622
C14C6.4	WBGene00015758	28.2578119860974	47.9313441771681
C14C6.5	WBGene00015759	1198.77212749934	851.394297407394
C14C6.6	WBGene00015760	1.33535763854368	13.9687136477546
C14C6.7	WBGene00015761	0.684811848761287	1.47857189668684
C14C6.8	WBGene00015762	1.92372698673879	7.83153945045499
C14C6.9	WBGene00005899	0.263507782732927	0.202488597076635
C14E2.1	WBGene00015770	NA	NA
C14E2.2	WBGene00015771	0.263508419463251	2.65872916308019
C14E2.3	WBGene00015772	0.198021012298489	0.407015447077675
C14E2.4	WBGene00015773	0.263507782732927	0.202488597076635
C14E2.5	WBGene00015774	0.342673294887143	0.202489039927645
C14E2.6	WBGene00015775	1.66174116065205	0.665078456266492
C14E2.7	WBGene00044562	2.94510853288272	2.11856166619364
C14F11.1	WBGene00015778	4885.63476887481	3242.03562784173
C14F11.2	WBGene00015779	511.091070959101	202.816062240755
C14F11.3	WBGene00001803	102.647441788071	45.5450090400355
C14F11.4	WBGene00015780	3.0981854543309	2.93655449993909
C14F11.5	WBGene00002024	671.175237912685	348.598576201989
C14F11.6	WBGene00015781	934.673259691811	391.805649925463
C14F11.7	WBGene00015782	1.44604546622813	0.659980281902572
C14F5.1	WBGene00015776	547.737831637745	340.377727786981
C14F5.2	WBGene00006980	34.1468915377854	25.1147483046625
C14F5.3	WBGene00006588	3083.87764610565	1116.01461409311
C14F5.4	WBGene00015777	160.700957925604	86.1281459991491
C14F5.5	WBGene00004774	217.801455105611	119.663561271435
C14H10.1	WBGene00007591	1119.65575243773	530.446837911192
C14H10.2	WBGene00007592	952.523602759324	397.028786820454
C14H10.3	WBGene00007593	1416.87575593235	637.834224696748
C14H10.4	WBGene00006135	NA	NA
C15A11.1	WBGene00000612	0.198021846603364	1.32566610871678
C15A11.2	WBGene00007597	7.28897631372421	2.57733381428162
C15A11.3	WBGene00004944	85.529869839043	40.3552076222416
C15A11.4	WBGene00007598	8.2404033488792	3.98010433422414
C15A11.5	WBGene00000596	0.26350840226605	0.406969628638966
C15A11.6	WBGene00000638	3.84810234683582	0.988725529466311
C15A11.7	WBGene00007599	174.404361860943	127.415098641093
C15A7.1	WBGene00007594	6.85201290275527	3.8613754736678
C15A7.2	WBGene00007595	9.78710548488991	4.86993021982186
C15A7.4	WBGene00045385	2.69223217699467	1.21220824033494
C15B12.1	WBGene00015783	95.2542177808586	35.5308409191654
C15B12.2	WBGene00015784	5.00562183814536	1.23315484258087
C15B12.3	WBGene00015785	NA	NA
C15B12.4	WBGene00015786	106.337199075122	39.2624107285851
C15B12.5	WBGene00001517	50.9118598687672	18.0362610460177
C15B12.6	WBGene00015787	50.359515961748	19.9015578325747
C15B12.7	WBGene00000393	373.594929288122	169.3290097351
C15B12.8	WBGene00015788	7.86777920244451	0.963203717296718
C15B12.9	WBGene00044573	0.479771711514225	1.8501730335461
C15C6.1	WBGene00007600	377.717928020506	206.28827829442
C15C6.2	WBGene00007601	1.31710675834699	0.955176363148554
C15C6.3	WBGene00007602	804.641855792941	305.925460090177
C15C6.4	WBGene00007603	56.8740142072015	20.8906185538853
C15C7.1	WBGene00015789	54.0305398732115	14.7143156771424
C15C7.2	WBGene00002220	202.693395211046	87.5780128980067
C15C7.4	WBGene00015790	173.347587372641	63.5354391974353
C15C7.5	WBGene00015791	1776.52592993666	837.791309203509
C15C7.6	WBGene00015792	8.91398072305694	1.67833940268593
C15C7.7	WBGene00015793	246.255209644575	104.316540830929
C15C8.1	WBGene00007604	308.867214807772	114.023213938256
C15C8.2	WBGene00000521	143.201501981548	72.2857914832357
C15C8.3	WBGene00007605	3246.16151736027	826.04858519808
C15C8.4	WBGene00007606	226.750008408743	100.637126857862
C15C8.5	WBGene00007607	19.779470968485	7.21348643212002
C15C8.6	WBGene00007608	8.63528062236752	4.06979200746623
C15C8.7	WBGene00007609	190.875782178328	96.4561358441553
C15C8.8	WBGene00045460	3.84278582209103	1.23816539190142
C15F1.1	WBGene00015794	267.3433159372	106.858020596483
C15F1.2	WBGene00015795	762.14058537514	303.355102315552
C15F1.3	WBGene00006605	533.071033247482	216.75604698992
C15F1.4	WBGene00004090	210.500722803704	77.7885713525998
C15F1.5	WBGene00015796	4.39693480303243	1.75862360003428
C15F1.6	WBGene00000198	5058.09951470808	1888.33087161119
C15F1.7	WBGene00004930	2466.59264932452	1058.68125240819
C15F1.8	WBGene00015797	5.68076407428718	1.06706597919452
C15H11.1	WBGene00007613	0.48506131146056	0.388191033021824
C15H11.10	WBGene00007618	0.461742783172758	0.388176156800696
C15H11.11	WBGene00007619	17.3310536139881	10.0030107879366
C15H11.13	WBGene00077576	0.198021846603364	1.32566610871678
C15H11.2	WBGene00007614	24.2053406031902	14.1887047784632
C15H11.3	WBGene00003834	1358.66479336808	846.058345004264
C15H11.4	WBGene00000985	725.081208806843	362.563717445283
C15H11.5	WBGene00007615	160.566041667484	34.3118512206576
C15H11.6	WBGene00003835	95.4422827309826	28.559814487489
C15H11.7	WBGene00003922	1285.35195902417	615.996050593841
C15H11.8	WBGene00007616	107.810045381384	48.1074853686028
C15H11.9	WBGene00007617	1579.852442421	543.482240466864
C15H7.3	WBGene00007610	0.263507782732927	0.202488597076635
C15H7.4	WBGene00007611	0.927538229352562	0.202490336483072
C15H9.1	WBGene00003778	254.096350680987	190.706797833338
C15H9.11	WBGene00015805	221.899492728749	193.038479540944
C15H9.2	WBGene00015798	8.96747311826697	5.7848933445986
C15H9.3	WBGene00015799	8.13908315170455	5.80886418514106
C15H9.4	WBGene00015800	455.083998846372	230.678165861252
C15H9.5	WBGene00015801	365.806608534226	169.215707274767
C15H9.6	WBGene00002007	31015.0937514287	13734.2073716362
C15H9.7	WBGene00015802	598.47791078185	237.642126517737
C15H9.8	WBGene00004193	327.017413247321	125.96682037662
C15H9.9	WBGene00015803	2262.5565684124	1009.83352459961
C16A11.1	WBGene00001673	11.4897042922774	5.53225182295152
C16A11.10	WBGene00185089	17.6103018008015	5.29728407005223
C16A11.2	WBGene00015815	237.549991923965	96.3130496122938
C16A11.3	WBGene00015816	67.2714877849083	25.2006326320058
C16A11.4	WBGene00015817	404.70725568944	124.351372548975
C16A11.5	WBGene00015818	42.4194379804576	15.8955951041408
C16A11.6	WBGene00015819	27.2497562942952	10.5587659268432
C16A11.7	WBGene00015820	0.777863075861848	2.85791816672328
C16A11.8	WBGene00015821	0.816131411525567	0.202490204799515
C16A11.9	WBGene00045297	17.7140448450835	9.98541411389574
C16A3.1	WBGene00015806	208.351155541634	71.2853498379347
C16A3.10	WBGene00015814	2727.84949081816	938.352917020777
C16A3.2	WBGene00015807	40.9517265108745	26.2379602789898
C16A3.3	WBGene00002850	2224.87102758767	753.170412343146
C16A3.4	WBGene00015809	1005.12676135737	423.64517461188
C16A3.5	WBGene00015810	3639.31356842389	1384.33775058208
C16A3.6	WBGene00015811	1130.51414606805	474.458600143275
C16A3.7	WBGene00007048	899.667129023396	381.946748049366
C16A3.8	WBGene00015813	915.075892948354	345.053519177802
C16A3.9	WBGene00004482	14676.0123075417	7535.49665059792
C16B8.1	WBGene00003007	245.678746105527	102.037844732803
C16B8.2	WBGene00015822	35.3395345020708	18.8208156885661
C16B8.3	WBGene00015823	1784.56984088193	987.658566627396
C16B8.4	WBGene00015824	129.977051766386	53.606303252989
C16C10.1	WBGene00007622	90.9001073744313	32.6709315524556
C16C10.10	WBGene00006448	125.969855870815	53.6091146807708
C16C10.11	WBGene00007630	4363.29608394993	1871.4076538291
C16C10.12	WBGene00007631	1.28911522742749	0.965404551458892
C16C10.13	WBGene00007632	0.45965824781065	2.53028657107271
C16C10.2	WBGene00007623	234.948482159601	80.1015651753572
C16C10.3	WBGene00007624	899.58209671297	393.728246823557
C16C10.4	WBGene00007625	381.287001305855	195.08300006792
C16C10.5	WBGene00007626	261.296314216938	117.551677526255
C16C10.6	WBGene00007627	462.879175298089	199.627460447264
C16C10.7	WBGene00004381	318.380321788653	156.435132180756
C16C10.8	WBGene00007628	293.523830392314	94.3562063146091
C16C10.9	WBGene00007629	2.17821764894934	3.42654312882381
C16C2.1	WBGene00000430	5.76354947490196	0.944180137609094
C16C2.2	WBGene00001145	968.235864221572	427.436771139719
C16C2.3	WBGene00007620	274.967435738447	134.140236790628
C16C2.4	WBGene00007621	512.171869051507	224.708122445181
C16C4.1	WBGene00015825	NA	NA
C16C4.10	WBGene00015834	0.263507782732927	0.202488597076635
C16C4.11	WBGene00015835	NA	NA
C16C4.12	WBGene00015836	0.198021376784798	0.681789691632252
C16C4.13	WBGene00015837	0.364199124904965	0.202489142632328
C16C4.14	WBGene00015838	0.364199123638282	0.202489142632323
C16C4.15	WBGene00015839	7.68237060700034	7.69362688621892
C16C4.16	WBGene00015840	NA	NA
C16C4.17	WBGene00044359	NA	NA
C16C4.18	WBGene00194998	7.35068004574679	2.67015683251822
C16C4.3	WBGene00015827	NA	NA
C16C4.4	WBGene00015828	7.54941075879542	2.95722416906621
C16C4.5	WBGene00015829	12.644437221954	9.43398714959999
C16C4.6	WBGene00015830	0.360942490393367	1.51268274234355
C16C4.8	WBGene00015832	0.263507782732927	0.202488597076635
C16C4.9	WBGene00015833	NA	NA
C16C8.10	WBGene00015848	0.343709346944452	1.91276152646073
C16C8.11	WBGene00015849	16.0113951176826	7.65796714550331
C16C8.12	WBGene00015850	7.50834741272076	2.71969250829794
C16C8.13	WBGene00015851	7.87128264079189	4.1782896988948
C16C8.14	WBGene00015852	19.656728644907	12.6099135744706
C16C8.16	WBGene00015853	61.1658593666396	26.4449895128248
C16C8.17	WBGene00015854	1.00542546330399	2.08112475678676
C16C8.18	WBGene00015855	0.855221023990399	0.202490050449842
C16C8.19	WBGene00015856	NA	NA
C16C8.2	WBGene00015841	1655.48307334941	638.954515187453
C16C8.20	WBGene00195070	4.99940798524244	2.18050183811539
C16C8.21	WBGene00195071	3.65173710638155	0.202490311000206
C16C8.22	WBGene00195072	0.988511764598623	0.202490141329748
C16C8.4	WBGene00015842	18.0525961528733	9.51812021906901
C16C8.5	WBGene00015843	22.4564056539575	6.19719847858311
C16C8.7	WBGene00015845	NA	NA
C16C8.8	WBGene00015846	NA	NA
C16C8.9	WBGene00015847	NA	NA
C16D2.1	WBGene00007633	0.631048170436069	0.40340946811679
C16D2.2	WBGene00195143	16.7230942706552	10.9316086154644
C16D2.3	WBGene00195144	12.6317044989157	8.57621347729384
C16D6.1	WBGene00007634	9.83333151749893	5.39469416895975
C16D6.2	WBGene00007635	56.0457866261159	26.7966847913676
C16D6.3	WBGene00007636	0.263508191392655	0.406675032650815
C16D9.1	WBGene00015857	315.680287711168	123.976935321046
C16D9.2	WBGene00004395	661.971735269585	251.920862152745
C16D9.3	WBGene00015858	0.263507782732927	0.202488597076635
C16D9.4	WBGene00015859	77.9516996299713	44.0688253735075
C16D9.5	WBGene00015860	5.47667503071387	2.19254429348825
C16D9.6	WBGene00015861	34.4355949417465	14.7546157092498
C16D9.7	WBGene00015862	1.79099634156969	0.927142634940542
C16D9.8	WBGene00015863	0.263507782732927	0.202488597076635
C16D9.9	WBGene00015864	19.2294112394987	4.53558516659722
C16E9.1	WBGene00015865	353.755696259158	119.540422336636
C16E9.2	WBGene00015866	128.074677058374	54.6902437133381
C16E9.4	WBGene00002123	795.978730169706	398.648031305733
C16H3.1	WBGene00015867	8.38414851838511	3.30568272852119
C16H3.2	WBGene00002272	2498.9746711808	1539.67649901192
C16H3.3	WBGene00015868	580.706437045857	395.122107904729
C17A2.1	WBGene00015869	0.198021122774726	0.895409378194587
C17A2.2	WBGene00015870	0.929574728870877	0.20249012259163
C17A2.3	WBGene00015871	0.636876999316802	0.403404762704889
C17A2.4	WBGene00015872	1.31401834996108	1.45692342941291
C17A2.5	WBGene00015873	1.08924281199617	0.202490192492675
C17A2.7	WBGene00015875	1.60965056625174	0.202490517847809
C17A2.8	WBGene00003662	0.362469115362743	0.202489134605383
C17B7.1	WBGene00006126	0.263507610030421	1.54583884403677
C17B7.10	WBGene00015884	5.85662507096936	1.97926008668956
C17B7.11	WBGene00015885	77.0068182294894	50.9111616491106
C17B7.12	WBGene00015886	21.253389486596	1.4466873323731
C17B7.14	WBGene00194898	1.88623686547566	0.641033485389628
C17B7.2	WBGene00015876	41.215475472245	8.19544413010328
C17B7.3	WBGene00015877	4.21076154638504	0.665515034467136
C17B7.4	WBGene00015878	8.5397336395939	0.974792054782345
C17B7.5	WBGene00015879	42.4078205570214	28.9476793764172
C17B7.8	WBGene00015882	10.8633688411868	2.63173750605086
C17B7.9	WBGene00015883	NA	NA
C17C3.1	WBGene00015887	551.636381853978	208.943833899211
C17C3.10	WBGene00001966	0.263507782732927	0.202488597076635
C17C3.11	WBGene00015893	0.198020978041697	0.387752117861488
C17C3.12	WBGene00015894	4.6193372323414	5.98743922048924
C17C3.13	WBGene00015895	NA	NA
C17C3.15	WBGene00015896	12.5908705367132	5.5604796830979
C17C3.18	WBGene00002096	2.68475099523343	5.01388711791515
C17C3.19	WBGene00002095	8.77961934064038	1.80695738954288
C17C3.2	WBGene00015888	NA	NA
C17C3.20	WBGene00002121	NA	NA
C17C3.3	WBGene00015889	13.7319272241407	13.2711170651457
C17C3.4	WBGene00002094	3.773018488812	0.686340166835332
C17C3.5	WBGene00015890	0.198021846603364	1.32566610871678
C17C3.6	WBGene00015891	NA	NA
C17C3.7	WBGene00001964	NA	NA
C17C3.8	WBGene00001965	NA	NA
C17C3.9	WBGene00015892	0.198021012298489	0.407015447077675
C17D12.1	WBGene00007637	386.379108258701	126.804571783793
C17D12.2	WBGene00006807	385.520841230063	126.187306697574
C17D12.3	WBGene00007638	0.263507782732927	0.202488597076635
C17D12.5	WBGene00007639	3.218476788132	0.399092477464023
C17D12.6	WBGene00004963	2.29207402033485	5.2646720052691
C17D12.7	WBGene00007640	177.102651346954	61.0173709086798
C17D12.9	WBGene00086552	0.198021012298489	0.407015447077675
C17E4.1	WBGene00007641	0.26350840226605	0.406969628638966
C17E4.10	WBGene00007647	379.932789634182	208.665350715763
C17E4.11	WBGene00044236	35.9603693682483	12.2707753967858
C17E4.2	WBGene00007642	87.8861704044114	40.8426166508916
C17E4.3	WBGene00007643	19.3643595513713	8.25040721688414
C17E4.4	WBGene00007644	12.7635986348195	5.83197545016043
C17E4.5	WBGene00003904	1227.20362071209	385.312399149219
C17E4.6	WBGene00007645	672.06476581201	226.437481840489
C17E4.9	WBGene00007646	4176.20646753794	2024.77343992333
C17E7.1	WBGene00015897	50.8571988118991	10.2507761201764
C17E7.10	WBGene00015904	0.198021012298489	0.407015447077675
C17E7.11	WBGene00006260	0.198021792844663	2.71390001861305
C17E7.12	WBGene00015905	1.01139412398627	0.20249003363838
C17E7.13	WBGene00015906	21.6632263037297	8.74970863683769
C17E7.2	WBGene00005404	0.198021012298489	0.407015447077675
C17E7.3	WBGene00015898	1.07084035100758	0.202490173447043
C17E7.4	WBGene00015899	2.18976657372275	1.90902308977228
C17E7.5	WBGene00015900	37.3117950159009	13.1696445084979
C17E7.6	WBGene00015901	27.5062701223196	8.78438626183856
C17E7.7	WBGene00015902	6.93346590076488	4.69317697089167
C17E7.8	WBGene00003714	18.6019883978217	7.94626957085822
C17E7.9	WBGene00015903	0.684462576123666	1.09794572667468
C17F3.1	WBGene00015907	NA	NA
C17F3.3	WBGene00015908	2.71461573564048	0.399023797680374
C17F4.1	WBGene00015909	0.263507782732927	0.202488597076635
C17F4.10	WBGene00023479	0.198020854437312	1.55141095483444
C17F4.11	WBGene00044373	0.834211217636131	0.388841928740666
C17F4.12	WBGene00044374	9.0672454627621	5.1406206778106
C17F4.2	WBGene00015910	64.3391678029131	27.3557484525503
C17F4.3	WBGene00015911	13.0647698102763	10.5031433200272
C17F4.4	WBGene00005501	0.263508507126197	1.29033210030874
C17F4.5	WBGene00015912	16.2359276143434	7.75745538518469
C17F4.6	WBGene00001544	45.8102317228058	23.9158300517344
C17F4.7	WBGene00015913	18202.6829736291	6529.18449812201
C17F4.8	WBGene00015914	2.64716297709438	0.708162197031032
C17G1.1	WBGene00007648	0.633622641717059	1.18254762881484
C17G1.2	WBGene00007649	NA	NA
C17G1.3	WBGene00007650	600.908996776249	276.993979568972
C17G1.4	WBGene00007651	1211.15666605879	435.515656348454
C17G1.5	WBGene00007652	91.2941300260781	43.921755364752
C17G1.6	WBGene00003553	1888.81144295236	703.49812878685
C17G1.7	WBGene00007653	874.451528256527	440.110633306105
C17G1.8	WBGene00023491	166.798216389299	77.0082801289772
C17G10.1	WBGene00015915	230.510390529367	74.952180722721
C17G10.10	WBGene00195182	0.576882808132659	0.659074482136899
C17G10.2	WBGene00015916	261.304001961206	65.5476154926
C17G10.3	WBGene00015917	0.361019665766163	0.404913744526204
C17G10.4	WBGene00000383	1184.28351821181	629.807862311914
C17G10.5	WBGene00003097	2519.08962076625	1488.39931188629
C17G10.6	WBGene00015918	9.62508881819075	3.7456419924235
C17G10.7	WBGene00015919	58.8679200661846	40.3686488209947
C17G10.8	WBGene00000970	778.346994757608	382.759156402718
C17G10.9	WBGene00015920	2300.82741018446	942.692525905139
C17H1.10	WBGene00044237	0.667690421807286	0.202489845358815
C17H1.13	WBGene00044708	0.263507755238702	0.647652753001235
C17H1.14	WBGene00044709	0.343199222187339	0.612196632235075
C17H1.2	WBGene00007655	0.198020181972506	1.17620479865329
C17H1.3	WBGene00007656	1.31224354977777	4.40886799510192
C17H1.4	WBGene00007657	0.359173254049147	0.83326732794244
C17H1.5	WBGene00007658	0.590722189538943	0.619015630405271
C17H1.6	WBGene00007659	1.35388047915788	0.658426113753528
C17H1.7	WBGene00007660	53.8285737226281	67.6039195754105
C17H1.8	WBGene00007661	0.263508439157607	0.407016795261837
C17H1.9	WBGene00007662	0.552363965729954	0.388257380332506
C17H11.1	WBGene00015921	32.7427498199527	15.3477939122079
C17H11.2	WBGene00015922	177.72643276089	72.1706181678236
C17H11.4	WBGene00015924	0.263507782732927	0.202488597076635
C17H11.5	WBGene00015925	7.56102146076919	4.46592168629698
C17H11.6	WBGene00015926	732.239406624012	354.594780723956
C17H12.1	WBGene00015927	1349.23272414427	563.237683887969
C17H12.10	WBGene00015935	25.1851757705247	10.0092494794998
C17H12.11	WBGene00015936	8.73927028860697	8.43969087721656
C17H12.12	WBGene00015937	2.69122472815684	1.6755059513204
C17H12.13	WBGene00015938	330.860143128732	182.452687078357
C17H12.14	WBGene00006917	9339.24394735301	4538.26147928035
C17H12.2	WBGene00015928	413.335922671608	172.580448986957
C17H12.3	WBGene00015929	2.38582696012797	0.20249036097084
C17H12.4	WBGene00015930	123.127506618858	54.5986221796306
C17H12.5	WBGene00015931	2.48795797853023	0.669514725244545
C17H12.6	WBGene00015932	7.1760048083083	5.71416897777124
C17H12.8	WBGene00015933	1494.19099676396	1092.52424999613
C17H12.9	WBGene00015934	111.536508357977	51.259177328231
C18A11.1	WBGene00015947	66.8471710360486	56.2081858668464
C18A11.2	WBGene00015948	22.7883159817059	22.6660719130156
C18A11.3	WBGene00015949	420.103877930097	119.975400417155
C18A11.4	WBGene00015950	13.8011297342071	4.90882650496791
C18A11.5	WBGene00006962	1.32949875539816	0.202490358628675
C18A11.6	WBGene00015951	NA	NA
C18A11.7	WBGene00001000	12907.4752578894	6281.27345086507
C18A3.1	WBGene00015939	25.2103458394597	13.9355910338854
C18A3.10	WBGene00015946	8.08485496588438	13.7381001142411
C18A3.11	WBGene00044668	0.263508191392655	0.406675032650815
C18A3.2	WBGene00015940	191.583938205255	77.7507076478611
C18A3.3	WBGene00015941	818.718622928246	289.012410176677
C18A3.4	WBGene00015942	600.339648871372	247.547495541768
C18A3.5	WBGene00015943	1460.21439310601	523.311218845051
C18A3.6	WBGene00004267	540.277053387011	261.728249416426
C18A3.7	WBGene00015944	NA	NA
C18A3.8	WBGene00001958	9.51316758763736	5.00200781295418
C18A3.9	WBGene00015945	0.576850547645326	0.401205968573466
C18B10.1	WBGene00015958	0.486120239219928	0.202489609942065
C18B10.2	WBGene00015959	NA	NA
C18B10.3	WBGene00015960	0.263508507126197	1.29033210030874
C18B10.4	WBGene00015961	NA	NA
C18B10.5	WBGene00015962	0.483865069671706	0.404738883429133
C18B10.6	WBGene00015963	6.3064619546805	8.62689382708172
C18B10.7	WBGene00006231	0.329365355986168	0.387753451122406
C18B10.8	WBGene00005342	0.87914672147507	0.389498148023266
C18B12.1	WBGene00007663	NA	NA
C18B12.2	WBGene00007664	107.710491033365	74.12209284695
C18B12.3	WBGene00001096	15.4375293573953	4.1122665483496
C18B12.4	WBGene00007666	953.992411165564	715.603079041346
C18B12.5	WBGene00007667	12.4966055596381	6.29009758535684
C18B12.6	WBGene00007668	306.420155441433	159.662451999078
C18B2.1	WBGene00015952	12.9808428422369	4.85405352447083
C18B2.2	WBGene00015953	16.5188602068794	3.17866431502161
C18B2.3	WBGene00015954	1143.53650193912	701.728163559575
C18B2.4	WBGene00015955	1138.83829353737	459.263996894941
C18B2.5	WBGene00015956	4265.51184601221	1728.27194023365
C18B2.6	WBGene00015957	102.131715193479	30.9488073745826
C18C4.1	WBGene00015964	9.52658769422475	7.71696024452653
C18C4.10	WBGene00002215	1200.18666293228	586.146289265244
C18C4.2	WBGene00000477	130.352543461846	63.0222700899107
C18C4.3	WBGene00015965	286.870053515031	94.3165364330392
C18C4.5	WBGene00015966	1381.93647159316	487.531421898947
C18C4.7	WBGene00015968	20.5437451098447	5.81875543863566
C18C4.9	WBGene00015969	59.235686594373	20.6184772511047
C18D1.1	WBGene00000995	889.511377715638	325.766692664118
C18D1.2	WBGene00007669	5.58486885608897	4.30149729427471
C18D1.3	WBGene00001447	448.042473872288	124.139718531999
C18D1.4	WBGene00007670	4.72235898918728	1.67044145912868
C18D11.1	WBGene00007679	1548.43736084958	782.69933265348
C18D11.10	WBGene00194727	0.484080595860465	0.404874025103144
C18D11.2	WBGene00007680	95.2581314597059	37.07719952386
C18D11.3	WBGene00007681	366.485939119327	143.360901815701
C18D11.4	WBGene00004705	970.982489783671	369.768330543256
C18D11.6	WBGene00007682	5.56927239512943	12.2420241516757
C18D11.7	WBGene00044232	0.26350839357044	0.387752854623813
C18D11.9	WBGene00045211	NA	NA
C18D4.2	WBGene00007672	31.5815234315209	30.459851849375
C18D4.3	WBGene00007673	0.263507782732927	0.202488597076635
C18D4.4	WBGene00007674	3.47739149662289	1.70256569395334
C18D4.5	WBGene00014679	0.362832754231245	0.405643309766507
C18D4.6	WBGene00007675	38.6119039316201	15.0036723871977
C18D4.8	WBGene00007677	11.7260495381049	11.9304575274996
C18D4.9	WBGene00007678	0.263508497889011	1.28987929141761
C18E3.1	WBGene00015970	2.84058591900482	0.985309039198912
C18E3.2	WBGene00015971	296.498983861681	122.620554330055
C18E3.3	WBGene00015972	158.943232147545	68.5937256780891
C18E3.4	WBGene00015973	1.39385448231928	2.83831874028858
C18E3.5	WBGene00015974	100.971905215943	34.5808899203748
C18E3.6	WBGene00015975	209.944890862369	71.3082137808405
C18E3.7	WBGene00004093	220.365252235858	144.173376445196
C18E3.8	WBGene00001985	40.8954573613658	14.4003209392541
C18E3.9	WBGene00015976	137.376599938864	52.0241659594022
C18E9.1	WBGene00000286	206.674232258365	103.8979774505
C18E9.10	WBGene00007690	228.507430745308	98.0886973575314
C18E9.11	WBGene00003870	370.450529570535	165.207212300041
C18E9.2	WBGene00007683	865.736025056766	390.100253203569
C18E9.3	WBGene00004105	715.426968257958	246.569757503966
C18E9.4	WBGene00007684	1448.21398093462	614.84847913702
C18E9.5	WBGene00007685	317.103402480747	115.858167326199
C18E9.6	WBGene00007686	1833.44915881609	662.892943563682
C18E9.7	WBGene00007687	290.967774789776	115.795862521334
C18E9.8	WBGene00007688	0.864974941678882	1.15472802684065
C18E9.9	WBGene00007689	751.387521649198	429.389924684882
C18F10.2	WBGene00015977	31.9594842746884	6.47023114806299
C18F10.4	WBGene00005159	0.459729152841001	0.683363542731859
C18F10.5	WBGene00005160	1.85144751346432	0.639089836099789
C18F10.6	WBGene00005161	0.363646005782852	0.406456032030668
C18F10.7	WBGene00015978	496.374671777479	201.975940471767
C18F10.8	WBGene00005165	1.06719222411856	1.19947539969902
C18F10.9	WBGene00015979	NA	NA
C18F3.2	WBGene00004732	2974.82470162811	1157.22205623689
C18F3.4	WBGene00044508	139.908553258557	58.268762732154
C18G1.1	WBGene00015980	53.5059514531905	27.3663701172268
C18G1.2	WBGene00015981	179.450103712742	86.0192478651401
C18G1.3	WBGene00015982	0.263508507126197	1.29033210030874
C18G1.4	WBGene00003994	221.230401345477	68.8632143720911
C18G1.5	WBGene00001855	797.205269776992	282.789791590731
C18G1.6	WBGene00015984	11.5685660827892	2.9026168224491
C18G1.7	WBGene00015985	0.716803720555572	0.404557608467935
C18G1.8	WBGene00015986	1.29989263354569	0.390884536016663
C18G1.9	WBGene00015987	0.532608748427862	0.202489783384576
C18H2.1	WBGene00015988	3.21174796856954	2.33614792928472
C18H2.2	WBGene00015989	19.9609486887596	9.42545597370914
C18H2.3	WBGene00015990	0.362701981362932	0.405513988923875
C18H2.4	WBGene00015991	1.76163679735056	1.79160884993872
C18H2.5	WBGene00015992	0.782031995856905	0.202489975641604
C18H7.1	WBGene00015993	45.2161823613883	29.708710607398
C18H7.10	WBGene00044456	2.5770019272698	0.202490195605731
C18H7.11	WBGene00044457	21.0498034167789	12.6034176435661
C18H7.12	WBGene00189987	0.718709322643967	1.46013711836157
C18H7.13	WBGene00194818	23.3156463558045	5.56796372374074
C18H7.2	WBGene00002140	51.8032500031479	23.9988807234826
C18H7.3	WBGene00000676	0.198021012298489	0.407015447077675
C18H7.4	WBGene00015994	0.502704473288258	0.811642507520293
C18H7.5	WBGene00015995	NA	NA
C18H7.6	WBGene00015996	21.7728689158336	9.49802849115464
C18H7.7	WBGene00015997	0.364199123638282	0.202489142632323
C18H7.8	WBGene00015998	4.42909793802923	3.83340612684448
C18H7.9	WBGene00015999	4.87263127187821	3.1735599608769
C18H9.1	WBGene00016000	2.17348657648122	0.639688534281981
C18H9.2	WBGene00016001	282.586556928356	82.2497979453174
C18H9.3	WBGene00016002	1398.89928852591	463.45021950459
C18H9.5	WBGene00016003	33.1168833306135	9.82274481640768
C18H9.6	WBGene00016004	256.192766833241	124.048683812867
C18H9.7	WBGene00004507	529.57934171347	234.460256619374
C18H9.8	WBGene00016005	31.9677880558897	13.1712954956652
C23F12.1	WBGene00016006	9288.76620892601	3740.86242872419
C23F12.3	WBGene00016008	0.576854433569889	0.761897879136655
C23F12.4	WBGene00016009	131.528479412129	62.0592672571219
C23G10.1	WBGene00016010	0.984050567180225	0.956287013192465
C23G10.10	WBGene00016016	0.64063657737237	0.403469874953873
C23G10.11	WBGene00016017	2.68878611873938	1.3328058657455
C23G10.2	WBGene00016011	674.785329383328	364.214343796913
C23G10.3	WBGene00004472	34190.0046160812	16083.3196585273
C23G10.4	WBGene00004459	4066.52395332781	1668.00600871261
C23G10.5	WBGene00016012	22.05764692379	8.19128469436913
C23G10.6	WBGene00016013	328.949029775496	77.3159277687683
C23G10.7	WBGene00016014	419.671630757004	143.150564034584
