wbid	N2	sp117	N2vssp117.log2.deseq	N2vssp117.log2	N2vssp117.log2.pval
C27A12.6	WBGene00016156	1218.84616215376	1761.20895813402	-0.487692503831423	-0.531050041165494	0.999816266586626
C27A12.7	WBGene00016157	1472.84573091737	2503.10825962496	-0.253628183203333	-0.765114361793584	0.999816266586626
C27A12.8	WBGene00016158	687.597315300629	1266.58828919922	-0.13743071647773	-0.881311828519187	0.999816266586626
C27A12.9	WBGene00016159	380.520690464045	693.761164843606	-0.15227836194994	-0.866464183046978	0.999816266586626
C27A2.1	WBGene00016151	1434.03134032004	2914.07176792989	0.00421730957392359	-1.02295985457084	0.999816266586626
C27A2.2	WBGene00004434	1848.75197319419	2815.63149071739	-0.411835705433063	-0.606906839563855	0.999816266586626
C27A2.3	WBGene00002068	2819.54667410987	4354.67054424229	-0.391642195365601	-0.627100349631316	0.999816266586626
C27A2.4	WBGene00016152	18.5798718882436	23.0173077091784	-0.709764005058406	-0.308978539938512	NA
C27A2.5	WBGene00016153	15.7339121707397	13.9238610653367	-1.19506065658877	0.17631811159185	NA
C27A2.6	WBGene00001102	2197.93679240272	4161.50366557328	-0.0977875353863221	-0.920955009610595	0.999816266586626
C27A2.7	WBGene00044386	5.33423219029529	10.2234182031053	-0.0802174320159787	-0.938525112980939	NA
C27A2.8	WBGene00044387	102.963481951314	155.849039967719	-0.420726024636284	-0.598016520360633	0.999816266586626
C27A7.1	WBGene00007753	87.6053583438504	175.085620777691	-0.0197729597479523	-0.998969585248965	0.999816266586626
C27A7.2	WBGene00007754	26.6616972776742	36.8426984029843	-0.552132439993213	-0.466610105003705	0.999816266586626
C27A7.3	WBGene00007755	12.1819272227813	11.9880784960435	-1.04188450008002	0.023141955083104	NA
C27A7.4	WBGene00000490	129.8855135271	235.378801863412	-0.160998679592058	-0.857743865404859	0.999816266586626
C27A7.5	WBGene00007756	214.45136736778	320.955854691166	-0.437018181757716	-0.581724363239202	0.999816266586626
C27A7.6	WBGene00007757	90.050105325456	132.543444676227	-0.461077094397751	-0.557665450599167	0.999816266586626
C27A7.7	WBGene00005592	0.83398332554919	1.08206733463011	-0.64304271154578	-0.375699833451137	NA
C27A7.8	WBGene00007758	3.64537166588925	8.38567046930804	0.183117680062567	-1.20186022505948	NA
C27A7.9	WBGene00007759	0.272198515863674	0.185674401808112	-1.57062681535291	0.551884270355993	NA
C27B7.1	WBGene00005007	1521.52779089139	1880.03712597178	-0.713502078334199	-0.305240466662718	0.999816266586626
C27B7.2	WBGene00007760	123.660322451188	242.903116406304	-0.0447442179922948	-0.973998327004623	0.999816266586626
C27B7.4	WBGene00007761	3428.2189128559	6145.43527157764	-0.176686584285255	-0.842055960711663	0.999816266586626
C27B7.5	WBGene00007762	476.120575877681	712.018742732396	-0.438154304009379	-0.580588240987537	0.999816266586626
C27B7.6	WBGene00007763	1.6552280044035	4.19540475852939	0.323037499617589	-1.34178004461451	NA
C27B7.7	WBGene00007764	123.471773190973	226.134968086172	-0.145739712232711	-0.873002832764206	0.999816266586626
C27B7.8	WBGene00004307	2423.3835806	3391.80333883763	-0.533712799070712	-0.485029745926205	0.999816266586626
C27B7.9	WBGene00007765	4.26323778184509	16.104754709263	0.89872271338051	-1.91746525837743	NA
C27C12.1	WBGene00007771	213.177408105981	646.500536589776	0.581854468702415	-1.60059701369933	0.999816266586626
C27C12.2	WBGene00007772	831.223136032291	1943.29775759965	0.20645671120956	-1.22519925620648	0.999816266586626
C27C12.3	WBGene00007773	138.445749047532	255.266751689909	-0.136057661689191	-0.882684883307726	0.999816266586626
C27C12.4	WBGene00007774	352.55667140977	977.00513672585	0.451768421476875	-1.47051096647379	0.0481452506807706
C27C12.5	WBGene00007775	13.1420895858318	36.2527562740089	0.445153459781208	-1.46389600477813	NA
C27C12.6	WBGene00007776	87.3211584025341	247.511768206508	0.48435140191283	-1.50309394690975	0.999816266586626
C27C12.7	WBGene00001055	75.5656495659665	212.810103795604	0.47502163166636	-1.49376417666328	0.999816266586626
C27C7.1	WBGene00007766	187.887438872217	416.499611388022	0.129703985225723	-1.14844653022264	0.999816266586626
C27C7.3	WBGene00003664	3.85591449093943	1.1004937413666	-2.82766466312017	1.80892211812325	NA
C27C7.4	WBGene00003663	0.272199350716497	0.559545541177871	0.0208493857785095	-1.03959193077543	NA
C27C7.5	WBGene00007768	NA	NA	NA	NA	NA
C27C7.7	WBGene00007769	75.2004539668081	136.221657334677	-0.161599731356545	-0.857142813640372	0.999816266586626
C27C7.8	WBGene00007770	NA	NA	NA	NA	NA
C27D11.1	WBGene00001209	5895.55744626356	10637.6318447779	-0.167265668742862	-0.851476876254056	0.999816266586626
C27D6.1	WBGene00016160	10.805596755781	9.38515161229227	-1.2220693381052	0.203326793108282	NA
C27D6.10	WBGene00005066	NA	NA	NA	NA	NA
C27D6.11	WBGene00044388	0.970005947706802	2.13483184817055	0.119314395737602	-1.13805694073452	NA
C27D6.12	WBGene00044389	4.81310929089454	12.6341373416916	0.373543527548244	-1.39228607254516	NA
C27D6.3	WBGene00016161	2.89918993085343	1.47651973671201	-1.99219175371679	0.973449208719869	NA
C27D6.4	WBGene00016162	1265.66353526318	2402.64980410301	-0.0940100886652196	-0.924732456331697	0.999816266586626
C27D6.6	WBGene00005070	0.353218114704204	0.487584001215875	-0.553651089642454	-0.465091455354463	NA
C27D6.8	WBGene00005068	0.218788862322673	0.559542780854785	0.335966596188859	-1.35470914118578	NA
C27D6.9	WBGene00005067	NA	NA	NA	NA	NA
C27D8.1	WBGene00007777	4.40710229318511	6.07122534637255	-0.556585205512839	-0.462157339484078	NA
C27D8.2	WBGene00007778	19.563624749608	39.489632171427	-0.00544231288935741	-1.01330023210756	0.999816266586626
C27D8.3	WBGene00007779	359.425919087379	784.055594037091	0.106518959432375	-1.12526150442929	0.999816266586626
C27D8.4	WBGene00007780	248.951280323601	432.932088875613	-0.220465243109812	-0.798277301887105	0.999816266586626
C27D9.1	WBGene00016163	241.172521274739	439.078894677198	-0.154327894025869	-0.864414650971048	0.999816266586626
C27D9.2	WBGene00016164	0.274338432786629	1.01596716825627	0.870082583721685	-1.8888251287186	NA
C27F2.1	WBGene00016165	80.7766951994109	166.193049632589	0.0221064756845215	-1.04084902068144	0.999816266586626
C27F2.10	WBGene00016171	634.251214695406	1094.06613543254	-0.232168876859142	-0.786573668137775	0.999816266586626
C27F2.2	WBGene00003558	71.8323956063993	90.8726503905324	-0.679531018027507	-0.33921152696941	0.999816266586626
C27F2.4	WBGene00016166	421.999164163436	836.174970118831	-0.0321778277386122	-0.986564717258305	0.999816266586626
C27F2.5	WBGene00016167	526.734943436728	932.614292695233	-0.194539175877497	-0.82420336911942	0.999816266586626
C27F2.6	WBGene00016168	0.336156363306002	0.547415837435316	-0.315237830160877	-0.70350471483604	NA
C27F2.7	WBGene00016169	23.1228754827315	42.7188438289421	-0.133190761175893	-0.885551783821024	0.999816266586626
C27F2.8	WBGene00016170	6452.28984860607	14619.2910048655	0.161247647725676	-1.17999019272259	0.999816266586626
C27F2.9	WBGene00043156	49.0615685220902	91.7816923670984	-0.115129494368817	-0.9036130506281	0.999816266586626
C27H2.2	WBGene00007782	652.117868476548	1362.47696446783	0.0442846370897091	-1.06302718208663	0.999816266586626
C27H5.1	WBGene00003966	130.609394250066	195.572395252037	-0.436298462889188	-0.58244408210773	0.999816266586626
C27H5.2	WBGene00016172	117.146003235791	174.318306418927	-0.445326193252389	-0.573416351744529	0.999816266586626
C27H5.3	WBGene00016173	5862.25092234122	10736.0526413222	-0.145805520704682	-0.872937024292235	0.999816266586626
C27H5.4	WBGene00016174	10.1108025553871	41.0583623218833	1.00303602221597	-2.02177856721288	NA
C27H5.5	WBGene00000613	NA	NA	NA	NA	NA
C27H5.6	WBGene00016175	1.13576548214725	0.932253050824418	-1.30361399819284	0.284871453195921	NA
C27H5.7	WBGene00001129	38.4163273928054	71.9942997375018	-0.112579465294114	-0.906163079702803	0.999816266586626
C27H5.8	WBGene00001594	88.2763562442187	138.163856241907	-0.372461276194256	-0.646281268802662	0.999816266586626
C27H6.1	WBGene00006777	654.424574619628	979.273135674938	-0.437258161885702	-0.581484383111216	0.999816266586626
C27H6.2	WBGene00007784	2028.3227568605	3386.21411413091	-0.279356585105362	-0.739385959891555	0.999816266586626
C27H6.3	WBGene00007785	272.194859235664	390.185288274856	-0.499222981932168	-0.51951956306475	0.999816266586626
C27H6.4	WBGene00007786	1726.60369097269	2914.40244139781	-0.263479413922585	-0.755263131074332	0.999816266586626
C27H6.8	WBGene00007787	1021.42993948317	1563.92239834091	-0.404163869058203	-0.614578675938715	0.999816266586626
C27H6.9	WBGene00077500	202.678427783674	312.856457028384	-0.392434207691414	-0.626308337305504	0.999816266586626
C28A5.1	WBGene00007788	203.648648871067	447.982818294527	0.118618613297033	-1.13736115829395	0.999816266586626
C28A5.2	WBGene00007789	218.282839308575	322.060347507738	-0.457610214612259	-0.561132330384658	0.999816266586626
C28A5.3	WBGene00003590	51.7858742214175	110.798757518129	0.0785686295971292	-1.09731117459405	0.999816266586626
C28A5.4	WBGene00000463	1389.97208970064	3131.31046874607	0.152968099191988	-1.17171064418891	0.999816266586626
C28A5.6	WBGene00007791	26.1522033094903	21.9997474138596	-1.26818808309279	0.249445538095868	0.999816266586626
C28C12.1	WBGene00016177	7.12276038644549	8.93161193877995	-0.692258432830757	-0.32648411216616	NA
C28C12.10	WBGene00006450	435.050693801393	1071.37150606228	0.281460862800116	-1.30020340779703	0.999816266586626
C28C12.11	WBGene00016181	1.05425646331181	2.94580151113912	0.46369181314043	-1.48243435813735	NA
C28C12.12	WBGene00016182	391.743621375913	616.55243022026	-0.364428745629442	-0.654313799367475	0.999816266586626
C28C12.13	WBGene00005670	0.429263094181887	0.185673724760613	-2.22783501800075	1.20909247300383	NA
C28C12.2	WBGene00016178	289.283455445745	385.783923443076	-0.603433336713844	-0.415309208283074	0.999816266586626
C28C12.3	WBGene00016179	0.428029689769963	0.490934008901708	-0.820924304675178	-0.19781824032174	NA
C28C12.4	WBGene00016180	7.03814260405861	35.0901702185841	1.29905775030423	-2.31780029530114	NA
C28C12.5	WBGene00004993	28.5998367786574	94.7262834994721	0.709015324290739	-1.72775786928766	0.999816266586626
C28C12.7	WBGene00004995	1081.31779772389	2867.02712403018	0.388022417163409	-1.40676496216033	0.999816266586626
C28C12.8	WBGene00001956	0.353337719948796	0.487502160154376	-0.554381703272641	-0.464360841724276	NA
C28C12.9	WBGene00001566	133.261191240647	266.211874107709	-0.0204243176102354	-0.998318227386682	0.999816266586626
C28D4.1	WBGene00003690	168.942834045993	220.75072957855	-0.632859496833491	-0.385883048163427	0.999816266586626
C28D4.10	WBGene00007796	1.8654393996372	3.41791793571899	-0.14514028046313	-0.873602264533787	NA
C28D4.2	WBGene00000509	247.114246858778	366.204129982673	-0.451272671972506	-0.567469873024411	0.999816266586626
C28D4.3	WBGene00001607	3396.3831864432	3905.02845298317	-0.817408720451565	-0.201333824545352	0.999816266586626
C28D4.4	WBGene00007792	0.516626057677284	0.493658134821924	-1.08435065614526	0.0656081111483392	NA
C28D4.5	WBGene00007793	0.630451654801656	1.10185302838296	-0.213268392474575	-0.805474152522342	NA
C28D4.7	WBGene00007794	0.274529833844663	0.485593110402581	-0.195957531256028	-0.822785013740889	NA
C28D4.8	WBGene00007795	NA	NA	NA	NA	NA
C28D4.9	WBGene00003728	282.211425693032	349.847644338366	-0.70879216602844	-0.309950378968477	0.999816266586626
C28F5.1	WBGene00016183	0.274529833844663	0.485593110402581	-0.195957531256028	-0.822785013740889	NA
C28F5.2	WBGene00016184	9.20097686649564	14.515117054459	-0.361045283795273	-0.657697261201644	NA
C28F5.4	WBGene00016185	0.218788769083343	0.48559201503367	0.131463470168305	-1.15020601516522	NA
C28G1.1	WBGene00006718	10.0242348576998	12.9459279376723	-0.649736287675121	-0.369006257321797	NA
C28G1.2	WBGene00016187	2.28290170561802	8.13056654797467	0.813744596482145	-1.83248714147906	NA
C28G1.3	WBGene00016188	508.94457288083	1151.91151554746	0.15970690313904	-1.17844944813596	0.999816266586626
C28G1.4	WBGene00016189	668.096160287127	1196.46588349987	-0.178090957569722	-0.840651587427196	0.999816266586626
C28G1.5	WBGene00016190	60.7278386082371	105.047516658371	-0.228130415752996	-0.790612129243921	0.999816266586626
C28G1.6	WBGene00016191	5.4269194302983	15.8261488990733	0.52536229562495	-1.54410484062187	NA
C28H8.1	WBGene00016192	933.110626727707	1393.04784359486	-0.440617775320627	-0.578124769676291	0.999816266586626
C28H8.11	WBGene00016201	232.382629493041	400.331958057438	-0.234047987830594	-0.784694557166323	0.999816266586626
C28H8.12	WBGene00001018	612.901023058341	949.807956573499	-0.386760816194883	-0.631981728802035	0.999816266586626
C28H8.2	WBGene00016193	2.45295924820405	5.3229604392373	0.0989630329148393	-1.11770557791176	NA
C28H8.3	WBGene00016194	2687.64593496269	4266.53801867981	-0.352019734126276	-0.666722810870641	0.999816266586626
C28H8.4	WBGene00016195	3470.02920289211	5988.75948518191	-0.231433155865417	-0.787309389131501	0.999816266586626
C28H8.5	WBGene00016196	3.95614699902628	9.71652081814377	0.277601243893782	-1.2963437888907	NA
C28H8.6	WBGene00016197	538.17896345806	1339.94989789946	0.297278608261654	-1.31602115325857	0.999816266586626
C28H8.7	WBGene00016198	0.733743966957533	1.84065647185771	0.308129210449409	-1.32687175544633	NA
C28H8.8	WBGene00016199	1.34435389462628	5.36238816065854	0.977220138143335	-1.99596268314025	NA
C28H8.9	WBGene00016200	1762.99612943291	3505.86433468917	-0.0270016826268873	-0.99174086237003	0.999816266586626
C29A12.1	WBGene00007797	226.290414980008	298.047906685743	-0.621373781729119	-0.397368763267798	0.999816266586626
C29A12.3	WBGene00002985	2585.81900487284	4327.35042320818	-0.275879888776593	-0.742862656220325	0.999816266586626
C29A12.4	WBGene00007799	470.035655306367	632.183578984592	-0.59116918225956	-0.427573362737357	0.999816266586626
C29A12.6	WBGene00007800	190.748545574295	458.466555982728	0.246401894782853	-1.26514443977977	0.999816266586626
C29A12.7	WBGene00050888	6.09597885811861	8.95286852888805	-0.464250443587412	-0.554492101409506	NA
C29E4.1	WBGene00000665	5.69045280568779	8.46854963403181	-0.445171093909397	-0.57357145108752	NA
C29E4.10	WBGene00016207	2.39476923749291	2.48509422298055	-0.965328635055049	-0.0534139099418689	NA
C29E4.12	WBGene00016209	17.6017992661915	32.4776691637335	-0.135017356688701	-0.883725188308216	NA
C29E4.13	WBGene00043051	224.426750694385	345.044407880114	-0.398205142706933	-0.620537402289984	0.999816266586626
C29E4.14	WBGene00044634	0.274528947229789	0.185674423222549	-1.58292572798859	0.564183182991668	NA
C29E4.15	WBGene00045246	82.2391872962609	177.292624604764	0.089492063474628	-1.10823460847155	0.999816266586626
C29E4.17	WBGene00194730	0.274528947229789	0.185674423222549	-1.58292572798859	0.564183182991668	NA
C29E4.2	WBGene00016202	3399.11861885391	6529.02811618015	-0.0770349992002097	-0.941707545796708	0.999816266586626
C29E4.3	WBGene00004303	1293.26361297517	2207.68508671732	-0.247224527681766	-0.771518017315152	0.999816266586626
C29E4.4	WBGene00003801	1385.3829607817	2305.58097236756	-0.283897045618937	-0.73484549937798	0.999816266586626
C29E4.5	WBGene00016203	301.887096872594	659.645135201051	0.108938476215649	-1.12768102121257	0.999816266586626
C29E4.7	WBGene00016204	7.8795744106909	2.23845983840193	-2.83435382016682	1.81561127516991	NA
C29E4.8	WBGene00002879	565.656164398343	820.426022187293	-0.482294666666527	-0.53644787833039	0.999816266586626
C29E6.1	WBGene00002827	1010.9456061731	2654.1273843701	0.373789693996649	-1.39253223899357	0.999816266586626
C29E6.2	WBGene00007801	156.457236211871	397.399238246251	0.326078176802768	-1.34482072179968	0.999816266586626
C29E6.3	WBGene00004084	1.50991463013609	0.185674255052407	-4.04236383238588	3.02362128738896	NA
C29E6.4	WBGene00007802	33.3180694731148	62.0848905587645	-0.120805148841073	-0.897937396155844	0.999816266586626
C29E6.5	WBGene00003633	353.853528088821	701.097626289155	-0.0322794984182653	-0.986463046578652	0.999816266586626
C29F3.1	WBGene00001150	318.450260227222	144.223964875502	-2.16149968696273	1.14275714196581	0.999816266586626
C29F3.2	WBGene00006954	152.762575122164	203.792246809421	-0.602934523997844	-0.415808020999074	0.999816266586626
C29F3.3	WBGene00007804	1.86704198168684	14.3347067289298	1.92194357105309	-2.94068611605	NA
C29F3.4	WBGene00007805	5.58588968186056	10.044745475198	-0.172160523661879	-0.846582021335039	NA
C29F3.5	WBGene00007806	229.719082362784	203.896968142267	-1.19077292556995	0.172030380573035	0.999816266586626
C29F3.6	WBGene00005949	1.83655933476745	1.80981900348057	-1.03990262842406	0.021160083427141	NA
C29F3.7	WBGene00007807	48.9835246001875	88.0951341513051	-0.171976795986032	-0.846765749010886	0.999816266586626
C29F4.1	WBGene00000699	2179.34765467748	2452.22963090193	-0.848544820182851	-0.170197724814066	0.999816266586626
C29F4.2	WBGene00007808	6.09414967837419	6.15976741139759	-1.00329160270974	-0.0154509422871789	NA
C29F4.3	WBGene00007809	4.78658212007259	4.09666051350998	-1.24329006290662	0.224547517909702	NA
C29F5.1	WBGene00016210	417.004367988722	711.914090910767	-0.247101883731001	-0.771640661265916	0.999816266586626
C29F5.2	WBGene00016211	1.8748357433172	2.92876476711527	-0.375214426526933	-0.643528118469985	NA
C29F5.3	WBGene00016212	1.13587228111297	2.77377672914171	0.269308494293518	-1.28805103929044	NA
C29F5.4	WBGene00003403	3.27732530161767	7.81789839542619	0.23551941051086	-1.25426195550778	NA
C29F5.5	WBGene00016213	NA	NA	NA	NA	NA
C29F5.7	WBGene00016215	10.2625825207927	12.3228555285019	-0.754799762653818	-0.263942782343099	NA
C29F5.8	WBGene00044589	0.218788769083343	0.48559201503367	0.131463470168305	-1.15020601516522	NA
C29F7.1	WBGene00007810	21.2113453854263	29.8848463492564	-0.524164550226891	-0.494577994770027	0.999816266586626
C29F7.2	WBGene00007811	850.21680664985	2613.52907021276	0.601353978620468	-1.62009652361738	0.999816266586626
C29F7.3	WBGene00007812	631.523051291962	1742.87248649982	0.445817176605815	-1.46455972160273	0.999816266586626
C29F7.4	WBGene00001435	600.557175848027	1267.58132296332	0.0589622538739324	-1.07770479887085	0.999816266586626
C29F7.5	WBGene00001436	937.12895223466	1971.03039423577	0.0538879920460888	-1.07263053704301	0.999816266586626
C29F7.6	WBGene00007813	113.332447050575	305.268012673749	0.410772917012238	-1.42951546200915	0.999816266586626
C29F7.7	WBGene00007814	NA	NA	NA	NA	NA
C29F9.1	WBGene00016216	72.5911641781442	135.244189044022	-0.121041795701891	-0.897700749295026	0.999816266586626
C29F9.10	WBGene00016224	1.02119969994881	2.93449958691089	0.504106941068512	-1.52284948606543	NA
C29F9.11	WBGene00016225	NA	NA	NA	NA	NA
C29F9.12	WBGene00016226	0.33401425587679	0.185674915881668	-1.86587329916485	0.847130754167932	NA
C29F9.13	WBGene00016227	3.14867305409184	3.72918869099533	-0.774624709406064	-0.244117835590853	NA
C29F9.2	WBGene00016217	51.6984542750243	64.0554877075844	-0.709541518029962	-0.309201026966955	0.999816266586626
C29F9.3	WBGene00016218	31.6008464374542	51.1238688749434	-0.324708728391629	-0.694033816605288	0.999816266586626
C29F9.4	WBGene00016219	24.8545307241073	34.9672406269954	-0.526247456150838	-0.492495088846079	0.999816266586626
C29F9.5	WBGene00016220	0.323237026111516	1.77204155503125	1.43600552072005	-2.45474806571697	NA
C29F9.6	WBGene00016221	8.77179132955601	13.3161706011801	-0.416506683624911	-0.602235861372007	NA
C29F9.7	WBGene00003931	884.909215185954	2108.18556823272	0.233657958920842	-1.25240050391776	0.999816266586626
C29F9.8	WBGene00016222	0.274528947229789	0.185674423222549	-1.58292572798859	0.564183182991668	NA
C29F9.9	WBGene00016223	NA	NA	NA	NA	NA
C29G2.1	WBGene00016229	12.4253575208991	23.209277026702	-0.117328325589523	-0.901414219407394	NA
C29G2.2	WBGene00016230	6.37789998610262	9.94396085010348	-0.378003402964966	-0.640739142031951	NA
C29G2.3	WBGene00016231	131.570067147564	132.036443485908	-1.01363766704134	-0.00510487795557362	0.999816266586626
C29G2.4	WBGene00016232	0.840353617210649	0.489186817136413	-1.79935355467539	0.780611009678477	NA
C29G2.5	WBGene00016233	5.69819161032916	1.93492331303215	-2.57697029122497	1.55822774622806	NA
C29G2.6	WBGene00016234	96.58198289358	126.964099627736	-0.624147915259711	-0.394594629737206	0.999816266586626
C29H12.1	WBGene00004680	369.732515093093	574.483398813957	-0.382959264822838	-0.635783280174079	0.999816266586626
C29H12.2	WBGene00016235	3189.50254921962	5411.57782693103	-0.256024681763122	-0.762717863233795	0.999816266586626
C29H12.3	WBGene00004346	76.3057882189495	98.912418438771	-0.644383380166136	-0.374359164830781	0.999816266586626
C29H12.5	WBGene00016236	107.674232783329	185.144485642576	-0.236764008094432	-0.781978536902485	0.999816266586626
C29H12.6	WBGene00016237	344.116790946502	586.557687146599	-0.249367831803591	-0.769374713193326	0.999816266586626
C30A5.10	WBGene00016242	144.449449011203	192.372911045849	-0.605401585298043	-0.413340959698875	0.999816266586626
C30A5.2	WBGene00004342	23.7411473329832	40.4096564485397	-0.251432116265249	-0.767310428731668	0.999816266586626
C30A5.3	WBGene00016238	2531.15613116756	3154.7772281758	-0.701000911850001	-0.317741633146916	0.999816266586626
C30A5.4	WBGene00016239	0.727993312116034	5.40159283221956	1.87264524780551	-2.89138779280242	NA
C30A5.5	WBGene00004899	NA	NA	NA	NA	NA
C30A5.7	WBGene00006818	410.162237402978	895.672103389944	0.108033455037443	-1.12677600003436	0.999816266586626
C30B5.1	WBGene00016243	531.529377180115	1195.45764493782	0.150599135665442	-1.16934168066236	0.999816266586626
C30B5.2	WBGene00016244	1016.74566282311	1922.97102816117	-0.0993643547121343	-0.919378190284783	0.999816266586626
C30B5.3	WBGene00000771	14.7522399458398	17.5604681507193	-0.767345264864414	-0.251397280132503	NA
C30B5.4	WBGene00016245	793.10145491428	1234.33092707842	-0.38059064355414	-0.638151901442778	0.999816266586626
C30B5.5	WBGene00016246	10.8148197467572	13.167086144302	-0.734816050000883	-0.283926494996034	NA
C30B5.6	WBGene00016247	0.940769657579256	19.5208061927215	3.35628475096575	-4.37502729596267	NA
C30B5.7	WBGene00016248	4.39071432117078	16.3364587775279	0.876825167508983	-1.8955677125059	NA
C30B5.9	WBGene00194710	19.5013503339861	27.1545594886171	-0.541122109594713	-0.477620435402205	NA
C30C11.1	WBGene00016249	201.5113758336	380.569086296525	-0.101445453918665	-0.917297091078253	0.999816266586626
C30C11.2	WBGene00004460	2945.40154428257	4937.58176304638	-0.273402235505724	-0.745340309491193	0.999816266586626
C30C11.4	WBGene00016250	2839.18524220763	4601.78516326709	-0.322025893381635	-0.696716651615282	0.999816266586626
C30D11.1	WBGene00006830	374.692886646275	506.278722011819	-0.58451928246047	-0.434223262536447	0.999816266586626
C30E1.2	WBGene00016251	1.26491960739204	2.9489418539873	0.202409134603273	-1.22115167960019	NA
C30E1.3	WBGene00016252	0.753363851592258	3.3982419673346	1.15462732067787	-2.17336986567478	NA
C30E1.4	WBGene00016253	0.58725735280265	0.1856742346109	-2.67996178550259	1.66121924050567	NA
C30E1.5	WBGene00016254	27.7313023523259	100.54869832225	0.839564583264513	-1.85830712826143	0.999816266586626
C30E1.6	WBGene00016255	0.830730499433327	0.956149732053435	-0.815886507049842	-0.202856037947076	NA
C30E1.7	WBGene00016256	NA	NA	NA	NA	NA
C30E1.8	WBGene00016257	0.523644635438878	5.63203945386735	2.40825491257866	-3.42699745757558	NA
C30F12.1	WBGene00016260	264.103432449509	390.183710064112	-0.455692049218144	-0.563050495778773	0.999816266586626
C30F12.2	WBGene00016261	118.541449470849	202.899010940128	-0.243372315849677	-0.77537022914724	0.999816266586626
C30F12.3	WBGene00016262	8.00549063100672	9.95146487708427	-0.704823459520434	-0.313919085476483	NA
C30F12.4	WBGene00016263	341.762782801849	529.589472900449	-0.386863399564383	-0.631879145432535	0.999816266586626
C30F12.5	WBGene00016264	244.445810101948	461.050941454816	-0.103331059552989	-0.915411485443928	0.999816266586626
C30F12.6	WBGene00016265	52.1830738578912	83.749235081284	-0.336248460244127	-0.682494084752791	0.999816266586626
C30F12.7	WBGene00016266	47.5245006699888	66.866437813932	-0.5261317514044	-0.492610793592517	0.999816266586626
C30F2.1	WBGene00000760	9.91045954572508	19.0079470726088	-0.0791636824183379	-0.93957886257858	NA
C30F2.2	WBGene00007816	10.0713257219338	23.5862935247514	0.208952576074951	-1.22769512107187	NA
C30F2.3	WBGene00007817	18.7551928019014	88.3987921837463	1.21799401896093	-2.23673656395784	0.999816266586626
C30F2.4	WBGene00007818	2.52351605919926	6.61223106302258	0.37095932747314	-1.38970187247006	NA
C30F2.5	WBGene00007819	42.5273333614614	102.411760729378	0.249176555605739	-1.26791910060266	0.999816266586626
C30F8.2	WBGene00016258	3360.63317603658	5573.51323779945	-0.28888861109251	-0.729853933904407	0.999816266586626
C30F8.3	WBGene00016259	53.6948371974974	102.168876877103	-0.0906420454518384	-0.928100499545079	0.999816266586626
C30F8.4	WBGene00002213	662.731514439936	1501.26205755508	0.160936858452494	-1.17967940344941	0.999816266586626
C30G12.1	WBGene00016273	62.8078746727857	79.21835279394	-0.683853293203961	-0.334889251792956	0.999816266586626
C30G12.2	WBGene00016274	15.1301555495075	6.8619912195794	-2.15947017965482	1.14072763465791	NA
C30G12.3	WBGene00016275	0.274528947229789	0.185674423222549	-1.58292572798859	0.564183182991668	NA
C30G12.4	WBGene00016276	31.3630874667374	53.6789025893569	-0.2434549568188	-0.775287588178117	0.999816266586626
C30G12.6	WBGene00016277	186.017103295888	413.385289800288	0.13330923111566	-1.15205177611258	0.999816266586626
C30G12.7	WBGene00004244	280.133679123755	753.368129662987	0.408497015972638	-1.42723956096956	0.999816266586626
C30G4.2	WBGene00016268	1.48893267289799	7.83261137256417	1.37647231446512	-2.39521485946204	NA
C30G4.3	WBGene00001537	150.957678337567	426.484949779819	0.479608145995072	-1.49835069099199	0.999816266586626
C30G4.4	WBGene00016269	20.5792551015875	48.8434518132241	0.228231852995409	-1.24697439799233	0.999816266586626
C30G4.5	WBGene00016270	0.72677348830323	2.14485532097954	0.542560092377829	-1.56130263737475	NA
C30G4.6	WBGene00016271	20.0549328521567	40.7341115832044	0.00353776241678565	-1.0222803074137	0.999816266586626
C30G4.7	WBGene00016272	47.8618833596158	165.058773353471	0.76728820604526	-1.78603075104218	0.999816266586626
C30G7.1	WBGene00001852	16.6616133400485	24.1072789963402	-0.485801826043263	-0.532940718953654	NA
C30G7.2	WBGene00044176	138.909989924781	160.283730177194	-0.812264911512637	-0.20647763348428	0.999816266586626
C30G7.3	WBGene00044177	1.3418393708792	5.29795752999479	0.962481754177088	-1.98122429917401	NA
C30G7.4	WBGene00044178	NA	NA	NA	NA	NA
C30G7.5	WBGene00044179	NA	NA	NA	NA	NA
C30H6.1	WBGene00007820	1.62285875938634	3.16812156210038	-0.0536522964687677	-0.96509024852815	NA
C30H6.10	WBGene00007827	20.5561651938572	20.8279991235561	-0.999789444981269	-0.018953100015648	NA
C30H6.12	WBGene00044238	7.69835707268958	12.9059076199031	-0.273333435431422	-0.745409109565496	NA
C30H6.2	WBGene00006487	17.9898213664782	33.8159166602241	-0.108220944184459	-0.910521600812458	NA
C30H6.3	WBGene00007821	0.599492096015	0.536735862483458	-1.17827099131141	0.159528446314494	NA
C30H6.4	WBGene00007822	1.07361662034699	1.36328791843728	-0.674131172684166	-0.344611372312752	NA
C30H6.5	WBGene00007823	55.6851999496266	74.7556150112579	-0.593854536574684	-0.424888008422233	0.999816266586626
C30H6.6	WBGene00001811	76.0886653679496	110.260296300786	-0.483582623705504	-0.535159921291413	0.999816266586626
