wbid	N2	sp117
C34B2.5	WBGene00016390	217.483199722743	353.765193211294
C34B2.6	WBGene00016391	1580.38253140046	2234.509866456
C34B2.7	WBGene00016392	514.139498305079	982.176711684779
C34B2.8	WBGene00016393	1768.06103171007	3165.6117521272
C34B2.9	WBGene00016394	74.5995003241949	118.80475737657
C34B4.1	WBGene00003143	524.636115417107	795.837116173862
C34B4.2	WBGene00007907	237.001437943731	306.961730319581
C34B4.3	WBGene00007908	29.7099329178953	30.988774769427
C34B4.4	WBGene00007909	2.57601158238833	4.05707141374894
C34B4.5	WBGene00007910	0.71745743775347	1.10216663043398
C34B4.7	WBGene00077698	0.887539114231944	0.923232131142812
C34B7.1	WBGene00007911	55.3658433729903	82.9662334308672
C34B7.2	WBGene00007912	704.552712319393	1255.0818294179
C34B7.3	WBGene00007913	8.32476286132484	14.5797356169967
C34B7.4	WBGene00007914	701.604634181581	1152.07545056385
C34C12.1	WBGene00007920	0.34981497231246	0.185675031985446
C34C12.2	WBGene00007921	1153.88615713597	2062.81426721299
C34C12.3	WBGene00007922	1639.72678015303	2901.44962116363
C34C12.4	WBGene00007923	517.582938786904	740.428709836743
C34C12.5	WBGene00007924	1201.55436901668	2610.38474292921
C34C12.6	WBGene00007925	396.43728023341	971.579407925205
C34C12.7	WBGene00007926	26.6193519717778	23.8505208928208
C34C12.8	WBGene00007927	359.672280953863	524.899750270898
C34C12.9	WBGene00007928	5.09133804935291	15.0696399809027
C34C6.1	WBGene00005172	0.444364993147081	0.18567369441669
C34C6.2	WBGene00007915	549.564907891605	1049.91178305695
C34C6.3	WBGene00007916	160.235846825177	265.418181684854
C34C6.4	WBGene00007917	215.908660778301	432.260956635289
C34C6.5	WBGene00007918	102.657807777908	268.289432682725
C34C6.6	WBGene00004194	250.919889111047	442.637947825808
C34C6.7	WBGene00007919	33.4099220673185	55.471674356449
C34C6.8	WBGene00000432	0.353558069515817	0.48735278389846
C34C6.9	WBGene00194940	1.32959280274988	2.01698864236563
C34D1.1	WBGene00007929	16.3468518478485	27.9368103454947
C34D1.2	WBGene00007930	0.274528947229789	0.185674423222549
C34D1.3	WBGene00003850	46.2652767297391	80.2270197691282
C34D1.4	WBGene00007931	24.1567951401625	36.3315317157326
C34D1.5	WBGene00007932	35.0576727581221	52.3100311202735
C34D10.1	WBGene00016406	626.463536938974	880.517102765766
C34D10.2	WBGene00016407	98.1478320493676	211.968615806108
C34D4.1	WBGene00016397	82.7057939073228	193.922200088621
C34D4.10	WBGene00016402	2.31199726504466	12.1581445161303
C34D4.11	WBGene00016403	22.7349946688051	32.661722760653
C34D4.12	WBGene00000888	718.713033310844	1105.83694149485
C34D4.13	WBGene00016404	275.342879030832	430.721512718109
C34D4.14	WBGene00016405	9605.07081678616	23971.1119137986
C34D4.15	WBGene00000687	260.047060926721	368.992703077967
C34D4.2	WBGene00016398	3.49331333204694	3.59241667185571
C34D4.3	WBGene00016399	0.433775820846676	0.487476723019078
C34D4.4	WBGene00016400	599.30712568215	1091.44011854302
C34D4.8	WBGene00006113	0.218789766504585	2.21219201187554
C34D4.9	WBGene00003527	37.7873207960802	51.4396875790115
C34E10.1	WBGene00001662	685.278843838174	1415.68723856562
C34E10.10	WBGene00016411	242.771869363041	348.081833751575
C34E10.11	WBGene00016412	376.034863087004	726.43039128588
C34E10.2	WBGene00001661	538.370787165879	883.492848858043
C34E10.3	WBGene00001660	204.989665950065	492.024142243144
C34E10.4	WBGene00006946	270.180136829648	505.227281400195
C34E10.5	WBGene00016408	631.77084227063	835.832029990418
C34E10.6	WBGene00000229	22471.5513798726	34544.8586507114
C34E10.7	WBGene00000561	368.079089473916	834.357744019266
C34E10.8	WBGene00016409	1784.90061159745	3369.09451216122
C34E10.9	WBGene00016410	1.3506936163252	1.4826272674621
C34E11.1	WBGene00004682	1142.87491598548	2239.25639038843
C34E11.2	WBGene00007935	273.422878487081	386.407414440891
C34E11.3	WBGene00044079	1268.07727588075	2298.34402543863
C34E11.4	WBGene00007937	1.58456382698214	1.1019872690917
C34E11.7	WBGene00138725	11.4051775166359	29.7681759726357
C34E7.1	WBGene00004108	586.684765792157	1568.65893397573
C34E7.3	WBGene00007933	10.0333677413037	14.3506560293293
C34E7.4	WBGene00007934	1989.50531335891	7742.7805427497
C34F11.1	WBGene00016413	0.274528947229789	0.185674423222549
C34F11.2	WBGene00016414	0.274528947229789	0.185674423222549
C34F11.3	WBGene00016415	920.525220350564	1450.34279127798
C34F11.4	WBGene00003443	2.3383857410442	2.26640475831666
C34F11.5	WBGene00016416	9.47394095997837	7.10842645368141
C34F11.6	WBGene00003442	1.33879315631066	0.185673064206451
C34F11.8	WBGene00016417	0.674153134848685	7.64214898178794
C34F11.9	WBGene00001101	1197.94579525648	2838.72702597646
C34F6.1	WBGene00007938	110.82130342462	179.154117700335
C34F6.10	WBGene00007944	601.688983905052	1220.88683859835
C34F6.11	WBGene00007945	9.17610676631961	18.275548358784
C34F6.12	WBGene00195211	0.742749160298785	0.554080734395955
C34F6.2	WBGene00000751	9.56141223850476	10.9296553278404
C34F6.3	WBGene00000752	1.11400957817001	2.80559560791551
C34F6.4	WBGene00002029	239.159457651825	443.569801649672
C34F6.5	WBGene00007939	37.028216145274	80.7451307609544
C34F6.6	WBGene00007940	29.1624481354094	52.1485857124404
C34F6.7	WBGene00007941	320.043622576438	871.094159733642
C34F6.8	WBGene00007942	825.665755370243	1765.62410187293
C34F6.9	WBGene00007943	535.512336547216	1194.95429468058
C34G6.1	WBGene00016418	547.807553966869	1208.04909844142
C34G6.2	WBGene00016419	28.0689788283404	92.4567899317724
C34G6.3	WBGene00016420	1.9051980442358	2.82676631712124
C34G6.4	WBGene00003996	634.849410281065	1196.78776173555
C34G6.5	WBGene00016421	269.431762993625	451.924862217424
C34G6.6	WBGene00016422	11465.967424077	31921.3416266283
C34G6.7	WBGene00004109	1250.51353376764	2519.96192873055
C34H3.1	WBGene00016423	449.61989290498	859.088031659284
C34H3.2	WBGene00003846	172.744174453409	442.518576388497
C34H4.1	WBGene00016424	4.43956531485752	3.30782008893965
C34H4.2	WBGene00016425	37.7350540451213	36.0421192010815
C34H4.3	WBGene00044073	15.6960833413636	18.1985695846101
C34H4.4	WBGene00000681	2782.43603364681	3411.46244006115
C34H4.5	WBGene00016427	NA	NA
C35A11.1	WBGene00016428	34.5565614355754	33.9128295985061
C35A11.2	WBGene00016429	45.0951566391305	60.3268967297612
C35A11.3	WBGene00016430	0.218788862322673	0.559542780854785
C35A11.4	WBGene00016431	19.7452314749352	11.2795498981819
C35A5.1	WBGene00000173	6.1934093938547	4.57396023385192
C35A5.10	WBGene00044016	70.2008767211957	66.0154478805071
C35A5.11	WBGene00044024	414.359076270305	837.595120243016
C35A5.2	WBGene00007946	13.297462018873	21.707885405931
C35A5.3	WBGene00007947	8.72637650199309	13.1801188002523
C35A5.4	WBGene00007948	1.23940785392688	1.47128088617388
C35A5.5	WBGene00007949	30.7357674837582	66.4285153238493
C35A5.6	WBGene00007950	21.4375440365722	12.7021702473213
C35A5.7	WBGene00007951	22.8564969816845	35.1689719540454
C35A5.8	WBGene00007952	3618.35450007096	6013.31102840114
C35A5.9	WBGene00007953	22.2449052764045	82.4001341567288
C35B1.1	WBGene00006701	611.767358561349	920.647438357378
C35B1.2	WBGene00016432	332.236959349367	679.937052468157
C35B1.3	WBGene00016433	NA	NA
C35B1.4	WBGene00016434	3.22483206902492	1.00600123288208
C35B1.5	WBGene00016435	660.311427814668	1071.23960942261
C35B1.7	WBGene00016436	23.387477684663	28.0313158330151
C35B1.8	WBGene00016437	3.79777463269319	5.15364695503929
C35B1.9	WBGene00195006	0.452746135299872	0.548178811575938
C35B8.1	WBGene00000748	1.78136819105844	1.48899391288465
C35B8.2	WBGene00006887	939.080767172095	2071.5060279681
C35B8.3	WBGene00016438	113.553762391278	185.185097503633
C35B8.4	WBGene00044743	101.518989847655	126.571167986092
C35C5.1	WBGene00004746	2605.22115126901	5471.54846048773
C35C5.10	WBGene00007959	230.333923675214	513.145401614941
C35C5.11	WBGene00044121	0.274529963066179	0.55954565546766
C35C5.2	WBGene00007954	0.274529833844663	0.485593110402581
C35C5.3	WBGene00007955	1717.20461481876	3573.45058913373
C35C5.4	WBGene00003239	897.371296896439	1833.21265999734
C35C5.5	WBGene00002975	101.420291356636	221.655933526517
C35C5.6	WBGene00007956	654.036789114006	1229.29828447187
C35C5.8	WBGene00007957	4.32929954354985	10.2486914381246
C35C5.9	WBGene00007958	8.08398284416991	8.62839425729895
C35D10.1	WBGene00016439	769.751578537705	1514.77666767904
C35D10.10	WBGene00016446	462.977171196323	855.619285750964
C35D10.11	WBGene00016447	4.93306481220564	0.489545285711412
C35D10.12	WBGene00016448	64.998146544814	106.05952259447
C35D10.13	WBGene00016449	1615.336397448	2729.29525909438
C35D10.14	WBGene00016450	95.1561823375922	150.987930641318
C35D10.15	WBGene00016451	0.627869665218155	1.81981341344227
C35D10.16	WBGene00000204	898.592212563206	2235.14767882323
C35D10.17	WBGene00016452	148.823089515254	278.382693200065
C35D10.2	WBGene00016440	19.3067154669231	7.78923339754567
C35D10.3	WBGene00016441	0.906393167862959	3.4143106715421
C35D10.4	WBGene00000767	367.279166879859	762.965240949261
C35D10.5	WBGene00016442	186.855305320603	315.076935244201
C35D10.6	WBGene00016443	255.131658226919	529.157288786044
C35D10.7	WBGene00016444	714.244725983999	1174.83930337018
C35D10.8	WBGene00016445	30.8442567745086	85.2617047715691
C35D10.9	WBGene00000418	777.576201276003	1943.49217712547
C35D6.1	WBGene00005436	NA	NA
C35D6.10	WBGene00023513	NA	NA
C35D6.2	WBGene00005435	NA	NA
C35D6.3	WBGene00007960	33.5964015133248	33.7279034490671
C35D6.4	WBGene00007961	133.627296673589	162.496284978664
C35D6.9	WBGene00023508	NA	NA
C35E7.1	WBGene00016453	3931.57826209712	5499.94036233743
C35E7.10	WBGene00016462	13.9016562358417	23.2995120263507
C35E7.11	WBGene00016463	109.622439907069	167.330994373896
C35E7.2	WBGene00016454	285.115855195055	440.646480235534
C35E7.3	WBGene00016455	391.42413188544	610.155012003647
C35E7.4	WBGene00016456	681.899975771887	1479.03396336047
C35E7.5	WBGene00016457	15166.8576691549	31429.263172238
C35E7.6	WBGene00016458	812.387954606525	2317.02031903599
C35E7.7	WBGene00016459	2.93402452383769	1.01260406209551
C35E7.8	WBGene00016460	132.613765189899	218.135105978159
C35E7.9	WBGene00016461	2.45066944153287	5.58995948201877
C36A4.1	WBGene00007963	2.67736510053331	0.525519250125771
C36A4.10	WBGene00007970	0.966560360261572	2.48593746119158
C36A4.11	WBGene00044167	1.74636616658952	3.03665025852857
C36A4.2	WBGene00007964	7.68542731625558	15.7582934164093
C36A4.3	WBGene00014697	68.2261231777523	161.115384896242
C36A4.4	WBGene00007965	199.701687013796	292.161897428112
C36A4.5	WBGene00007966	172.396603979043	259.747981450061
C36A4.6	WBGene00007967	15.466843295669	32.8534842701958
C36A4.8	WBGene00000264	422.387046064384	990.085972009202
C36A4.9	WBGene00007969	770.710712381591	1247.87317826282
C36B1.1	WBGene00000527	389.717577345281	702.078071316769
C36B1.10	WBGene00007977	7.63793276369993	20.7314245289441
C36B1.11	WBGene00007978	1167.3844110764	2195.30132672848
C36B1.12	WBGene00007979	4174.10276077189	6284.35667637324
C36B1.13	WBGene00044120	1.0121046437941	1.93576975022982
C36B1.14	WBGene00044614	290.730766631634	499.831787778028
C36B1.3	WBGene00007971	875.213048369286	1585.45437790012
C36B1.4	WBGene00003925	724.603398900138	1285.16490524589
C36B1.5	WBGene00007972	425.145581569164	857.112472554451
C36B1.6	WBGene00007973	0.337067095741591	1.91894136137537
C36B1.7	WBGene00007974	531.698132381299	789.259913641183
C36B1.8	WBGene00007975	2516.50269420047	3911.27629974306
C36B1.9	WBGene00007976	500.663056964661	1047.09040945601
C36B7.1	WBGene00016464	11.1196768474056	15.7001922456718
C36B7.2	WBGene00016465	22.3005767987028	38.88424744828
C36B7.3	WBGene00016466	2.11535488911857	3.16879304587339
C36B7.4	WBGene00016467	1.25025825500491	1.35561443294299
C36B7.5	WBGene00016468	77.1541338087758	95.2438105407639
C36B7.6	WBGene00016469	1121.5746291234	2518.36675446506
C36B7.7	WBGene00001841	1.51834447846076	0.904577675970067
C36B7.8	WBGene00044576	1.45869952822709	1.11641615452412
C36C5.10	WBGene00016479	NA	NA
C36C5.11	WBGene00016480	0.218789255548288	1.01733104608643
C36C5.12	WBGene00016481	0.477685568501546	0.185675814579296
C36C5.14	WBGene00016483	0.454736376115926	0.185673880669314
C36C5.15	WBGene00016484	0.274528947229789	0.185674423222549
C36C5.2	WBGene00016471	NA	NA
C36C5.3	WBGene00016472	0.274528947229789	0.185674423222549
C36C5.4	WBGene00016473	0.218789168595028	0.891355713739714
C36C5.5	WBGene00016474	0.274528947229789	0.185674423222549
C36C5.6	WBGene00016475	0.442836197062588	0.918349316003092
C36C5.7	WBGene00016476	NA	NA
C36C5.8	WBGene00016477	5.06917934702304	7.54868004188533
C36C5.9	WBGene00016478	1.86051302141565	1.95359085144938
C36C9.1	WBGene00016485	525.419684783021	956.626694412502
C36C9.2	WBGene00006550	36.8990455820408	50.9493232756009
C36C9.3	WBGene00016486	89.3781193286362	148.344125606141
C36C9.4	WBGene00016487	NA	NA
C36C9.5	WBGene00016488	13.9493720063587	28.165088313153
C36C9.6	WBGene00044560	NA	NA
C36E6.1	WBGene00016489	2473.17651501783	6653.00268434334
C36E6.2	WBGene00016490	322.387395907523	976.180506984692
C36E6.3	WBGene00003369	3490.39331304648	9636.18780830941
C36E6.5	WBGene00003370	2601.75027135936	6341.9632965531
C36E6.8	WBGene00044683	0.347670996030279	1.01284207314446
C36E8.1	WBGene00007980	2601.64204804912	3550.31003896952
C36E8.2	WBGene00007981	88.1852097599169	152.158182640915
C36E8.3	WBGene00007982	937.090640569717	2663.27225461285
C36E8.4	WBGene00007983	156.873534107459	443.611601070074
C36E8.5	WBGene00006537	55668.5533915219	75817.2040154603
C36E8.6	WBGene00044230	0.272198515863674	0.185674401808112
C36F7.1	WBGene00007984	1186.38269927668	3175.44252261938
C36F7.2	WBGene00007985	109.107433845089	158.965947338705
C36F7.4	WBGene00004372	192.045891732514	400.072363644423
C36F7.5	WBGene00007986	2.49348931632077	2.54969295675381
C36H8.1	WBGene00007987	2.77590094474178	1.53577283168044
C36H8.2	WBGene00002128	357.364110291685	635.115450467831
C36H8.3	WBGene00001452	66.3167467684177	129.634430937723
C37A2.2	WBGene00004110	6060.56812941807	11007.7812282828
C37A2.3	WBGene00016491	1.02983906191065	1.53242314948182
C37A2.4	WBGene00000871	568.964516225387	1342.83390572801
C37A2.5	WBGene00004111	1577.92269526634	3810.71538059158
C37A2.6	WBGene00016492	13.4164443541443	30.0073707788663
C37A2.7	WBGene00016493	4108.76814477541	6412.34182113536
C37A2.8	WBGene00016494	869.801101720827	1597.72385399761
C37A5.1	WBGene00007988	24.9681122614808	96.0211737323368
C37A5.11	WBGene00077520	8.19890449829857	14.1961831920862
C37A5.2	WBGene00007989	3.32188696994781	9.92564077269104
C37A5.3	WBGene00014698	0.423252140616727	4.61988449849909
C37A5.4	WBGene00007990	0.274331442109274	1.58724926741379
C37A5.7	WBGene00007991	84.7106456285597	196.422218825391
C37A5.8	WBGene00007992	0.505852127718134	2.48106509381002
C37A5.9	WBGene00004202	533.603764119537	1293.98554754273
C37C3.1	WBGene00016495	495.086386301471	662.109196816615
C37C3.10	WBGene00016502	1.59499587099329	2.59213894679596
C37C3.11	WBGene00016503	11.3482889457629	20.5515706189252
C37C3.12	WBGene00016504	9.38020859102229	13.3955236107469
C37C3.13	WBGene00016505	15.5009620100717	63.3514480699562
C37C3.2	WBGene00016496	2829.5724752753	7372.35818051654
C37C3.3	WBGene00016497	0.218789255548288	1.01733104608643
C37C3.4	WBGene00001697	0.356365860318166	0.185675078590909
C37C3.6	WBGene00003242	15889.2699737093	38909.5409883029
C37C3.7	WBGene00016499	18.9635438379075	58.9755365664087
C37C3.8	WBGene00016500	1100.91617657447	2340.06339064448
C37C3.9	WBGene00016501	1301.5127548573	1878.7357872839
C37E2.1	WBGene00007993	1801.12629065075	4324.94070232409
C37E2.2	WBGene00007994	44.1531073160079	143.473893556892
C37E2.3	WBGene00007995	0.520621379760935	1.09602585203614
C37E2.4	WBGene00000457	647.772678310442	2137.01437425064
C37E2.5	WBGene00000458	638.072849562459	2283.55585468674
C37F5.1	WBGene00002990	328.410756257447	721.898568396951
C37H5.1	WBGene00003591	47.1574907239312	78.7109330270031
C37H5.10	WBGene00000859	0.218788862322673	0.559542780854785
C37H5.11	WBGene00000860	0.455544938674927	0.531886058747378
C37H5.13	WBGene00016511	789.50187749631	1385.01693150036
C37H5.14	WBGene00045308	0.428301088857607	0.530148289640268
C37H5.2	WBGene00016506	12.3033749951947	21.284715192044
C37H5.3	WBGene00016507	103.582000175784	107.577485896182
C37H5.4	WBGene00000861	0.356365860318166	0.185675078590909
C37H5.5	WBGene00016508	1529.5988399984	2935.07247871075
C37H5.6	WBGene00016509	2628.81176627987	4931.14802486987
C37H5.8	WBGene00002010	3559.57822852861	6843.35025660774
C37H5.9	WBGene00003528	4.32990115062419	5.45397133867695
C38C10.1	WBGene00006576	3.47763436769453	5.53143497644205
C38C10.2	WBGene00008000	3683.54233708168	4908.68166207483
C38C10.3	WBGene00008001	0.274530606322244	1.14595768568001
C38C10.4	WBGene00001689	448.725651939784	954.451868253672
C38C10.5	WBGene00004343	3076.00492497754	5883.12078731695
C38C10.6	WBGene00008002	34.2229469941026	36.0756515602508
C38C3.1	WBGene00005691	0.274528947229789	0.185674423222549
C38C3.10	WBGene00045390	1.46065757336617	6.28775827763812
C38C3.2	WBGene00005690	2.64655729520468	13.3094299144482
C38C3.3	WBGene00016512	1.66314201159367	2.69666708958798
C38C3.4	WBGene00016513	11.8945649447877	24.2601647581734
C38C3.5	WBGene00006794	7770.6337927528	16845.3527448088
C38C3.6	WBGene00016514	7.8647112371349	20.0549226586463
C38C3.7	WBGene00016515	NA	NA
C38C3.8	WBGene00016516	0.218788862322673	0.559542780854785
C38C3.9	WBGene00016517	9.38429943911979	14.5154869521716
C38C5.1	WBGene00016518	14.0956125395374	19.9629879610138
C38C6.2	WBGene00000225	621.986086756093	1139.67256476756
C38C6.3	WBGene00007996	152.841489308976	291.910923624991
C38C6.4	WBGene00007997	9.82262326908411	12.5258003235015
C38C6.5	WBGene00007998	0.889886071891656	1.00795156192595
C38C6.6	WBGene00007999	803.187648194175	1488.59248394615
C38D4.1	WBGene00008003	80.1501828412571	85.2818062402905
C38D4.3	WBGene00003210	4824.12897097286	10545.0492737133
C38D4.4	WBGene00008005	524.275198558297	794.501257284697
C38D4.5	WBGene00008006	1550.87226886921	2709.63940414174
C38D4.6	WBGene00003912	1095.92749858722	2117.12797696721
C38D4.7	WBGene00008007	7.20038600551375	8.95732894394488
C38D4.8	WBGene00000193	31.2216358446774	61.3898484689474
C38D4.9	WBGene00008008	84.2032507152494	159.894885177094
C38D9.1	WBGene00008009	2.65796548040576	3.82485363359256
C38D9.2	WBGene00008010	44.9096154753329	102.958341698427
C38D9.4	WBGene00008012	NA	NA
C38D9.5	WBGene00008013	3.97507478648843	2.58333355599794
C38D9.6	WBGene00008014	4.81200634613047	4.97643874170551
C38D9.7	WBGene00008015	4.35345941598081	4.60228348580528
C38D9.8	WBGene00008016	256.08891434402	271.856800093294
C38D9.9	WBGene00008017	0.606923462482071	0.49322508266485
C38H2.1	WBGene00008018	96.2197368847259	136.25136524824
C38H2.2	WBGene00008019	511.174583419327	1073.94848519508
C38H2.3	WBGene00008020	43.4031246528757	88.4382350306019
C39B10.1	WBGene00008021	17.3534249650601	38.1010964948261
C39B10.2	WBGene00008022	5.39190321986046	4.20613216449062
C39B10.3	WBGene00008023	8.30541739659463	10.5385992986008
C39B10.4	WBGene00008024	0.274528947229789	0.185674423222549
C39B10.5	WBGene00008025	0.892349336267193	2.02489298458762
C39B10.6	WBGene00001252	5.13817610097974	8.09856952390342
C39B10.7	WBGene00164973	30.1977666537838	40.1850979485356
C39B5.1	WBGene00016519	0.580036821623517	2.37398915595566
C39B5.10	WBGene00016528	2.34931685677482	4.06096057343709
C39B5.11	WBGene00005144	NA	NA
C39B5.12	WBGene00005142	0.436110429451924	0.487349668284205
C39B5.14	WBGene00189950	0.456692034353385	1.46765311079307
C39B5.2	WBGene00016520	1309.50376485107	2832.85131544264
C39B5.3	WBGene00016521	NA	NA
C39B5.4	WBGene00016522	6.09109784204289	7.66552118369159
C39B5.5	WBGene00016523	0.620259044253836	1.6558901005763
C39B5.6	WBGene00016524	211.756941678259	343.400586796517
C39B5.7	WBGene00016525	0.873452548719251	0.185673463943987
C39B5.8	WBGene00016526	0.274528947229789	0.185674423222549
C39B5.9	WBGene00016527	4.8750634805904	9.12405780723132
C39D10.1	WBGene00016529	NA	NA
C39D10.11	WBGene00043983	49.4559059486261	92.5587279636713
C39D10.2	WBGene00016530	24.1641511445923	43.4749910502567
C39D10.3	WBGene00016531	52.3376113084685	129.305412918966
C39D10.5	WBGene00016532	15.8658387969763	40.8921228729992
C39D10.6	WBGene00016533	21.6091470356709	35.7945682098034
C39D10.7	WBGene00016534	22.0782085528512	49.9847221852214
C39D10.8	WBGene00016535	15.7408351418196	19.5084372666209
C39D10.9	WBGene00016536	NA	NA
C39E6.1	WBGene00003056	340.196459952655	655.188973531325
C39E6.2	WBGene00016537	0.274230009803158	3.05232596028353
C39E6.4	WBGene00003377	421.524381826119	947.526248046338
C39E6.6	WBGene00003807	3.92797348173615	10.554321022478
C39E9.10	WBGene00008033	102.111756255197	198.755250577952
C39E9.11	WBGene00008034	1502.36278932774	2397.69402978901
C39E9.12	WBGene00008035	1410.73629437165	2913.53185411923
C39E9.13	WBGene00004339	2637.57285205377	4657.31722946029
C39E9.14	WBGene00001007	1021.40470674763	1807.36317131406
C39E9.2	WBGene00008027	0.448323726050715	3.25080506140737
C39E9.3	WBGene00000705	106.818208121938	141.977199294749
C39E9.4	WBGene00008028	8.31326508056078	15.1754963108982
C39E9.5	WBGene00008029	NA	NA
C39E9.6	WBGene00008030	0.218788862322673	0.559542780854785
C39E9.7	WBGene00008031	17.0377401150336	29.0976190891439
C39E9.8	WBGene00008032	77.9468525903315	83.0872930705808
C39E9.9	WBGene00000706	12.083902336141	17.1446734587021
C39F7.1	WBGene00016538	14.6316412949072	10.868364968763
C39F7.2	WBGene00016539	1127.20551765157	2670.16793958162
C39F7.4	WBGene00004266	3553.79601890867	8274.59009953499
C39F7.5	WBGene00016540	164.337668086722	369.751915413024
C39H7.1	WBGene00016541	6.01866470255374	1.57594927656508
C39H7.4	WBGene00016542	291.814462890487	485.410418392069
C39H7.5	WBGene00016543	0.218788769083343	0.48559201503367
C39H7.6	WBGene00005090	0.621952184091547	1.00887728560492
C39H7.7	WBGene00005091	0.353301032189773	0.902181807489466
C39H7.8	WBGene00044124	0.218789168595028	0.891355713739714
C39H7.9	WBGene00044125	1.51281562682535	1.94934332312051
C40A11.1	WBGene00016544	4.70428570921625	11.5993494911731
C40A11.10	WBGene00016553	65.0234712298132	271.577920716163
C40A11.2	WBGene00016545	127.751684716034	306.401592863751
C40A11.3	WBGene00016546	134.61650842329	419.53115345819
C40A11.4	WBGene00016547	169.766213654473	499.714887769511
C40A11.5	WBGene00016548	0.524175211212494	2.11406362305575
C40A11.6	WBGene00016549	186.033881369084	487.923647487367
C40A11.7	WBGene00016550	54.9624592955352	91.7168856248961
C40A11.8	WBGene00016551	4.7178485819118	9.0958734310493
C40C9.1	WBGene00006673	1.00437793062163	2.01432384318441
C40C9.2	WBGene00000048	24.8411319719485	66.6478454550141
C40C9.3	WBGene00008036	0.218789255548288	1.01733104608643
C40C9.4	WBGene00008037	0.435880460679828	0.487454878849119
C40C9.5	WBGene00006412	605.846551679416	1447.03402932988
C40D2.1	WBGene00016554	NA	NA
C40D2.2	WBGene00016555	2.6862463273627	3.49747128067079
C40D2.3	WBGene00016556	11.7451330485443	30.8434740831366
C40D2.4	WBGene00016557	0.598105610179147	3.03653888522753
C40H1.1	WBGene00000770	140.26403122605	301.069992370084
C40H1.2	WBGene00008038	0.274529833844663	0.485593110402581
C40H1.3	WBGene00008039	2.80400561061473	4.71480556538439
C40H1.4	WBGene00001242	137.872036946543	277.44671974673
C40H1.5	WBGene00008040	44.9167044206068	48.4630070968193
C40H1.6	WBGene00008041	351.70428943156	760.706361135607
C40H1.7	WBGene00008042	3.26142321194444	7.31522426207505
C40H1.8	WBGene00008043	4.77418566141441	5.73631917209841
C40H1.9	WBGene00008044	14.2249640732858	20.6018802624921
C40H5.1	WBGene00043187	NA	NA
C40H5.2	WBGene00008045	31.8234239412816	52.8623236146696
C40H5.4	WBGene00008047	68.0808982868872	93.6058755595111
C40H5.5	WBGene00006654	69.7267074068057	148.484609719002
C40H5.7	WBGene00008049	6.42027263193382	10.4564426994412
C41A3.1	WBGene00016558	211.72878385057	351.886364315035
C41A3.2	WBGene00016559	32.864120931859	39.1163735659272
C41C4.1	WBGene00008050	2.28448031144111	8.11983339019402
C41C4.10	WBGene00044049	213.68327771944	351.695754891666
C41C4.12	WBGene00077665	12.549291064118	19.0070572418919
C41C4.2	WBGene00005150	NA	NA
C41C4.3	WBGene00008051	1.50599203024418	2.57748317261022
C41C4.4	WBGene00002147	1496.61417957071	2344.96628175359
C41C4.5	WBGene00006832	115.940340419083	198.792431396838
C41C4.6	WBGene00006739	1433.8880380704	2538.3304982739
C41C4.7	WBGene00008052	286.503611838662	498.868028577019
C41C4.8	WBGene00008053	3905.95006125512	7262.67914907406
C41C4.9	WBGene00008054	NA	NA
C41D11.1	WBGene00016561	179.866055786565	406.983298927813
C41D11.10	WBGene00195180	NA	NA
C41D11.2	WBGene00001231	715.720267709786	1458.59263251267
C41D11.3	WBGene00016562	1223.81074857405	2094.01271890006
C41D11.4	WBGene00016563	45.4994960825339	119.232480312816
C41D11.5	WBGene00016564	822.188684556044	1406.37399336125
C41D11.6	WBGene00016565	1.7801866893072	3.32632007087731
C41D11.7	WBGene00016566	483.304783098661	803.876793794448
C41D11.8	WBGene00000787	126.192079634208	279.987773056837
C41D11.9	WBGene00016567	223.264056307081	344.268652001996
C41D7.1	WBGene00016560	0.500018281245047	1.82965056922163
C41D7.2	WBGene00004218	58.2555729377539	75.7095478422612
C41G11.1	WBGene00016568	26.1822850159301	40.3617593445368
C41G11.3	WBGene00004349	377.742702294204	519.854027734654
C41G11.4	WBGene00016570	16.1179617566226	29.5876308221112
C41G6.1	WBGene00008055	0.919795255364056	2.26823251437763
C41G6.10	WBGene00005537	0.274529833844663	0.485593110402581
C41G6.11	WBGene00005536	0.218789949185601	2.92037317694513
C41G6.12	WBGene00008058	NA	NA
C41G6.13	WBGene00008059	NA	NA
C41G6.14	WBGene00005538	0.356365860318166	0.185675078590909
C41G6.15	WBGene00005760	0.218788862322673	0.559542780854785
C41G6.16	WBGene00008060	NA	NA
C41G6.2	WBGene00005759	1.58927550679509	3.38542055639263
C41G6.3	WBGene00005762	1.02211574350746	0.491266719587625
C41G6.5	WBGene00008056	2.40224253460874	1.64395575108794
C41G6.6	WBGene00008057	NA	NA
C41G6.7	WBGene00005771	0.510406656539265	0.490186970570222
C41G6.8	WBGene00005761	2.29319287505293	4.51033993809032
C41G6.9	WBGene00005381	0.274529963066179	0.55954565546766
C41G7.1	WBGene00004887	515.474933927222	784.611692877101
C41G7.2	WBGene00002226	419.39090458655	655.858621350703
C41G7.3	WBGene00008061	403.156729248191	617.637571592088
C41G7.4	WBGene00008062	201.989483712031	276.598638464509
C41G7.5	WBGene00000096	84.0664707407731	186.4010665547
C41G7.6	WBGene00008063	2.17392448333339	0.18567457984637
