wbid	N2	ty1916
F15E11.5	WBGene00017494	0.715965344384294	0.183942440242801
F15E6.1	WBGene00017482	405.305115858664	80.0000197221576
F15E6.10	WBGene00044479	4.93870601151069	0.183942860424324
F15E6.2	WBGene00017483	2358.36932044564	2014.99889825452
F15E6.3	WBGene00017484	262.856504044177	10.000066854853
F15E6.4	WBGene00017485	82.8764168011944	17.0000201597919
F15E6.5	WBGene00017486	0.263450659168009	0.183938375067786
F15E6.6	WBGene00017487	190.334862287108	99.0000000244412
F15E6.7	WBGene00005715	1.10252614642661	0.999996369416339
F15E6.8	WBGene00017488	12.7361619734697	2.00000857588506
F15E6.9	WBGene00017489	30.3994129928287	17.9999989095256
F15G9.1	WBGene00008865	225.640439645829	242.99996358116
F15G9.2	WBGene00008866	0.592246512716287	0.183941069243681
F15G9.3	WBGene00008867	1.02444678846495	0.99999671544993
F15G9.4	WBGene00001863	5083.37223003784	2066.00001956366
F15G9.5	WBGene00008868	92.5683211638017	65.999996196084
F15G9.6	WBGene00008869	3.47583511016572	0.183941997321636
F15H10.1	WBGene00000601	883.441685770994	873.999798088761
F15H10.10	WBGene00044014	0.263452250697576	0.999954532694875
F15H10.12	WBGene00195181	NA	NA
F15H10.2	WBGene00000602	362.376300450892	488.999838940339
F15H10.3	WBGene00000144	50.5968684559816	8.0000062934205
F15H10.4	WBGene00008871	0.197979563899972	2.99978257497815
F15H10.5	WBGene00008872	0.686316702280501	0.183942245939579
F15H10.6	WBGene00008873	0.363246405180812	0.999970615085255
F15H10.7	WBGene00008874	5.35145430544686	0.183942145191688
F15H10.8	WBGene00008875	56.3353903672401	137.999762858698
F15H10.9	WBGene00044013	NA	NA
F15H9.1	WBGene00008870	0.520267296553722	0.183940735565328
F15H9.2	WBGene00005527	0.19797927748586	1.99987056226777
F15H9.3	WBGene00005529	0.408272914283817	0.183940387575125
F15H9.4	WBGene00005528	0.576355867529688	0.18394096230708
F16A11.1	WBGene00008876	690.226500794891	324.000009068547
F16A11.2	WBGene00008877	199.788793076561	58.0000053829215
F16A11.3	WBGene00008878	1081.01451713908	559.000000108622
F16B12.1	WBGene00008879	10.4569664271539	8.99999782532628
F16B12.2	WBGene00001106	1.12732387001693	0.183941219744596
F16B12.4	WBGene00008880	76.3772663453988	42.9999994871292
F16B12.5	WBGene00008881	NA	NA
F16B12.6	WBGene00008882	696.041163686987	461.999992334466
F16B12.7	WBGene00008883	0.361049563408999	0.999981835492051
F16B12.8	WBGene00008884	2.96708016866923	0.183941787370975
F16B3.1	WBGene00001171	196.857289238018	156.999990068034
F16B3.2	WBGene00017502	4.95219475817977	0.183942096469874
F16B3.3	WBGene00044774	94.713643335801	39.000001640336
F16B4.1	WBGene00017503	60.1870798055956	23.0000013362129
F16B4.10	WBGene00017511	0.408272914283817	0.183940387575125
F16B4.11	WBGene00017512	28.3561400521732	10.0000015381715
F16B4.12	WBGene00003707	53.5874705840074	37.9999972362625
F16B4.2	WBGene00017504	15.4328449345302	19.9999914226883
F16B4.3	WBGene00017505	0.461221933379096	0.18394044675372
F16B4.4	WBGene00017506	1893.15457427715	520.00008560714
F16B4.5	WBGene00017507	22.9193889855077	27.9999941006241
F16B4.6	WBGene00017508	22.0679117572829	11.9999997758577
F16B4.7	WBGene00017509	2.70158850176696	0.183941670539417
F16B4.8	WBGene00000387	246.787813336688	504.999885355625
F16B4.9	WBGene00017510	11.843538861338	10.9999947210247
F16C3.1	WBGene00008885	29.3270729906471	18.9999985689631
F16C3.2	WBGene00008886	164.83702600868	47.000017536053
F16C3.3	WBGene00023415	52.6243912167648	30.9999988129886
F16C3.4	WBGene00044243	0.523852007286447	0.999989994954982
F16D3.1	WBGene00006531	25.9924992495418	33.9999881574703
F16D3.2	WBGene00004684	734.225285618104	382.999999965798
F16D3.4	WBGene00008887	309.176793974401	167.9999991421
F16D3.6	WBGene00008889	NA	NA
F16D3.7	WBGene00008890	22.1845930543134	25.9999938434042
F16F9.1	WBGene00017513	116.009589505331	81.9999903112882
F16F9.2	WBGene00001068	4209.37508711064	1033.00049400871
F16F9.3	WBGene00017514	51.6283630388954	15.0000033857659
F16F9.4	WBGene00017515	242.281231004288	147.999997856612
F16F9.5	WBGene00003174	65.0380140867066	50.9999927929745
F16G10.1	WBGene00017516	NA	NA
F16G10.10	WBGene00017525	NA	NA
F16G10.11	WBGene00017526	2.24023971753248	0.183942791642165
F16G10.13	WBGene00017527	0.709337292111799	0.183941037651551
F16G10.14	WBGene00017528	0.36411252058347	0.183939860391885
F16G10.15	WBGene00017529	3.95683704475617	6.99998567298619
F16G10.2	WBGene00017517	NA	NA
F16G10.3	WBGene00017518	NA	NA
F16G10.4	WBGene00017519	1.49343501434285	1.9999937791775
F16G10.5	WBGene00017520	0.483568100312331	0.18394056783507
F16G10.6	WBGene00017521	NA	NA
F16G10.7	WBGene00017522	0.197978787858273	0.999947992017769
F16G10.8	WBGene00017523	0.814510363716751	0.183940958804779
F16G10.9	WBGene00017524	12.0290059578854	10.999984417376
F16H11.1	WBGene00017530	93.5660512890366	96.9999830478729
F16H11.2	WBGene00017531	NA	NA
F16H11.3	WBGene00017532	0.362314889155027	1.99993839250593
F16H11.4	WBGene00000428	9.89386829449625	9.99999334528909
F16H11.5	WBGene00003635	496.852722927354	370.999993035562
F16H6.1	WBGene00008891	324.751236276559	190.999977148419
F16H6.10	WBGene00008900	99.3936529762311	57.9999974344625
F16H6.11	WBGene00185119	NA	NA
F16H6.2	WBGene00008892	3.83564564881465	0.183941997409452
F16H6.3	WBGene00008893	0.263450659168009	0.183938375067786
F16H6.4	WBGene00008894	4.51928804625612	2.00000079479567
F16H6.5	WBGene00008895	12.4735807359595	6.00000041112426
F16H6.6	WBGene00008896	2.59877328990819	0.183941878839008
F16H6.7	WBGene00008897	37.0999128576234	14.000001194036
F16H6.8	WBGene00008898	NA	NA
F16H6.9	WBGene00008899	NA	NA
F16H9.1	WBGene00004345	228.412234975347	653.999759364056
F16H9.2	WBGene00008901	1.02477389252526	2.99998647585727
F17A2.1	WBGene00006966	4.71007062912693	14.9999774739852
F17A2.10	WBGene00005124	0.431460041341213	3.99993041364265
F17A2.11	WBGene00005125	NA	NA
F17A2.12	WBGene00005118	0.416116416929442	2.99994271293297
F17A2.13	WBGene00008904	0.691155735454068	6.9999566643189
F17A2.3	WBGene00008902	2.12412338641327	3.99998698628387
F17A2.4	WBGene00008903	NA	NA
F17A2.5	WBGene00000461	4.38586974345269	3.99999771460785
F17A2.6	WBGene00005119	0.507353629562072	3.99993290069018
F17A2.7	WBGene00005123	0.343795007800416	1.99995876805217
F17A2.8	WBGene00005122	NA	NA
F17A2.9	WBGene00005126	NA	NA
F17A9.1	WBGene00017533	NA	NA
F17A9.2	WBGene00017534	251.025591546208	122.000000700562
F17A9.3	WBGene00017535	423.357974274723	318.999975612493
F17A9.4	WBGene00017536	497.733365323872	150.000009550913
F17A9.5	WBGene00017537	312.083307953382	107.000016339586
F17A9.6	WBGene00017538	3.31527977918129	0.183941845406915
F17B5.1	WBGene00008905	556.497121393238	74.000070964187
F17B5.10	WBGene00138716	0.263450659168009	0.183938375067786
F17B5.2	WBGene00008906	3.66979381715768	1.99999958217083
F17B5.3	WBGene00008907	0.36414391667388	0.183939862076651
F17B5.4	WBGene00008908	0.654825808472099	0.183940821519332
F17B5.5	WBGene00008909	0.461146597925422	0.183940430007866
F17B5.6	WBGene00044058	24.1553038758579	5.00000383318372
F17B5.8	WBGene00045458	15.205863397834	8.99999913672199
F17B5.9	WBGene00077766	1.2281439573974	0.183941382971312
F17C11.1	WBGene00008913	1505.86667667732	545.000014936414
F17C11.10	WBGene00008921	516.078682186414	220.000009568095
F17C11.11	WBGene00008922	307.192312825921	88.0000084244209
F17C11.12	WBGene00008923	150.41099079267	118.999986260237
F17C11.13	WBGene00023503	4.9671916092639	2.00000077145768
F17C11.17	WBGene00077761	3287.4296249964	1201.00002466807
F17C11.2	WBGene00008914	748.436818609842	577.999887186378
F17C11.3	WBGene00000726	460.366183275104	374.999928404522
F17C11.4	WBGene00008915	667.973824203056	196.000013590581
F17C11.5	WBGene00008916	18.3114286164061	6.0000022475328
F17C11.6	WBGene00008917	98.8668333564807	12.0000073652781
F17C11.7	WBGene00008918	217.571831931181	120.999999269548
F17C11.8	WBGene00008919	721.108196617881	272.000006359118
F17C11.9	WBGene00008920	22513.9266350007	7093.00012661885
F17C8.1	WBGene00000068	568.512584640984	458.999951331276
F17C8.2	WBGene00000664	170.015011168585	102.999988208208
F17C8.3	WBGene00008910	98.9064772338132	62.9999973622496
F17C8.4	WBGene00004311	737.935209682077	283.000007294411
F17C8.5	WBGene00006661	NA	NA
F17C8.6	WBGene00008911	NA	NA
F17C8.7	WBGene00008912	6.27149589643849	3.00000036992814
F17C8.9	WBGene00185014	205.319459302055	77.0000074680146
F17E5.1	WBGene00002991	313.871757931942	647.999874014396
F17E5.2	WBGene00008924	309.451650552542	346.999970821996
F17E9.1	WBGene00000690	0.860437519759774	0.999995998377914
F17E9.10	WBGene00001906	131.30861496318	12.0000082034587
F17E9.11	WBGene00003099	2.83932007750215	1.99999861516998
F17E9.12	WBGene00001905	13.9424145733181	0.183942740402536
F17E9.13	WBGene00001907	NA	NA
F17E9.15	WBGene00194833	0.263450659168009	0.183938375067786
F17E9.16	WBGene00195009	NA	NA
F17E9.2	WBGene00017539	0.359882348742721	5.99985244759476
F17E9.3	WBGene00017540	NA	NA
F17E9.4	WBGene00017541	0.263450659168009	0.183938375067786
F17E9.5	WBGene00017542	0.64126369924859	1.99998059210358
F17E9.7	WBGene00017543	1.01731222849695	0.183941607472302
F17E9.8	WBGene00017544	2.26780461158545	1.99999750051127
F17E9.9	WBGene00001908	0.263450659168009	0.183938375067786
F17H10.1	WBGene00008925	888.06749015429	371.000010597558
F17H10.2	WBGene00008926	181.368911614546	660.99956425904
F17H10.3	WBGene00008927	327.835795602888	384.999981824657
F17H10.4	WBGene00008928	0.197978787858273	0.999947992017769
F18A1.1	WBGene00017545	2.85807252335038	0.183941961925375
F18A1.2	WBGene00003012	1583.40263061023	1265.9999172129
F18A1.3	WBGene00003044	389.598654868069	225.999997254702
F18A1.4	WBGene00003045	98.7819360252636	83.9999956856168
F18A1.5	WBGene00017546	970.647109733613	495.000001143167
F18A1.6	WBGene00017547	238.243001467216	162.999995996264
F18A1.7	WBGene00017548	50.8500638771629	20.0000031184358
F18A1.8	WBGene00017549	76.5637246902257	1.00000929027654
F18A11.1	WBGene00004242	14.2277710183217	4.00000279190391
F18A11.2	WBGene00008929	281.824462086709	261.999942312322
F18A11.3	WBGene00008930	192.25593609601	127.999996430393
F18A11.5	WBGene00008932	113.058316516664	107.999988429969
F18A12.1	WBGene00017550	NA	NA
F18A12.2	WBGene00017551	NA	NA
F18A12.3	WBGene00017552	0.263450659168009	0.183938375067786
F18A12.4	WBGene00017553	0.263450659168009	0.183938375067786
F18A12.5	WBGene00017554	0.263450659168009	0.183938375067786
F18A12.6	WBGene00017555	0.360990894021954	0.999982033598079
F18A12.7	WBGene00017556	0.263450659168009	0.183938375067786
F18A12.8	WBGene00017557	757.349541816051	422.999995765339
F18C12.1	WBGene00000485	271.895158692524	177.999992564615
F18C12.2	WBGene00004378	1979.40572478973	1029.00000016887
F18C12.3	WBGene00008934	296.605506679045	164.999999112506
F18C12.4	WBGene00008935	0.46245556265387	0.183940887830608
F18C5.1	WBGene00005053	0.576587431654428	1.99998482891909
F18C5.10	WBGene00017563	870.601665666957	408.000012902777
F18C5.2	WBGene00006944	213.228787153737	85.0000030847498
F18C5.3	WBGene00007050	907.136208183036	408.000005832453
F18C5.4	WBGene00017559	1.83998877476019	0.999999814527112
F18C5.5	WBGene00017560	447.763030992254	438.999870224549
F18C5.6	WBGene00005054	NA	NA
F18C5.8	WBGene00005055	NA	NA
F18C5.9	WBGene00017562	0.859053857608388	0.183941796456858
F18E2.1	WBGene00008936	378.621848284204	80.000007737871
F18E2.2	WBGene00006512	1679.62062561295	485.000023422342
F18E2.3	WBGene00004738	998.847172959439	556.999996323561
F18E2.4	WBGene00008937	4.0657778881986	0.183942488675426
F18E2.5	WBGene00001675	6.31235324797631	3.99999924183264
F18E2.6	WBGene00008938	4.02367242509751	7.99998758598234
F18E3.1	WBGene00017564	NA	NA
F18E3.10	WBGene00017566	NA	NA
F18E3.11	WBGene00017567	552.039395735316	524.999815203113
F18E3.12	WBGene00045275	228.395906427846	105.000006319758
F18E3.13	WBGene00045276	518.655601459122	476.999895057309
F18E3.2	WBGene00005814	1.36014985673246	2.99998009283582
F18E3.4	WBGene00005815	0.781747449286666	0.183941539454373
F18E3.5	WBGene00005816	1.0142386096092	0.183941464833912
F18E3.6	WBGene00005818	2.72486032870377	1.00000132034215
F18E3.7	WBGene00017565	818.56452314379	178.00001268161
F18E9.1	WBGene00017568	23.7833642917274	15.9999973956866
F18E9.2	WBGene00003745	107.877751085314	119.999986125216
F18E9.3	WBGene00017569	1413.32980075207	979.999788726349
F18E9.4	WBGene00017570	54.9440228139999	81.9999461258255
F18E9.5	WBGene00017571	710.361822212546	623.999983925292
F18E9.6	WBGene00017572	NA	NA
F18E9.7	WBGene00017573	NA	NA
F18E9.8	WBGene00044780	1.48596793550979	0.183941926266838
F18F11.1	WBGene00017574	186.750814022484	50.0000064747767
F18F11.3	WBGene00017576	244.723830366826	144.999991805245
F18F11.4	WBGene00017577	184.659767136713	193.999856210853
F18F11.5	WBGene00017578	71.8125714910689	22.0000024668663
F18G5.1	WBGene00017579	0.570811060701133	0.183940621850312
F18G5.2	WBGene00003981	12.0217033483061	80.9998133901709
F18G5.3	WBGene00001674	171.039881508741	76.0000022456268
F18G5.4	WBGene00017580	47.6649358372961	40.9999935548953
F18G5.5	WBGene00017581	0.263450659168009	0.183938375067786
F18G5.6	WBGene00017582	393.670549783608	134.000008016757
F18H3.1	WBGene00008939	80.5073306776681	57.9999966358592
F18H3.3	WBGene00003903	2112.22656574093	1373.99998441149
F18H3.4	WBGene00008940	381.608316510343	360.999977349423
F18H3.5	WBGene00000406	79.812625498053	69.9999964130075
F19B10.1	WBGene00017583	125.478127711877	75.9999976047905
F19B10.10	WBGene00017589	32.1938270377402	9.00000384744201
F19B10.11	WBGene00017590	NA	NA
F19B10.13	WBGene00194713	4.07256323841385	3.99999695406576
F19B10.2	WBGene00017584	0.362305519755568	0.183939838824661
F19B10.3	WBGene00017585	0.263450659168009	0.183938375067786
F19B10.4	WBGene00017586	10.3910979639723	1.00000449376615
F19B10.5	WBGene00017587	1.73299635126996	0.183941608018569
F19B10.6	WBGene00017588	NA	NA
F19B10.7	WBGene00005988	0.360009147255114	1.99996221596783
F19B10.8	WBGene00005989	0.520917794425356	0.183940762486406
F19B10.9	WBGene00004750	2.13321366553633	0.183942190460436
F19B2.3	WBGene00005786	0.263450659168009	0.183938375067786
F19B2.5	WBGene00008944	1205.77682329066	523.000018779709
F19B2.6	WBGene00008945	69.1805318844734	29.000001059396
F19B2.7	WBGene00008946	0.263450659168009	0.183938375067786
F19B2.8	WBGene00008947	0.342618258094862	0.183939582151135
F19B6.1	WBGene00008948	1360.7077877315	570.000007599935
F19B6.2	WBGene00006733	NA	NA
F19B6.3	WBGene00008949	1.21035679626678	3.9999577927916
F19B6.4	WBGene00008950	0.36414391667388	0.183939862076651
F19C6.1	WBGene00001708	562.114844558962	437.999988013889
F19C6.2	WBGene00008951	267.576991228898	185.999990594172
F19C6.3	WBGene00008952	41.2951700298482	20.0000006038241
F19C6.4	WBGene00008953	42.4283263490372	18.0000010805152
F19C6.5	WBGene00008954	51.5457105599785	45.9999914103787
F19C7.1	WBGene00017591	4451.2425456156	3795.99990916697
F19C7.2	WBGene00017592	179.617504447018	68.0000034412759
F19C7.3	WBGene00017593	0.576422541980078	0.18394062254376
F19C7.4	WBGene00017594	31.1030743160039	22.9999966065831
F19C7.5	WBGene00017595	2.12452267741696	0.18394164374008
F19C7.6	WBGene00017596	0.424659423801196	0.183940568358943
F19C7.7	WBGene00000684	62.563168001854	1.00001047413415
F19C7.8	WBGene00017597	225.503539887776	182.999984423792
F19D8.1	WBGene00006676	10.4629908467386	6.99999884551554
F19D8.2	WBGene00008955	8.3850645476196	0.183942386711698
F19F10.1	WBGene00017598	0.362305519755568	0.183939838824661
F19F10.10	WBGene00017606	204.6213729706	77.0000024299018
F19F10.11	WBGene00017607	291.160450503485	111.000005058874
F19F10.12	WBGene00017608	257.323173803346	105.000003067596
F19F10.3	WBGene00017599	89.898289175621	38.0000014242032
F19F10.4	WBGene00017600	116.751092247388	97.9999805467052
F19F10.5	WBGene00017601	0.486393187696608	0.183941019347373
F19F10.6	WBGene00017602	NA	NA
F19F10.7	WBGene00017603	0.263450659168009	0.183938375067786
F19F10.8	WBGene00017604	NA	NA
F19F10.9	WBGene00017605	979.270653357693	457.000002768837
F19G12.1	WBGene00017609	NA	NA
F19G12.10	WBGene00195186	9.68596502306181	7.99999773166699
F19G12.11	WBGene00195188	0.263450659168009	0.183938375067786
F19G12.2	WBGene00017610	NA	NA
F19G12.3	WBGene00017611	1.02233091688688	0.999997219817149
F19G12.4	WBGene00017612	6.0471675686228	3.00000021414226
F19G12.5	WBGene00005244	NA	NA
F19G12.7	WBGene00000025	0.51342864613363	1.99996630641482
F19G12.8	WBGene00195184	5.95301871351642	2.00000145030839
F19G12.9	WBGene00195185	39.4072765478135	23.9999989973681
F19H6.1	WBGene00008956	280.03297320918	363.999976460875
F19H6.2	WBGene00008957	76.455192373755	118.999960306211
F19H6.3	WBGene00008958	0.263451919468243	0.999959561979177
F19H6.4	WBGene00008959	1.10404461973428	0.999997447867926
F19H6.5	WBGene00008960	NA	NA
F19H6.6	WBGene00008961	11.5387692690704	18.9999915088289
F19H6.7	WBGene00008962	20.4773621988941	35.9999666241885
F19H8.1	WBGene00006603	2633.99083082321	965.00004711038
F19H8.2	WBGene00008963	1216.55116948662	238.000092139625
F19H8.3	WBGene00000188	74.6695660626666	30.0000016451711
F19H8.4	WBGene00008964	1115.82721290261	440.000009204265
F19H8.5	WBGene00008965	13.8516011352942	7.99999953402897
F20A1.1	WBGene00017613	1522.84588543268	664.000004820716
F20A1.10	WBGene00017621	687.388560680571	216.000011582337
F20A1.2	WBGene00017614	4.981800950332	2.99999910310534
F20A1.3	WBGene00017615	3.18092073013342	0.183941894164679
F20A1.4	WBGene00017616	42.1782121730209	33.9999928911584
F20A1.6	WBGene00017618	36.9485064293287	14.0000025992482
F20A1.7	WBGene00006666	162.56959047565	106.999994483855
F20A1.8	WBGene00017619	NA	NA
F20A1.9	WBGene00017620	156.937883549905	16.000009936783
F20B10.1	WBGene00003772	182.404502372956	182.999981188565
F20B10.3	WBGene00008967	130.318854730955	140.99990628837
F20B4.6	WBGene00017625	73.57643441645	28.0000016846463
F20B6.1	WBGene00017627	0.695416749853419	0.999992166843483
F20B6.2	WBGene00006921	12918.1275547425	5251.00004749456
F20B6.3	WBGene00003412	114.206484441852	79.999997215553
F20B6.4	WBGene00017628	15.4995440609051	6.00000112960808
F20B6.5	WBGene00017629	0.329350283127338	0.183939400709645
F20B6.6	WBGene00017630	NA	NA
F20B6.7	WBGene00017631	0.263450659168009	0.183938375067786
F20B6.8	WBGene00001994	2543.92320650565	1434.99999543903
F20B6.9	WBGene00017632	0.36414391667388	0.183939862076651
F20C5.1	WBGene00004051	438.583282215037	270.999996473462
F20C5.2	WBGene00002222	526.919532349609	353.999976434614
F20C5.3	WBGene00008968	51.9015328010279	4.00000784202374
F20C5.4	WBGene00008969	72.224984177257	34.0000011117425
F20C5.5	WBGene00008970	11.6016929396213	17.9999931443999
F20C5.6	WBGene00008971	70.2017132612013	98.9999684658878
F20C5.7	WBGene00008972	NA	NA
F20D1.1	WBGene00008973	812.523135106449	667.99998247672
F20D1.10	WBGene00008980	169.424650171313	88.0000000225585
F20D1.2	WBGene00008974	291.793379799668	129.000001852089
F20D1.3	WBGene00008975	2669.45404000563	1921.99993380646
F20D1.4	WBGene00008976	9.05991559274123	4.99999980238881
F20D1.6	WBGene00004317	562.247460506979	284.000000618916
F20D1.7	WBGene00008977	53.3627742814046	47.9999913338437
F20D1.8	WBGene00008978	66.3653532294563	39.9999985232182
F20D1.9	WBGene00008979	458.964639380804	222.000001215808
F20D12.1	WBGene00017641	1332.18012125776	306.000059091266
F20D12.2	WBGene00017642	782.377194918021	323.000003256194
F20D12.3	WBGene00000242	20.9677398748079	12.9999987968775
F20D12.4	WBGene00017643	785.480347031899	276.000012960826
F20D12.5	WBGene00017644	271.455946907635	246.999975609939
F20D12.6	WBGene00000442	19.2822704688058	14.9999977197618
F20D12.7	WBGene00017645	3.03619958825784	0.183942115298066
F20D6.1	WBGene00017633	NA	NA
F20D6.10	WBGene00017639	89.4399019684109	51.9999991598109
F20D6.11	WBGene00017640	242.092433168622	128.999999496048
F20D6.12	WBGene00043069	NA	NA
F20D6.2	WBGene00017634	0.530270988902425	0.183941359654592
F20D6.3	WBGene00005649	7.20728253993679	9.99999291229945
F20D6.4	WBGene00005648	1571.1159137436	987.999992010704
F20D6.5	WBGene00017635	39.5752770493472	29.9999962607452
F20D6.6	WBGene00017636	0.8140511343551	8.99990786681366
F20D6.8	WBGene00017637	205.76933536365	181.999969878347
F20D6.9	WBGene00017638	0.263450659168009	0.183938375067786
F20E11.1	WBGene00008981	0.263450659168009	0.183938375067786
F20E11.10	WBGene00005414	0.263450659168009	0.183938375067786
F20E11.12	WBGene00005370	2.62286573719555	0.18394308780717
F20E11.15	WBGene00044100	NA	NA
F20E11.17	WBGene00050906	0.42758860792096	0.999981360673595
F20E11.2	WBGene00008982	0.197979563899972	2.99978257497815
F20E11.4	WBGene00006236	0.362305519755568	0.183939838824661
F20E11.5	WBGene00008983	NA	NA
F20E11.6	WBGene00005819	0.36414391667388	0.183939862076651
F20E11.7	WBGene00008984	0.532530624005481	0.183941608241559
F20G2.1	WBGene00008985	21.7222167898227	11.0000001537632
F20G2.2	WBGene00008986	440.478254610334	198.00000410338
F20G2.3	WBGene00008987	776.474611185122	359.0000067208
F20G2.4	WBGene00003543	3.51214950173104	2.99999794455717
F20G2.5	WBGene00008988	21.1733443911597	40.9999887142617
F20G2.6	WBGene00008989	33.7876359925004	19.9999982698347
F20G4.1	WBGene00008990	789.701592924224	360.000004107372
F20G4.2	WBGene00008991	20.929924437594	8.0000015819512
F20G4.3	WBGene00003777	3509.66629989088	1969.99999156936
F20H11.1	WBGene00017646	219.951288791149	64.0000053141812
F20H11.2	WBGene00002889	1818.20382062302	934.000000633706
F20H11.3	WBGene00003162	20683.776078985	6490.00023343101
F20H11.4	WBGene00017647	3.68624643373989	1.99999981327807
F20H11.5	WBGene00017648	20.6908330976908	2.00000469727507
F21A10.1	WBGene00008998	38.0712317483632	22.9999992508357
F21A10.2	WBGene00008999	3325.95369860408	1856.99999070526
F21A10.4	WBGene00009000	7.64079488910181	4.99999881710661
F21A3.1	WBGene00005481	2.21925399939332	5.99998016838174
F21A3.2	WBGene00008992	165.976192679124	97.9999962712654
F21A3.3	WBGene00008993	159.266243447132	183.999971082542
F21A3.4	WBGene00008994	1.76972506895722	0.999999557643019
F21A3.5	WBGene00008995	130.12775649845	13.0000096072002
F21A3.6	WBGene00008996	30.6398186231216	15.0000004388079
F21A3.7	WBGene00008997	176.875294646801	56.0000059670241
F21A3.8	WBGene00044186	59.1087481852913	15.0000040819311
F21A9.1	WBGene00017650	4.48472113992301	4.99999670710384
F21A9.2	WBGene00017651	37.4249564099936	19.0000001497796
F21C10.1	WBGene00017652	0.359482052609477	1.99996116150711
F21C10.10	WBGene00017659	467.598427972953	233.000008193771
F21C10.11	WBGene00017660	23.9701116847002	22.9999895995786
F21C10.12	WBGene00017661	14.0693461605432	7.9999993147262
F21C10.13	WBGene00195086	12.0302168777905	8.99999806624368
F21C10.3	WBGene00017653	106.561748708777	58.9999991868924
F21C10.4	WBGene00017654	8.87143342482056	3.00000140487376
F21C10.5	WBGene00017655	NA	NA
F21C10.6	WBGene00017656	0.263450659168009	0.183938375067786
F21C10.7	WBGene00017657	4246.88220907086	2061.00001482905
F21C10.8	WBGene00004119	754.886747874566	303.000053243049
F21C10.9	WBGene00017658	356.990565999117	83.0000152982004
F21C3.1	WBGene00006656	85.2400303768067	20.0000072612231
F21C3.2	WBGene00009001	1.05231150414503	0.183941586847952
F21C3.3	WBGene00009002	449.320997011082	226.000000685525
F21C3.4	WBGene00004324	128.086701811572	64.0000005615544
F21C3.5	WBGene00009004	550.914370370252	267.000001380648
F21C3.6	WBGene00009005	NA	NA
F21C3.7	WBGene00077548	0.601145792717101	0.183941724335694
F21D12.1	WBGene00003620	347.488216460028	92.000021179295
F21D12.2	WBGene00017662	0.263451882893357	0.999960117325099
F21D12.3	WBGene00017663	578.752868491685	237.00000946069
F21D12.5	WBGene00017664	3.10061369049693	0.183942017825598
F21D5.1	WBGene00009006	235.667331154393	78.0000043156021
F21D5.2	WBGene00009007	208.830893608308	137.99999750342
F21D5.3	WBGene00009008	471.757289808421	139.000007367906
F21D5.4	WBGene00009009	51.4873277388557	31.9999981093485
F21D5.5	WBGene00009010	192.852987189888	117.999998752609
F21D5.6	WBGene00009011	143.821665953728	89.9999982981411
F21D5.7	WBGene00009012	1425.94732852191	770.999998620587
F21D5.8	WBGene00009013	556.476845425226	280.000000432513
F21D5.9	WBGene00009014	20.4466581698745	35.9999794614641
F21D9.1	WBGene00009015	0.716231603263296	0.183942330753651
F21D9.2	WBGene00009016	0.362305519755568	0.183939838824661
F21D9.3	WBGene00009017	NA	NA
F21D9.4	WBGene00009018	25.5354999248924	9.00000244124051
F21D9.8	WBGene00009021	0.743060533020197	0.183941601545763
F21E9.2	WBGene00017666	42.8004859655051	31.9999918570316
F21E9.3	WBGene00017667	91.397522695157	18.0000062945028
F21E9.4	WBGene00017668	2.74135313586922	10.9999737585875
F21E9.6	WBGene00017670	NA	NA
F21F12.1	WBGene00009022	22.3704825404114	13.9999991286136
F21F3.1	WBGene00017671	1745.21998690775	809.000014915057
F21F3.2	WBGene00017672	1.33516133751608	0.999998428956483
F21F3.3	WBGene00017673	1.25604726810565	0.183941347270898
F21F3.4	WBGene00017674	17.7172738103262	0.183943324561895
F21F3.5	WBGene00006774	111.707197164463	90.9999906499536
F21F3.6	WBGene00017675	4032.38594769531	2002.00001203485
F21F3.7	WBGene00017676	262.318475247703	198.999991984899
F21F8.1	WBGene00005190	0.364141116190083	0.183939861925136
F21F8.10	WBGene00006183	2.496832874489	0.183941801509579
F21F8.11	WBGene00017681	90.2192842999392	59.9999978792293
F21F8.2	WBGene00017677	1.19372910358387	0.183941671834768
F21F8.3	WBGene00000218	18250.6957747764	9186.00001617335
F21F8.4	WBGene00017678	458.8320794023	43.0000447503976
F21F8.5	WBGene00017679	NA	NA
F21F8.6	WBGene00017680	7.71813294891609	1.00000469026024
F21F8.7	WBGene00000219	32880.8064247931	17239.9999935044
F21F8.9	WBGene00006184	0.197978787858273	0.999947992017769
F21G4.1	WBGene00009023	129.616430907275	72.9999991580955
F21G4.2	WBGene00003410	1344.30384154079	306.000028097426
F21G4.3	WBGene00009024	33.9454237203301	14.0000017662422
F21G4.4	WBGene00009025	51.6667656252302	30.9999987834816
F21G4.5	WBGene00009026	36.9152946045003	25.9999985245656
F21G4.6	WBGene00009027	242.582362039844	151.999997743756
F21H11.2	WBGene00004728	1185.37721100056	846.999991127457
F21H11.3	WBGene00006543	450.726892880245	390.999972034052
F21H12.1	WBGene00017683	147.845597739339	41.0000059879123
F21H12.2	WBGene00017684	NA	NA
F21H12.3	WBGene00017685	5.0404115802687	0.183951282418797
F21H12.4	WBGene00004209	0.361051638122001	0.999964782143957
F21H12.5	WBGene00001402	177.957727329778	28.0000157323506
F21H12.6	WBGene00017686	1669.49898138825	547.000021487555
