wbid	N2	ty1916	N2vsty1916.log2.deseq	N2vsty1916.log2	N2vsty1916.log2.pval
F23F1.3	WBGene00017744	41.8075303793661	23.9999990978454	0.140113978432669	0.800728472580752	0.930459119449998
F23F1.4	WBGene00017745	439.734419402944	406.999930421953	0.829238537599987	0.111603913413434	0.434482498694625
F23F1.5	WBGene00017746	297.332864580281	135.000001019565	-0.198277065794442	1.13911951680786	0.699888206489701
F23F1.6	WBGene00017747	21.5980176330587	1.00000605933593	-3.49197580330225	4.43281825431567	0.177229021874748
F23F1.7	WBGene00017748	93.9741060465486	62.9999911966091	0.363930791712244	0.576911659301177	0.843857638812753
F23F1.8	WBGene00004504	1779.42829958745	860.000005326829	-0.108162777083749	1.04900522809717	0.882450661130302
F23F1.9	WBGene00017749	551.042304791018	189.000006642838	-0.602934345913559	1.54377679692698	0.238134666363616
F23F12.10	WBGene00005076	0.263450659168009	0.183938375067786	0.422532162249706	0.518310288763714	NA
F23F12.12	WBGene00017756	67.1455348368886	10.0000055030921	-1.80644821900208	2.7472906700155	0.0899255456804731
F23F12.13	WBGene00044455	48.5128967564953	12.0000033803285	-1.07449106370932	2.01533351472274	0.337241410000817
F23F12.3	WBGene00017751	76.6285356126399	25.0000023742195	-0.675111052849511	1.61595350386293	0.434123597619154
F23F12.4	WBGene00017752	0.907588805129617	0.183942071003779	-1.36194487391819	2.30278732493161	NA
F23F12.6	WBGene00004503	1476.76289750377	626.000012708141	-0.297361169411848	1.23820362042527	0.661213488421419
F23F12.8	WBGene00017754	59.0568246811769	49.9999929384612	0.700666553232197	0.240175897781223	0.518756192283586
F23F12.9	WBGene00017755	60.0076776763694	57.9999847226067	0.891747873238414	0.0490945777750067	0.492879186986919
F23G4.1	WBGene00044574	15.2991554308511	8.99999915815642	0.17538720953042	0.765455241483	0.937175543773168
F23H11.1	WBGene00017757	297.496883998716	183.999997976799	0.247673643812227	0.693168807201193	0.647049962989866
F23H11.2	WBGene00017758	206.64834798129	89.0000019558738	-0.2744581064431	1.21530055745652	0.717392708856905
F23H11.3	WBGene00017759	1280.84937333516	236.000039596675	-1.49939936832151	2.44024181933493	0.013200483345089
F23H11.4	WBGene00017760	583.016631382982	362.999997397139	0.257274949938196	0.683567501075224	0.523364080849226
F23H11.5	WBGene00000263	4245.4960807823	2697.9999416693	0.286799627411772	0.654042823601648	0.693136992682072
F23H11.6	WBGene00017761	18.7964164283885	29.999989703756	1.61534682095267	-0.674504369939249	0.0771785926661875
F23H11.7	WBGene00017762	60.872361530532	28.0000011068208	-0.179518000741326	1.12036045175475	0.900835138225828
F23H11.8	WBGene00003969	112.320517878974	73.9999972694375	0.338818080992982	0.602024370020438	0.698090562955318
F23H11.9	WBGene00017763	488.315000461938	179.000005280243	-0.507010015488922	1.44785246650234	0.346928712082407
F23H12.1	WBGene00004898	193.17675751669	90.0000020626476	-0.161082132979311	1.10192458399273	0.890020828482428
F23H12.2	WBGene00009092	723.157688949506	207.00001016562	-0.863836980355042	1.80467943136846	0.0604081957791535
F23H12.3	WBGene00009093	40.1402753896187	43.9999948866132	1.07329529249822	-0.132452841484796	0.102160038609569
F23H12.4	WBGene00005018	41352.2727509158	35086.9868109895	0.703811885628809	0.237030565384611	0.720978344584501
F23H12.5	WBGene00009094	2237.87333083461	1730.99991127649	0.5703197232539	0.37052272775952	0.411761019639681
F23H12.6	WBGene00001539	0.776708274514955	0.183941605611766	-1.13728254575297	2.0781249967664	NA
F23H12.7	WBGene00009095	8.39335508672481	4.99999900977933	0.193522643865491	0.747319807147929	0.950416990689587
F23H12.8	WBGene00009096	557.705358852372	67.0000616324116	-2.11642635473183	3.05726880574525	0.106487759736532
F23H12.9	WBGene00009097	1310.53239329094	260.000175629871	-1.39272606022982	2.33356851124324	0.378293730662154
F25A2.1	WBGene00017764	8.61253759535536	18.9999795929588	2.08233003945528	-1.14148758844186	0.164510711186048
F25B3.1	WBGene00009098	544.737996876411	276.000000353713	-0.0400517825122818	0.980894233525702	0.941751617274589
F25B3.2	WBGene00009099	8.0213243967524	5.99999614792142	0.521963566520635	0.418878884492785	0.877139613616259
F25B3.3	WBGene00009100	132.210317108625	54.0000030003051	-0.350960919221088	1.29180337023451	0.745116754760793
F25B3.4	WBGene00009101	6.18181716511087	1.00000312083205	-1.68718403192146	2.62802648293488	0.60912142256027
F25B3.5	WBGene00009102	71.1714589539909	27.0000017669467	-0.457496857581287	1.39833930859471	0.633386465096866
F25B3.6	WBGene00009103	780.377208567794	414.999999425456	0.0297821417757283	0.911060309237692	0.966176709895373
F25B4.1	WBGene00017765	1776.16824359584	466.000020947897	-0.989523868388828	1.93036631940225	0.00946426078759885
F25B4.2	WBGene00017766	218.351489536672	187.999987201397	0.724922641861563	0.215919809151858	0.275713067458484
F25B4.4	WBGene00017767	67.2340395156047	22.0000043564597	-0.670845570872424	1.61168802188584	0.625528567867649
F25B4.5	WBGene00017768	749.272611271936	379.000000643989	-0.0424504146523322	0.983292865665753	0.944782620219482
F25B4.6	WBGene00017769	430.53262145056	155.000003632698	-0.533011854421203	1.47385430543462	0.227214066446335
F25B4.7	WBGene00017770	261.497881866003	76.0000046316021	-0.841885398080154	1.78272784909357	0.114665107646824
F25B4.8	WBGene00017771	92.6997183662923	32.0000038650332	-0.59365042538569	1.53449287639911	0.596539990868501
F25B4.9	WBGene00017772	2447.50164025348	816.000034554762	-0.643826257270948	1.58466870828437	0.237580064733096
F25B5.1	WBGene00017773	594.998106214408	193.000007139317	-0.683441724682084	1.6242841756955	0.146710169828328
F25B5.2	WBGene00017774	211.9804848476	48.0000112753303	-1.20198235398515	2.14282480499857	0.189403365749969
F25B5.3	WBGene00017775	3044.63818249651	742.000076452146	-1.09593710027693	2.03677955129035	0.066313943035445
F25B5.4	WBGene00006727	13859.5996573239	4548.0003687361	-0.666738857658477	1.6075813086719	0.409147017648144
F25B5.5	WBGene00017776	346.045093417441	107.00000507661	-0.752506732787376	1.6933491838008	0.134683863640391
F25B5.6	WBGene00017777	1720.80280654613	382.000033614988	-1.23059466150093	2.17143711251435	0.0102952833422531
F25B5.7	WBGene00017778	973.424572184112	555.999995163965	0.13285812834583	0.807984322667591	0.864631431414198
F25C8.2	WBGene00000139	46.0459146542957	18.000001349111	-0.414233695624025	1.35507614663745	0.712159553380967
F25C8.3	WBGene00006812	1153.03166933014	821.99994822014	0.452620520355049	0.488221930658372	0.636544400494744
F25C8.4	WBGene00009106	244.161981662112	125.000000179903	-0.0250680285252543	0.965910479538675	0.974308058609494
F25C8.5	WBGene00044187	3.97863083777701	0.183942223925757	-3.49410499853705	4.43494744955047	NA
F25D1.1	WBGene00006460	1822.10382294046	984.999998232013	0.0534329122839858	0.887409538729434	0.925071453092324
F25D1.2	WBGene00009107	6.43202395283755	3.99999932682047	0.255569429096437	0.685273021916984	0.917755711452263
F25D1.3	WBGene00009108	32.9739224558573	17.0000000720483	-0.0149483113919589	0.95579076240538	0.994119053792063
F25D1.4	WBGene00009109	26.8243894155764	13.9999999892692	0.00272394475944973	0.938118506253971	0.999025168261524
F25D1.5	WBGene00009110	77.0330940230081	44.999998553949	0.165289033980377	0.775553417033044	0.903161121499811
F25D1.8	WBGene00195256	0.364143945517165	0.183939862077015	-0.044432243435456	0.985274694448876	NA
F25D7.1	WBGene00000843	724.566633753173	350.000002325407	-0.108920988650788	1.04976343966421	0.885280271619169
F25D7.2	WBGene00009112	1105.83557718801	628.999998117192	0.12683747665753	0.814004974355891	0.764710881125031
F25D7.3	WBGene00003847	1998.09112396319	1383.9999654651	0.411063978515862	0.529778472497558	0.484343301641484
F25D7.4	WBGene00009113	113.611687050957	29.000006955502	-1.02914364779843	1.96998609881185	0.334351034744329
F25D7.5	WBGene00009114	0.500808050999028	6.99989380074938	4.74584582495425	-3.80500337394083	NA
F25E2.1	WBGene00017779	20.7701406999933	7.00000208943764	-0.628241280429214	1.56908373144263	0.732425426574554
F25E2.2	WBGene00017780	147.927369548388	9.00001355405113	-3.09797556944189	4.03881802045531	0.0122155240286477
F25E2.3	WBGene00017781	109.807851772388	49.000002639738	-0.223285034365363	1.16412748537878	0.881700201389282
F25E2.4	WBGene00002058	394.835323653943	285.999978978651	0.475606426750561	0.465236024262859	0.63752104046006
F25E2.5	WBGene00000899	579.540929252143	386.999992951667	0.358265437996816	0.582577013016605	0.509652442728132
F25E5.1	WBGene00017782	303.279709542821	227.999995340777	0.52922726599838	0.41161518501504	0.197789273098224
F25E5.10	WBGene00017791	0.776874998499472	0.183941605902658	-1.13759219132974	2.07843464234316	NA
F25E5.12	WBGene00006094	0.263450659168009	0.183938375067786	0.422532162249706	0.518310288763714	NA
F25E5.13	WBGene00005313	0.263450659168009	0.183938375067786	0.422532162249706	0.518310288763714	NA
F25E5.14	WBGene00005310	0.459302342564571	0.183940928631273	-0.379359161658978	1.3202016126724	NA
F25E5.16	WBGene00017792	26.6390210163061	19.9999971726763	0.527301182706703	0.413541268306718	0.700919140342901
F25E5.2	WBGene00017783	52.3521329531307	60.9999708757852	1.16140268762386	-0.220560236610436	0.439033960677822
F25E5.3	WBGene00017784	5.67338951373194	9.9999893792875	1.75855809619331	-0.817715645179891	0.311246418642583
F25E5.4	WBGene00017785	72.8594499056108	75.9999865707084	1.00172551197916	-0.0608830609657371	0.271350132375104
F25E5.5	WBGene00017786	75.5402266468694	40.9999995630918	0.0592212330004763	0.881621218012945	0.96602520219549
F25E5.6	WBGene00017787	21.4041974431886	17.9999976926175	0.690945430367182	0.249897020646238	0.504549071345701
F25E5.7	WBGene00017788	3.54714627283259	2.9999973474882	0.699144852571242	0.241697598442178	NA
F25E5.8	WBGene00017789	1219.78569933751	766.999954589803	0.271513141356401	0.66932930965702	0.846148698949249
F25E5.9	WBGene00017790	0.830977177926612	0.183941271160618	-1.23472118857145	2.17556363958487	NA
F25F2.1	WBGene00009115	1.56910919628717	0.999999300836601	0.290895687567157	0.649946763446263	NA
F25F2.2	WBGene00000396	1176.45099354791	1430.99986963802	1.22342476699827	-0.282582315984846	0.0133460625298134
F25F6.1	WBGene00017794	108.289310766602	65.9999948902501	0.22648942729666	0.71435302371676	0.900356150246023
F25F8.1	WBGene00017795	156.347205263865	104.999997703748	0.366478316310201	0.574364134703219	0.536161730783348
F25F8.2	WBGene00001592	175.412021133603	57.0000102086497	-0.680871086488474	1.6217135375019	0.594544356562801
F25G6.1	WBGene00017796	21.0242425961724	31.9999870860377	1.54685994595889	-0.606017494945466	0.137576420138597
F25G6.2	WBGene00017797	651.753982567633	324.000000693593	-0.0674912262192527	1.00833367723267	0.902092593787234
F25G6.3	WBGene00000055	72.4456365600444	79.9999915373042	1.08394350030511	-0.143101049291685	0.0778773016875276
F25G6.4	WBGene00000054	72.5523836857875	24.0000015201145	-0.655146066138521	1.59598851715194	0.331875612498425
F25G6.5	WBGene00006435	2.33085792272102	1.00000081404835	-0.280017442336719	1.22085989335014	NA
F25G6.6	WBGene00003816	485.474459835712	521.999906126809	1.04549659898579	-0.104654147972366	0.235953481954097
F25G6.7	WBGene00017798	135.33744207	110.999996199347	0.654841051767229	0.286001399246191	0.163280185089727
F25G6.8	WBGene00017799	469.667469642336	204.000004274445	-0.262228038906888	1.20307048992031	0.731872551885225
F25G6.9	WBGene00017800	611.748256076254	174.000015126229	-0.873008201084846	1.81385065209827	0.18063155143404
F25H2.1	WBGene00006578	166.899426749593	95.9999992034646	0.142969750513269	0.797872700500152	0.84035589624983
F25H2.10	WBGene00004408	48474.4275308819	18655.0002604318	-0.436819029308311	1.37766148032173	0.255344692417546
F25H2.11	WBGene00009122	16937.4475259357	6707.00003038494	-0.395634512131838	1.33647696314526	0.0552910612276511
F25H2.12	WBGene00009123	76.8565408226399	35.0000006864668	-0.193970643335356	1.13481309434878	0.833500694112836
F25H2.13	WBGene00009124	185.040006100053	68.0000043512348	-0.503388023841531	1.44423047485495	0.565815799171029
F25H2.2	WBGene00009116	237.781490748168	137.9999985976	0.155874285350004	0.784968165663416	0.834761895369557
F25H2.3	WBGene00009117	1.77741121398983	0.999999745486793	0.111064588307651	0.82977786270577	NA
F25H2.4	WBGene00009118	434.950377147435	182.000003066305	-0.316069889638403	1.25691234065182	0.580696457816193
F25H2.5	WBGene00009119	30577.7211181614	12854.0001536395	-0.30942104447149	1.25026349548491	0.514845507422895
F25H2.6	WBGene00009120	442.291557298665	293.999996122851	0.351660883496076	0.589181567517345	0.43637610832251
F25H2.7	WBGene00009121	58.4192221673864	46.999995883391	0.627059932153889	0.313782518859531	0.480618364955389
F25H2.8	WBGene00006720	1517.84625406092	787.00000060061	-0.00674767148443869	0.94759012249786	0.99596805749624
F25H2.9	WBGene00003926	1122.07424868957	487.000012263302	-0.263331978806263	1.20417442981968	0.756818978486587
F25H5.1	WBGene00006407	1781.56211249625	1065.99998236124	0.199907082677827	0.740935368335594	0.808294947541041
F25H5.10	WBGene00077773	13.4777742819634	5.00000115263455	-0.489739486109296	1.43058193712272	0.795729131662237
F25H5.2	WBGene00009125	4.09227442210601	2.0000002418735	-0.0920602679177188	1.03290271893114	NA
F25H5.3	WBGene00009126	5718.31381614984	1859.00003730875	-0.680220545781433	1.62106299679485	0.0361886459534401
F25H5.4	WBGene00001167	106452.994051101	40752.0003664433	-0.444431293157166	1.38527374417059	0.11966499394326
F25H5.5	WBGene00009127	343.477418949907	138.000002526161	-0.374704511415406	1.31554696242883	0.473177017993949
F25H5.6	WBGene00009128	247.519529332468	43.0000104133359	-1.58429099324518	2.5251334442586	0.0282978277513439
F25H5.7	WBGene00009129	6.4625920273568	0.183942371418193	-4.19394471830352	5.13478716931694	0.271964172885859
F25H5.8	WBGene00009130	1.91159345261192	0.183941865842983	-2.43661149540876	3.37745394642218	NA
F25H8.1	WBGene00009131	121.61943343814	39.0000017980225	-0.69998522727263	1.64082767828605	0.177229021874748
F25H8.2	WBGene00009132	265.5094398679	132.000000558248	-0.0673827685248895	1.00822521953831	0.930821465329718
F25H8.3	WBGene00001650	1398.99980333437	1028.99993841377	0.497689587204631	0.44315286380879	0.562638548378467
F25H8.5	WBGene00001113	6189.93750877798	3263.99999487437	0.0175586614370062	0.923283789576414	0.985875788454335
F25H8.6	WBGene00009133	1117.90343027578	1746.9984034283	1.58492517397622	-0.644082722962801	0.353572465155872
F25H8.7	WBGene00004974	NA	NA	NA	NA	NA
F25H9.1	WBGene00009134	2.1146766945023	0.183941953321694	-2.5822721895794	3.52311464059282	NA
F25H9.2	WBGene00009135	38.0296979910701	42.9999944015607	1.11805244099473	-0.177209989981308	0.101088764450124
F25H9.3	WBGene00009136	3.72822888988532	3.99999376976712	1.04234976878625	-0.101507317772826	NA
F25H9.4	WBGene00009137	31.6259151385459	15.0000003660373	-0.135302239799515	1.07614469081294	0.916070041650871
F25H9.5	WBGene00001496	573.035987757139	242.00000887035	-0.302776194443711	1.24361864545713	0.750640406141168
F25H9.6	WBGene00009138	73.6753449845466	24.0000023441208	-0.677304913021919	1.61814736403534	0.438211083632417
F25H9.7	WBGene00009139	87.6485247076474	22.0000031473933	-1.0533836267115	1.99422607772492	0.152954142110121
F26A1.1	WBGene00017801	80.7507735175651	36.0000010017664	-0.224636681840039	1.16547913285346	0.824231396810282
F26A1.10	WBGene00017808	0.361177337157795	0.183939824496952	-0.0326310506630582	0.973473501676479	NA
F26A1.11	WBGene00017809	NA	NA	NA	NA	NA
F26A1.12	WBGene00017810	0.549247017079296	0.183941565484102	-0.637365154460677	1.5782076054741	NA
F26A1.13	WBGene00017811	151.688893476916	54.0000038679499	-0.549241589890109	1.49008404090353	0.526793440725365
F26A1.14	WBGene00017812	NA	NA	NA	NA	NA
F26A1.15	WBGene00044603	61.9002784926402	27.0000021909613	-0.256143924856259	1.19698637586968	0.881151423393824
F26A1.2	WBGene00001437	NA	NA	NA	NA	NA
F26A1.3	WBGene00017802	0.984373675768637	0.999996393949714	0.963559265861379	-0.0227168148479582	NA
F26A1.4	WBGene00017803	1.53122631717503	0.183941301733834	-2.11652771924275	3.05737017025617	NA
F26A1.6	WBGene00017804	1.62583129082961	0.999999163332072	0.239663684274778	0.701178766738643	NA
F26A1.7	WBGene00017805	1.08240870668088	1.9999924774207	1.82659167538285	-0.885749224369429	NA
F26A1.8	WBGene00017806	7.34801974118102	3.99999979947186	0.0634868762909462	0.877355574722474	0.982619959921064
F26A1.9	WBGene00017807	72.754127126317	44.9999894814291	0.247738025069163	0.693104425944258	0.934024713406617
F26A10.1	WBGene00017813	18.2202454470644	9.99999963629051	0.0753000045561835	0.865542446457237	0.973460685923049
F26A10.2	WBGene00017814	570.426337681444	730.999540097573	1.29867235420628	-0.357829903192861	0.421759564749091
F26A3.1	WBGene00009140	224.575587005017	69.0000033451187	-0.761690316889852	1.70253276790327	0.128322769567111
F26A3.2	WBGene00009141	211.636537736869	97.0000010639482	-0.18468960206412	1.12553205307754	0.785705969105614
F26A3.3	WBGene00001214	350.156447457229	45.000024975304	-2.01915949390186	2.96000194491528	0.0418251182061928
F26A3.4	WBGene00009142	1371.55122269767	621.000031859716	-0.20230080427803	1.14314325529145	0.897220019434234
F26A3.5	WBGene00009143	0.263451882893357	0.999960117325099	2.86517351551131	-1.92433106449789	NA
F26A3.6	WBGene00009144	17.3730997068113	7.00000137173223	-0.370585621630639	1.31142807264406	0.86598342591972
F26A3.7	WBGene00009145	127.962829284032	50.000001428936	-0.414882303954164	1.35572475496758	0.505403110771753
F26A3.8	WBGene00004508	478.991973986199	245.000000518225	-0.0263772789998695	0.96721973001329	0.977652885892403
F26B1.1	WBGene00017815	1.55732283814528	0.999999208810043	0.301773258720271	0.63906919229315	NA
F26B1.2	WBGene00017816	1420.67963198922	772.999998269696	0.0628015083489926	0.878040942664427	0.913002656971029
F26B1.3	WBGene00002073	1165.47425880661	492.000020081663	-0.30334441022509	1.24418686123851	0.764705281067403
F26B1.4	WBGene00000634	138.420748719289	284.999777494598	1.98274303051999	-1.04190057950657	0.115244678582108
F26B1.5	WBGene00017817	0.364143945517165	0.183939862077015	-0.044432243435456	0.985274694448876	NA
F26B1.6	WBGene00005171	0.263450659168009	0.183938375067786	0.422532162249706	0.518310288763714	NA
F26B1.7	WBGene00002601	28.5178615526596	17.9999987102712	0.276973450642414	0.663869000371007	0.857289119187433
F26B1.8	WBGene00194703	0.263450659168009	0.183938375067786	0.422532162249706	0.518310288763714	NA
F26C11.1	WBGene00009146	75.639779447121	47.9999942821502	0.284731528353032	0.656110922660389	0.885485241274749
F26C11.2	WBGene00006744	37.7841369640976	16.000001700402	-0.298866160801695	1.23970861181512	0.869486428066627
F26C11.3	WBGene00009147	0.484012474627379	0.183940616090042	-0.454961702369757	1.39580415338318	NA
F26C11.4	WBGene00044159	NA	NA	NA	NA	NA
F26D10.10	WBGene00001606	28.0156487751766	13.0000009450739	-0.16687872316086	1.10772117417428	0.934024713406617
F26D10.11	WBGene00009155	54.4280120675145	40.9999830830553	0.532116421544327	0.408726029469094	0.837409500564077
F26D10.12	WBGene00009156	23.6313032765102	13.9999980698627	0.185569882527594	0.755272568485827	0.943894559291665
F26D10.13	WBGene00044244	0.263450659168009	0.183938375067786	0.422532162249706	0.518310288763714	NA
F26D10.3	WBGene00002005	52234.8617776675	24974.0001262436	-0.123743619694896	1.06458607070832	0.834761895369557
F26D10.8	WBGene00006229	1.85564894964712	0.999999852919502	0.0489184305678598	0.891924020445561	NA
F26D10.9	WBGene00000224	1498.10772400691	734.000002277235	-0.0884469433189465	1.02928939433237	0.876763383173599
F26D11.1	WBGene00017818	182.216744771922	89.0000009431264	-0.0929358339156749	1.0337782849291	0.929320032364112
F26D11.10	WBGene00002126	47.7935406441576	43.9999915092702	0.821530046994412	0.119312404019008	0.47658118538305
F26D11.11	WBGene00002632	868.786708173154	680.999988369227	0.589495193521434	0.351347257491987	0.0774801574528698
F26D11.12	WBGene00045392	9.80592977548858	1.00000510725421	-2.35280461069145	3.29364706170487	0.487164201278042
F26D11.13	WBGene00045393	1.73323468464364	1.99999495602531	1.14737180003231	-0.206529349018893	NA
F26D11.2	WBGene00017819	0.362305519755568	0.183939838824661	-0.0371303531455158	0.977972804158936	NA
F26D11.4	WBGene00017821	0.36414391667388	0.183939862076651	-0.0444321291646381	0.985274580178059	NA
F26D11.5	WBGene00017822	0.263450659168009	0.183938375067786	0.422532162249706	0.518310288763714	NA
F26D11.6	WBGene00017823	6.34196599109579	0.183942362029623	-4.16676201336324	5.10760446437666	0.277032347076315
F26D11.9	WBGene00017824	0.263450659168009	0.183938375067786	0.422532162249706	0.518310288763714	NA
F26D12.1	WBGene00001439	1655.52144986589	529.000041389661	-0.705103511879667	1.64594596289309	0.345150778800739
F26D2.1	WBGene00006134	NA	NA	NA	NA	NA
F26D2.10	WBGene00009149	0.678144452877998	0.183942276288343	-0.941497067369118	1.88233951838254	NA
F26D2.11	WBGene00005776	NA	NA	NA	NA	NA
F26D2.12	WBGene00009150	0.263450659168009	0.183938375067786	0.422532162249706	0.518310288763714	NA
F26D2.13	WBGene00009151	1.73674899830881	5.99994227754979	2.72940180711309	-1.78855935609967	NA
F26D2.14	WBGene00009152	1.35737415881461	0.183942081599718	-1.94265252485125	2.88349497586467	NA
F26D2.15	WBGene00009153	0.86822202264427	0.999996424061482	1.14470136956802	-0.203858918554601	NA
F26D2.16	WBGene00009154	0.509953004447363	2.99994907518527	3.49734425746437	-2.55650180645095	NA
F26D2.2	WBGene00006375	152.506568896177	4.00001365932344	-4.31188019724528	5.2527226482587	0.00454318212302615
F26D2.3	WBGene00009148	5.21904818630262	0.183942069237451	-3.885620890905	4.82646334191842	NA
F26D2.4	WBGene00005361	0.263450659168009	0.183938375067786	0.422532162249706	0.518310288763714	NA
F26D2.7	WBGene00006120	NA	NA	NA	NA	NA
F26D2.9	WBGene00005795	NA	NA	NA	NA	NA
F26E4.1	WBGene00006352	1114.82071406479	778.99998303586	0.42372593901784	0.51711651199558	0.419886136328181
F26E4.10	WBGene00009163	97.7021782695047	74.9999963321587	0.559342248637691	0.381500202375729	0.412385187908149
F26E4.11	WBGene00009164	1134.53585224122	495.000012419809	-0.255759282532624	1.19660173354604	0.767755040398483
F26E4.12	WBGene00009165	144.735391834824	36.0000054666896	-1.06650626237394	2.00734871338736	0.16428405787973
F26E4.2	WBGene00009157	53.4469761987038	28.9999997126301	0.0587870082172916	0.882055442796129	0.964823793711194
F26E4.3	WBGene00009158	720.798738268582	398.999998031216	0.0876347045727749	0.853207746440645	0.904852513369173
F26E4.4	WBGene00009159	278.266737820842	79.0000048870319	-0.875701370018278	1.8165438210317	0.0926243823206911
F26E4.5	WBGene00009160	0.263450659168009	0.183938375067786	0.422532162249706	0.518310288763714	NA
F26E4.6	WBGene00009161	5969.4790684193	2048.00008828204	-0.602546810453571	1.54338926146699	0.30550713968926
F26E4.7	WBGene00009162	81.4882372182773	69.999995889056	0.721605466198737	0.219236984814683	0.233418828773325
F26E4.8	WBGene00006528	9633.74793774304	7590.99983148909	0.59703519349011	0.343807257523311	0.123644696705859
F26E4.9	WBGene00000371	6695.02932431257	1971.00005088514	-0.823320109945079	1.7641625609585	0.0094909177766636
F26F12.1	WBGene00000713	19.2201045088949	33.9999264884196	1.76375789735893	-0.822915446345507	0.509943857519209
F26F12.2	WBGene00017833	0.343478916606663	0.999980291748297	2.48252056624548	-1.54167811523206	NA
F26F12.3	WBGene00017834	2906.82593189758	2525.99965535545	0.738252211473168	0.202590239540253	0.470212868264427
F26F12.4	WBGene00017835	116.627163020635	87.9999769318209	0.53451366348384	0.40632878752958	0.785705969105614
F26F12.5	WBGene00017836	11.5686041329088	23.9999657388989	1.99365999788426	-1.05281754687084	0.282479631398853
F26F12.6	WBGene00005297	0.263450659168009	0.183938375067786	0.422532162249706	0.518310288763714	NA
F26F12.7	WBGene00002637	4019.34250242179	1987.00000426903	-0.0755251930925837	1.016367644106	0.88358200508832
F26F12.8	WBGene00044544	38.8744533302573	12.0000025547988	-0.75494522357383	1.69578767458725	0.558180926917984
F26F2.1	WBGene00009166	15.90762946812	8.99999942800385	0.11912040251504	0.821722048498381	0.959758642849692
F26F2.10	WBGene00138719	0.263450659168009	0.183938375067786	0.422532162249706	0.518310288763714	NA
F26F2.11	WBGene00195158	NA	NA	NA	NA	NA
F26F2.2	WBGene00009167	0.852006380386206	0.183941205609359	-1.2707770818886	2.21161953290202	NA
F26F2.3	WBGene00009168	4.38062260254042	7.99999064311287	1.80970483403076	-0.86886238301734	0.316509943314338
F26F2.4	WBGene00009169	0.263451926490841	1.99991639400847	3.86517050621558	-2.92432805520216	NA
F26F2.5	WBGene00009170	0.913601188537831	0.183942012495977	-1.37147104651033	2.31231349752375	NA
F26F2.6	WBGene00009171	0.263450659168009	0.183938375067786	0.422532162249706	0.518310288763714	NA
F26F2.7	WBGene00009172	218.395445915307	108.000000566227	-0.0750690018489906	1.01591145286241	0.926202238477539
F26F2.8	WBGene00023504	27.9388789602488	4.00000419552882	-1.86335826482884	2.80420071584226	0.225155009720042
F26F2.9	WBGene00050959	NA	NA	NA	NA	NA
F26F4.1	WBGene00017825	513.775971915454	267.000000041007	-0.00345722724075383	0.944299678254175	0.996550919700198
F26F4.10	WBGene00004679	1859.49589442794	636.000010569337	-0.606970417022909	1.54781286803633	0.0569722381706186
F26F4.11	WBGene00017830	379.053996957738	153.000002618049	-0.368029249051017	1.30887170006444	0.469838622464797
F26F4.12	WBGene00017831	196.180115795501	61.0000037359965	-0.744455134738096	1.68529758575152	0.214539778502548
F26F4.13	WBGene00017832	39.5341244294397	22.9999991393727	0.159377784865783	0.781464666147638	0.913901892159205
F26F4.2	WBGene00005012	0.694432746043675	0.183941335990079	-0.975746804748671	1.91658925576209	NA
F26F4.3	WBGene00004400	90.5366492749225	85.9999893130005	0.866677017539199	0.0741654334742224	0.296811625550634
F26F4.4	WBGene00017826	492.906475767562	192.000010601178	-0.419365093533217	1.36020754454664	0.654868650307393
F26F4.5	WBGene00017827	123.964605584068	58.0000010651789	-0.15496097777106	1.09580342878448	0.882450661130302
F26F4.6	WBGene00017828	149.59420504577	70.0000010290399	-0.154784990046962	1.09562744106038	0.869486428066627
F26F4.7	WBGene00003598	1544.93825887875	949.999985995445	0.239292664145945	0.701549786867476	0.720645009896647
F26F4.8	WBGene00005011	31.3578433103625	15.0000006747554	-0.123021322398611	1.06386377341203	0.946837742977999
F26F4.9	WBGene00017829	137.168869993497	62.0000007938968	-0.204770513847391	1.14561296486081	0.764301493799461
F26G1.1	WBGene00017837	306.805737565763	134.000001997083	-0.254249989696067	1.19509244070949	0.690041963175292
F26G1.10	WBGene00044663	27.142011838013	17.9999976237095	0.3483115060006	0.592530945012821	0.851099177598721
F26G1.11	WBGene00045455	38.6546484108427	27.9999948483733	0.475627097017937	0.465215353995484	0.785175590197172
F26G1.2	WBGene00017838	189.852592269498	50.0001077066773	-0.984034139050438	1.92487659006386	0.816646269660779
F26G1.3	WBGene00017839	0.793307588696707	3.99997668953555	3.27488178868162	-2.3340393376682	NA
F26G1.4	WBGene00017840	124.12433172968	59.0000015612571	-0.132156601702647	1.07299905271607	0.92365005697853
F26G1.5	WBGene00017841	393.655566340494	347.999820082804	0.762995132946035	0.177847318067386	0.732425426574554
F26G1.6	WBGene00017842	182.098790365279	99.9999969057782	0.0761210674731469	0.864721383540274	0.970637807218778
F26G1.7	WBGene00003424	0.782315412154688	1.9999865335607	2.29501044454804	-1.35416799353462	NA
F26G1.9	WBGene00044662	38.2532431820322	44.9999594559769	1.17518408522379	-0.234341634210372	0.592355348236563
F26G5.1	WBGene00017843	2.03971931767163	2.99999107384883	1.49743002012841	-0.556587569114994	NA
F26G5.10	WBGene00017845	0.425511366156701	1.99996404641074	3.17354694128825	-2.23270449027483	NA
F26G5.12	WBGene00044117	0.458834631239017	1.99997739285551	3.06477995314357	-2.12393750213015	NA
