wbid	N2	ty1916
C18H7.1	WBGene00015993	29.6559849508629	95.0979660247089
C18H7.10	WBGene00044456	0.349800753773015	0.982621815088431
C18H7.11	WBGene00044457	6.62803790351153	56.4743187156699
C18H7.12	WBGene00189987	0.218954063475947	0.362170604169707
C18H7.13	WBGene00194818	1.36318777452122	9.12902964145703
C18H7.2	WBGene00002140	79.033876375613	142.184389473157
C18H7.3	WBGene00000676	0.502051702976533	1.69233600481995
C18H7.4	WBGene00015994	4.53725223567989	0.185946877166204
C18H7.5	WBGene00015995	NA	NA
C18H7.6	WBGene00015996	1.24402160364168	6.42513793815134
C18H7.7	WBGene00015997	0.218954063475947	0.362170604169707
C18H7.8	WBGene00015998	0.573646348544933	1.76046211052294
C18H7.9	WBGene00015999	0.738964079586316	1.79124631988372
C18H9.1	WBGene00016000	3.6295260543536	4.40456807981345
C18H9.2	WBGene00016001	252.418410968309	225.933787281229
C18H9.3	WBGene00016002	1284.14290500548	1349.76578855915
C18H9.5	WBGene00016003	0.832956118548804	15.2946194615232
C18H9.6	WBGene00016004	9.53772460151429	25.8232446022314
C18H9.7	WBGene00004507	243.753213224485	534.69522871661
C18H9.8	WBGene00016005	65.0603081170301	132.295901947536
C23F12.1	WBGene00016006	6434.51495441521	17151.4186442531
C23F12.3	WBGene00016008	3.47544649926979	12.9254132781992
C23F12.4	WBGene00016009	238.231606086912	309.013954074525
C23G10.1	WBGene00016010	2.73863067882928	5.43472722279553
C23G10.10	WBGene00016016	1.32964122182187	5.63937076019743
C23G10.11	WBGene00016017	0.559290845748108	1.49684231593433
C23G10.2	WBGene00016011	331.083565095546	348.246137989973
C23G10.3	WBGene00004472	8310.27686446138	11283.6902535265
C23G10.4	WBGene00004459	5411.59671079145	4515.40717038527
C23G10.5	WBGene00016012	18.3918243737205	47.6809119896217
C23G10.6	WBGene00016013	3.65467629418587	13.4184194989185
C23G10.7	WBGene00016014	431.305450864157	593.432933515772
C23G10.8	WBGene00016015	4099.98108478113	4390.45016098542
C23H3.1	WBGene00001193	603.70682778728	754.960329410322
C23H3.2	WBGene00016018	87.2611986626507	352.206474827309
C23H3.3	WBGene00016019	254.325946157055	259.572090983863
C23H3.4	WBGene00016020	574.959532090534	859.384752409311
C23H3.5	WBGene00016021	297.214831945583	358.880928480854
C23H3.7	WBGene00006611	32.4582692362085	54.1900459515256
C23H3.9	WBGene00016022	852.18611660057	1441.70166720662
C23H4.1	WBGene00000277	667.367365440916	2660.9808899219
C23H4.2	WBGene00007691	67.1276710017258	146.185841932198
C23H4.3	WBGene00007692	26.5332636964947	40.0058910530157
C23H4.4	WBGene00007693	5.94934692577975	5.85667950430179
C23H4.6	WBGene00007694	402.675674039848	488.625864859859
C23H4.7	WBGene00007695	26.542618916956	45.7176613589863
C23H4.8	WBGene00044132	28.4821387253553	80.5319134060195
C23H5.1	WBGene00016023	60.2614231438544	41.1608021789177
C23H5.11	WBGene00044649	8.48701137894155	16.3705958455704
C23H5.12	WBGene00077523	0.835505052899019	2.13380214527793
C23H5.2	WBGene00016024	21.218992159836	54.1868062598243
C23H5.3	WBGene00016025	17.1124002564694	25.26078892658
C23H5.7	WBGene00016026	2.88804633807167	9.17222296310696
C23H5.8	WBGene00016027	54.7137720150177	149.654930086651
C23H5.9	WBGene00001729	9.89178409788509	14.8082161227468
C24A1.1	WBGene00016028	46.5412228751396	200.297899523747
C24A1.2	WBGene00016029	444.854625381724	740.807640957129
C24A1.3	WBGene00016030	231.163209304027	414.638061743364
C24A11.1	WBGene00016040	0.594966939523426	11.8007039259067
C24A11.2	WBGene00016041	0.27239408122349	1.39012363904125
C24A11.5	WBGene00016042	NA	NA
C24A11.6	WBGene00016043	NA	NA
C24A11.8	WBGene00001491	1237.55121775521	1684.16734691193
C24A11.9	WBGene00000761	234.410657798724	281.272566390632
C24A3.1	WBGene00016032	3.88265916470081	11.2378357345272
C24A3.2	WBGene00016033	829.798760315935	1454.41953418535
C24A3.4	WBGene00016034	60.4895765227128	106.423197321773
C24A3.6	WBGene00006672	330.533904900868	636.13880500341
C24A3.8	WBGene00016036	0.376174878277777	0.185946769684575
C24A3.9	WBGene00044580	NA	NA
C24A8.1	WBGene00016037	11.6746488433998	35.1973720968179
C24A8.3	WBGene00004106	2317.23169643717	3123.50281548531
C24A8.4	WBGene00016038	79.8382763242011	205.864186071474
C24A8.5	WBGene00016039	1.97330209700244	9.9396189872928
C24A8.6	WBGene00044004	0.606249291033765	1.38084089570758
C24B5.1	WBGene00016044	25.0844101041543	53.5318815927053
C24B5.2	WBGene00016045	1016.78260901968	1187.30720851105
C24B5.3	WBGene00004216	315.09131044084	895.935162725109
C24B5.4	WBGene00016046	135.735357809708	265.603658232318
C24B5.5	WBGene00004107	0.348702455599587	1.50888225941874
C24B9.1	WBGene00006099	0.356892002147955	0.989524717448037
C24B9.10	WBGene00005213	0.426556622779916	1.01249718314272
C24B9.11	WBGene00005218	0.274920393142924	0.18594620334401
C24B9.12	WBGene00005219	0.966609164999775	2.39898968457439
C24B9.14	WBGene00005214	0.218954063475947	0.362170604169707
C24B9.15	WBGene00005217	NA	NA
C24B9.16	WBGene00005915	0.218954063475947	0.362170604169707
C24B9.2	WBGene00016047	0.218954063475947	0.362170604169707
C24B9.3	WBGene00016048	54.4317649929036	145.030952581048
C24B9.4	WBGene00016049	1.02861066671222	1.88071209382738
C24B9.5	WBGene00016050	0.454271629147142	0.36217230849665
C24B9.6	WBGene00016051	0.218953968227819	1.41812000341453
C24B9.7	WBGene00005216	0.218954063475947	0.362170604169707
C24B9.8	WBGene00006081	0.218954626580614	0.801472376663067
C24B9.9	WBGene00016052	95.4022148435239	39.8771451297525
C24D10.1	WBGene00016053	3.30803835290669	6.07016851754987
C24D10.2	WBGene00016054	2.34736739600972	2.17015692447101
C24D10.4	WBGene00016055	430.804267222013	427.138033084486
C24D10.5	WBGene00016056	45.5313570886833	26.6197620172479
C24D10.6	WBGene00016057	456.93794237002	461.658802453483
C24D10.7	WBGene00016058	0.553712350214925	0.185946274951353
C24D10.8	WBGene00043147	10.4932597497058	0.598392728676058
C24D10.9	WBGene00044496	1.2821675619299	2.39111131239837
C24F3.1	WBGene00007696	2730.96412909405	4096.22174914497
C24F3.2	WBGene00007697	68.523578300741	93.440407245072
C24F3.3	WBGene00003531	24.1382369185561	40.0874958121258
C24F3.4	WBGene00007698	488.414318324227	466.790034925898
C24F3.5	WBGene00000019	1.20647981175625	3.46507980450306
C24F3.6	WBGene00000698	25.8200945767859	77.2563715778721
C24G6.1	WBGene00006376	77.4895095055329	100.969904883865
C24G6.2	WBGene00016059	182.892870483643	531.984244785738
C24G6.3	WBGene00016060	726.005389986527	731.140948950077
C24G6.4	WBGene00003637	438.892797987031	830.33893711693
C24G6.6	WBGene00016061	49.2758793899292	409.607845978838
C24G6.7	WBGene00001710	242.173412086299	436.717755911848
C24G6.8	WBGene00016062	1834.69338668912	2032.15648148044
C24G7.1	WBGene00016063	0.274332391182101	2.20394174679329
C24G7.2	WBGene00016064	0.769488598925264	1.0123555437135
C24G7.4	WBGene00016066	15.8034981571474	97.1965563315542
C24H10.1	WBGene00016067	176.758828035837	415.868753519302
C24H10.2	WBGene00016068	197.79604421084	290.985040722094
C24H10.3	WBGene00016069	83.8039164987575	127.267895233811
C24H10.4	WBGene00016070	0.274272991828804	1.67938069584062
C24H10.5	WBGene00006861	175.34292007015	296.598509972888
C24H11.1	WBGene00007699	0.218954063475947	0.362170604169707
C24H11.2	WBGene00007700	NA	NA
C24H11.3	WBGene00006557	236.513935706172	133.36512433092
C24H11.4	WBGene00007701	1.10622229480735	4.98361223341885
C24H11.5	WBGene00007702	183.391784268424	226.016163758949
C24H11.6	WBGene00007021	68.4252198064039	141.241979673881
C24H11.7	WBGene00007703	4186.28150111743	7101.96888166062
C24H11.8	WBGene00006690	89.4153689642965	174.135880931462
C24H11.9	WBGene00007704	174.768300925546	187.814369899039
C24H12.1	WBGene00016071	165.632529396684	284.150349486
C24H12.10	WBGene00016079	11.476050971232	7.03547897757629
C24H12.11	WBGene00016080	120.070316652156	187.10053217564
C24H12.12	WBGene00044639	0.348363698246869	2.73790088350632
C24H12.2	WBGene00016072	14.8342326468369	46.6867957988209
C24H12.4	WBGene00016073	1434.1862650126	2185.73587093902
C24H12.5	WBGene00016074	706.5269275239	646.101499491066
C24H12.6	WBGene00016075	1.40876496610122	2.72079756950069
C24H12.7	WBGene00016076	21.3563209365059	27.8077559485466
C24H12.8	WBGene00016077	22.692445061716	12.8353429496275
C25A1.1	WBGene00007705	1466.38394015035	1212.35879996856
C25A1.10	WBGene00000931	7716.34047082347	8087.98568838362
C25A1.11	WBGene00000095	676.02386024304	1149.78930927489
C25A1.12	WBGene00007711	1097.30416110295	979.420997301458
C25A1.13	WBGene00007712	381.809349177162	461.072999738295
C25A1.15	WBGene00007713	0.218954768383276	0.978951378074271
C25A1.16	WBGene00077526	NA	NA
C25A1.2	WBGene00001442	32.320538572437	55.3846498090851
C25A1.3	WBGene00006447	446.977273252884	542.357298285061
C25A1.4	WBGene00007706	3284.38647667411	3095.30510952506
C25A1.5	WBGene00007707	1338.09375036201	1393.34679133704
C25A1.6	WBGene00007708	1.43158734715137	2.86761909311939
C25A1.7	WBGene00002153	432.473236146511	503.608711188312
C25A1.8	WBGene00007709	22309.1077696462	11390.4220050706
C25A1.9	WBGene00007710	1981.50073673138	1260.46718188663
C25A11.1	WBGene00016086	5.58249245765488	17.1010669859985
C25A11.2	WBGene00016087	502.090991525415	352.31774630398
C25A11.4	WBGene00000100	8319.293085923	19421.5114479593
C25A6.1	WBGene00016081	0.551924354054701	4.5385096682919
C25A8.1	WBGene00016082	NA	NA
C25A8.2	WBGene00016083	0.406616995142762	0.362171685813702
C25A8.4	WBGene00016084	1.42914046609994	6.92075292627128
C25A8.5	WBGene00016085	6.96567566485163	9.31777749986682
C25B8.1	WBGene00002233	177.766960277526	341.627511349233
C25B8.3	WBGene00000786	650.454851066164	1242.70424598854
C25B8.4	WBGene00016088	16082.8413892901	22276.6560949093
C25B8.5	WBGene00016089	14.2593940494813	31.8962112433593
C25B8.6	WBGene00003710	67.8336330339286	135.731206455598
C25B8.7	WBGene00016090	2.04036770712305	9.26742320577581
C25B8.8	WBGene00044297	26.2820335446743	62.466608749356
C25D7.1	WBGene00007714	0.348402053470304	0.185946631162661
C25D7.10	WBGene00007720	142.879462321889	203.671131320711
C25D7.12	WBGene00007721	0.337986801775013	2.4508854499193
C25D7.15	WBGene00007722	22.4030010746765	47.9823922134151
C25D7.16	WBGene00050940	NA	NA
C25D7.3	WBGene00004747	1464.96026630404	1952.37019350967
C25D7.4	WBGene00007716	0.957649591529671	3.55453777438291
C25D7.5	WBGene00007717	29.5429349898421	70.2628442276551
C25D7.6	WBGene00003155	6830.56082877457	4728.91374362987
C25D7.7	WBGene00004308	840.853196382093	1195.84776393494
C25D7.8	WBGene00007718	968.96154871292	808.34577964991
C25D7.9	WBGene00007719	0.272267181642985	0.362171370765109
C25E10.1	WBGene00016091	6.14821100228805	17.4535012257667
C25E10.10	WBGene00016099	3.84110991588192	15.0422122310445
C25E10.11	WBGene00016100	4.59219082233148	7.00068447586687
C25E10.12	WBGene00016101	115.075379366599	296.633691321916
C25E10.13	WBGene00023431	4.2339959237876	7.03949968053151
C25E10.2	WBGene00016092	4.46115229371774	10.4178980715182
C25E10.3	WBGene00016093	4.0058453718447	13.6569036302683
C25E10.4	WBGene00016094	1.48717328068939	13.2797155011989
C25E10.5	WBGene00016095	10.1509165021099	63.4133195794126
C25E10.7	WBGene00016096	0.433168663937625	2.0238029652031
C25E10.8	WBGene00016097	1.90995245674406	37.8257981319075
C25E10.9	WBGene00023417	10.8333312023735	38.0594172555911
C25F6.1	WBGene00016102	303.574595777629	347.696604443107
C25F6.2	WBGene00001006	7263.6317188874	21476.8902498349
C25F6.3	WBGene00016103	1394.09136950056	2093.32712462373
C25F6.4	WBGene00016104	306.010672578585	590.485251345828
C25F6.6	WBGene00016105	6.41203625247441	6.87169944153186
C25F6.7	WBGene00016106	456.028606632244	799.173500436746
C25F6.8	WBGene00044569	7.80916895851374	7.97746695656522
C25F9.1	WBGene00005832	54.7046673277237	36.526598292097
C25F9.10	WBGene00044291	26.7845526390859	50.2847357289821
C25F9.11	WBGene00045411	23.0232857128577	675.905607426507
C25F9.12	WBGene00045412	3.4208596346347	29.3441957924199
C25F9.13	WBGene00045413	0.274699172881118	1.20292055234601
C25F9.14	WBGene00045461	34.349397590198	90.6769291317502
C25F9.15	WBGene00050967	0.716425681882027	5.27364963194694
C25F9.16	WBGene00194803	1.43473661255562	13.8706503082638
C25F9.2	WBGene00007723	1.27442453441235	44.6237374472008
C25F9.4	WBGene00007724	2.54247153479576	13.8263735819366
C25F9.5	WBGene00007725	31.2642683475248	96.2615523625269
C25F9.6	WBGene00007726	18.8549002410084	47.256887182647
C25F9.7	WBGene00005833	2.84100102611563	71.5704186298022
C25F9.8	WBGene00007727	0.218954063475947	0.362170604169707
C25F9.9	WBGene00007728	0.997976902066863	3.96953994438037
C25G4.1	WBGene00007729	0.946868757586486	2.32950863506383
C25G4.10	WBGene00007736	1350.00029836227	1218.88699737245
C25G4.2	WBGene00007730	187.870928161698	339.79949121533
C25G4.3	WBGene00007731	141.060218251594	190.196365044519
C25G4.4	WBGene00007732	43.02110095553	39.4381395700287
C25G4.5	WBGene00001085	3294.81907671058	4531.83302120582
C25G4.6	WBGene00007733	10.9726245327405	6.05910420961515
C25G4.7	WBGene00007734	2.02398586186379	7.49392216054754
C25G4.8	WBGene00007735	0.634690589950351	3.17772431718656
C25G6.1	WBGene00016107	24.4419763832551	35.7229909743375
C25G6.2	WBGene00006635	266.748011764636	389.521431844466
C25G6.3	WBGene00016108	22.8414776161407	59.3817448691974
C25G6.4	WBGene00016109	3.91350998382584	9.49003676149165
C25G6.5	WBGene00016110	58.2121662819408	50.2000385317339
C25H3.1	WBGene00016111	0.616670675016409	20.4495069670984
C25H3.10	WBGene00016119	4.53918146688707	174.380505162383
C25H3.11	WBGene00016120	234.316100820467	394.308282435301
C25H3.12	WBGene00016121	122.277443054819	253.034065328905
C25H3.14	WBGene00016123	111.541472400361	111.125297471084
C25H3.15	WBGene00044391	60.2146032776944	67.8359027843038
C25H3.16	WBGene00044392	0.428042252265745	1.01254365525912
C25H3.17	WBGene00194642	59.7356647201861	79.6265889431117
C25H3.3	WBGene00016112	159.267727730358	162.627966921961
C25H3.4	WBGene00016113	351.303592164841	250.053995980211
C25H3.5	WBGene00016114	105.107176230724	250.678920806634
C25H3.6	WBGene00016115	2667.1168048532	2997.62654968905
C25H3.7	WBGene00016116	463.315873830645	590.674107826009
C25H3.8	WBGene00016117	976.073613206718	1354.24679173923
C25H3.9	WBGene00016118	2477.846666716	2533.73385373329
C26B2.1	WBGene00016124	202.719166589688	351.946979286889
C26B2.2	WBGene00016125	3.65831124118878	4.11204190927889
C26B2.3	WBGene00003625	825.63578553938	1776.44811748607
C26B2.4	WBGene00016126	5.70012539604872	12.0984539586664
C26B2.5	WBGene00016127	0.218954063475947	0.362170604169707
C26B2.6	WBGene00016128	200.452002143415	272.369127482984
C26B2.7	WBGene00016129	68.8714361831497	87.6992109320542
C26B2.8	WBGene00016130	55.7761428449374	57.0701218371092
C26B9.1	WBGene00016131	357.031738454148	528.544729813226
C26B9.2	WBGene00016132	13.1475039851998	19.9596096483379
C26B9.3	WBGene00016133	723.552290507338	1208.2778852374
C26B9.5	WBGene00016134	199.991494870736	348.824008549381
C26B9.6	WBGene00016135	134.792639807943	315.733638782173
C26B9.7	WBGene00016136	42.2663214690796	93.7662577086721
C26C6.1	WBGene00007042	13362.653713235	14006.1654950457
C26C6.10	WBGene00077553	1.72799533048997	7.49425255254169
C26C6.2	WBGene00001648	5508.39167062538	7346.77446497063
C26C6.3	WBGene00003552	11.0096945839922	28.9344267955014
C26C6.4	WBGene00007739	5.81340003401173	6.58844510164685
C26C6.5	WBGene00000938	3192.83718689838	4361.52239752941
C26C6.6	WBGene00007740	0.274921640841678	0.660381961662504
C26C6.7	WBGene00007741	69.5756960355373	151.833355399095
C26C6.8	WBGene00007742	6.04602531133136	9.30873355647671
C26C6.9	WBGene00007743	39.6919991684457	83.159234709604
C26D10.1	WBGene00004304	1387.23558111807	1368.87039201229
C26D10.2	WBGene00001840	14309.5133038042	14341.9959356829
C26D10.3	WBGene00007744	22.1541012424894	48.1180020897078
C26D10.4	WBGene00007745	51.2665185803951	128.723135236991
C26D10.5	WBGene00001159	128.906314341742	337.106135782574
C26D10.6	WBGene00007746	114.913846049455	198.722242630889
C26D10.7	WBGene00023420	0.700381420080581	3.63219432317107
C26E1.1	WBGene00007747	0.413759493917452	0.725861146693255
C26E1.2	WBGene00007748	5.33881292874182	29.9584976591615
C26E1.3	WBGene00007749	12.5322452160425	54.5266015978251
C26E6.1	WBGene00016137	0.274921049459285	0.362171404887677
C26E6.11	WBGene00016144	197.837284913804	264.227399962357
C26E6.12	WBGene00016145	174.531333609606	183.22412862877
C26E6.2	WBGene00016138	1163.24138597832	2562.33016914346
C26E6.3	WBGene00016139	1033.74554047059	1597.02840969392
C26E6.4	WBGene00016140	3243.86524978529	3086.75283350447
C26E6.5	WBGene00001499	883.02148440685	1223.56612411121
C26E6.6	WBGene00016142	290.346912378052	493.27384779199
C26E6.7	WBGene00016143	666.084289442386	710.092990602462
C26E6.8	WBGene00006735	662.795816254479	606.044225109211
C26E6.9	WBGene00004782	3126.06066392604	3576.44503921088
C26F1.1	WBGene00016146	1051.80745629198	2029.14210803454
C26F1.10	WBGene00001464	99.2567287544361	271.040035408125
C26F1.2	WBGene00016147	13.1661842886345	46.1140237426656
C26F1.3	WBGene00016148	396.005892712522	361.006994692667
C26F1.4	WBGene00004499	4603.51298062076	6488.86367200454
C26F1.5	WBGene00001719	477.325302593891	618.652837065515
C26F1.6	WBGene00016149	3.44344034566621	16.550281837662
C26F1.7	WBGene00016150	111.235581036749	154.031031884621
C26F1.9	WBGene00004453	2114.88890035526	3473.7975855268
C26G2.1	WBGene00007750	1120.45749672703	2092.11186174219
C26G2.2	WBGene00007751	120.099175855999	197.181135731267
C26H9A.1	WBGene00006916	331.624952348115	541.913894547744
C26H9A.2	WBGene00007752	1636.48236423445	4200.50350265163
C27A12.10	WBGene00023409	1190.16391782028	1472.69953052134
C27A12.2	WBGene00016154	1077.71695150048	1034.99044835981
C27A12.3	WBGene00006492	441.456253409283	521.031527002436
C27A12.4	WBGene00016155	17.2611705249312	27.9140551025763
C27A12.5	WBGene00000429	45.6325090788621	109.460681765406
C27A12.6	WBGene00016156	1221.37034876885	1000.94403044137
C27A12.7	WBGene00016157	1475.20261944794	1275.49747321158
C27A12.8	WBGene00016158	688.469835449043	820.261853750592
C27A12.9	WBGene00016159	380.881828362658	396.350238725906
C27A2.1	WBGene00016151	1436.07588480835	1451.88916536488
C27A2.2	WBGene00004434	1848.30435883239	2692.34501806177
C27A2.3	WBGene00002068	2826.33699482319	1898.90135835351
C27A2.4	WBGene00016152	18.5960253332731	21.5506210981504
C27A2.5	WBGene00016153	15.7273405976893	9.86695628252022
C27A2.6	WBGene00001102	2201.9423484783	2077.75732175844
C27A2.7	WBGene00044386	5.33573095845167	14.0982603856297
C27A2.8	WBGene00044387	102.851972659016	171.356697032783
C27A7.1	WBGene00007753	87.518239953784	156.658462764634
C27A7.2	WBGene00007754	26.6395781515925	63.6069999159072
C27A7.3	WBGene00007755	12.1651683922459	17.7909094987829
C27A7.4	WBGene00000490	129.684714251071	297.010200792719
C27A7.5	WBGene00007756	214.741388556359	282.44781348544
C27A7.6	WBGene00007757	90.2576674052961	69.2176615506507
C27A7.7	WBGene00005592	0.816102629285077	2.30622644401056
C27A7.8	WBGene00007758	3.62810726050814	30.1333890882783
C27A7.9	WBGene00007759	0.272380391007017	0.686978618733799
C27B7.1	WBGene00005007	1524.8100205338	1100.24627545064
C27B7.2	WBGene00007760	123.779940960455	132.668671186343
C27B7.4	WBGene00007761	3432.74389511763	4255.92249886553
C27B7.5	WBGene00007762	477.38120317917	361.074767845781
C27B7.6	WBGene00007763	1.6330573555881	7.18047443040895
C27B7.7	WBGene00007764	123.273572367462	250.190788843144
C27B7.8	WBGene00004307	2427.20657279216	2576.98387634317
C27B7.9	WBGene00007765	4.26321262112668	14.1023784275968
C27C12.1	WBGene00007771	213.667470273887	308.28890466402
C27C12.2	WBGene00007772	832.541787546667	902.530686386036
C27C12.3	WBGene00007773	138.785686507859	109.031112423915
C27C12.4	WBGene00007774	352.840909301956	517.582521596927
C27C12.5	WBGene00007775	13.1305099468725	17.4257262283874
C27C12.6	WBGene00007776	87.2762947545525	122.861006130356
C27C12.7	WBGene00001055	75.4726326619593	154.472082561657
C27C7.1	WBGene00007766	188.465139550859	387.957278815194
C27C7.3	WBGene00003664	3.85313585913938	0.362173545632181
C27C7.4	WBGene00003663	0.272266641705289	0.185946185825516
C27C7.5	WBGene00007768	0.218954063475947	0.362170604169707
C27C7.7	WBGene00007769	75.3592153218312	54.2293414069657
C27C7.8	WBGene00007770	NA	NA
C27D11.1	WBGene00001209	5903.28276897196	6595.05566056381
C27D6.1	WBGene00016160	10.8102135018282	26.8928417308589
C27D6.10	WBGene00005066	0.218954063475947	0.362170604169707
C27D6.11	WBGene00044388	0.982741661413676	6.54343918194614
C27D6.12	WBGene00044389	4.78248019672267	19.4446362426753
C27D6.3	WBGene00016161	2.85240038887875	3.31191727538423
C27D6.4	WBGene00016162	1265.22491287548	2151.02880675265
C27D6.6	WBGene00005070	0.354378559080457	0.788544075951634
C27D6.8	WBGene00005068	0.218954063475947	0.362170604169707
C27D6.9	WBGene00005067	0.218954063475947	0.362170604169707
C27D8.1	WBGene00007777	4.51196976930551	5.67923714564059
C27D8.2	WBGene00007778	19.6041225371493	31.3670923756411
C27D8.3	WBGene00007779	359.309585755865	780.153015613375
C27D8.4	WBGene00007780	249.247892652735	365.572650550438
C27D9.1	WBGene00016163	241.632459873036	177.402989207096
C27D9.2	WBGene00016164	0.273984156941115	2.95729656626431
C27F2.1	WBGene00016165	80.6622936527274	139.066053261906
C27F2.10	WBGene00016171	635.258313359793	551.837641444203
C27F2.2	WBGene00003558	71.8120571142274	162.063874708393
C27F2.4	WBGene00016166	422.173312670409	397.108173608331
C27F2.5	WBGene00016167	527.222541398761	653.660045444159
C27F2.6	WBGene00016168	0.337864745542443	1.67849120491324
C27F2.7	WBGene00016169	23.1546339030832	35.7652038412686
C27F2.8	WBGene00016170	6458.31320023069	7378.8968687249
C27F2.9	WBGene00043156	49.0037799597469	61.6240938481594
C27H2.2	WBGene00007782	651.667304458392	1761.07892436028
C27H5.1	WBGene00003966	130.42872586718	242.46663370003
C27H5.2	WBGene00016172	116.99846909512	203.919117538057
C27H5.3	WBGene00016173	5866.77637899998	6690.28393505383
C27H5.4	WBGene00016174	10.1054762014299	19.5607487979908
C27H5.5	WBGene00000613	NA	NA
C27H5.6	WBGene00016175	1.07510722305767	12.4357073250157
C27H5.7	WBGene00001129	38.3735508173817	81.7490231994727
C27H5.8	WBGene00001594	88.1652196141297	185.66813654428
C27H6.1	WBGene00006777	653.582505223698	1343.130838548
C27H6.2	WBGene00007784	2032.46085292335	1685.18367303712
C27H6.3	WBGene00007785	272.739219728484	225.59601891049
C27H6.4	WBGene00007786	1728.66838139314	1964.91457815901
C27H6.8	WBGene00007787	1023.29592464796	912.165303713119
C27H6.9	WBGene00077500	202.98837342783	187.194525413129
C28A5.1	WBGene00007788	203.958326635147	196.269203787775
C28A5.2	WBGene00007789	218.72259623333	151.466082043025
C28A5.3	WBGene00003590	51.7315913287912	214.781876479135
C28A5.4	WBGene00000463	1390.6987131994	2107.2055461748
C28A5.6	WBGene00007791	26.1951484142521	18.0909783474121
C28C12.1	WBGene00016177	7.12641383215133	11.568597816487
C28C12.10	WBGene00006450	435.338405325668	1051.53624695987
C28C12.11	WBGene00016181	1.05891119567838	4.22706540088596
C28C12.12	WBGene00016182	392.506662671194	291.043375519007
C28C12.13	WBGene00005670	0.426726111094315	0.664465654346739
C28C12.2	WBGene00016178	289.803307810943	206.323545543894
C28C12.3	WBGene00016179	0.428999047926297	0.362171692565476
C28C12.4	WBGene00016180	7.04360398599939	47.4838804187068
C28C12.5	WBGene00004993	28.5695771634607	115.090718924358
C28C12.7	WBGene00004995	1080.58410472934	2212.51233158408
C28C12.8	WBGene00001956	0.343556608470763	3.72600110198009
C28C12.9	WBGene00001566	133.351177499726	172.400576765583
C28D4.1	WBGene00003690	168.890637727298	233.444681640304
C28D4.10	WBGene00007796	1.86649890571101	2.4132037635172
C28D4.2	WBGene00000509	247.180377790886	404.737399876356
C28D4.3	WBGene00001607	3405.102979808	1551.98390413848
C28D4.4	WBGene00007792	0.511350404975136	1.00770149707233
C28D4.5	WBGene00007793	0.638087098468267	0.185945784505054
C28D4.7	WBGene00007794	0.274921049459285	0.362171404887677
C28D4.8	WBGene00007795	0.218954560520443	0.730160100750892
C28D4.9	WBGene00003728	282.326682131752	296.504765790434
C28F5.1	WBGene00016183	0.274707315829034	0.686485512437893
C28F5.2	WBGene00016184	9.21213752601652	28.9257874588923
C28F5.4	WBGene00016185	0.218954768383276	0.978951378074271
C28G1.1	WBGene00006718	10.0285148898887	75.9426374761919
C28G1.2	WBGene00016187	2.25623633215244	9.75853712981181
C28G1.3	WBGene00016188	508.9778026207	898.945025641125
C28G1.4	WBGene00016189	669.426177540058	561.483834951532
C28G1.5	WBGene00016190	60.6830540937427	187.878543397576
C28G1.6	WBGene00016191	5.41828098383764	12.7895616034097
C28H8.1	WBGene00016192	934.97673504034	983.234415911275
C28H8.11	WBGene00016201	232.052484596236	625.609511790489
C28H8.12	WBGene00001018	613.446624849346	898.849685096772
C28H8.2	WBGene00016193	2.49474791111555	9.33083484457113
C28H8.3	WBGene00016194	2691.10685001269	2484.55558089766
C28H8.4	WBGene00016195	3476.14371709722	3018.99274557086
C28H8.5	WBGene00016196	3.94102957903402	24.393654361328
C28H8.6	WBGene00016197	538.00167187999	1070.46287005905
C28H8.7	WBGene00016198	0.732087976234237	0.66659064371701
C28H8.8	WBGene00016199	1.3429906246419	5.41762683821983
C28H8.9	WBGene00016200	1765.54946181076	2137.9621165966
C29A12.1	WBGene00007797	226.760400240408	181.191013250403
C29A12.3	WBGene00002985	2590.91588364614	1855.26136092147
C29A12.4	WBGene00007799	469.424324650759	905.281042129629
C29A12.6	WBGene00007800	190.405537740227	535.006391537111
C29A12.7	WBGene00050888	6.09162850805242	14.7837408248526
C29E4.1	WBGene00000665	5.64935553123814	7.75475446861202
C29E4.10	WBGene00016207	2.39107680230238	5.26296721489574
C29E4.12	WBGene00016209	17.6681599694255	26.8732783140147
C29E4.13	WBGene00043051	224.700933672139	175.119715528681
C29E4.14	WBGene00044634	0.274921049459285	0.362171404887677
C29E4.15	WBGene00045246	82.2201641813902	146.074210909946
C29E4.17	WBGene00194730	0.274920393142924	0.18594620334401
C29E4.2	WBGene00016202	3405.23226303321	3432.64366674044
C29E4.3	WBGene00004303	1295.11107410349	1107.77932023455
C29E4.4	WBGene00003801	1388.40561398486	1149.72521917955
C29E4.5	WBGene00016203	301.627988691234	486.504345291999
C29E4.7	WBGene00016204	7.90233195580106	8.42245960793758
C29E4.8	WBGene00002879	566.605132027042	438.685180141262
C29E6.1	WBGene00002827	1009.6583252187	1955.50009238899
C29E6.2	WBGene00007801	156.270211118668	439.203105376006
C29E6.3	WBGene00004084	1.45078859869318	0.70558451227798
C29E6.4	WBGene00007802	33.28725698291	54.5822451721723
C29E6.5	WBGene00003633	353.182732561961	652.587845667742
C29F3.1	WBGene00001150	319.737948539093	390.411828745368
C29F3.2	WBGene00006954	152.550300260655	220.179241596941
