wbid	N2	ty1916	N2vsty1916.log2.deseq	N2vsty1916.log2	N2vsty1916.log2.pval
F19B6.3	WBGene00008949	0.498870247863415	1.23688743200446	0.803540982768482	-1.30997767183562	0.85772269125844
F19B6.4	WBGene00008950	2.08221257558342	3.9523246105507	0.41814739087695	-0.924584079944088	0.932559547075573
F19C6.1	WBGene00001708	1006.03607171175	1220.04348899789	-0.2281861491651	-0.278250539902037	0.548876461548355
F19C6.2	WBGene00008951	406.931741645856	489.30339253088	-0.24049422194818	-0.265942467118957	0.529624207200288
F19C6.3	WBGene00008952	8.9621419889043	30.8767375906187	1.2781681490079	-1.78460483807504	0.751373654047278
F19C6.4	WBGene00008953	11.266034639076	26.6782685460081	0.737248535252802	-1.24368522431994	0.859466938025763
F19C6.5	WBGene00008954	98.4746579996635	78.2804246642936	-0.837537607989441	0.331100918922304	0.0600662692871462
F19C7.1	WBGene00017591	582.797257382525	1107.39144245289	0.419662596023217	-0.926099285090354	0.925504306970722
F19C7.2	WBGene00017592	6.67016343345688	60.1518405168661	2.66637817626291	-3.17281486533004	0.0014665328281872
F19C7.3	WBGene00017593	64.8093795500519	80.4796723168999	-0.194014880566363	-0.312421808500773	0.690220618999319
F19C7.4	WBGene00017594	6.79131685593698	11.3425988689544	0.233551296639762	-0.739987985706899	0.926771839152189
F19C7.5	WBGene00017595	0.533409343966376	4.42377303641976	2.54552567776679	-3.05196236683393	0.176368398687887
F19C7.6	WBGene00017596	0.516103775755696	0.943001749383923	0.363162572960904	-0.869599262028041	0.931996594391931
F19C7.7	WBGene00000684	6.2944558075986	9.92199246770151	0.150111519000785	-0.656548208067923	0.931996594391931
F19C7.8	WBGene00017597	257.579844511753	368.987826805758	0.012116824640689	-0.518553513707826	0.997165174644442
F19D8.1	WBGene00006676	6.06151952620972	14.4337399155884	0.74525707006376	-1.2516937591309	0.797156056084892
F19D8.2	WBGene00008955	15.1927723575976	41.5016611331103	0.943347238427662	-1.4497839274948	0.286285491031748
F19F10.1	WBGene00017598	296.727394374154	167.854067135811	-1.32836731984369	0.821930630776551	0.300835229742175
F19F10.10	WBGene00017606	963.128102882335	1008.23265254942	-0.440407710470876	-0.0660289785962617	0.548876461548355
F19F10.11	WBGene00017607	654.455786536151	760.336531135467	-0.290094311036223	-0.216342378030914	0.663499384592931
F19F10.12	WBGene00017608	859.030064278606	700.824124718173	-0.800092874463603	0.293656185396466	0.404414553512088
F19F10.3	WBGene00017599	12.057320284571	10.0178195992907	-0.773777458912698	0.267340769845561	0.845750179195101
F19F10.4	WBGene00017600	11.1446798151	12.5845001646315	-0.331143941663623	-0.175292747403514	0.936952440505625
F19F10.5	WBGene00017601	645.399136902444	318.983280226454	-1.52314753165217	1.01671084258504	0.196809225641123
F19F10.6	WBGene00017602	1.03998271126302	1.0704997399031	-0.464711788986053	-0.0417249000810843	0.896503073325507
F19F10.7	WBGene00017603	0.218954063475947	0.362170604169707	0.219604540214519	-0.726041229281656	NA
F19F10.8	WBGene00017604	0.218954063475947	0.362170604169707	0.219604540214519	-0.726041229281656	NA
F19F10.9	WBGene00017605	2673.39434164686	2754.44411896488	-0.463348154094394	-0.0430885349727434	0.4912375804592
F19G12.1	WBGene00017609	0.439888994728172	0.703600319720367	0.171179941380438	-0.677616630447576	0.971446401143842
F19G12.10	WBGene00195186	0.337858259101154	2.73114841448184	2.50858099725284	-3.01501768631998	0.348983632967546
F19G12.11	WBGene00195188	0.533491129080885	1.01043195020332	0.414999287250829	-0.921435976317966	0.91335313714328
F19G12.2	WBGene00017610	NA	NA	NA	NA	NA
F19G12.3	WBGene00017611	3.78846033067378	20.5368783359363	1.93209666900747	-2.43853335807461	0.364245695739877
F19G12.4	WBGene00017612	1.24609334063064	4.98928709917761	1.4949848600432	-2.00142154911033	0.537963255554308
F19G12.5	WBGene00005244	0.274921049459285	0.362171404887677	-0.10878141745112	-0.397655271616018	NA
F19G12.7	WBGene00000025	0.513141160378063	3.88281149939895	2.41323732313296	-2.9196740122001	0.223852702995595
F19G12.8	WBGene00195184	0.946362862925392	2.56182305445114	0.93026877705469	-1.43670546612183	0.861160228608965
F19G12.9	WBGene00195185	4.29276179797117	9.46805877023296	0.63472585116906	-1.1411625402362	0.823759186186784
F19H6.1	WBGene00008956	71.407870032839	417.975702599972	2.0428273991684	-2.54926408823554	0.474032356586824
F19H6.2	WBGene00008957	29.2025211887187	167.556422539477	2.01404546378215	-2.52048215284928	0.451026440750044
F19H6.3	WBGene00008958	20.2396478544484	49.2137463974949	0.775440467681632	-1.28187715674877	0.411992191582274
F19H6.4	WBGene00008959	1056.21394639091	1281.38408283445	-0.227635810474665	-0.278800878592472	0.899834764612172
F19H6.5	WBGene00008960	0.502290355006885	3.34146444598617	2.22745035684832	-2.73388704591546	0.189324642662415
F19H6.6	WBGene00008961	3.96468613059389	9.91907161729054	0.816561750106791	-1.32299843917393	0.501335875807742
F19H6.7	WBGene00008962	7.55457066044529	63.801903102424	2.57174109677533	-3.07817778584246	0.198046271214394
F19H8.1	WBGene00006603	683.164086923317	1409.79302588782	0.538742643189239	-1.04517933225638	0.488858215455626
F19H8.2	WBGene00008963	35.1942437327221	87.7838695603088	0.812179692119692	-1.31861638118683	0.496810387577028
F19H8.3	WBGene00000188	82.3799183438164	174.87105123537	0.579490189883223	-1.08592687895036	0.816959327373386
F19H8.4	WBGene00008964	499.440345998294	807.756834592484	0.187171993040923	-0.69360868210806	0.95470209083477
F19H8.5	WBGene00008965	17.310885346175	58.0395039732048	1.23891898895039	-1.74535567801753	0.432227669842026
F20A1.1	WBGene00017613	24.0601672246786	32.9615415221304	-0.0522996436940158	-0.454137045373121	0.990753295928472
F20A1.10	WBGene00017621	66.0333827570858	157.171824054082	0.744638462720683	-1.25107515178782	0.878992338818933
F20A1.2	WBGene00017614	2.81844920271296	6.07708653931355	0.602041581491917	-1.10847827055905	0.636040587773462
F20A1.3	WBGene00017615	0.352932381434392	0.185946654496194	-1.43093970048149	0.92450301141435	NA
F20A1.4	WBGene00017616	7.77537845069045	12.5056608125642	0.179159801719177	-0.685596490786315	0.96105040322499
F20A1.6	WBGene00017618	0.927389307221456	7.35134806136908	2.48032514321999	-2.98676183228713	0.0226124871281617
F20A1.7	WBGene00006666	563.65673775384	1077.59982982789	0.428496093095595	-0.934932782162733	0.931254582833532
F20A1.8	WBGene00017619	0.218954407096072	0.588065410406443	0.918909457092883	-1.42534614616002	NA
F20A1.9	WBGene00017620	297.060438000884	145.59036222462	-1.53527831606086	1.02884162699372	0.0536514224095926
F20B10.1	WBGene00003772	607.103964565154	1478.57628644563	0.777756491931534	-1.28419318099867	0.732798824614928
F20B10.3	WBGene00008967	168.233425065254	586.318095561816	1.2947825217489	-1.80121921081603	0.797322544347336
F20B4.6	WBGene00017625	12.3047606824179	51.0240746873563	1.5455248265822	-2.05196151564934	0.469385101819311
F20B6.1	WBGene00017627	1.02669211670801	1.65623808217975	0.183469771583404	-0.689906460650542	0.967007403149046
F20B6.2	WBGene00006921	5324.27384297762	8446.6047979811	0.159350087151535	-0.665786776218672	0.924756195393118
F20B6.3	WBGene00003412	179.106258293596	269.451928827975	0.0827754764417582	-0.589212165508895	0.95961763588973
F20B6.4	WBGene00017628	2.73315494178568	14.2918793848569	1.88011980124512	-2.38655649031226	0.402972083776604
F20B6.5	WBGene00017629	1.48732303751497	4.50522250908827	1.09244364619689	-1.59888033526403	0.703191446631161
F20B6.6	WBGene00017630	NA	NA	NA	NA	NA
F20B6.7	WBGene00017631	30.490528921447	17.601818749626	-1.29907335972097	0.792636670653829	0.481385169844329
F20B6.8	WBGene00001994	4796.13281893436	5972.01231029711	-0.19009116146616	-0.316345527600978	0.70485718533669
F20B6.9	WBGene00017632	28.7965983874895	13.232537552659	-1.62824534352263	1.1218086544555	0.195695274814112
F20C5.1	WBGene00004051	832.718535007756	905.512120597609	-0.385531673228713	-0.120905015838424	0.639579002982187
F20C5.2	WBGene00002222	1147.36835384951	2296.97947077884	0.494972641694909	-1.00140933076205	0.856295215103407
F20C5.3	WBGene00008968	113.725389081083	124.772532991092	-0.372690680420174	-0.133746008646963	0.747851019725036
F20C5.4	WBGene00008969	26.6050848288144	46.1351861712092	0.287728785915971	-0.794165474983109	0.938910697128549
F20C5.5	WBGene00008970	32.0033617862501	90.6552373595784	0.995730220426147	-1.50216690949328	0.576513495397807
F20C5.6	WBGene00008971	967.810955549719	2309.29749089081	0.748220172859881	-1.25465686192702	0.679448455203976
F20C5.7	WBGene00008972	0.218954918291528	1.20948183891704	1.95924665558224	-2.46568334464937	NA
F20D1.1	WBGene00008973	1882.01858510085	2485.11677600812	-0.105403918110087	-0.40103277095705	0.74872175426743
F20D1.10	WBGene00008980	117.500793150343	346.201386955073	1.05250432012658	-1.55894100919372	0.159139498448073
F20D1.2	WBGene00008974	497.092557479209	920.195438306896	0.381989112242683	-0.888425801309821	0.441059346582325
F20D1.3	WBGene00008975	1877.52984795137	8284.76391985514	1.63518805525539	-2.14162474432253	1.95294620420141e-05
F20D1.4	WBGene00008976	4.07636512825526	24.9138299206803	2.10515494278563	-2.61159163185276	0.0138277693215571
F20D1.6	WBGene00004317	858.862687042565	1775.42994773252	0.541232348500891	-1.04766903756803	0.320277717833623
F20D1.7	WBGene00008977	131.975835924177	211.402248603998	0.173280229174369	-0.679716918241506	0.957460518439404
F20D1.8	WBGene00008978	59.5805024328201	144.49156138352	0.771636354873265	-1.2780730439404	0.803799096111402
F20D1.9	WBGene00008979	292.533970814951	381.071479626534	-0.124979220801533	-0.381457468265605	0.881617951089347
F20D12.1	WBGene00017641	502.724725907337	440.380449109501	-0.697454915834411	0.191018226767275	0.39746606094777
F20D12.2	WBGene00017642	1646.53938667862	1539.84882212262	-0.60308499368391	0.0966483046167722	0.433066701969419
F20D12.3	WBGene00000242	68.1319727434062	130.671865057988	0.433107973683131	-0.939544662750268	0.921944450208461
F20D12.4	WBGene00017643	2190.56586381993	1655.32282458715	-0.910627680007165	0.404190990940027	0.440120505184289
F20D12.5	WBGene00017644	651.811281324064	1115.25018084289	0.268404465912285	-0.774841154979422	0.868865831401965
F20D12.6	WBGene00000442	11.5719560904335	53.6403725432353	1.70624981390712	-2.21268650297426	0.375553710118296
F20D12.7	WBGene00017645	0.41533341608886	0.185946088048697	-1.66582224233836	1.15938555327123	NA
F20D6.1	WBGene00017633	0.218954063475947	0.362170604169707	0.219604540214519	-0.726041229281656	NA
F20D6.10	WBGene00017639	125.861528484208	272.591710740997	0.608467634268471	-1.11490432333561	0.800265540515891
F20D6.11	WBGene00017640	224.384424235946	446.18145758509	0.485221336241718	-0.991658025308855	0.825552210786666
F20D6.12	WBGene00043069	0.218954560520443	0.730160100750892	1.2311446470354	-1.73758133610253	NA
F20D6.2	WBGene00017634	0.505715262523517	4.41798578213197	2.62055486190651	-3.12699155097365	0.33869031027536
F20D6.3	WBGene00005649	3.75511199021927	24.7753425478223	2.21554047584355	-2.72197716491069	0.291174767442396
F20D6.4	WBGene00005648	2030.15047786187	1985.03369138956	-0.538859861194135	0.0324231721269979	0.452577455957894
F20D6.5	WBGene00017635	2.59861427231701	9.86395999256287	1.4179877572831	-1.92442444635024	0.543983339455238
F20D6.6	WBGene00017636	1.13992846181625	2.3094275791798	0.512155328273367	-1.0185920173405	0.879844249894953
F20D6.8	WBGene00017637	82.4345913803113	272.156412273773	1.21667758235023	-1.72311427141737	0.739037967424814
F20D6.9	WBGene00017638	NA	NA	NA	NA	NA
F20E11.1	WBGene00008981	0.274921049459285	0.362171404887677	-0.10878141745112	-0.397655271616018	NA
F20E11.10	WBGene00005414	0.218954063475947	0.362170604169707	0.219604540214519	-0.726041229281656	NA
F20E11.12	WBGene00005370	0.2189538379801	2.36944527897339	2.92941401032554	-3.43585069939268	NA
F20E11.15	WBGene00044100	0.274921049459285	0.362171404887677	-0.10878141745112	-0.397655271616018	NA
F20E11.17	WBGene00050906	0.432969151153195	20.1351584176751	5.03287208647253	-5.53930877553967	1.34011932455412e-05
F20E11.2	WBGene00008982	0.218954873497353	1.1354215212288	1.86808583656479	-2.37452252563193	NA
F20E11.4	WBGene00006236	0.218954063475947	0.362170604169707	0.219604540214519	-0.726041229281656	NA
F20E11.5	WBGene00008983	0.530209514130562	2.87641019835053	1.93319827744841	-2.43963496651555	0.488006889490856
F20E11.6	WBGene00005819	0.41719860270249	0.185946956630244	-1.67227987926328	1.16584319019614	NA
F20E11.7	WBGene00008984	0.806789091070608	1.38474094731834	0.272915935992658	-0.779352625059795	0.937501039365993
F20G2.1	WBGene00008985	2.50860623209195	20.1922560949613	2.50240748554057	-3.00884417460771	0.0683190052603505
F20G2.2	WBGene00008986	468.460131326019	638.419897499059	-0.0598573440264683	-0.446579345040668	0.95470209083477
F20G2.3	WBGene00008987	235.976216841549	520.183547174974	0.633942617013347	-1.14037930608048	0.854999906510745
F20G2.4	WBGene00003543	1.13717038988259	4.57616380200604	1.5022535655608	-2.00869025462794	0.408310226717956
F20G2.5	WBGene00008988	5.49150468406188	25.6276441911629	1.71599076656604	-2.22242745563317	0.438134991338062
F20G2.6	WBGene00008989	9.45006060742485	18.1659060551497	0.436401148206578	-0.942837837273715	0.867351186159582
F20G4.1	WBGene00008990	744.852641681926	1175.16277751182	0.15139697369464	-0.657833662761777	0.861896061099893
F20G4.2	WBGene00008991	29.652961585039	30.3620817225455	-0.472342179998923	-0.0340945090682143	0.40717990693863
F20G4.3	WBGene00003777	6133.63270083884	6719.34501732023	-0.374857855585655	-0.131578833481482	0.469064246641114
F20H11.1	WBGene00017646	469.63558851554	497.87840332934	-0.422184991244655	-0.084251697822482	0.435005252079372
F20H11.2	WBGene00002889	5573.37031777095	5650.87288076784	-0.486512968890289	-0.0199237201768475	0.561566424134646
F20H11.3	WBGene00003162	2379.55165426329	3140.17833365247	-0.10627996785778	-0.400156721209358	0.810734287855474
F20H11.4	WBGene00017647	8.19994950138753	6.79594221491085	-0.777378128614655	0.270941439547518	0.751373654047278
F20H11.5	WBGene00017648	3.45732094987849	4.68356729327208	-0.0684834332098414	-0.437953255857296	0.969295133756224
F21A10.1	WBGene00008998	7.84579617541181	11.7027175814699	0.0704151378901753	-0.576851826957313	0.989704044340602
F21A10.2	WBGene00008999	4518.68336869672	6579.70966322169	0.0356847672015561	-0.542121456268693	0.956081538608707
F21A10.4	WBGene00009000	3.34178866883593	10.254484358437	1.11112585248839	-1.61756254155553	0.663856056654021
F21A3.1	WBGene00005481	0.273781782239686	5.37918925059679	3.78985370135433	-4.29629039042147	0.0115418630908645
F21A3.2	WBGene00008992	76.9150400191907	128.126507013961	0.229794648063519	-0.736231337130656	0.786214412656026
F21A3.3	WBGene00008993	18.1032308705032	59.6543336850766	1.21394306253735	-1.72037975160449	0.687770858400005
F21A3.4	WBGene00008994	2.4051125652935	7.57623367581049	1.14893972253839	-1.65537641160553	0.363218572200909
F21A3.5	WBGene00008995	44.72876001531	40.4263670976064	-0.652342891008617	0.14590620194148	0.213528209756001
F21A3.6	WBGene00008996	14.790089037184	24.8987817418488	0.245007728588349	-0.751444417655487	0.93057685417671
F21A3.7	WBGene00008997	72.8115486951866	145.639455664531	0.493725364041179	-1.00016205310832	0.861177019509599
F21A3.8	WBGene00044186	28.0146648201582	50.3548409797997	0.339511561047103	-0.84594825011424	0.903156840306115
F21A9.1	WBGene00017650	5.05074828339503	23.5969230384903	1.71759301169701	-2.22402970076415	0.13616031964464
F21A9.2	WBGene00017651	71.7242777751488	123.597312905169	0.278677248266554	-0.78511393733369	0.862552838943172
F21C10.1	WBGene00017652	0.218953918481189	2.87667721484941	3.20926748554706	-3.71570417461419	0.434366094199514
F21C10.10	WBGene00017659	995.158061762142	2256.9155815104	0.674918173990857	-1.18135486305799	0.602237857803205
F21C10.11	WBGene00017660	0.432054519114121	2.70650822784518	2.14071080830451	-2.64714749737165	0.317845646171287
F21C10.12	WBGene00017661	2.2026097765419	5.33618606459426	0.770158359031129	-1.27659504809827	0.803944357628439
F21C10.13	WBGene00195086	1.07346235478087	3.86067860037374	1.34014616829258	-1.84658285735972	0.725386867125659
F21C10.3	WBGene00017653	44.2274870350283	112.308748173128	0.8380184432001	-1.34445513226724	0.800620874420573
F21C10.4	WBGene00017654	3.00935950681704	4.91859106994682	0.202351960284353	-0.708788649351491	0.91864391609109
F21C10.5	WBGene00017655	0.218954063475947	0.362170604169707	0.219604540214519	-0.726041229281656	NA
F21C10.6	WBGene00017656	NA	NA	NA	NA	NA
F21C10.7	WBGene00017657	2069.95787853058	4663.75922754108	0.665455209746649	-1.17189189881379	0.876005893477816
F21C10.8	WBGene00004119	5.20144942397406	70.4334723088747	3.2528389165403	-3.75927560560743	0.151521094280996
F21C10.9	WBGene00017658	5.15141577960492	5.26220133250391	-0.475739228960732	-0.0306974601064052	0.874228001638728
F21C3.1	WBGene00006656	2.4611624978947	16.7374256332025	2.25922913661152	-2.76566582567866	0.430744956608663
F21C3.2	WBGene00009001	0.349607400874825	1.60627130229216	1.69347126748467	-2.19990795655181	NA
F21C3.3	WBGene00009002	338.076766778118	281.307366736339	-0.771640230477063	0.265203541409925	0.0857162200007941
F21C3.4	WBGene00004324	477.528469932385	347.640881063181	-0.96442569048442	0.457989001417282	0.240355963645089
F21C3.5	WBGene00009004	750.824613112308	690.890249087358	-0.626456083182623	0.120019394115485	0.0385212256620265
F21C3.6	WBGene00009005	0.51940721134893	0.362171723253989	-1.02662882180253	0.520192132735392	0.832540092429038
F21C3.7	WBGene00077548	0.344246508695361	1.34559478441135	1.46029340177951	-1.96673009084665	NA
F21D12.1	WBGene00003620	192.872133357467	337.450938489837	0.300596362671808	-0.807033051738945	0.894957074191736
F21D12.2	WBGene00017662	NA	NA	NA	NA	NA
F21D12.3	WBGene00017663	90.8394479632283	250.460137646064	0.956753474519195	-1.46319016358633	0.812730241312305
F21D12.5	WBGene00017664	0.349996943946774	0.711446372526618	0.516975999182363	-1.0234126882495	NA
F21D5.1	WBGene00009006	1015.68652222085	790.362255664732	-0.868305935037624	0.361869245970486	0.39639126873319
F21D5.2	WBGene00009007	1423.76301502463	914.922853033228	-1.14442371461587	0.637987025548731	0.366377791957364
F21D5.3	WBGene00009008	97.5165242507118	190.137091649328	0.456884698604174	-0.963321387671311	0.879624190960723
F21D5.4	WBGene00009009	149.313053520188	156.692789056818	-0.436838196935228	-0.06959849213191	0.147718709294505
F21D5.5	WBGene00009010	275.614143171908	276.563103873207	-0.501477910874304	-0.0049587781928331	0.0110536413473231
F21D5.6	WBGene00009011	453.330808171311	354.621685272706	-0.860720138198589	0.354283449131451	0.259669048614891
F21D5.7	WBGene00009012	1271.18598125977	1741.57319432361	-0.0522207014384413	-0.454215987628696	0.871460604297327
F21D5.8	WBGene00009013	228.664751637837	349.916461219637	0.107339852821084	-0.613776541888222	0.938124850124077
F21D5.9	WBGene00009014	85.2013375204301	216.453142595194	0.838670073864619	-1.34510676293176	0.693206313490245
F21D9.1	WBGene00009015	35.6281977002244	35.005763055818	-0.531863738889916	0.0254270498227783	0.755745060580268
F21D9.2	WBGene00009016	6.2045463956736	1.4066098545371	-2.64754020038356	2.14110351131642	0.139237540136293
F21D9.3	WBGene00009017	NA	NA	NA	NA	NA
F21D9.4	WBGene00009018	37.5163932410009	63.6527301746097	0.256264569650652	-0.762701258717789	0.94424297896448
F21D9.8	WBGene00009021	0.977555552035566	2.37626930065199	0.775011061172402	-1.28144775023954	0.829545725916522
F21E9.2	WBGene00017666	65.7474777432675	132.334476082649	0.502744820982474	-1.00918151004961	0.909671354225039
F21E9.3	WBGene00017667	84.5006175573823	145.691115208424	0.279442419833909	-0.785879108901045	0.94824899866106
F21E9.4	WBGene00017668	1.22851722951408	2.15146759398121	0.301966329975249	-0.808403019042386	0.922408066973648
F21E9.6	WBGene00017670	0.218954063475947	0.362170604169707	0.219604540214519	-0.726041229281656	NA
F21F12.1	WBGene00009022	24.3051374113862	44.4591276662407	0.364781661854628	-0.871218350921765	0.914426454561838
F21F3.1	WBGene00017671	86.3637977833741	271.86810793775	1.14797164253152	-1.65440833159865	0.700706116188306
F21F3.2	WBGene00017672	0.350897213916257	0.362171701625338	-0.460811356657895	-0.0456253324092427	NA
F21F3.3	WBGene00017673	22.5993858167961	207.371277354005	2.69142392348157	-3.19786061254871	0.0479876085104039
F21F3.4	WBGene00017674	13.4867201004834	16.6692919115874	-0.200783402209946	-0.305653286857192	0.832540092429038
F21F3.5	WBGene00006774	116.439060317795	204.254604638367	0.304356811404401	-0.810793500471538	0.926592908452791
F21F3.6	WBGene00017675	5212.0688170432	5387.87228019668	-0.458577169540743	-0.0478595195263956	0.534808671360758
F21F3.7	WBGene00017676	446.709558900302	710.664491302713	0.163394800637438	-0.669831489704575	0.793236209652444
F21F8.1	WBGene00005190	0.218956082986521	6.25350951895611	4.32951594376591	-4.83595263283305	NA
F21F8.10	WBGene00006183	0.446341563344408	0.677664568615259	0.0959864970350391	-0.602423186102176	0.984576103483799
F21F8.11	WBGene00017681	40.4210440482699	510.231714031168	3.97928449370759	-3.65797408292456	NA
F21F8.2	WBGene00017677	0.218954775995725	0.989520360630374	1.66965978456875	-2.17609647363589	NA
F21F8.3	WBGene00000218	811.327777639692	1334.34750242172	0.211340957336409	-0.717777646403546	0.956081538608707
F21F8.4	WBGene00017678	2.77938397275103	20.7476728996725	2.39367577873302	-2.90011246780016	0.17678566097221
F21F8.5	WBGene00017679	0.218954063475947	0.362170604169707	0.219604540214519	-0.726041229281656	NA
F21F8.6	WBGene00017680	0.728240051251758	1.62588178306684	0.652299682190009	-1.15873637125715	0.872913184110425
F21F8.7	WBGene00000219	1500.99399141197	5545.42260386265	1.37894251821289	-1.88537920728003	0.700706116188306
F21F8.9	WBGene00006184	0.218954063475947	0.362170604169707	0.219604540214519	-0.726041229281656	NA
F21G4.1	WBGene00009023	69.7678231599621	171.713136486229	0.79292999865344	-1.29936668772058	0.708516457321158
F21G4.2	WBGene00003410	1375.92682019016	1740.94661902302	-0.166968462522125	-0.339468226545012	0.866222040839512
F21G4.3	WBGene00009024	7.8430625081219	11.994764240047	0.10647910867042	-0.612915797737558	0.976661491836921
F21G4.4	WBGene00009025	115.909166280649	166.081654541794	0.0124613707895111	-0.518898059856648	0.9918479096556
F21G4.5	WBGene00009026	8.12555992444	25.9106423064883	1.1665689540032	-1.67300564307034	0.061383161544786
F21G4.6	WBGene00009027	309.97424265657	543.16085044545	0.302794469155573	-0.80923115822271	0.73972248589016
F21H11.2	WBGene00004728	3966.37183315718	4956.25987887876	-0.185004784050919	-0.321431905016217	0.85367499910061
F21H11.3	WBGene00006543	715.613762226506	1489.83552282636	0.551463339767699	-1.05790002883484	0.740283627302775
F21H12.1	WBGene00017683	683.855520603678	730.135526930122	-0.411963965303502	-0.0944727237636359	0.516557978890903
F21H12.2	WBGene00017684	NA	NA	NA	NA	NA
F21H12.3	WBGene00017685	18.2179342432418	36.5823494704161	0.499351665634079	-1.00578835470122	0.878620317482318
F21H12.4	WBGene00004209	1.0188749670464	1.65707072372004	0.195221469359932	-0.701658158427069	0.941613555700589
F21H12.5	WBGene00001402	22.9067070330693	30.9362380675375	-0.0729089954252966	-0.433527693641841	0.936303567539454
F21H12.6	WBGene00017686	2640.79040865286	1963.19586137492	-0.934202380120821	0.427765691053684	0.284742284716647
F21H12.7	WBGene00044287	2.4662687410381	1.99841382023616	-0.809911343817641	0.303474654750503	0.859041558550468
F21H7.1	WBGene00001770	7.26138560096515	45.8817440459001	2.15316677134345	-2.65960346041059	0.360648883214549
F21H7.10	WBGene00009032	77.1603502515976	186.220755665913	0.764645594415146	-1.27108228348228	0.86607119798808
F21H7.11	WBGene00005315	0.274922236585373	1.20948170391552	1.63085675001518	-2.13729343908232	0.867737821233448
F21H7.12	WBGene00009033	0.273918332010341	9.18027885303285	4.56028356053417	-5.06672024960131	0.00340544076369024
F21H7.14	WBGene00005317	0.218954063475947	0.362170604169707	0.219604540214519	-0.726041229281656	NA
F21H7.2	WBGene00009028	2.24709513807733	36.8625061546896	3.5295843569893	-4.03602104605643	0.0117222825095147
F21H7.3	WBGene00009029	18.6014766384892	63.8008746841894	1.27172236268078	-1.77815905174791	0.752576940876967
F21H7.4	WBGene00009030	16.8843837675406	92.5535777189419	1.94816254442483	-2.45459923349197	0.424871741854157
F21H7.5	WBGene00009031	12.2123498258395	47.2040462874712	1.44413302070137	-1.95056970976851	0.119015486926269
F21H7.7	WBGene00005323	0.218954768383276	0.978951378074271	1.6541676486391	-2.16060433770624	NA
F21H7.9	WBGene00001545	10.8586273056	28.8438842530158	0.902987032450114	-1.40942372151725	0.612458395680111
F22A3.1	WBGene00017687	249.762424564569	552.129727056738	0.638014142445267	-1.1444508315124	0.881617951089347
F22A3.2	WBGene00017688	167.097109072423	273.652946268488	0.205223926537377	-0.711660615604514	0.951090534855157
F22A3.3	WBGene00001619	15.7040444226715	45.9470135391813	1.04239824436887	-1.54883493343601	0.778755986429866
F22A3.5	WBGene00017690	16.0898376083833	24.9182937805125	0.124618832353838	-0.631055521420975	0.973938656804755
F22A3.6	WBGene00017691	40.9475574466948	12.6962005929718	-2.19581725837859	1.68938056931146	0.480928997570677
F22A3.7	WBGene00044605	188.465198790688	311.159619166073	0.216920011269961	-0.723356700337098	0.956081538608707
F22B3.1	WBGene00001938	70.8004928637286	63.5836641771932	-0.661539934451098	0.15510324538396	0.683816408324298
F22B3.10	WBGene00045122	0.218954918291528	1.20948183891704	1.95924665558224	-2.46568334464937	NA
F22B3.2	WBGene00001937	22.491358855395	14.1924107051292	-1.17068785121135	0.664251162144215	0.324722011047943
F22B3.4	WBGene00009035	41.3295639249062	65.3146596543426	0.153796005391089	-0.660232694458227	0.857882560216019
F22B3.5	WBGene00009036	0.351094451902866	1.87671063953084	1.91183843281442	-2.41827512188156	0.678845904877214
F22B3.7	WBGene00009038	NA	NA	NA	NA	NA
F22B3.8	WBGene00009039	0.274699953675268	0.723504877384307	0.890709386283148	-1.39714607535028	NA
F22B5.1	WBGene00001358	133.909466678916	168.007610185524	-0.179168060345464	-0.327268628721674	0.833217839282862
F22B5.10	WBGene00009045	2116.19448067712	2026.98177797999	-0.568575788501792	0.062139099434655	0.282026100161233
F22B5.2	WBGene00001230	1469.78097456621	1887.73046169701	-0.145385085853574	-0.361051603213563	0.816514379375471
F22B5.3	WBGene00009041	5531.57344295722	9333.5226650938	0.248295087807639	-0.754731776874776	0.964460295459621
F22B5.4	WBGene00009042	191.719278710951	223.203949788029	-0.287069549282116	-0.219367139785021	0.941520342479107
F22B5.5	WBGene00009043	NA	NA	NA	NA	NA
F22B5.6	WBGene00009044	3.11073775581546	4.19329637109026	-0.0756086660483097	-0.430828023018827	0.968838584704192
F22B5.7	WBGene00006994	3456.10498688098	4433.75256272316	-0.14705547326389	-0.359381215803247	0.779234207444515
F22B5.9	WBGene00001498	794.789604071745	1056.72419094989	-0.0954827193577948	-0.410953969709342	0.732798824614928
F22B7.1	WBGene00017692	49.8342100530914	125.305976243221	0.823810169110787	-1.33024685817792	0.805757450766966
F22B7.10	WBGene00001078	151.808213073353	224.849733413591	0.0602746394191346	-0.566711328486273	0.96332861108345
F22B7.13	WBGene00001688	307.773727671889	351.70983769518	-0.313921084735507	-0.19251560433163	0.72172646694352
F22B7.2	WBGene00017693	0.218954063475947	0.362170604169707	0.219604540214519	-0.726041229281656	NA
F22B7.3	WBGene00017694	NA	NA	NA	NA	NA
F22B7.4	WBGene00017695	0.218953785773275	4.18570594148291	3.75033597266455	-4.25677266173169	0.247906351058675
F22B7.5	WBGene00001028	381.589736895446	476.71228855511	-0.185340243436052	-0.321096445631084	0.686294538138292
F22B7.6	WBGene00017696	234.589532371995	275.373556528217	-0.275185301792889	-0.231251387274248	0.759694920846399
