wbid	bc4289	N2
C50H2.6	WBGene00008242	3.99997458589471	0.647638630592162
C50H2.7	WBGene00008243	0.183955420361598	0.274644395875015
C51E3.1	WBGene00008247	0.183956613609052	0.356095390804563
C51E3.10	WBGene00008255	42.9995260394267	26.8346393682695
C51E3.2	WBGene00008248	43.9999051993558	23.8680830276537
C51E3.3	WBGene00008249	0.183947198074995	0.725281721201561
C51E3.4	WBGene00008250	NA	NA
C51E3.5	WBGene00008251	0.183950966863986	0.495435102404876
C51E3.6	WBGene00008252	108.998971426619	77.5599016329814
C51E3.7	WBGene00001172	357.996722147193	585.690474672782
C51E3.9	WBGene00008254	17.9999195780314	49.5186904623214
C51F7.1	WBGene00001493	5487.97639632944	3911.34342200135
C51F7.2	WBGene00005202	1.00000071134242	0.274645819007721
C52A10.1	WBGene00016862	9.99999796701507	24.5752944746094
C52A10.2	WBGene00016863	46.9999240561205	40.3710571592201
C52A10.3	WBGene00016864	143.999724191274	52.0728853406496
C52A11.2	WBGene00008256	4.00000873750935	8.23347780420855
C52A11.3	WBGene00008257	0.183955420361598	0.274644395875014
C52A11.4	WBGene00003404	580.986945661651	1025.23501490125
C52B11.2	WBGene00016871	1020.99898439087	523.842491809908
C52B11.3	WBGene00016872	31.9999404575034	30.4416736112546
C52B11.4	WBGene00016873	0.183962124802517	1.18173585134956
C52B11.5	WBGene00016874	15.9998980267915	9.42759741314987
C52B9.1	WBGene00000510	99.9971139700616	93.5015031891685
C52B9.10	WBGene00016869	0.183952200706438	3.72914152937894
C52B9.11	WBGene00016870	0.183956613609052	0.356095390804563
C52B9.2	WBGene00016865	46.9994203469851	62.5659627694131
C52B9.3	WBGene00016866	550.99296275295	456.129333450311
C52B9.4	WBGene00016867	1628.99949589291	842.56195005378
C52B9.5	WBGene00005717	1.00001227141853	2.59190402135082
C52B9.6	WBGene00006680	12.9999480398065	28.8358395497418
C52B9.7	WBGene00003907	117.999954825398	118.134375014053
C52B9.8	WBGene00016868	4870.99837673799	2688.85108856137
C52B9.9	WBGene00003179	10.0000133394541	32.9275999895458
C52D10.1	WBGene00016875	208.997626463101	242.697848768349
C52D10.11	WBGene00001460	2.00003512858267	10.8814840345651
C52D10.12	WBGene00016879	464.997684378166	397.717710522486
C52D10.13	WBGene00000711	4.99992140240596	0.446411074056392
C52D10.3	WBGene00016877	79.999366772027	130.837108776384
C52D10.6	WBGene00004818	1484.99103864841	863.488403568751
C52D10.7	WBGene00004815	1753.98554074139	1098.71866940952
C52D10.8	WBGene00004819	2297.98540776946	1208.70282802678
C52D10.9	WBGene00004814	3202.97685747823	1567.32089124374
C52E12.1	WBGene00016888	2714.99437918929	1549.40314198662
C52E12.2	WBGene00006831	412.997245352408	680.327216515734
C52E12.3	WBGene00005025	674.999536538954	361.390645904968
C52E12.4	WBGene00016889	2192.99683600022	1249.18993167394
C52E12.6	WBGene00016890	16.9999859626446	11.2737263247148
C52E2.1	WBGene00016880	452.997011112656	272.297267742534
C52E2.2	WBGene00016881	7.9999854861817	4.40880211361077
C52E2.3	WBGene00016882	7.99999329085547	6.57610569041316
C52E2.4	WBGene00016883	36.9997831598627	21.0592398248493
C52E2.5	WBGene00016884	21.9999298416959	9.94305499097041
C52E2.6	WBGene00016885	86.9992237040072	63.863031550254
C52E2.7	WBGene00016886	369.99785713399	242.368197882704
C52E2.8	WBGene00016887	1.00000584984496	0.904237599346682
C52E4.1	WBGene00000781	11.9999918202231	28.6404321180808
C52E4.12	WBGene00194785	NA	NA
C52E4.2	WBGene00003235	134.999294497938	128.29166741803
C52E4.3	WBGene00004917	6350.98447201632	3166.84752749149
C52E4.4	WBGene00004501	3197.98792567879	1737.79933151992
C52E4.5	WBGene00008258	196.997809487823	217.151280703004
C52E4.6	WBGene00000876	3309.99497573412	1976.44959690477
C52E4.7	WBGene00008259	2.00000352320873	3.54221606688893
C52G5.2	WBGene00008260	238.994080377349	231.962083661804
C52G5.3	WBGene00008261	1.99999141112799	0.512626525846125
C53A3.1	WBGene00016891	108.999805687798	46.7714131054046
C53A3.2	WBGene00016892	298.999572598544	127.099370754741
C53A3.3	WBGene00044543	NA	NA
C53A5.1	WBGene00008262	10073.9839971944	6314.30045849578
C53A5.10	WBGene00008268	NA	NA
C53A5.11	WBGene00008269	0.18394955251755	0.428874166577895
C53A5.13	WBGene00008270	46.9996337517094	55.0368857025466
C53A5.16	WBGene00194706	159.999825216863	78.0450380068374
C53A5.17	WBGene00194707	245.999753716021	155.962532235939
C53A5.2	WBGene00008263	236.994438364383	230.64147749425
C53A5.3	WBGene00001834	8918.98478328583	4344.33933088956
C53A5.4	WBGene00007049	2.00000199685659	1.87586737737934
C53A5.5	WBGene00008265	13.9999845335567	10.6021637489009
C53A5.6	WBGene00008266	1298.99838526044	713.422969800782
C53A5.8	WBGene00005204	NA	NA
C53A5.9	WBGene00008267	7.99994995186475	3.79738796536596
C53B4.1	WBGene00008271	0.183948705977355	1.59849812655301
C53B4.2	WBGene00008272	0.183951582445502	0.597233254641771
C53B4.3	WBGene00008273	116.999643066527	53.9081146068316
C53B4.4	WBGene00008274	2256.99903361603	1282.43199350965
C53B4.5	WBGene00000693	24.9998025135133	18.1639923220509
C53B4.6	WBGene00008275	217.999741335906	85.8241114005989
C53B4.7	WBGene00000266	933.983311096756	1038.84463100137
C53B4.8	WBGene00008277	67.9995449511096	77.2811871601859
C53B7.1	WBGene00004370	535.991641939099	484.64252872532
C53B7.2	WBGene00016893	0.183957582644443	0.439710713685714
C53B7.3	WBGene00016894	9.00006929832038	61.6410608993355
C53B7.4	WBGene00000210	1123.99760632623	692.964288099728
C53B7.5	WBGene00003856	NA	NA
C53B7.6	WBGene00016895	NA	NA
C53B7.7	WBGene00016896	NA	NA
C53C11.1	WBGene00016899	9.99999118673445	5.83313822912959
C53C11.2	WBGene00016900	7.9999821354474	6.10898014822894
C53C11.3	WBGene00004220	440.994664308476	439.495562245689
C53C11.4	WBGene00016901	NA	NA
C53C11.5	WBGene00044770	285.997848171609	132.837827582627
C53C7.1	WBGene00008278	4.99999950799702	6.54440502775426
C53C7.3	WBGene00008279	73.9995699376176	39.5196449971408
C53C9.2	WBGene00016898	85.9992793182035	319.915078321459
C53C9.3	WBGene00002242	2.00002920871082	7.81132833412135
C53D5.1	WBGene00016902	562.999821212893	323.290184844129
C53D5.2	WBGene00016903	236.997384706571	205.66466542809
C53D5.3	WBGene00016904	44.9996912726922	23.7817421770667
C53D5.4	WBGene00016905	803.999685037859	479.084421089777
C53D5.5	WBGene00016906	762.998653947924	379.988496865844
C53D5.6	WBGene00002077	19565.9114305022	12062.8005658879
C53D6.10	WBGene00023424	1.00000316368273	0.415584770311245
C53D6.11	WBGene00044241	11.9999568810103	7.59812080293519
C53D6.2	WBGene00006852	667.993901055117	525.322741919896
C53D6.3	WBGene00008280	2.00000667161517	3.54573279300732
C53D6.4	WBGene00008281	739.999117085762	312.890098257885
C53D6.5	WBGene00008282	0.183955420361598	0.274644395875014
C53D6.6	WBGene00008283	316.999910660165	187.614781599688
C53D6.7	WBGene00008284	1.00002603838668	5.13152737747069
C53D6.8	WBGene00008285	18.9999265402294	21.6730437932361
C53H9.1	WBGene00004441	4100.97228893168	3243.78673430339
C53H9.2	WBGene00016907	1247.99859986227	766.697484122376
C53H9.3	WBGene00044746	323.999155475989	164.415644624017
C54A12.1	WBGene00004221	132.999337006128	280.805869551126
C54A12.2	WBGene00016909	0.183945487535351	3.476659549661
C54A12.3	WBGene00016910	NA	NA
C54A12.4	WBGene00016911	9.99999594070371	20.9833191755903
C54C6.1	WBGene00004451	208.999025760439	218.831605853115
C54C6.2	WBGene00000248	1595.98680886507	992.85359641728
C54C6.4	WBGene00008286	0.183956565107552	0.352355945470304
C54C6.5	WBGene00008287	2.00001230986737	2.17667172198195
C54C6.6	WBGene00008288	456.999900621966	256.247670611578
C54C6.7	WBGene00044166	1.00000795421716	1.00698540367066
C54C8.1	WBGene00008289	5.99997932347121	2.44032831705347
C54C8.11	WBGene00001640	0.183957953819508	0.476708886737005
C54C8.12	WBGene00044242	0.999995517306766	0.218819467230077
C54C8.2	WBGene00008290	0.183956891219289	2.38477693065693
C54C8.3	WBGene00008291	1.00000815294281	1.94635152705825
C54C8.4	WBGene00008292	34.9996197581991	41.4553033597639
C54C8.5	WBGene00008293	NA	NA
C54C8.6	WBGene00003098	NA	NA
C54C8.7	WBGene00008294	1.00000451473635	0.838769829596795
C54C8.9	WBGene00008295	0.183955420361598	0.274644395875014
C54D1.1	WBGene00004004	99.9998285360547	111.699565906277
C54D1.2	WBGene00016912	1.00002520049766	3.52881088218061
C54D1.3	WBGene00002163	120.999395131976	148.978152933625
C54D1.4	WBGene00000116	291.998225234601	127.625839898774
C54D1.5	WBGene00016913	20703.9364056388	8229.28103354215
C54D1.6	WBGene00000238	137.997292354366	120.657295877199
C54D1.7	WBGene00016914	19.9999726634388	11.2280894472854
C54D10.1	WBGene00008296	18.9999494887237	70.1930665506694
C54D10.10	WBGene00008304	45.9999018844792	40.3889806007487
C54D10.12	WBGene00044787	1.99993083752257	0.218819888130716
C54D10.13	WBGene00045400	NA	NA
C54D10.14	WBGene00138721	2.0000020263734	1.58796846386862
C54D10.2	WBGene00008297	NA	NA
C54D10.3	WBGene00008298	2.00001250592851	5.25840309450726
C54D10.4	WBGene00008299	NA	NA
C54D10.5	WBGene00008300	6.99999268656232	11.2366602814374
C54D10.6	WBGene00005249	6.9999645281996	2.40206130825654
C54D10.7	WBGene00008301	1.9999988537782	0.904343530986849
C54D10.8	WBGene00008302	1.00000667715857	0.613046123564646
C54D10.9	WBGene00008303	2.00001106965374	2.06713203980294
C54D2.1	WBGene00016915	31.9996523072898	106.82162612207
C54D2.2	WBGene00016916	0.183945549763666	1.3537667206883
C54D2.4	WBGene00006310	0.183955960339661	8.81614826612819
C54D2.5	WBGene00000367	188.997323671533	249.000483307864
C54D2.6	WBGene00045210	8.99998388598536	17.0005109111254
C54E10.1	WBGene00008306	0.183957953819508	0.476708886737006
C54E10.2	WBGene00008307	4.00002562606734	9.25065370886357
C54E10.3	WBGene00008308	0.999995517306766	0.218819467230077
C54E10.4	WBGene00005522	0.183958144472237	0.496907006594259
C54E10.5	WBGene00008309	19.999773023075	26.9695538728714
C54E10.6	WBGene00008310	214.998160023799	178.226591187168
C54E10.7	WBGene00195058	0.183958190552706	0.50191592610725
C54E10.8	WBGene00195059	NA	NA
C54E4.1	WBGene00016917	30.9999504996897	22.3891966718676
C54E4.2	WBGene00016918	1100.96675820879	1073.16677258356
C54E4.3	WBGene00001557	11.9999693585917	18.7319434747782
C54E4.4	WBGene00016919	25.9996601187826	22.5590565480427
C54E4.5	WBGene00016920	126.997736477949	55.2025731668426
C54F6.1	WBGene00005474	NA	NA
C54F6.10	WBGene00006097	9.99995508816709	7.76922052319716
C54F6.11	WBGene00016928	8.99997782003506	3.21937594400464
C54F6.12	WBGene00016929	0.183949661875626	0.453684795665249
C54F6.13	WBGene00003731	20.9999300135889	59.0312707173729
C54F6.14	WBGene00001500	26.9997726866097	30.5821414295007
C54F6.15	WBGene00044113	NA	NA
C54F6.16	WBGene00195192	NA	NA
C54F6.3	WBGene00016921	6.99997244527181	4.50277331245697
C54F6.4	WBGene00016922	0.183946479111977	1.45622112944914
C54F6.5	WBGene00016923	11.9998384520639	6.2584579847749
C54F6.6	WBGene00016924	0.183956613609052	0.356095390804563
C54F6.7	WBGene00016925	0.999995517306766	0.218819467230077
C54F6.8	WBGene00016926	11.9999863119681	8.6428338559156
C54F6.9	WBGene00016927	32.9998250081881	29.8631841838906
C54G10.1	WBGene00008319	4.99998874660825	4.34404148042295
C54G10.2	WBGene00004337	4942.97346942599	3349.14255136182
C54G10.3	WBGene00004060	3705.99888177917	2280.32880294853
C54G10.4	WBGene00008320	67.9996003765861	58.7584155358607
C54G4.1	WBGene00008311	301.996760868856	504.098302104357
C54G4.2	WBGene00008312	2.0000053731602	2.03335578938126
C54G4.3	WBGene00008313	2.99998954187852	1.1136079717232
C54G4.4	WBGene00008314	182.997698599621	261.03510539933
C54G4.5	WBGene00008315	15.9999413643429	16.1676036538948
C54G4.6	WBGene00008316	287.999327791286	142.574168095259
C54G4.7	WBGene00008317	262.999877232076	233.627324226319
C54G4.8	WBGene00000869	7015.99250331276	4255.21951066486
C54G4.9	WBGene00008318	378.999429310928	204.401920077235
C54G6.1	WBGene00016930	185.99944422139	143.474364406936
C54G6.2	WBGene00016931	19.9999423173411	28.6450493311826
C54G6.3	WBGene00016932	1.0000180461635	3.5400383496194
C54G6.5	WBGene00005002	3.99999932363386	3.58012159549956
C54G7.1	WBGene00016933	3.00000774017946	4.45538872523459
C54G7.2	WBGene00016934	1043.99936445741	582.413607135158
C54G7.3	WBGene00002983	1267.97439337786	1482.04410751253
C54G7.4	WBGene00016935	205.998601640425	172.055776156463
C54H2.1	WBGene00006368	573.99970620657	317.474187356304
C54H2.3	WBGene00016937	2179.9975055047	1323.20162483338
C54H2.4	WBGene00016938	7.99998143362788	13.2767708828857
C54H2.5	WBGene00004788	3664.99942836721	2248.81989432539
C55A1.1	WBGene00008321	NA	NA
C55A1.11	WBGene00008326	NA	NA
C55A1.12	WBGene00008327	0.183961344343365	0.997119604924423
C55A1.14	WBGene00008328	1.00000050446331	0.272175195776308
C55A1.15	WBGene00008329	NA	NA
C55A1.3	WBGene00006275	0.183955420361598	0.274644395875014
C55A1.4	WBGene00008322	NA	NA
C55A1.5	WBGene00006090	NA	NA
C55A1.6	WBGene00008323	3.00000845555881	6.44668545323361
C55A1.7	WBGene00008324	0.183956613609052	0.356095390804563
C55A1.8	WBGene00005705	NA	NA
C55A1.9	WBGene00008325	0.183955420361598	0.274644395875014
C55A6.1	WBGene00008330	1189.99478164104	484.571320093898
C55A6.10	WBGene00008339	883.999564288487	471.72360458865
C55A6.11	WBGene00008340	1.99999952886994	0.972193986955763
C55A6.12	WBGene00044019	59.9991976819956	82.8702425583477
C55A6.2	WBGene00008331	2506.99887270131	1385.27863914468
C55A6.3	WBGene00008332	4.9999996588297	6.30731886117156
C55A6.4	WBGene00008333	3.00000158092149	3.16399386188449
C55A6.5	WBGene00008334	46.9999586430743	71.3781789597632
C55A6.6	WBGene00008335	20.9999916108567	29.4511536091518
C55A6.7	WBGene00008336	9.999987780696	20.2204365945183
C55A6.9	WBGene00008338	2788.989093809	1658.46167156799
C55B6.1	WBGene00016939	515.996756364139	222.170750446535
C55B6.2	WBGene00001025	3455.99804178047	1585.00347111254
C55B6.4	WBGene00016940	0.999995517306766	0.218819467230077
C55B6.5	WBGene00016941	NA	NA
C55B7.1	WBGene00001599	820.996119489321	514.10603057609
C55B7.10	WBGene00016946	0.183957543164851	0.435948453622279
C55B7.11	WBGene00016947	255.999047864236	182.950457161713
C55B7.12	WBGene00000483	7.99994454776075	3.08667285593739
C55B7.2	WBGene00001627	73.9986605889585	84.7229579195475
C55B7.3	WBGene00016942	63.9996415495607	30.8513430790635
C55B7.4	WBGene00016943	1849.97848603338	772.202040449598
C55B7.5	WBGene00016944	1401.99474552895	934.449245308622
C55B7.6	WBGene00016945	10.9999795546792	22.0697824714256
C55B7.8	WBGene00000937	782.9995905927	405.471933799682
C55B7.9	WBGene00007018	871.998915933438	463.636089694503
C55C2.1	WBGene00016948	38.9998963173673	20.654252263355
C55C2.2	WBGene00006047	0.183944846251492	0.708064992712122
C55C2.3	WBGene00016949	5.99999196696238	3.79969624182705
C55C2.4	WBGene00016950	0.183955420361598	0.274644395875014
C55C2.5	WBGene00000006	51.9996265321662	118.123268888954
C55C3.1	WBGene00016951	50.999860812939	38.8867752389346
C55C3.2	WBGene00016952	NA	NA
C55C3.3	WBGene00016953	10.9999925914926	16.3852495562647
C55C3.4	WBGene00016954	0.183956613609052	0.356095390804563
C55C3.5	WBGene00016955	1178.99943661579	896.124948020414
C55C3.6	WBGene00016956	0.183944359296249	1.14435924542218
C55C3.7	WBGene00043065	1.00000653244315	0.434188203617568
C55C3.8	WBGene00044501	2.00000455362889	1.79634963204287
C55F2.1	WBGene00016957	17.9999994858976	85.5555971481541
C55F2.2	WBGene00016958	59.9991392302463	66.7109053454814
C55H1.1	WBGene00016959	0.183955420361598	0.274644395875014
C55H1.2	WBGene00001672	3.9999983978944	2.99764742525026
C56A3.1	WBGene00001726	3.00000221514887	4.08096364182559
C56A3.2	WBGene00008341	19.0001307928744	186.657694412276
C56A3.3	WBGene00008342	2.00001156983745	6.82365989357725
C56A3.4	WBGene00008343	641.998251148957	409.530937233662
C56A3.5	WBGene00008344	726.998544920059	352.989544663996
C56A3.6	WBGene00008345	432.998147581465	296.132545931438
C56A3.7	WBGene00000302	154.997141564282	213.96636227631
C56A3.8	WBGene00008346	198.999075458434	95.5541190011243
C56C10.1	WBGene00016960	729.998779421433	320.75824005486
C56C10.10	WBGene00016966	453.997365937688	274.857871147432
C56C10.11	WBGene00016967	926.998972132094	527.405659618538
C56C10.12	WBGene00016968	988.998933459017	491.237580237646
C56C10.13	WBGene00001026	2236.99916749479	1569.9207874789
C56C10.3	WBGene00016961	3873.99475075851	2259.07165427441
C56C10.4	WBGene00016962	100.998438392436	184.957604255388
C56C10.5	WBGene00005057	0.183953547962845	0.883530567995825
C56C10.6	WBGene00016963	2.00000272166984	1.70054056687315
C56C10.7	WBGene00016964	473.999612814559	290.137038095013
C56C10.8	WBGene00002045	13424.9876553053	9595.91203815978
C56C10.9	WBGene00016965	230.999785532063	163.627488180895
C56E10.1	WBGene00016975	90.9991281274551	76.3480534710152
C56E10.3	WBGene00016976	5.00002345987454	12.0006359307508
C56E10.4	WBGene00003727	205.996938009763	133.393512737889
C56E6.1	WBGene00006522	17.9998880824146	14.250196164667
C56E6.2	WBGene00016970	1046.99757369613	906.948709415515
C56E6.3	WBGene00016971	3539.98630142989	1779.71543498225
C56E6.4	WBGene00016972	3.00000561940797	6.60055060834177
C56E6.5	WBGene00016973	14.9998614222374	17.6282925100016
C56E6.6	WBGene00016974	132.99857038871	99.4270457088122
C56E6.7	WBGene00043984	8.99995154554908	6.87704646147531
C56E6.9	WBGene00195085	746.999323452521	382.067513511986
C56G2.1	WBGene00016977	8600.99697847435	5529.83748202321
C56G2.15	WBGene00016983	565.999564281237	281.73110336665
C56G2.3	WBGene00016978	198.999946067062	110.980125206889
C56G2.4	WBGene00016979	232.997898598272	180.824970030338
C56G2.5	WBGene00016980	330.999324365286	172.344356699367
C56G2.6	WBGene00002891	NA	NA
C56G2.7	WBGene00016981	5419.96987360589	3685.31495347281
C56G2.9	WBGene00016982	5.00000004159329	6.68554093339187
C56G3.1	WBGene00016984	11.9999840090517	15.4474454980444
C56G3.2	WBGene00016985	1.00000413435281	1.05442410999182
C56G7.1	WBGene00003372	3670.99968314039	2461.04401011782
C56G7.2	WBGene00008347	1.00000530615393	0.774287316081296
C56G7.3	WBGene00008348	331.998990776482	259.31943063234
CC4.2	WBGene00003753	26.9999371847514	71.4257714007493
CC4.3	WBGene00004895	1902.99471093954	1111.18825508043
CC8.1	WBGene00016986	13.9999772448725	30.8335128104773
CC8.2	WBGene00016987	368.998854952146	373.205518045949
CC8.3	WBGene00195049	NA	NA
CD4.1	WBGene00016988	10.9999774778679	19.2866505852914
CD4.11	WBGene00044542	2.99999928405265	2.23412424669961
CD4.2	WBGene00000795	262.999741456727	133.974829410855
CD4.3	WBGene00016989	475.999088537762	290.4967703692
CD4.4	WBGene00016990	1665.99917617608	797.253409223645
CD4.5	WBGene00016991	15.9999668520915	7.44423814593286
CD4.6	WBGene00003927	2920.98389324564	2230.20806068024
CD4.7	WBGene00016992	265.999394863552	164.093539440333
CD4.8	WBGene00016993	177.999308010391	92.1466830567325
CE7X_3.1	WBGene00008349	7.99998991909048	6.84303890424099
CE7X_3.2	WBGene00008350	54.9999396119839	48.7212106618009
D1005.1	WBGene00016995	1667.99862537583	1248.22113543911
D1005.2	WBGene00016996	521.991893564979	220.919637993804
D1005.3	WBGene00016997	87.9994154615602	321.968279577323
D1005.4	WBGene00016998	5.99998726996233	3.46994792145028
D1005.5	WBGene00016999	0.183948954601768	0.484039784606317
D1005.6	WBGene00017000	1.00002527803058	5.26953487650668
D1007.1	WBGene00000440	45.9989132077555	40.8822043857745
D1007.10	WBGene00017007	182.999833118601	95.1940310214452
D1007.12	WBGene00004436	9909.95514277831	7192.5413812443
D1007.13	WBGene00017009	11.0000091965033	35.2816286348197
D1007.14	WBGene00004113	76.9986952477578	80.9467785081956
D1007.15	WBGene00017010	436.999743197874	214.073397602672
D1007.16	WBGene00017011	2761.99008313687	1515.67897622364
D1007.18	WBGene00044421	2.00001681723944	8.43643204838324
D1007.19	WBGene00045048	8.99998451283455	8.79106791882388
D1007.2	WBGene00000629	0.18395012388839	1.2095069356901
D1007.3	WBGene00017001	8.00000909698773	20.3138459787371
D1007.4	WBGene00017002	242.999809286674	137.829007792984
D1007.5	WBGene00017003	1031.99963316059	534.355915571461
D1007.6	WBGene00004479	8028.9769115676	6274.35553011272
D1007.7	WBGene00017004	7186.96996849803	3857.21061326988
D1007.8	WBGene00017005	201.999541545996	153.679311032999
D1007.9	WBGene00017006	0.183955420361598	0.274644395875015
D1009.1	WBGene00017012	959.999034790167	660.360365784068
D1009.2	WBGene00000884	3634.98173826126	2473.82653284137
D1009.3	WBGene00017013	258.99606052464	219.537813753376
D1009.4	WBGene00003752	31.9998535607367	65.3384203305078
D1009.5	WBGene00017014	7.99998582248637	12.0713469214096
D1014.1	WBGene00006309	38.999762173446	96.5524805235863
D1014.2	WBGene00017015	30.9999573040257	44.0524002966667
D1014.3	WBGene00017016	2716.99796704657	1836.17969444212
D1014.4	WBGene00017017	316.999670736658	220.902976529486
D1014.5	WBGene00017018	208.991774795128	266.624274983939
D1014.6	WBGene00017019	0.183955420361598	0.274644395875014
D1014.7	WBGene00017020	0.183956613609052	0.356095390804563
D1014.8	WBGene00005006	498.999715069825	255.319899997669
D1022.1	WBGene00006703	1149.9972483413	701.008074925974
D1022.2	WBGene00017021	0.18394605119971	1.31250181851414
D1022.3	WBGene00017022	NA	NA
D1022.4	WBGene00017023	455.999916308873	249.378096051442
D1022.5	WBGene00017024	0.1839509465575	0.589206614596392
D1022.6	WBGene00005641	4.00000509374957	5.93278203447693
D1022.7	WBGene00000101	3404.99819815323	1917.41889787188
D1022.8	WBGene00000280	19.9999263482082	52.9526159028933
D1022.9	WBGene00044300	1.00001222379817	3.18273900726768
D1025.1	WBGene00008353	345.999748509556	243.319995697364
D1025.10	WBGene00044134	135.999925386282	100.272381984848
D1025.11	WBGene00194813	NA	NA
D1025.2	WBGene00008354	107.999827702413	98.4349954013215
D1025.3	WBGene00008355	22.99998947174	18.2712949489555
D1025.4	WBGene00008356	0.183949707284985	4.5205441179101
D1025.6	WBGene00008357	0.183945106176553	0.734979765751617
D1025.7	WBGene00008358	0.183958927098124	0.589188652827816
D1025.8	WBGene00008359	0.183958299741431	1.77201215989994
D1025.9	WBGene00008360	0.183949506397573	1.12680352360136
D1037.1	WBGene00017025	1916.9954880625	1153.20869496145
D1037.2	WBGene00004890	241.995827859752	248.727015807718
D1037.3	WBGene00001501	3183.9932440589	1230.70351144478
D1037.4	WBGene00004272	1805.99960325351	845.045566151273
D1037.5	WBGene00017026	16.9999691369346	9.46600754186431
D1043.1	WBGene00008361	2303.98995894574	1442.57004116803
D1044.1	WBGene00017027	201.99961824752	116.323004173123
D1044.2	WBGene00017028	3433.95043461155	2093.85982316743
D1044.3	WBGene00004114	8.00000239567139	18.9973800181433
D1044.4	WBGene00017029	NA	NA
D1044.5	WBGene00017030	NA	NA
D1044.6	WBGene00017031	2159.99565787417	1209.97287851642
D1044.7	WBGene00017032	3.99999812559902	3.72852190623274
D1044.8	WBGene00017033	3.00002058418105	12.9694551250141
D1046.1	WBGene00008362	5484.98500408805	2904.41809753078
D1046.2	WBGene00008363	1104.99655989518	597.643368653207
D1046.3	WBGene00008364	330.999556358099	172.736952371905
D1046.4	WBGene00008365	4.00000681931874	9.55861768856365
D1046.5	WBGene00008366	54.9998596077142	67.7302394085528
D1046.7	WBGene00077749	59.999856788112	22.6223617985701
D1053.1	WBGene00001790	521.999486611451	295.753867496423
D1053.2	WBGene00008367	0.183945202502097	0.960200281142437
D1053.3	WBGene00008368	6.00000469851393	11.0932806103331
D1053.4	WBGene00008369	71.9993716077277	73.5275085834573
D1054.1	WBGene00008370	185.999865201529	87.5445010227706
D1054.10	WBGene00008377	2.99999450684952	1.38501243926915
D1054.11	WBGene00008378	3.00000602582437	3.22958393631193
D1054.12	WBGene00005399	7.99995285673786	4.9325138047364
D1054.13	WBGene00008379	209.999941093529	109.594372975871
D1054.14	WBGene00008380	2616.99073646605	1284.68368688872
D1054.15	WBGene00006481	4886.98055884032	2438.7510252431
D1054.18	WBGene00077783	0.183955378849543	0.27217401880433
D1054.2	WBGene00003923	2233.98157503243	1589.39056779795
D1054.3	WBGene00008371	1584.99454508766	972.663165861096
D1054.5	WBGene00008372	15.9998757878491	17.6170007460672
D1054.8	WBGene00008375	6.00002076499822	19.9366247686171
D1054.9	WBGene00008376	477.989335571882	758.589998088277
D1065.1	WBGene00017034	1.0000085778817	1.89349564856231
D1065.3	WBGene00017035	0.183956506560757	0.347894283523023
D1065.4	WBGene00005420	0.183957800507091	0.461063813380533
D1065.5	WBGene00005421	4.99999518904007	2.31848680779988
D1069.1	WBGene00017036	22.9996469954273	20.1831482659136
D1069.2	WBGene00000778	879.982852611883	631.689554037147
D1069.3	WBGene00017037	675.999815075646	366.82818400245
D1069.4	WBGene00017038	40.9999254818348	28.9119370834068
D1073.1	WBGene00017039	7.99999967148081	16.7618674950038
D1079.1	WBGene00017040	1.0000145438171	4.09654201591129
D1081.10	WBGene00045508	NA	NA
D1081.11	WBGene00050879	NA	NA
D1081.12	WBGene00086554	1.99993083752257	0.218819888130716
D1081.2	WBGene00006844	2138.98080377451	869.720779927539
D1081.3	WBGene00008381	0.183955420361598	0.274644395875014
D1081.4	WBGene00008382	0.183951268711573	6.68182957975254
D1081.5	WBGene00008383	0.183946666032737	0.635958078913922
D1081.6	WBGene00008384	629.995993268987	438.041434221391
D1081.7	WBGene00008385	1071.99481063983	742.73400426098
D1081.8	WBGene00008386	7451.97279209522	4459.99896893523
D1081.9	WBGene00008387	206.999854632111	97.5419782471403
D1086.1	WBGene00008388	NA	NA
D1086.10	WBGene00044080	10.9999012889108	3.14077909047473
D1086.11	WBGene00044081	1.00000351900184	0.353322194438818
D1086.12	WBGene00044082	297.991983873139	144.761877347755
D1086.17	WBGene00045355	0.183953335827349	1.72383729916541
D1086.18	WBGene00045405	10.9999821629697	3.70076351713843
D1086.19	WBGene00045406	91.9996021477372	44.5097245007788
D1086.2	WBGene00008389	2.00000066517854	1.16459319455845
D1086.3	WBGene00008390	10.999989583877	5.78728020179395
D1086.4	WBGene00001864	70.9998476146128	47.6636099586976
D1086.5	WBGene00008392	2.00000323297813	2.55419762829228
D1086.6	WBGene00008393	0.18396072394578	0.871171677690861
D1086.7	WBGene00008394	1.00000625504083	0.34989287535928
D1086.8	WBGene00008395	29.9998377822621	24.7285624468897
D1086.9	WBGene00008396	0.183955420361598	0.274644395875014
D2005.1	WBGene00008397	1.99999869962209	0.854905770350776
D2005.2	WBGene00003746	40.9996449670515	98.835298216791
D2005.3	WBGene00008398	1173.99937203212	599.924099039834
D2005.4	WBGene00008399	1093.99309865774	889.393301159884
D2005.5	WBGene00008400	1861.99409930934	1159.71428072195
D2005.6	WBGene00008401	452.992404701216	457.714046294488
D2005.7	WBGene00086551	485.997963259018	305.632876599561
D2007.1	WBGene00017041	8.99997261306232	14.1955089479936
D2007.2	WBGene00017042	17.9999257622157	25.8815199633736
D2007.3	WBGene00017043	NA	NA
D2007.4	WBGene00017044	550.999352544628	354.288629528335
