wbid	N2	sp117	N2vssp117.log2.deseq	N2vssp117.log2	N2vssp117.log2.pval
C51E3.4	WBGene00008250	0.318225243269528	0.361489838522876	0.271870588141576	-0.18390681136909	NA
C51E3.5	WBGene00008251	1.10268765382605	0.649658901920238	-0.675306068870987	0.763269845643473	NA
C51E3.6	WBGene00008252	151.09471384413	89.8294359560947	-0.662229230654717	0.750193007427203	0.239442712300403
C51E3.7	WBGene00001172	5342.56347726597	1363.43672455216	-1.88232061941061	1.9702843961831	0.0188990254260009
C51E3.9	WBGene00008254	143.851062790376	81.7486968904869	-0.727344464437836	0.815308241210322	0.0804073695509278
C51F7.1	WBGene00001493	1802.22182103182	1721.97751487235	0.0222534894556952	0.0657102873167913	0.927992541072532
C51F7.2	WBGene00005202	NA	NA	NA	NA	NA
C52A10.1	WBGene00016862	328.058508122246	278.981128841978	-0.145821823845007	0.233785600617494	0.66114418338907
C52A10.2	WBGene00016863	11.3734576333273	4.05150492149117	-1.40117733822725	1.48914111499974	0.129732235917062
C52A10.3	WBGene00016864	3.64419028627772	8.77619277391237	1.35596069909245	-1.26799692231996	0.302438129552954
C52A11.2	WBGene00008256	8.65709866545285	1.70205015952787	-2.25864627131633	2.34661004808882	0.0541693814174324
C52A11.3	WBGene00008257	0.846849837934642	0.185595910925789	-2.10197747391105	2.18994125068354	NA
C52A11.4	WBGene00003404	711.709312285756	420.506534307155	-0.671196117225111	0.759159893997597	0.149775976553544
C52B11.2	WBGene00016871	139.309515768697	89.7896740643075	-0.545708582512615	0.633672359285101	0.0111084214246691
C52B11.3	WBGene00016872	24.5839562417556	24.1170223911472	0.0602984685025122	0.0276653082699741	0.937137375153646
C52B11.4	WBGene00016873	0.40278286794788	0.18559603371413	-1.02987266434447	1.11783644111695	NA
C52B11.5	WBGene00016874	260.800134633483	202.38296784531	-0.277892956814269	0.365856733586755	0.448642156103
C52B9.1	WBGene00000510	142.653662774168	50.1539125448034	-1.42011885717176	1.50808263394425	0.056238259151864
C52B9.10	WBGene00016869	0.537342575581677	0.185596327179556	-1.44571021487928	1.53367399165176	NA
C52B9.11	WBGene00016870	1.69333400211365	6.3019280496448	1.98389049362106	-1.89592671684857	0.130652954461468
C52B9.2	WBGene00016865	46.4239212228852	44.5945500467021	0.0299627983189739	0.0580009784535118	0.947636298791004
C52B9.3	WBGene00016866	446.039884575714	147.470733822474	-1.50878026984864	1.59674404662113	0.0772258954275961
C52B9.4	WBGene00016867	505.364690076317	493.240287498598	0.0529295531436523	0.0350342236288333	0.747552216691457
C52B9.5	WBGene00005717	1.0127298378469	1.36864662732295	0.522464417011435	-0.434500640238949	NA
C52B9.6	WBGene00006680	18.4663792097979	11.6507638204065	-0.576512700632496	0.664476477404982	0.406101983134022
C52B9.7	WBGene00003907	154.09645057991	75.1614246026339	-0.947805537939885	1.03576931471237	0.238109253083942
C52B9.8	WBGene00016868	406.66002931416	535.36294039442	0.484657856033416	-0.396694079260931	0.289897841405186
C52B9.9	WBGene00003179	31.5469664277672	26.8313226403777	-0.145619331337624	0.23358310811011	0.745775394057203
C52D10.1	WBGene00016875	233.181198448198	71.5736211680022	-1.61598781324862	1.70395159002111	0.00398670175176423
C52D10.11	WBGene00001460	392.506539818556	76.2097504128991	-2.27670541951061	2.36466919628309	0.030951217456248
C52D10.12	WBGene00016879	353.284970870389	265.82266467347	-0.322404482460848	0.410368259233334	0.144233788255923
C52D10.13	WBGene00000711	1810.75108193103	2313.77676723126	0.441625219654894	-0.353661442882408	0.789423845139511
C52D10.3	WBGene00016877	126.372224179546	40.0758822967675	-1.56890943856723	1.65687321533972	0.00509030776869696
C52D10.6	WBGene00004818	4.80031263484535	33.8697554726562	2.90676107403332	-2.81879729726084	0.0866399042043965
C52D10.7	WBGene00004815	6.34517297753843	35.5990149842763	2.57606970008136	-2.48810592330888	0.0363672927003961
C52D10.8	WBGene00004819	8.80243878492735	43.5346031262492	2.39415115390035	-2.30618737712786	0.139349729827364
C52D10.9	WBGene00004814	9.27431616353783	53.6430903559045	2.62004331500038	-2.53207953822789	0.188853496224435
C52E12.1	WBGene00016888	1428.26548880786	1770.19978573834	0.397611794343546	-0.309648017571059	0.167946941087022
C52E12.2	WBGene00006831	552.680597209482	313.279065416117	-0.731033822242482	0.818997599014968	0.193321156285672
C52E12.3	WBGene00005025	406.805219410937	703.946981027667	0.879092361233188	-0.791128584460702	0.11577419123957
C52E12.4	WBGene00016889	920.995386056528	1531.04545658613	0.821215059790717	-0.733251283018231	0.163860920361706
C52E12.6	WBGene00016890	384.462038231394	73.8571526179009	-2.29206782764239	2.38003160441488	0.0258048881701865
C52E2.1	WBGene00016880	0.792141041261118	8.86106711517381	3.57161499487179	-3.4836512180993	0.00562853960653423
C52E2.2	WBGene00016881	NA	NA	NA	NA	NA
C52E2.3	WBGene00016882	0.318316354034614	0.361489872761885	0.271457727270538	-0.183493950498052	NA
C52E2.4	WBGene00016883	39.4584762177693	43.8691129039551	0.240834066011155	-0.152870289238669	0.778221674293403
C52E2.5	WBGene00016884	15.7724463383029	24.6903481045415	0.734504511280787	-0.646540734508301	0.228604579227051
C52E2.6	WBGene00016885	26.6799159611221	35.4854727338399	0.499438180482191	-0.411474403709705	0.805636104174592
C52E2.7	WBGene00016886	1.87489682347364	12.9183742795376	2.87250519075228	-2.78454141397979	0.0198153807408765
C52E2.8	WBGene00016887	0.195866454619412	0.361488047152697	0.972041387752328	-0.884077610979842	NA
C52E4.1	WBGene00000781	11611.0986258489	8491.41989911622	-0.363462987277556	0.451426764050041	0.685407682332822
C52E4.12	WBGene00194785	13.1275114695774	2.32382533730978	-2.4100561368835	2.49801991365599	0.0599394157534583
C52E4.2	WBGene00003235	400.32412354146	215.546780956729	-0.805203761394074	0.89316753816656	0.0404403393555719
C52E4.3	WBGene00004917	1627.36745261703	2220.24261059824	0.53614106612661	-0.448177289354125	0.364770216024709
C52E4.4	WBGene00004501	3493.53274582588	3710.64730278313	0.174947992983201	-0.0869842162107153	0.126248844856445
C52E4.5	WBGene00008258	540.722519241745	369.804891388323	-0.460160356894144	0.54812413366663	0.289870195511946
C52E4.6	WBGene00000876	1289.46563580667	1323.6978273039	0.125764273325866	-0.0378004965533793	0.695423715739421
C52E4.7	WBGene00008259	565.843223819011	64.4578094355443	-3.04601154411857	3.13397532089105	0.0163805898115003
C52G5.2	WBGene00008260	244.798196750263	170.282560273188	-0.435698467065488	0.523662243837973	0.291529994093387
C52G5.3	WBGene00008261	0.25149708070247	0.361488862229927	0.611373320222995	-0.523409543450509	NA
C53A3.1	WBGene00016891	1.84333668085793	4.70134259538807	1.4387169932521	-1.35075321647962	0.199308968191518
C53A3.2	WBGene00016892	204.580091261412	183.743511474244	-0.0670086740551616	0.154972450827648	0.936921393363019
C53A3.3	WBGene00044543	NA	NA	NA	NA	NA
C53A5.1	WBGene00008262	10137.1427147031	7115.09379358733	-0.422732610450519	0.510696387223004	0.0237441265372188
C53A5.10	WBGene00008268	0.317889874082275	0.185596078309024	-0.688397059206538	0.776360835979024	NA
C53A5.11	WBGene00008269	0.402711080385536	0.185596070606693	-1.02961522464716	1.11757900141965	NA
C53A5.13	WBGene00008270	180.587026244226	94.4116246545589	-0.847694062615979	0.935657839388465	0.0434759967436891
C53A5.16	WBGene00194706	101.219518810792	160.478974132705	0.752860544364768	-0.664896767592282	0.0317661465178939
C53A5.17	WBGene00194707	138.672503786258	232.02065521386	0.830535265070348	-0.742571488297863	0.0111317238316377
C53A5.2	WBGene00008263	9.23938881152512	3.81460911365798	-1.18829841288739	1.27626218965987	0.315532469222276
C53A5.3	WBGene00001834	1699.32749676982	2344.25139214826	0.5521271486176	-0.464163371845113	0.426299395533818
C53A5.4	WBGene00007049	321.149146026771	17.0307104233338	-4.14906916105419	4.23703293782667	0.00598064190458297
C53A5.5	WBGene00008265	23.709002724401	11.5978893368919	-0.943608925265758	1.03157270203824	0.276655604516308
C53A5.6	WBGene00008266	1005.0899589071	1124.86810186112	0.250394989500446	-0.16243121272796	0.267900136661011
C53A5.8	WBGene00005204	NA	NA	NA	NA	NA
C53A5.9	WBGene00008267	1.40274010836676	0.185596243097245	-2.83004455034364	2.91800832711612	NA
C53B4.1	WBGene00008271	2.56182798309478	1.32756567148101	-0.86042660128208	0.948390378054567	0.581416336203476
C53B4.2	WBGene00008272	196.671570439408	13.3895114377485	-3.78864942426377	3.87661320103626	0.0071189432488181
C53B4.3	WBGene00008273	182.681967912633	89.0787258749507	-0.948217631344537	1.03618140811702	0.0954144315171773
C53B4.4	WBGene00008274	2671.06780374848	3311.40546720597	0.397990851515142	-0.310027074742657	0.0699064322392602
C53B4.5	WBGene00000693	92301.8077793261	39734.1958099969	-1.12801398164431	1.2159777584168	0.01939013577218
C53B4.6	WBGene00008275	74.9758548188903	130.665844796638	0.889347885233334	-0.801384108460848	0.010388254298724
C53B4.7	WBGene00000266	630.867746976954	252.781786500462	-1.23148130050826	1.31944507728075	0.129059529257
C53B4.8	WBGene00008277	6.96332431531412	11.5073479258404	0.812671030385557	-0.724707253613071	0.342165907619537
C53B7.1	WBGene00004370	182.378198411264	107.850273141704	-0.66993967221602	0.757903448988506	0.00660364131670423
C53B7.2	WBGene00016893	290.064889292877	457.963977972872	0.746822225572214	-0.658858448799727	0.601993007722182
C53B7.3	WBGene00016894	1159.75051457137	679.323417312168	-0.683680217476799	0.771643994249285	0.226134169998879
C53B7.4	WBGene00000210	1681.64935987859	1065.20585674968	-0.570780878381975	0.658744655154462	0.00275200292972903
C53B7.5	WBGene00003856	11.4816350401198	10.3006350540267	-0.0686310415085062	0.156594818280993	0.912995596742236
C53B7.6	WBGene00016895	0.327739188173824	1.40660460820572	2.18956053253073	-2.10159675575824	NA
C53B7.7	WBGene00016896	25.9985406923223	47.4218408078852	0.955084796294377	-0.867121019521892	0.609793492897214
C53C11.1	WBGene00016899	1.46726553036587	1.98668632223329	0.525197901826083	-0.437234125053596	0.694394532388486
C53C11.2	WBGene00016900	29.1894881722946	16.3210374871691	-0.750752368417023	0.838716145189509	0.159313013851496
C53C11.3	WBGene00004220	315.589774678329	120.330101396347	-1.30308909736728	1.39105287413977	0.0716224093466795
C53C11.4	WBGene00016901	NA	NA	NA	NA	NA
C53C11.5	WBGene00044770	28.8170410812399	22.5785706986102	-0.264004269739848	0.351968046512334	0.727487426701128
C53C7.1	WBGene00008278	20.0884957782909	16.273831164945	-0.215851834232737	0.303815611005223	0.733631157261511
C53C7.3	WBGene00008279	1.22794621687767	1.28710258933065	0.155843452707763	-0.0678796759352771	NA
C53C9.2	WBGene00016898	1145.37769778383	603.142430003808	-0.837289005720752	0.925252782493239	0.0181433664504236
C53C9.3	WBGene00002242	26.2453725645755	10.4625849300457	-1.23885996670861	1.32682374348109	0.0553768967444778
C53D5.1	WBGene00016902	347.919245123033	347.481425468598	0.0861471540557461	0.00181662271674008	0.715798522745793
C53D5.2	WBGene00016903	33.3697875326059	21.2244805569068	-0.564849478031865	0.652813254804351	0.452758262593958
C53D5.3	WBGene00016904	6.25633686105706	1.67165002288466	-1.81608158125361	1.90404535802609	0.0804477633182593
C53D5.4	WBGene00016905	201.938403406118	242.17547045437	0.350101221404233	-0.262137444631747	0.476394691191193
C53D5.5	WBGene00016906	339.464700515381	290.78075232455	-0.135366009819713	0.223329786592199	0.731620386636285
C53D5.6	WBGene00002077	10141.0399414886	13444.3236935267	0.494755354980583	-0.406791578208097	0.288271710362774
C53D6.10	WBGene00023424	440.689178964464	45.5736468120988	-3.1855259701554	3.27348974692788	0.00637691642260145
C53D6.11	WBGene00044241	7.11739853506924	7.20152668337447	0.104916537833286	-0.0169527610607997	0.942693655673835
C53D6.2	WBGene00006852	47.2759115397189	26.3652145691425	-0.754505760754829	0.842469537527315	0.191191319074569
C53D6.3	WBGene00008280	6.22252589574098	1.29653319170446	-2.17487741222086	2.26284118899335	0.0679009548548806
C53D6.4	WBGene00008281	348.435357003367	538.347243843299	0.715609787673893	-0.627646010901406	0.126019006413883
C53D6.5	WBGene00008282	12.7202340140528	0.971120359367542	-3.62336751268574	3.71133128945822	0.0729670171879677
C53D6.6	WBGene00008283	46.7475986378656	70.567439871946	0.682074190363166	-0.59411041359068	0.0917105477583091
C53D6.7	WBGene00008284	203.007357313536	155.314672346589	-0.298374111754425	0.386337888526911	0.214368911728956
C53D6.8	WBGene00008285	0.25149688574247	0.976175319713996	2.04456351841886	-1.95659974164637	NA
C53H9.1	WBGene00004441	8863.74966176693	9919.49896648562	0.250313892721424	-0.162350115948937	0.354061227365952
C53H9.2	WBGene00016907	1680.92044912198	2020.9584507599	0.353751988658205	-0.265788211885718	0.427282166470041
C53H9.3	WBGene00044746	342.010197530276	197.326359171606	-0.705491878573615	0.7934556553461	0.282532806023076
C54A12.1	WBGene00004221	62.3023407161146	68.9890416063975	0.235044628819914	-0.147080852047428	0.589933651217225
C54A12.2	WBGene00016909	10.8753196197636	7.5801308940853	-0.432799358583825	0.520763135356312	0.547413190438294
C54A12.3	WBGene00016910	NA	NA	NA	NA	NA
C54A12.4	WBGene00016911	91.8035190644077	27.3968254408285	-1.65657694701987	1.74454072379235	0.0517861079503435
C54C6.1	WBGene00004451	499.577267697981	769.795709446094	0.711731575521725	-0.623767798749239	0.00645816964314052
C54C6.2	WBGene00000248	1428.45544198976	528.401620648744	-1.3467854614539	1.43474923822639	0.116495370339705
C54C6.4	WBGene00008286	0.402702309367595	0.185596075385338	-1.0295837653664	1.11754754213889	NA
C54C6.5	WBGene00008287	16.6870184592529	3.99309926774599	-1.97518158580429	2.06314536257677	0.0810594815562756
C54C6.6	WBGene00008288	111.398602218451	171.734670307516	0.712413970617374	-0.624450193844887	0.155098644502077
C54C6.7	WBGene00044166	72.9274286293458	20.4029178085781	-1.74972226391266	1.83768604068515	0.0670701997830191
C54C8.1	WBGene00008289	0.309521220945428	0.361489539060622	0.311879350427637	-0.22391557365515	NA
C54C8.11	WBGene00001640	0.329341911268504	0.761146608848007	1.29655202554191	-1.20858824876942	NA
C54C8.12	WBGene00044242	NA	NA	NA	NA	NA
C54C8.2	WBGene00008290	0.692205888155471	0.361490717465107	-0.849278835447331	0.937242612219817	NA
C54C8.3	WBGene00008291	0.251496731406183	0.671690669159195	1.50522111444645	-1.41725733767396	NA
C54C8.4	WBGene00008292	0.251496819633965	0.671849978415015	1.50556274115219	-1.4175989643797	NA
C54C8.5	WBGene00008293	0.195866454619412	0.361488047152697	0.972041387752328	-0.884077610979842	NA
C54C8.6	WBGene00003098	0.330207282314021	0.361489749984941	0.218546579557556	-0.13058280278507	NA
C54C8.7	WBGene00008294	0.195866454619412	0.361488047152697	0.972041387752328	-0.884077610979842	NA
C54C8.9	WBGene00008295	0.472257715497365	0.185596740883003	-1.25943921335818	1.34740299013066	NA
C54D1.1	WBGene00004004	138.010473078854	48.8060580870794	-1.41168183533358	1.49964561210607	0.0630431806669658
C54D1.2	WBGene00016912	60.7178004440617	34.1277447582002	-0.743210671127181	0.831174447899667	0.315532469222276
C54D1.3	WBGene00002163	168.671700402201	68.6164212231757	-1.20962837560742	1.29759215237991	0.0303381672285445
C54D1.4	WBGene00000116	178.842490850064	222.453130780327	0.402775635316803	-0.314811858544317	0.39929626679246
C54D1.5	WBGene00016913	1952.22135120394	2450.54096486489	0.415947399659596	-0.32798362288711	0.486160451917465
C54D1.6	WBGene00000238	133.892793342449	104.955275794962	-0.263339845717987	0.351303622490473	0.424219808257988
C54D1.7	WBGene00016914	37.3997089834796	15.23299094246	-1.20786402984101	1.29582780661349	0.0556216303604233
C54D10.1	WBGene00008296	174.169985304343	81.9117946168676	-1.00038914107782	1.08835291785031	0.169470441611669
C54D10.10	WBGene00008304	30.3442965854208	45.2419730402191	0.664200246879831	-0.576236470107344	0.484159906125377
C54D10.12	WBGene00044787	1.62184506040095	0.185597720259359	-3.03942132976867	3.12738510654116	NA
C54D10.13	WBGene00045400	NA	NA	NA	NA	NA
C54D10.14	WBGene00138721	6.60387968713145	2.65367180168965	-1.22736010649096	1.31532388326344	0.288843963064478
C54D10.2	WBGene00008297	0.985120697401614	0.185596290675971	-2.32016884115087	2.40813261792335	NA
C54D10.3	WBGene00008298	824.092584540098	287.439353193977	-1.4315850585159	1.51954883528839	0.000198802190261413
C54D10.4	WBGene00008299	185.334494207902	22.0292135087079	-2.98467774836247	3.07264152513496	0.0380414345119871
C54D10.5	WBGene00008300	6.32118901070756	3.93914953961396	-0.59434799079013	0.682311767562616	0.569568603120619
C54D10.6	WBGene00005249	0.402826959463275	0.185596012854545	-1.03003074564513	1.11799452241761	NA
C54D10.7	WBGene00008301	13.9136997380729	2.4583290566473	-2.41279237163824	2.50075614841072	0.0553461235963582
C54D10.8	WBGene00008302	2.5324044859701	1.31663654080851	-0.855686936779601	0.943650713552087	0.588076470011675
C54D10.9	WBGene00008303	3.31852560990842	2.66516504660239	-0.228353753118472	0.316317529890958	0.858431662616137
C54D2.1	WBGene00016915	83.6559583622065	46.8339679232423	0.208352502510509	0.836913026357335	0.754933567697379
C54D2.2	WBGene00016916	11.2194192807229	4.00934368620157	-1.39659622932276	1.48456000609525	0.049943785632006
C54D2.4	WBGene00006310	54.9410019973017	56.519812487453	0.128837234017989	-0.0408734572455024	0.842040805765424
C54D2.5	WBGene00000367	205.524215190953	124.434627005056	-0.635956600953041	0.723920377725528	0.0825505517538345
C54D2.6	WBGene00045210	1.34774852890987	2.33625215037738	0.881608433812151	-0.793644657039665	0.507354685431605
C54E10.1	WBGene00008306	1.79249714400521	0.361491490126615	-2.22197345330722	2.30993723007971	0.313318767812246
C54E10.2	WBGene00008307	22.5530634149882	7.66297017877734	-1.46938403692518	1.55734781369767	0.118313319029613
C54E10.3	WBGene00008308	NA	NA	NA	NA	NA
C54E10.4	WBGene00005522	0.318212217798162	0.36148983308571	0.271929619480518	-0.183965842708032	NA
C54E10.5	WBGene00008309	22.2669442027551	19.1399833489042	-0.130350232394995	0.218314009167481	0.888605321988126
C54E10.6	WBGene00008310	49.9965514427476	24.1794397398957	-0.960083993965737	1.04804777073822	0.0127233076731872
C54E10.7	WBGene00195058	0.309521220945428	0.361489539060622	0.311879350427637	-0.22391557365515	NA
C54E10.8	WBGene00195059	NA	NA	NA	NA	NA
C54E4.1	WBGene00016917	7.5966787233144	6.60315933147978	-0.114248573692187	0.202212350464673	0.89548515632489
C54E4.2	WBGene00016918	1128.18246034685	1057.86382534614	-0.00488270919296856	0.0928464859654551	0.991511830372179
C54E4.3	WBGene00001557	14.6783647617906	11.1647666174494	-0.306774383293713	0.394738160066199	0.596164757537829
C54E4.4	WBGene00016919	45.4541920124642	14.61468722427	-1.54903062263464	1.63699439940712	0.00981461363278457
C54E4.5	WBGene00016920	219.716260527142	145.603202969406	-0.505635774185145	0.593599550957631	0.388328333574702
C54F6.1	WBGene00005474	1.44442638511302	0.185596690153169	-2.87229001491289	2.96025379168538	NA
C54F6.10	WBGene00006097	0.605674860118545	1.7331988417251	1.60478551887915	-1.51682174210666	NA
C54F6.11	WBGene00016928	0.434821313578831	0.185596602633628	-1.14028857970335	1.22825235647584	NA
C54F6.12	WBGene00016929	7.74681922226755	0.667613410225629	-3.4485554576924	3.53651923446489	0.0344506039163843
C54F6.13	WBGene00003731	118.075651528659	152.290601195245	0.455079187472426	-0.36711541069994	0.0766535978308721
C54F6.14	WBGene00001500	270.177930528	16.1928050381253	-3.97252122945813	4.06048500623062	0.000960409642811285
C54F6.15	WBGene00044113	1.35048795340447	0.185596725241773	-2.7752738338376	2.86323761061008	NA
C54F6.16	WBGene00195192	NA	NA	NA	NA	NA
C54F6.3	WBGene00016921	1.57372537834012	3.65127699787555	1.30218109079417	-1.21421731402168	0.329858534699017
C54F6.4	WBGene00016922	0.924141495998068	0.185596856146741	-2.22797771125894	2.31594148803143	NA
C54F6.5	WBGene00016923	62.9872629464262	9.74313673071755	-2.60463812764049	2.69260190441297	0.0436162888678356
C54F6.6	WBGene00016924	5.48654232026285	4.81035955244261	-0.101788723537252	0.189752500309738	0.938244052726383
C54F6.7	WBGene00016925	0.709599737128765	0.669477408094385	0.00399367336520543	0.0839701034072805	NA
C54F6.8	WBGene00016926	8.8051792567568	5.01988463938456	-0.722734387747697	0.810698164520184	0.528520715554934
C54F6.9	WBGene00016927	4.47337943147436	4.64968983807601	0.143733127133898	-0.0557693503614118	0.88424781302965
C54G10.1	WBGene00008319	3.94864690499892	2.08985514323696	-0.829991642014956	0.917955418787443	0.475462847447135
C54G10.2	WBGene00004337	2354.22871485821	2757.33206275801	0.315982310961057	-0.22801853418857	0.177863332736842
C54G10.3	WBGene00004060	870.186512069683	1227.63885240767	0.584453426608343	-0.496489649835857	0.296796101146369
C54G10.4	WBGene00008320	121.954614375098	38.1312130612226	-1.58933623629353	1.67730001306602	0.00220234345609011
C54G4.1	WBGene00008311	863.64046998084	697.068912567366	-0.221165783839542	0.309129560612028	0.409720945501392
C54G4.2	WBGene00008312	548.851458408602	38.258541843221	-3.75459817909136	3.84256195586385	0.00249552585704121
C54G4.3	WBGene00008313	465.273499406896	33.6812492321467	-3.70009768721142	3.78806146398391	0.00435067756955937
C54G4.4	WBGene00008314	21.3766204099749	21.5103118341709	0.096958431758003	-0.00899465498551664	0.928694544708324
C54G4.5	WBGene00008315	28.0873470949939	18.3283166035882	-0.527882303647204	0.615846080419689	0.242747650854311
C54G4.6	WBGene00008316	70.3929404440945	128.992109856849	0.961743942405306	-0.87378016563282	0.00751803302596736
C54G4.7	WBGene00008317	517.416833972824	402.242102852532	-0.275299118531893	0.363262895304379	0.384292466859065
C54G4.8	WBGene00000869	6293.27647925499	5058.40838969129	-0.227164031275726	0.315127808048213	0.159359370191305
C54G4.9	WBGene00008318	156.239366866998	298.60519230258	1.02244502071855	-0.934481243946061	0.014332018526652
C54G6.1	WBGene00016930	203.503543803734	283.317951999954	0.565331877752691	-0.477368100980205	0.413201336520801
C54G6.2	WBGene00016931	15.1734711637352	5.4201949143868	-1.39717074708744	1.48513452385992	0.0638032043588163
C54G6.3	WBGene00016932	0.860183322931373	0.963626624354612	0.251793870731783	-0.163830093959297	NA
C54G6.5	WBGene00005002	4903.36987860905	3012.72668288036	-0.614740020216716	0.702703796989202	0.279745368352777
C54G7.1	WBGene00016933	1.44784541095748	1.28666428045176	-0.0823081235541748	0.170271900326661	0.969087372498341
C54G7.2	WBGene00016934	446.555408854979	434.310209501653	0.0478504470716768	0.0401133297008097	0.906049469516159
C54G7.3	WBGene00002983	83.2334605758181	116.586298057055	1.58760136101286	-0.486162718000407	0.0773705110557668
C54G7.4	WBGene00016935	31.7860984871749	23.8947279375857	-0.323739828896987	0.411703605669473	0.517790174943651
C54H2.1	WBGene00006368	85.0062761709815	95.1623171070632	0.250784815109288	-0.162821038336801	0.646994651757041
C54H2.3	WBGene00016937	213.891977077601	302.841183726516	0.589642820078173	-0.501679043305687	0.507000536018666
C54H2.4	WBGene00016938	7.29422443651861	1.44930775379695	-2.24342683692905	2.33139061370153	0.189529591690257
C54H2.5	WBGene00004788	1651.50972444852	1733.31228810355	0.157709918196902	-0.0697461414244162	0.495380942032216
C55A1.1	WBGene00008321	NA	NA	NA	NA	NA
C55A1.11	WBGene00008326	0.195866454619412	0.361488047152697	0.972041387752328	-0.884077610979842	NA
C55A1.12	WBGene00008327	0.623932891127066	0.185596403068585	-1.66125833676162	1.74922211353411	NA
C55A1.14	WBGene00008328	0.319056445529779	1.06037264699409	1.82065155277565	-1.73268777600316	NA
C55A1.15	WBGene00008329	0.251496513632319	0.185595686149121	-0.350411446149649	0.438375222922136	NA
C55A1.3	WBGene00006275	NA	NA	NA	NA	NA
C55A1.4	WBGene00008322	0.329250965670344	0.361489942495843	0.222731613510187	-0.1347678367377	NA
C55A1.5	WBGene00006090	0.40223275253287	0.18559647222739	-1.02789749538978	1.11586127216227	NA
C55A1.6	WBGene00008323	15.2533697795577	4.91619458953057	-1.54555029604068	1.63351407281316	0.343641127163743
C55A1.7	WBGene00008324	0.317889874082275	0.185596078309024	-0.688397059206538	0.776360835979024	NA
C55A1.8	WBGene00005705	NA	NA	NA	NA	NA
C55A1.9	WBGene00008325	0.330206447213669	0.185596141940024	-0.743237791172566	0.831201567945052	NA
C55A6.1	WBGene00008330	687.066682067918	895.978506126504	0.470977776155306	-0.38301399938282	0.0842531272591913
C55A6.10	WBGene00008339	320.265016853827	412.399481656238	0.452740077716304	-0.364776300943818	0.0672340865047854
C55A6.11	WBGene00008340	49.2888487490175	6.92241566477749	-2.74395002969363	2.83191380646611	0.0439913704734863
C55A6.12	WBGene00044019	386.470272616958	287.797102487579	-0.337341601966077	0.425305378738563	0.331275982561136
C55A6.2	WBGene00008331	742.960119833878	1279.59107672356	0.872289935846943	-0.784326159074457	0.0202640075478132
C55A6.3	WBGene00008332	153.262355696631	19.5858538828536	-2.88015567711701	2.96811945388949	0.0151480415533898
C55A6.4	WBGene00008333	235.573262322668	49.2037216095858	-2.17137267954631	2.25933645631879	0.0346235916130613
C55A6.5	WBGene00008334	24.3921096070111	17.7331015603434	-0.372005872521319	0.459969649293805	0.513545516901969
C55A6.6	WBGene00008335	21.8374508100423	21.8639038003968	0.0897103406033953	-0.00174656383090955	0.846805236148574
C55A6.7	WBGene00008336	63.4172408277919	27.6497485712454	-1.10964497132684	1.19760874809933	0.0870895772147171
C55A6.9	WBGene00008338	694.33191613848	1035.28996800993	0.664301282702228	-0.576337505929741	0.116935137180014
C55B6.1	WBGene00016939	73.2635860918144	203.711727888058	1.56332459221993	-1.47536081544744	0.0825304502771505
C55B6.2	WBGene00001025	1112.07889206775	729.891808682669	-0.519540825905489	0.607504602677975	0.164746405520759
C55B6.4	WBGene00016940	0.378283727953399	0.185596369470973	-0.939336453192134	1.02730022996462	NA
C55B6.5	WBGene00016941	0.664478467952664	0.36149073639953	-0.790299996781144	0.87826377355363	NA
C55B7.1	WBGene00001599	1910.2993018393	2411.56294793561	0.42413355086125	-0.336169774088764	0.626723709626802
C55B7.10	WBGene00016946	188.133109528823	8.83766580588518	-4.32398080700137	4.41194458377386	0.00205934316874707
C55B7.11	WBGene00016947	235.022375142968	383.68257411898	0.795078905568666	-0.707115128796179	0.343119493563887
C55B7.12	WBGene00000483	NA	NA	NA	NA	NA
C55B7.2	WBGene00001627	113.207972929542	89.3985351137617	-0.252688693377878	0.340652470150364	0.523028591634641
C55B7.3	WBGene00016942	840.260701467863	76.8578167294555	-3.36260933487283	3.45057311164532	0.00261099327439548
C55B7.4	WBGene00016943	5872.14856982463	3477.84031843864	-0.667732998887509	0.755696775659995	0.480915007885532
C55B7.5	WBGene00016944	757.694860525818	1169.20416476367	0.713801782810635	-0.625838006038149	0.25399170777949
C55B7.6	WBGene00016945	6.51493952702404	5.09166240034656	-0.267651245326261	0.355615022098747	0.756642798017232
C55B7.8	WBGene00000937	286.04167159974	406.636475272365	0.595478068016306	-0.507514291243821	0.217866205623697
C55B7.9	WBGene00007018	231.445314373498	313.534677523854	0.525917437940152	-0.437953661167666	0.404089847353738
C55C2.1	WBGene00016948	1.95525314726032	0.669002852383973	-1.45930736193101	1.54727113870349	0.500511540928952
C55C2.2	WBGene00006047	792.275928774224	44.579858672165	-4.06357524555432	4.15153902232681	0.00315981854851882
C55C2.3	WBGene00016949	30.9693224268859	2.27552339853566	-3.67860571577671	3.76656949254919	0.0187079095120101
C55C2.4	WBGene00016950	33.4170164520529	4.98381966859837	-2.65729538240358	2.74525915917606	0.0804073695509278
C55C2.5	WBGene00000006	164.797500059796	85.3893259813643	-0.860602937175479	0.948566713947965	0.107550982767544
C55C3.1	WBGene00016951	24.2751878539513	22.1951768155603	-0.0412724814468225	0.129236258219309	0.937251412519708
C55C3.2	WBGene00016952	NA	NA	NA	NA	NA
