wbid	N2	sp117
D2085.2	WBGene00008427	5.6696425429805	15.4822636681602
D2085.3	WBGene00008428	493.284360552408	691.743365905429
D2085.4	WBGene00008429	769.584457191845	926.847837196474
D2085.5	WBGene00008430	1155.00818175659	1398.13640254435
D2085.6	WBGene00008431	206.042539148584	263.338074705706
D2085.7	WBGene00008432	23.6486964144673	18.0315590898081
D2089.1	WBGene00004704	1627.90880227629	1702.26752270911
D2089.2	WBGene00008433	94.659059774337	8.30562187291099
D2089.3	WBGene00008434	60.4513207296095	94.2753940406289
D2089.4	WBGene00004207	379.547313894787	278.241132260064
D2089.5	WBGene00001522	149.440886681388	144.622218820212
D2092.1	WBGene00017063	479.153354231326	121.461701894448
D2092.10	WBGene00044610	0.477891383825126	0.185596760733538
D2092.2	WBGene00017064	538.056691977504	846.64429677711
D2092.3	WBGene00000050	8.5821566339145	9.21005461486901
D2092.4	WBGene00017065	841.35485322694	445.838623231048
D2092.5	WBGene00017066	1275.18908095135	1795.796067959
D2092.6	WBGene00017067	3.48972322743275	3.9925622117623
D2092.7	WBGene00006645	80.2285785935102	5.86519289028505
D2092.8	WBGene00017068	17.120576138225	39.5277422117176
D2096.1	WBGene00017069	130.428549750641	86.2090917453
D2096.10	WBGene00017077	NA	NA
D2096.11	WBGene00017078	100.303331344687	51.1465069379942
D2096.12	WBGene00017079	647.634252677324	870.248550215149
D2096.13	WBGene00044953	49.1676198881145	7.22339958543711
D2096.2	WBGene00017070	1139.08546702811	1407.15260953241
D2096.3	WBGene00017071	1459.34068857079	1126.85459884184
D2096.4	WBGene00005019	1004.47533042943	1308.18033742598
D2096.5	WBGene00017072	329.718732026765	3.82220235542478
D2096.6	WBGene00017073	89.1517534305388	149.32252379741
D2096.7	WBGene00017074	270.476831888453	490.472302974453
D2096.8	WBGene00017075	6576.25012098778	8876.15150127251
D2096.9	WBGene00017076	11.8749404989316	3.2507783223082
DC2.1	WBGene00005301	0.317889874082275	0.185596078309024
DC2.2	WBGene00005299	0.581874077572143	0.185595906669065
DC2.3	WBGene00017080	705.382920726136	548.162641313418
DC2.5	WBGene00017082	81.42593530924	56.9753516448035
DC2.6	WBGene00005298	0.195867110915314	0.973524184856305
DC2.7	WBGene00017083	12.7870157977286	27.8542397405432
DC2.8	WBGene00077643	200.11427492957	243.254371221941
DH11.1	WBGene00008435	201.884237436439	110.800041705126
DH11.2	WBGene00008436	233.022210202056	204.641132840826
DH11.3	WBGene00004005	114.155835201367	72.28956329254
DH11.4	WBGene00008437	42.4901171397605	16.4259227622754
DH11.5	WBGene00008438	191.175695836647	86.5138637536449
DY3.1	WBGene00006574	520.453960655292	623.677383761937
DY3.2	WBGene00003052	3728.54612254856	4555.07026042074
DY3.3	WBGene00001960	0.327355738778394	1.60021875527632
DY3.4	WBGene00006618	153.368042178391	385.471737830987
DY3.5	WBGene00004115	62.8634914199088	52.0270849789794
DY3.6	WBGene00008439	245.930619382212	184.578605480366
DY3.7	WBGene00006324	1685.25490520647	2689.90822704116
DY3.8	WBGene00008440	383.527109945268	855.068076814401
E01A2.1	WBGene00017084	513.215499486356	691.634233614314
E01A2.10	WBGene00077701	225.139014927561	81.7091393326676
E01A2.2	WBGene00017085	1993.47203141585	2455.20488403189
E01A2.3	WBGene00003029	22.8601172887393	22.1289835333623
E01A2.4	WBGene00017086	1772.68363025715	1783.70951515902
E01A2.5	WBGene00017087	104.783905657557	146.552671123916
E01A2.6	WBGene00017088	2323.44701605568	2926.14539402184
E01A2.7	WBGene00017089	102.63757663736	70.7435037224816
E01A2.8	WBGene00017090	0.251496513632319	0.185595686149121
E01B7.1	WBGene00008441	651.352622784989	813.678378326786
E01B7.2	WBGene00008442	182.089633962129	287.481773085358
E01F3.1	WBGene00008443	420.589384914473	259.052362825912
E01G4.1	WBGene00008444	654.534841547534	587.543584493818
E01G4.3	WBGene00008446	1736.17178592633	766.117989498445
E01G4.4	WBGene00004116	1585.5186523426	1607.12767742466
E01G4.5	WBGene00008447	415.056771122831	108.286883958418
E01G4.6	WBGene00008448	1004.2355412741	1494.49270648526
E01G6.1	WBGene00008449	50.3801582393684	96.1392224519246
E01G6.2	WBGene00008450	46.3501873259424	38.6323733158373
E01G6.3	WBGene00008451	20.2461750649175	33.5496266444472
E01H11.1	WBGene00004033	798.929145437368	709.864494562738
E01H11.3	WBGene00001463	123.258803264907	38.8571367220399
E02A10.1	WBGene00008452	906.560460295803	1085.67356110208
E02A10.2	WBGene00001732	35.2447748130496	0.361497245865824
E02A10.3	WBGene00008453	65.451910178471	23.051157114611
E02A10.4	WBGene00008454	91.9768646841148	42.8597121932789
E02A10.5	WBGene00138718	1.32453008185619	0.718138346037243
E02C12.10	WBGene00017095	4.92832045347339	0.361493503940474
E02C12.11	WBGene00017096	NA	NA
E02C12.12	WBGene00017097	0.993920219866816	0.361491503810719
E02C12.13	WBGene00023485	128.897270514964	68.9000991202365
E02C12.2	WBGene00005937	0.25149708070247	0.361488862229927
E02C12.3	WBGene00005938	0.195866454619412	0.361488047152697
E02C12.4	WBGene00017091	21.8526113089478	14.1925884213928
E02C12.5	WBGene00001665	18.44085405594	8.59343025610225
E02C12.6	WBGene00017092	3.38863580301319	2.69080950233782
E02C12.8	WBGene00017093	62.3933978996726	33.0014143477518
E02C12.9	WBGene00017094	0.317889874082275	0.185596078309024
E02D9.1	WBGene00017098	1356.81686638959	1654.48085086602
E02H1.1	WBGene00008455	187.49791785796	314.862135507382
E02H1.2	WBGene00008456	239.172430357418	354.442573584777
E02H1.3	WBGene00006473	184.643366757524	301.621206130499
E02H1.4	WBGene00004050	525.986238065949	855.536252460124
E02H1.5	WBGene00008457	173.468683782771	269.928014912566
E02H1.6	WBGene00008458	115.306967784897	207.09951255605
E02H1.7	WBGene00003618	142.626978726524	106.943906290175
E02H1.8	WBGene00008459	202.485914219652	255.017081157606
E02H4.1	WBGene00000952	14.7185345596793	6.21655394248297
E02H4.2	WBGene00008460	21.1316493331903	33.8881319451093
E02H4.3	WBGene00006517	645.571075955296	603.321599364687
E02H4.4	WBGene00008462	17.0439309202273	2.29577905874658
E02H4.5	WBGene00008463	3.74955248606852	2.62621279474425
E02H4.6	WBGene00008464	109.188672277242	270.289320433546
E02H4.7	WBGene00077757	134.586303822028	64.1051484365659
E02H4.8	WBGene00194907	0.251496513632319	0.185595686149121
E02H9.1	WBGene00017099	223.255156938207	1.489984636983
E02H9.2	WBGene00017100	19.5037016355191	17.1678272032311
E02H9.3	WBGene00017101	329.278560403591	376.414895987261
E02H9.4	WBGene00017102	54.3409843895931	15.6677907370588
E02H9.5	WBGene00017103	56.8490497384787	67.3362748546779
E02H9.6	WBGene00017104	0.195866918095496	0.727676864297132
E02H9.7	WBGene00017105	54.0609094479146	144.961918169562
E02H9.8	WBGene00003711	130.998384518812	124.05379010795
E02H9.9	WBGene00017106	552.700246303602	4.83799913008934
E03A3.2	WBGene00004322	684.051315854178	764.133875747169
E03A3.3	WBGene00001943	8.98992383906602	1.656918587662
E03A3.4	WBGene00001944	452.10332120274	21.5355138538864
E03A3.6	WBGene00006811	158.895151214236	80.1233254313474
E03D2.1	WBGene00003751	835.398926548046	120.038343594264
E03D2.2	WBGene00003747	656.630788263505	131.581690170226
E03D2.3	WBGene00005415	NA	NA
E03D2.4	WBGene00017107	0.330206447213669	0.185596141940024
E03E2.1	WBGene00017108	270.437040825483	187.967041600862
E03G2.1	WBGene00008468	0.589243996016124	0.185596407874905
E03G2.2	WBGene00003409	361.216989486688	383.223912129303
E03G2.3	WBGene00003169	356.447517928766	261.208434567059
E03G2.4	WBGene00000759	48.2082205298159	36.7284558055337
E03H12.1	WBGene00006207	0.559875124045255	0.649512198032612
E03H12.10	WBGene00006038	732.558457853717	42.5319470131228
E03H12.2	WBGene00017109	0.361167227365742	0.185596291962384
E03H12.3	WBGene00017110	3.05219947855645	0.361492554145784
E03H12.4	WBGene00017111	0.527182555075649	0.361490887632417
E03H12.5	WBGene00017112	5314.42635985698	255.58525910377
E03H12.6	WBGene00017113	0.327588183818861	0.980453376445466
E03H12.7	WBGene00017114	1304.60823995622	75.6596442928548
E03H12.9	WBGene00017115	0.330206447213669	0.185596141940024
E03H4.10	WBGene00008477	21.1291448672166	42.1109588469151
E03H4.11	WBGene00008478	1.17900359336952	0.18559599019755
E03H4.12	WBGene00008479	0.251496513632319	0.185595686149121
E03H4.13	WBGene00003679	0.25149708070247	0.361488862229927
E03H4.2	WBGene00008470	0.195866454619412	0.361488047152697
E03H4.3	WBGene00008471	NA	NA
E03H4.4	WBGene00008472	0.251496513632319	0.185595686149121
E03H4.5	WBGene00008473	NA	NA
E03H4.6	WBGene00008474	0.25149708070247	0.361488862229927
E03H4.7	WBGene00008475	0.251496959543341	1.05501343700676
E03H4.8	WBGene00008476	167.589023441217	66.2362554889833
E04A4.1	WBGene00017116	0.324453880793381	5.53082480555704
E04A4.2	WBGene00017117	1.30596039793947	0.185596510346885
E04A4.3	WBGene00017118	NA	NA
E04A4.4	WBGene00001983	1252.80287924774	1650.30664545268
E04A4.5	WBGene00017119	1457.91471713378	1447.90735815526
E04A4.6	WBGene00017120	7.87568219107035	7.28607892025104
E04A4.7	WBGene00017121	13499.1137675902	8494.23387267054
E04A4.8	WBGene00004432	25324.6945191634	23574.5503195586
E04D5.1	WBGene00008480	4175.03296587572	5165.04088839265
E04D5.2	WBGene00008481	17.430508454585	5.22758705925981
E04D5.3	WBGene00008482	53.3472156739874	94.0110861467402
E04D5.4	WBGene00008483	22.407526120777	10.0097346282093
E04D5.5	WBGene00008484	53.9799934693068	29.8634672193825
E04F6.1	WBGene00005136	0.435495051829301	0.185596605225308
E04F6.10	WBGene00017129	11.076162691191	9.4027648866418
E04F6.11	WBGene00000530	592.41963015813	452.265465911788
E04F6.12	WBGene00017130	0.195866454619412	0.361488047152697
E04F6.13	WBGene00005135	1.4311727655322	0.185597223742322
E04F6.14	WBGene00005134	NA	NA
E04F6.15	WBGene00017131	67.4458691386779	122.542466777116
E04F6.2	WBGene00017122	0.883947904840156	2.63103633491578
E04F6.3	WBGene00017123	445.536051153721	561.514269132488
E04F6.4	WBGene00017124	120.602619227525	66.0980569297324
E04F6.5	WBGene00017125	2613.74098040574	1827.61165466389
E04F6.6	WBGene00017126	126.019881565342	110.383570238999
E04F6.7	WBGene00000971	175.851104457025	39.5654644369204
E04F6.8	WBGene00017127	225.861796548284	179.31915400242
E04F6.9	WBGene00017128	898.098235446478	119.702945448307
EEED8.1	WBGene00017132	580.970426961789	1139.36636312721
EEED8.10	WBGene00017138	853.638325719825	945.259951166905
EEED8.11	WBGene00017139	1527.02683142742	0.361502484441219
EEED8.12	WBGene00017140	12.3482149007587	28.1459880323538
EEED8.13	WBGene00017141	NA	NA
EEED8.14	WBGene00017142	132.414869935039	255.375263259201
EEED8.15	WBGene00017143	24.6553445044299	97.6525378967336
EEED8.16	WBGene00017144	488.271706433645	554.841734635481
EEED8.18	WBGene00194696	NA	NA
EEED8.2	WBGene00017133	9.66042351842805	19.1176206792833
EEED8.3	WBGene00017134	701.954333679696	1448.14395856066
EEED8.4	WBGene00017135	9.794384294695	24.3493045945841
EEED8.5	WBGene00003393	1471.76944240556	1927.81785610624
EEED8.6	WBGene00017136	5.94327791203253	3.96341577751759
EEED8.7	WBGene00004701	1.304955512091	1.70352188947751
EEED8.8	WBGene00003583	80.7384836734482	102.37839960981
EEED8.9	WBGene00017137	436.593381027885	651.279664958535
EGAP1.1	WBGene00017146	6.16924525478136	3.06477516513278
EGAP1.3	WBGene00006987	20.1983249163734	7.2117377289568
EGAP2.1	WBGene00017147	87.3207411631303	86.9930361304804
EGAP2.2	WBGene00017148	0.559686076563397	0.602444224104158
EGAP2.3	WBGene00004020	503.900303465805	597.346697515564
EGAP4.1	WBGene00017149	4.90384274313869	4.38587393194078
EGAP5.1	WBGene00017150	1.66965305010102	0.361491416648704
EGAP7.1	WBGene00001065	51.4431337629259	67.6271970991075
EGAP798.1	WBGene00017152	NA	NA
EGAP9.2	WBGene00001506	3.73871410623413	8.23760880567119
EGAP9.3	WBGene00017151	14.504341665264	5.56224146970667
EGAP9.4	WBGene00044545	0.195866866052916	0.672698786096866
E_BE45912.2	WBGene00017153	140.557416597311	63.4705013816758
F01D4.1	WBGene00008485	414.647318963145	19.3823276185136
F01D4.2	WBGene00008486	370.947828114453	268.953344539244
F01D4.3	WBGene00008487	134.0582319277	12.701968118502
F01D4.4	WBGene00001189	3899.19688837446	1121.05974290568
F01D4.5	WBGene00008488	137.523373915816	245.142138152451
F01D4.6	WBGene00003167	7.21801334188731	5.04881101278473
F01D4.7	WBGene00008489	8.24550549720221	1.71206613804721
F01D4.8	WBGene00008490	44.2814811167567	6.35534511139108
F01D4.9	WBGene00008491	0.715154389826321	0.976901485716237
F01D5.1	WBGene00008492	370.296845714746	513.039860444504
F01D5.10	WBGene00008500	16.4873834731065	21.0040470605342
F01D5.2	WBGene00008493	33.9966041101717	47.1598519690598
F01D5.3	WBGene00008494	65.3738800758205	75.7869379230556
F01D5.5	WBGene00008495	244.764905491805	532.369152325953
F01D5.6	WBGene00008496	28.1681511728542	47.8151113993109
F01D5.7	WBGene00008497	191.584224824523	1.73766602279863
F01D5.8	WBGene00008498	825.43067670714	89.3973656029613
F01D5.9	WBGene00008499	383.342488101073	301.58761865166
F01E11.1	WBGene00017154	6.33341745165695	13.4977768590446
F01E11.3	WBGene00017156	12.0903412516105	2.63475268284845
F01E11.4	WBGene00006642	4.77060506434391	5.6589086693527
F01E11.5	WBGene00017157	11.7971022057432	8.29483078331874
F01F1.1	WBGene00017158	644.697328848727	624.723909358646
F01F1.10	WBGene00017164	233.399567444716	248.154906888821
F01F1.11	WBGene00017165	304.483976117741	503.806700943989
F01F1.12	WBGene00017166	24250.9522927769	16828.4335203716
F01F1.13	WBGene00017167	5.62330763948927	6.5841054096535
F01F1.14	WBGene00017168	6.23776652815998	6.10507208059178
F01F1.15	WBGene00017169	199.905210021516	258.401768708957
F01F1.2	WBGene00017159	316.096808237954	353.840588892475
F01F1.3	WBGene00017160	159.843021335069	110.449820687635
F01F1.4	WBGene00017161	768.241433381704	903.718540476419
F01F1.5	WBGene00001057	733.117950597394	926.005733060981
F01F1.6	WBGene00000115	3171.24610250529	2335.3698951976
F01F1.7	WBGene00017162	1371.28392157698	1437.05077574946
F01F1.8	WBGene00000381	3948.95886011289	5175.78269348965
F01F1.9	WBGene00017163	2471.23967753572	2035.58716665423
F01G10.1	WBGene00008506	12037.7991445593	10055.4749212836
F01G10.10	WBGene00008512	21.197108998199	27.549040815929
F01G10.2	WBGene00001157	184.260860044112	127.675807033394
F01G10.3	WBGene00001158	39.5948709332897	90.8495867258003
F01G10.4	WBGene00008507	0.535202257424482	0.361490666013302
F01G10.5	WBGene00008508	641.353161580469	44.8661733260467
F01G10.6	WBGene00008509	5.14315177450628	4.81270559721812
F01G10.7	WBGene00008510	233.1399635683	142.734299834363
F01G10.8	WBGene00000910	193.829070120324	141.896888136421
F01G10.9	WBGene00008511	62.9688229120781	62.5875980871164
F01G12.1	WBGene00017170	0.317889874082275	0.185596078309024
F01G12.2	WBGene00006353	277.429779463567	256.259357137329
F01G12.5	WBGene00002280	28587.2602513492	22117.5062095578
F01G12.6	WBGene00017171	695.192015621107	577.468695548428
F01G4.1	WBGene00004204	3564.79094270903	5039.64659028889
F01G4.2	WBGene00000181	2073.24866945592	2046.33742936868
F01G4.3	WBGene00008502	1056.10976871088	1473.73625686485
F01G4.4	WBGene00008503	1312.2246355254	1835.40895473527
F01G4.5	WBGene00008504	122.074556232475	152.703114573105
F01G4.6	WBGene00008505	18580.9706177938	14902.7878231785
F02A9.1	WBGene00008513	13.2158173982901	5.24115192402718
F02A9.2	WBGene00001385	16663.9499388245	9996.8752900047
F02A9.3	WBGene00001386	49929.1660866454	45576.5155651068
F02A9.4	WBGene00008514	3077.49361982184	3230.35964078239
F02A9.6	WBGene00001609	2219.94090532572	3904.67168557882
F02A9.7	WBGene00044406	4.14130364942154	2.02912134785644
F02C12.1	WBGene00008515	281.117294119173	110.665696845947
F02C12.2	WBGene00008516	3.48984024490296	0.978346830378867
F02C12.3	WBGene00008517	7.58725738179012	8.09245087231294
F02C12.4	WBGene00008518	10.6012180852623	1.36515499662909
F02C12.5	WBGene00008519	23.1629630128241	13.4734468002828
F02C9.1	WBGene00017172	76.0842565385733	1.63815231520272
F02C9.2	WBGene00017173	0.506823371419725	0.185595847145563
F02C9.3	WBGene00017174	13.5290405053223	4.0653015065713
F02C9.4	WBGene00017175	333.622150869231	22.3960757316324
F02D10.1	WBGene00000756	46.6046348739568	1.09573459503286
F02D10.2	WBGene00008523	NA	NA
F02D10.3	WBGene00008524	2.60646466750709	0.185597294619505
F02D10.4	WBGene00008525	4.4756108292192	0.361493399074169
F02D10.5	WBGene00001465	111.611784066289	100.43183361521
F02D10.6	WBGene00008526	21.5016675532856	44.375944673011
F02D10.7	WBGene00008527	0.251496513632319	0.185595686149121
F02D8.1	WBGene00008520	2.42946142426334	1.64752606695985
F02D8.2	WBGene00001701	4.41243172613488	4.54711064250675
F02D8.3	WBGene00006960	4.1620161177755	4.26464601634962
F02D8.4	WBGene00008521	658.564855577851	485.123135458245
F02D8.5	WBGene00008522	105.585767166532	23.5550794139548
F02E11.1	WBGene00017179	581.919567479042	37.977076754244
F02E11.2	WBGene00017180	81.3635758388788	15.2807728379217
F02E11.3	WBGene00017181	2.93413568471712	2.3020188201746
F02E11.4	WBGene00017182	1.13809216857394	1.522982578037
F02E11.5	WBGene00017183	3769.45274619372	1.10044657917812
F02E11.7	WBGene00195073	16.2113652058813	3.27573588718757
F02E8.1	WBGene00000207	6487.24980345953	4045.00999074995
F02E8.2	WBGene00017176	30.1398520787356	14.2401069750393
F02E8.3	WBGene00000157	199.399419630819	190.807683484191
F02E8.4	WBGene00017177	307.487450621215	714.531383413351
F02E8.5	WBGene00017178	103.753035506243	151.324619858979
F02E8.6	WBGene00003561	484.415196788279	358.024733864414
F02E9.1	WBGene00008528	257.462135858172	331.35970152284
F02E9.10	WBGene00008533	436.268249861564	658.0297527889
F02E9.2	WBGene00003014	368.775981509559	381.50079968788
F02E9.3	WBGene00008529	574.35215826746	56.7686178693408
F02E9.4	WBGene00004117	1947.10485027581	2668.001922113
F02E9.5	WBGene00008530	680.656312751628	460.125040879558
F02E9.7	WBGene00008531	266.415584395098	318.780366938638
F02E9.9	WBGene00008532	1163.15649641785	1399.84988259554
F02G3.1	WBGene00017184	244.269199170986	164.411932809455
F02H6.1	WBGene00008534	14.3035698142042	38.259151076991
F02H6.2	WBGene00008535	174.101330727768	322.692972935557
F02H6.3	WBGene00008536	70.282367597867	174.450752399411
F02H6.4	WBGene00008537	156.780948513802	283.74478266732
F02H6.5	WBGene00008538	202.103962806102	162.515227305177
F02H6.6	WBGene00008539	69.6383645248893	0.361496653641462
F02H6.7	WBGene00008540	2.7948641762128	0.361492718910373
F02H6.71	WBGene00185091	0.575599221310943	0.586752331385156
F07A11.1	WBGene00008545	7.00873208287444	7.71747054446927
F07A11.2	WBGene00008546	7729.37627313508	8862.60824183376
F07A11.3	WBGene00003791	917.320643091617	1490.88335319881
F07A11.4	WBGene00008547	557.313320016509	410.544317498533
F07A11.5	WBGene00008548	307.738848371526	324.331025432977
F07A11.6	WBGene00008549	2095.04759354951	1869.54343843953
F07A5.1	WBGene00002136	664.835426574461	1246.88282216382
F07A5.2	WBGene00008541	1972.21214235589	205.568265517086
F07A5.3	WBGene00008542	62.6873377115277	63.0169270675647
F07A5.4	WBGene00008543	5.52018411407464	6.71726335841023
F07A5.5	WBGene00006306	109.802963904416	42.7707823141716
F07A5.7	WBGene00006754	58093.4875036992	25036.7148479729
F07B10.1	WBGene00000539	48.6355139938941	79.1945265051133
F07B10.2	WBGene00006167	0.437060204547701	0.361490499053116
F07B10.3	WBGene00006166	NA	NA
F07B10.4	WBGene00008550	1.35886833955779	0.185596146324472
F07B10.5	WBGene00008551	1.01305628605029	0.185596061952776
F07B10.6	WBGene00008552	NA	NA
F07B10.7	WBGene00077514	0.878079427916438	0.70793812748817
F07B7.1	WBGene00017185	NA	NA
F07B7.10	WBGene00001925	NA	NA
F07B7.11	WBGene00001928	NA	NA
F07B7.12	WBGene00017190	1.06937438999929	0.967688650181731
F07B7.13	WBGene00017191	NA	NA
F07B7.14	WBGene00017192	NA	NA
F07B7.2	WBGene00017186	NA	NA
F07B7.3	WBGene00001927	NA	NA
F07B7.4	WBGene00001926	NA	NA
F07B7.5	WBGene00001923	NA	NA
F07B7.7	WBGene00017188	NA	NA
F07B7.8	WBGene00017189	NA	NA
F07B7.9	WBGene00001924	NA	NA
F07C3.1	WBGene00004211	4.93275315912154	5.79965614635573
F07C3.10	WBGene00017198	22.7836391007964	14.6067035289226
F07C3.2	WBGene00017193	49.0859767516773	20.5191779787923
F07C3.3	WBGene00017194	29.6842330296635	2.67725340260443
F07C3.4	WBGene00017195	1405.05903346861	521.159204268916
F07C3.7	WBGene00000003	98.8895856239388	81.4906106984071
F07C3.8	WBGene00006152	0.634184329936361	0.361490619395522
F07C3.9	WBGene00017197	103.096896087872	26.2780991779956
F07C4.1	WBGene00006112	0.195866454619412	0.361488047152697
F07C4.10	WBGene00017203	0.195866454619412	0.361488047152697
F07C4.11	WBGene00017204	0.251496513632319	0.185595686149121
F07C4.12	WBGene00017205	21.3115431040548	1.27729012077355
F07C4.13	WBGene00005411	0.309521220945428	0.361489539060622
F07C4.14	WBGene00005441	0.680733521462869	0.361490753909568
F07C4.2	WBGene00017199	0.486610611462263	3.27048373981312
F07C4.3	WBGene00005107	0.195866454619412	0.361488047152697
F07C4.4	WBGene00005103	0.402702309367595	0.185596075385338
F07C4.5	WBGene00005108	0.554252608662525	0.185596308924434
F07C4.6	WBGene00017200	3.02664818209943	0.36149221742062
F07C4.7	WBGene00017201	849.836251129416	398.112036719883
F07C4.8	WBGene00005109	NA	NA
F07C4.9	WBGene00017202	NA	NA
F07C6.1	WBGene00004030	31.6076976185516	24.6048020588331
F07C6.2	WBGene00008553	34.4837931576022	25.6851187136662
F07C6.3	WBGene00008554	127.575934145633	47.8459874746482
F07C6.4	WBGene00008555	1938.81240642987	1728.90366618043
F07C6.6	WBGene00045067	1.34783159891398	2.69044590960288
F07D10.1	WBGene00004423	7633.55900209951	6377.62300208131
F07D3.2	WBGene00001449	670.681431303592	167.957437078968
F07D3.3	WBGene00008556	113.59582404851	5.30379197164042
F07E5.1	WBGene00017207	1.15680190922235	5.61137256460708
F07E5.2	WBGene00017208	2.27670466386627	9.32192329614927
F07E5.4	WBGene00017209	0.317889874082275	0.185596078309024
F07E5.5	WBGene00017210	805.757834697729	908.646530521228
F07E5.6	WBGene00017211	183.060962003583	9.13577238084029
F07E5.7	WBGene00017212	0.403725113078374	0.747084323393827
F07E5.8	WBGene00017213	136.353934300508	10.4695438530826
F07E5.9	WBGene00017214	1.53146228357029	0.361491355834244
F07F6.1	WBGene00017215	973.829403245166	68.8216643022679
F07F6.2	WBGene00017216	40.1669726537931	6.64583547223236
F07F6.4	WBGene00017217	1421.79964971169	1268.93840944708
F07F6.5	WBGene00017218	8.36887721087133	23.644801661324
F07F6.6	WBGene00003774	5.8065077940516	4.14324162795683
F07F6.7	WBGene00017219	30.4994404183337	38.6463822933384
F07F6.8	WBGene00017220	558.817384712742	531.188919974736
F07F6.9	WBGene00006005	0.195866454619412	0.361488047152697
F07G11.1	WBGene00017228	0.327735155886246	0.641709459213594
F07G11.2	WBGene00017229	NA	NA
F07G11.3	WBGene00017230	0.435495056948992	0.185596605225328
F07G11.4	WBGene00017231	12.7035383297295	0.361493123865584
F07G11.5	WBGene00005617	2.3961062163018	0.361492022806629
F07G11.7	WBGene00017232	0.251496513632319	0.185595686149121
F07G11.8	WBGene00005897	NA	NA
F07G11.9	WBGene00017233	77.767821158528	9.56591958737192
F07G6.1	WBGene00017221	30.4130124065385	0.361497480501895
F07G6.10	WBGene00045271	67.654142307269	91.6407448559955
F07G6.2	WBGene00017222	18.5077013940135	0.361495393326027
F07G6.3	WBGene00017223	NA	NA
F07G6.5	WBGene00017224	0.251496513632319	0.185595686149121
F07G6.6	WBGene00017225	0.806142107841364	1.96303445142527
F07G6.7	WBGene00017226	16.4725522954305	16.3159287692549
F07G6.8	WBGene00017227	324.527412111386	0.361501273852061
F07G6.9	WBGene00044583	NA	NA
F07H5.10	WBGene00008561	388.549759000537	350.45207207054
F07H5.13	WBGene00008563	3.56775130945344	15.0631591002212
F07H5.2	WBGene00004790	70.8217176393018	40.6184393145184
F07H5.6	WBGene00008557	1.60501562785956	1.67710973151241
F07H5.7	WBGene00008558	19.3983576139188	4.60055633545181
F07H5.8	WBGene00008559	41.683545903836	64.2305988770037
F07H5.9	WBGene00008560	138.984779007177	177.258497921942
F08A10.1	WBGene00008570	55.1086122103673	30.4120828014935
F08A10.2	WBGene00023411	0.251496513632319	0.185595686149121
F08A7.1	WBGene00045013	18.8657238210541	10.3127205490466
F08A8.1	WBGene00008564	734.936479630772	932.451212987108
F08A8.2	WBGene00008565	295.062250123864	170.904659474916
F08A8.3	WBGene00008566	159.777128178429	212.486502350886
F08A8.4	WBGene00008567	47.5168142460764	70.5786492269317
F08A8.5	WBGene00008568	8.86737312123697	7.00961628270485
F08A8.6	WBGene00006484	1.4777813049703	1.63515705806047
F08A8.7	WBGene00008569	252.237563099243	423.686639598174
F08A8.8	WBGene00045468	143.876919113752	16.2826716114995
F08B1.1	WBGene00006923	1466.79316837838	796.043265269695
F08B1.2	WBGene00001538	1136.24463375366	355.730247187395
F08B1.3	WBGene00017234	210.876125388832	149.776285237957
F08B12.1	WBGene00008571	162.369324737267	163.587055442613
F08B12.2	WBGene00004197	43.593594271391	56.4410250908249
F08B12.3	WBGene00004831	237.409473972604	155.834893176204
F08B12.4	WBGene00008572	2845.96113286731	928.947587942845
F08B12.5	WBGene00008573	1.44798083947934	0.65782106038682
F08B4.1	WBGene00000994	333.642703202148	522.917449295232
F08B4.2	WBGene00000397	1271.48447123615	386.613622623698
F08B4.3	WBGene00017235	35.306138982741	61.5686959684455
F08B4.4	WBGene00017236	1.45906489891018	0.361491145220437
F08B4.5	WBGene00017237	402.773971446387	636.038938120835
F08B4.6	WBGene00002028	406.467238631092	730.938644020831
F08B4.7	WBGene00017238	528.334206850552	677.430317917677
F08B6.1	WBGene00017239	107.223847059993	174.239652695915
F08B6.2	WBGene00001682	1458.52697845638	1296.43466121828
F08B6.3	WBGene00017240	103.048830673832	60.9253393423742
F08B6.4	WBGene00006819	10645.8836574341	6361.1870987844
F08C6.1	WBGene00000083	926.412238430473	686.801245836834
F08C6.2	WBGene00017241	380.367675658016	486.409940154956
F08C6.3	WBGene00007059	111.343671342571	123.898374577714
F08C6.4	WBGene00006063	199.580380287814	200.499927723434
F08C6.5	WBGene00017243	4.83378318412213	6.36938101904154
F08C6.6	WBGene00017244	1148.83767691779	631.871968310545
F08C6.7	WBGene00006827	337.734220575268	163.067681331549
F08D12.1	WBGene00017245	2361.47001390776	2531.91422238807
F08D12.10	WBGene00017253	2.79355969237655	19.1727708744257
F08D12.11	WBGene00017254	2.27251790578959	5.18944246960724
F08D12.12	WBGene00017255	12.4401750727586	4.83260001370047
F08D12.2	WBGene00017246	63.4449288681726	15.0048681278925
F08D12.3	WBGene00017247	255.75915751894	67.0437501182628
F08D12.4	WBGene00017248	0.25149708070247	0.361488862229927
F08D12.6	WBGene00017249	0.869896762158796	12.204378759635
F08D12.7	WBGene00017250	85.8633986135928	68.494727768449
F08D12.8	WBGene00017251	1.63394144074833	7.13369584067795
F08D12.9	WBGene00017252	0.695597242825539	6.7459205559822
F08E10.1	WBGene00005442	0.25149708070247	0.361488862229927
F08E10.2	WBGene00008574	NA	NA
