wbid	bc4289	N2
F07C3.10	WBGene00017198	18.2773560035724	22.7661069510226
F07C3.2	WBGene00017193	25.5676458487612	49.0469971527339
F07C3.3	WBGene00017194	7.68094959356042	29.6668879745156
F07C3.4	WBGene00017195	602.392983035925	1403.73040435557
F07C3.7	WBGene00000003	92.1568086204136	98.8944478220128
F07C3.8	WBGene00006152	0.184272910468063	0.635192620690453
F07C3.9	WBGene00017197	31.0942144902153	103.050373931351
F07C4.1	WBGene00006112	NA	NA
F07C4.10	WBGene00017203	NA	NA
F07C4.11	WBGene00017204	0.961800319839722	0.251549550248271
F07C4.12	WBGene00017205	5.25817896789615	21.3032695384403
F07C4.13	WBGene00005411	0.184275353164509	0.30942207065557
F07C4.14	WBGene00005441	0.184273362574713	0.66831961140453
F07C4.2	WBGene00017199	1.06565707229799	0.479311475809719
F07C4.3	WBGene00005107	0.358913582572845	0.195906859807599
F07C4.4	WBGene00005103	0.184274356227043	0.402755716880573
F07C4.5	WBGene00005108	0.704968147157232	0.56359785535094
F07C4.6	WBGene00017200	1.95860469884939	3.04125949175236
F07C4.7	WBGene00017201	467.812551821067	850.484375585395
F07C4.8	WBGene00005109	NA	NA
F07C4.9	WBGene00017202	NA	NA
F07C6.1	WBGene00004030	25.6002235956113	31.583273043843
F07C6.2	WBGene00008553	34.4016211441678	34.4914382675365
F07C6.3	WBGene00008554	72.3940122378135	127.436982312267
F07C6.4	WBGene00008555	1802.64071111786	1939.11438863925
F07C6.6	WBGene00045067	3.72819163238356	1.37983948623684
F07D10.1	WBGene00004423	6392.75288667095	7636.71018894602
F07D3.2	WBGene00001449	162.491816577741	669.857901057377
F07D3.3	WBGene00008556	9.53104974840516	113.404124173667
F07E5.1	WBGene00017207	5.07682388030953	1.16149600647388
F07E5.2	WBGene00017208	3.62585826808148	2.30745509878435
F07E5.4	WBGene00017209	0.184275398083444	0.317898875098542
F07E5.5	WBGene00017210	955.518131360374	806.335114334969
F07E5.6	WBGene00017211	11.9339976330823	182.758287794888
F07E5.7	WBGene00017212	1.00182593466839	0.405884645555394
F07E5.8	WBGene00017213	19.5696262368376	136.124562095836
F07E5.9	WBGene00017214	3.9759255071132	1.48926531934049
F07F6.1	WBGene00017215	107.282723584069	972.21830435346
F07F6.2	WBGene00017216	7.79581413646812	40.0988980913867
F07F6.4	WBGene00017217	1300.9950513645	1421.88455412606
F07F6.5	WBGene00017218	16.6329066138313	8.36151547144977
F07F6.6	WBGene00003774	4.34156912846389	5.8094664848166
F07F6.7	WBGene00017219	45.7570230134369	30.5319548990403
F07F6.8	WBGene00017220	535.824029835039	558.746429394549
F07F6.9	WBGene00006005	NA	NA
F07G11.1	WBGene00017228	3.60468963724166	0.329443546339124
F07G11.2	WBGene00017229	0.358913582572845	0.195906859807599
F07G11.3	WBGene00017230	1.04077799348489	0.447359274674607
F07G11.4	WBGene00017231	4.71171039294957	12.7202973497812
F07G11.5	WBGene00005617	0.662268882380124	2.38675962038292
F07G11.7	WBGene00017232	0.184275009014781	0.251548607415622
F07G11.8	WBGene00005897	0.358913582572845	0.195906859807599
F07G11.9	WBGene00017233	30.8964518376305	77.6039821441977
F07G6.1	WBGene00017221	0.184278265921485	30.3499358280596
F07G6.10	WBGene00045271	125.753228225113	67.7470220326092
F07G6.2	WBGene00017222	0.358918637093545	18.4769735563992
F07G6.3	WBGene00017223	NA	NA
F07G6.5	WBGene00017224	0.184275009014781	0.251548607415622
F07G6.6	WBGene00017225	2.31502269124371	0.819807257504853
F07G6.7	WBGene00017226	12.9146363519671	16.4529476651433
F07G6.8	WBGene00017227	0.184279994338555	323.966484578757
F07G6.9	WBGene00044583	NA	NA
F07H5.10	WBGene00008561	329.639282286257	388.713223318181
F07H5.13	WBGene00008563	12.7879209275681	3.59113986532548
F07H5.2	WBGene00004790	39.3971926283101	70.803691321288
F07H5.6	WBGene00008557	4.04365703087494	1.60458765317069
F07H5.7	WBGene00008558	8.34042635019452	19.3828085797006
F07H5.8	WBGene00008559	67.3178640799792	41.6720134393001
F07H5.9	WBGene00008560	201.714301669512	139.179088876273
F08A10.1	WBGene00008570	34.3503298831754	55.0141764356487
F08A10.2	WBGene00023411	0.184275009014781	0.251548607415622
F08A7.1	WBGene00045013	18.6626580176989	18.8693401151981
F08A8.1	WBGene00008564	728.040447341202	734.84865058858
F08A8.2	WBGene00008565	199.014560211406	295.47885266987
F08A8.3	WBGene00008566	218.667763672771	160.15147491981
F08A8.4	WBGene00008567	142.323172987395	47.6036895441721
F08A8.5	WBGene00008568	6.59041077211416	8.82190736355347
F08A8.6	WBGene00006484	0.99500232664461	1.47738191972858
F08A8.7	WBGene00008569	440.803894344437	252.521739498683
F08A8.8	WBGene00045468	18.7852860611685	143.649151911884
F08B1.1	WBGene00006923	1180.93087622508	1466.06492925684
F08B1.2	WBGene00001538	351.36150571959	1134.9098589648
F08B1.3	WBGene00017234	139.798785893156	210.883620633243
F08B12.1	WBGene00008571	163.452834992803	162.194007570617
F08B12.2	WBGene00004197	45.4561607014791	43.5781263515221
F08B12.3	WBGene00004831	192.890935326741	237.340923883197
F08B12.4	WBGene00008572	1608.68363782428	2843.44333122534
F08B12.5	WBGene00008573	0.358913603316831	1.44367071612765
F08B4.1	WBGene00000994	566.621764712066	334.050446309335
F08B4.2	WBGene00000397	548.914298935088	1270.11416662797
F08B4.3	WBGene00017235	50.0590416179804	35.3171745501603
F08B4.4	WBGene00017236	0.668631823758286	1.46158353387218
F08B4.5	WBGene00017237	626.529979492699	403.277042371325
F08B4.6	WBGene00002028	787.634587920215	407.090603137821
F08B4.7	WBGene00017238	736.110260865917	528.882424222109
F08B6.1	WBGene00017239	173.91276703324	107.394681826039
F08B6.2	WBGene00001682	1455.36050612372	1459.01667059448
F08B6.3	WBGene00017240	63.3573261469195	103.061928874879
F08B6.4	WBGene00006819	7698.8775418426	10644.2631207268
F08C6.1	WBGene00000083	762.429240585415	926.504172539274
F08C6.2	WBGene00017241	549.054634203754	380.817687486642
F08C6.3	WBGene00007059	159.637342754983	111.45586990499
F08C6.4	WBGene00006063	162.434212561747	199.508010521821
F08C6.5	WBGene00017243	5.6824722798563	4.82933149320959
F08C6.6	WBGene00017244	787.531996908149	1148.94237623674
F08C6.7	WBGene00006827	205.895640409628	337.630623934222
F08D12.1	WBGene00017245	2610.97160215223	2363.18003801252
F08D12.10	WBGene00017253	10.8340796446334	2.81663514551662
F08D12.11	WBGene00017254	1.32731003054921	2.27921074903563
F08D12.12	WBGene00017255	5.9179090842766	12.3909022497655
F08D12.2	WBGene00017246	15.9411883952895	63.3670602094072
F08D12.3	WBGene00017247	78.0210534626701	255.506225850801
F08D12.4	WBGene00017248	0.672876879204789	0.251549390756912
F08D12.6	WBGene00017249	4.28533849449957	0.86814678850528
F08D12.7	WBGene00017250	107.967517448131	85.910696745694
F08D12.8	WBGene00017251	2.26682899785909	1.69923515766526
F08D12.9	WBGene00017252	3.28279137873789	0.698127766947279
F08E10.1	WBGene00005442	0.358914391840653	0.251549174600036
F08E10.2	WBGene00008574	NA	NA
F08E10.3	WBGene00005341	0.184275398083444	0.317898875098542
F08E10.6	WBGene00005330	NA	NA
F08E10.7	WBGene00008575	0.358923032216739	186.992920317692
F08F1.1	WBGene00002195	13.9359382028075	28.0790797413815
F08F1.3	WBGene00017257	61.8427169376656	52.391459239662
F08F1.4	WBGene00017258	28.0313062807494	15.9936374527433
F08F1.5	WBGene00000422	22.6066119131033	9.07733823228374
F08F1.6	WBGene00004998	22.4541772622934	12.558835128873
F08F1.7	WBGene00006472	1214.1156576408	1302.69348546182
F08F1.8	WBGene00006649	299.806691114672	492.822412679374
F08F1.9	WBGene00017259	4.35075387474513	2.40558834590626
F08F3.1	WBGene00017260	10.6628278783826	12.0589099512024
F08F3.10	WBGene00017266	3.33755695258667	6.50654314767904
F08F3.2	WBGene00017261	1102.17133191175	665.106246613623
F08F3.3	WBGene00004358	2729.9658359278	2361.06509289758
F08F3.4	WBGene00017262	547.203278779087	394.845340153035
F08F3.6	WBGene00017263	611.50483381274	282.004868681238
F08F3.7	WBGene00000373	125.287355587656	309.178308044954
F08F3.8	WBGene00017264	16.3555719811635	62.0530341596394
F08F3.9	WBGene00017265	47.3832105458488	191.805244862741
F08F8.1	WBGene00017267	1.95517220408485	22.0434283961918
F08F8.10	WBGene00017275	740.48931269011	667.716357625861
F08F8.2	WBGene00017268	843.973295328992	743.118533330704
F08F8.3	WBGene00002182	14.2571311237218	24.0921074114706
F08F8.4	WBGene00017269	360.558591284342	241.292566799832
F08F8.5	WBGene00017270	NA	NA
F08F8.6	WBGene00017271	11.1148833342658	139.400084515
F08F8.7	WBGene00017272	290.155547890996	313.998039199449
F08F8.8	WBGene00017273	274.283564094101	288.010648283877
F08F8.9	WBGene00017274	1535.71196120048	1501.88843363925
F08G12.1	WBGene00008585	112.528654669648	152.945880823018
F08G12.10	WBGene00002124	210.265222217203	96.475977615869
F08G12.11	WBGene00044135	1.32890836531422	1.99784641735097
F08G12.2	WBGene00008586	348.479751634027	230.987982308238
F08G12.3	WBGene00008587	67.7294708143031	43.6128885720168
F08G12.4	WBGene00006922	55.588246102803	46.7742583620761
F08G12.5	WBGene00008588	17.4183500394822	37.0514709593059
F08G12.8	WBGene00008589	9.05584900289424	45.106343074144
F08G2.1	WBGene00001918	NA	NA
F08G2.2	WBGene00001917	0.184275009014781	0.251548607415622
F08G2.3	WBGene00001916	0.670584548449367	0.478385375983223
F08G2.4	WBGene00008576	116.884070076057	146.683541378893
F08G2.5	WBGene00008577	52.3173813932826	52.6896864649772
F08G2.6	WBGene00002120	15.6612879187096	194.828483881045
F08G2.7	WBGene00008578	112.788040479137	94.1605351971968
F08G2.8	WBGene00008579	29.1400280263541	53.5979603049942
F08G5.1	WBGene00008580	1203.371415554	841.456490040938
F08G5.2	WBGene00008581	42.2336201065607	200.281069555455
F08G5.3	WBGene00008582	75.8783875269636	156.065023751898
F08G5.4	WBGene00000704	611.379869658058	518.601487382876
F08G5.5	WBGene00008583	64.7110615184246	64.6626592222294
F08G5.6	WBGene00008584	57.7204784133788	606.182836240059
F08G5.7	WBGene00023502	15.5489444420176	30.1380340541923
F08H9.1	WBGene00000592	422.888296096668	361.818462886506
F08H9.12	WBGene00023515	0.687965717070037	0.195907290932836
F08H9.2	WBGene00008590	845.926270413988	2902.56139979217
F08H9.3	WBGene00008591	2.99686329613627	2.36275484460753
F08H9.4	WBGene00008592	1.97222741136772	1.87954292331321
F08H9.5	WBGene00008593	82.8169378812757	34.227115199216
F08H9.6	WBGene00008594	62.7827395246731	49.7141784925486
F08H9.7	WBGene00008595	829.26113462729	464.272940488573
F08H9.8	WBGene00008596	130.291702057234	79.3822952656802
F08H9.9	WBGene00008597	3.68697444552363	1.82648073395931
F09A5.1	WBGene00008598	64.1129652598115	58.8039894482155
F09A5.2	WBGene00008599	28.7268750812913	34.8225022913782
F09A5.3	WBGene00008600	5.63842050983679	5.2217739379712
F09A5.4	WBGene00008601	545.511741738129	591.883342025585
F09A5.9	WBGene00045245	347.57692703616	145.675963811422
F09B12.1	WBGene00008605	113.138645797865	86.2997770391199
F09B12.2	WBGene00008606	171.642774320502	165.921111678732
F09B12.3	WBGene00008607	1089.70916676445	1335.38819426286
F09B12.5	WBGene00008609	2.68532381751736	15.2421210350739
F09B12.6	WBGene00001468	24.1997580405242	13.7897743383085
F09B12.7	WBGene00195212	8.30055966148586	7.54450110036648
F09B9.1	WBGene00008602	233.53221179081	299.461909732305
F09B9.2	WBGene00006839	1525.38492777947	2231.93700738868
F09B9.3	WBGene00001331	882.409920668314	872.55886304556
F09B9.4	WBGene00008603	381.94204296281	966.994327747329
F09B9.5	WBGene00008604	21.7024856654624	21.0736350308449
F09C11.1	WBGene00017276	NA	NA
F09C12.1	WBGene00001588	5.63818831726582	13.6351101738041
F09C12.2	WBGene00017277	0.691876422436962	4.58569397415814
F09C12.6	WBGene00017278	1.31259707994343	0.928100252958203
F09C12.7	WBGene00003462	10.2732151424728	76.147373924237
F09C12.8	WBGene00017279	108.934716424632	1332.10026236138
F09C3.1	WBGene00003980	628.453822280126	686.977787320865
F09C3.2	WBGene00008610	165.048153716543	360.530298504773
F09C3.3	WBGene00008611	1.66447185362189	0.510285363486729
F09C3.4	WBGene00008612	3.65501795481976	0.251549500714221
F09C3.5	WBGene00008613	2.30740615147553	2.47693677017747
F09C6.1	WBGene00008615	2.68967452139073	7.55327198951331
F09C6.10	WBGene00008620	0.683434107330049	2358.98514545521
F09C6.11	WBGene00044181	0.995458073006088	4.4297775343726
F09C6.12	WBGene00044182	8.79693981898067	9.31403728304512
F09C6.13	WBGene00044183	12.0182804201135	24.3326465901046
F09C6.14	WBGene00044278	0.358913565960056	1.14808211140056
F09C6.15	WBGene00077492	NA	NA
F09C6.16	WBGene00077493	0.358915062143164	0.309422618319421
F09C6.2	WBGene00008616	1.98573314005924	5.05073382755745
F09C6.3	WBGene00008617	1.3285474356661	2.67088579573408
F09C6.6	WBGene00008618	0.671550794111059	0.3278221699968
F09C6.7	WBGene00005145	0.184275398083444	0.317898875098542
F09C6.8	WBGene00008619	0.358914396277387	0.380230865048008
F09C6.9	WBGene00003706	30.2131890478804	39.9061991465223
F09C8.1	WBGene00008621	202.086192752587	125.052404261577
F09C8.2	WBGene00008622	902.458035109042	1116.74006757208
F09D1.1	WBGene00017280	782.521635461223	740.567705683734
F09D12.1	WBGene00001699	556.380795035142	484.302056055525
F09D12.2	WBGene00017281	7.40321190893563	5.93190541306579
F09E10.1	WBGene00017294	47.3164099441656	547.495480782327
F09E10.3	WBGene00000988	940.23531670658	759.043453580714
F09E10.5	WBGene00017295	2.31050410199003	0.474665423652444
F09E10.6	WBGene00017296	1.06267240094887	1.21775609989987
F09E10.7	WBGene00017297	17.6562517668078	46.9499469627373
F09E10.8	WBGene00017298	415.187304856396	422.343630431555
F09E5.1	WBGene00004034	1438.36079020352	1060.7007970665
F09E5.10	WBGene00017288	8.86898173896146	6.07859010542531
F09E5.11	WBGene00017289	172.620408729035	122.301788621999
F09E5.12	WBGene00017290	19.9263417332759	58.2781920351318
F09E5.13	WBGene00000094	519.384206795488	341.819513068099
F09E5.14	WBGene00017291	94.3618398330163	199.655271071254
F09E5.15	WBGene00006434	14179.2670939422	13807.3796523869
F09E5.16	WBGene00017292	109.066751691936	391.986431558519
F09E5.17	WBGene00017293	660.613898878183	477.33681244901
F09E5.2	WBGene00017282	433.253696649094	338.187123944047
F09E5.3	WBGene00017283	1086.4192823826	938.093948725408
F09E5.4	WBGene00005226	2.2820215641275	1.81086977509279
F09E5.5	WBGene00017284	820.113857710184	653.516941068417
F09E5.7	WBGene00017285	662.181987749036	586.950887744797
F09E5.8	WBGene00017286	300.891067434737	229.04884704445
F09E5.9	WBGene00017287	2.41902413612539	1.70015510610828
F09E8.1	WBGene00008623	4.19265091798896	60.9371851756149
F09E8.2	WBGene00008624	484.238565029526	481.071566392751
F09E8.3	WBGene00003421	887.75652666128	646.12583279534
F09E8.5	WBGene00008625	1.00145866737	0.607120112072221
F09E8.6	WBGene00003533	21.3095690221846	16.0132172507896
F09E8.7	WBGene00002974	46.657802433239	89.6815956748497
F09E8.8	WBGene00008626	33.8172334386569	83.8311788226652
F09F3.1	WBGene00006021	0.184275009014781	0.251548607415622
F09F3.10	WBGene00008630	0.712401343724695	0.31831662467645
F09F3.11	WBGene00006026	0.184274355124998	0.465447421650645
F09F3.12	WBGene00006027	0.184273458148915	0.787750580460884
F09F3.13	WBGene00006028	0.358913375969476	0.404162641183503
F09F3.2	WBGene00006022	0.358913582572845	0.195906859807599
F09F3.4	WBGene00006024	0.184275398083444	0.317898875098542
F09F3.5	WBGene00008627	1.03603129309289	0.759687358899801
F09F3.6	WBGene00008628	80.5109741915011	113.309541033839
F09F3.7	WBGene00006025	0.707856515343663	0.714379007719092
F09F3.9	WBGene00008629	87.9649800046096	333.251542646013
F09F7.1	WBGene00017299	10.3199600293436	34.7569713429471
F09F7.2	WBGene00003371	12213.1356257693	18493.5497389284
F09F7.3	WBGene00017300	2379.04802679494	1725.23991122343
F09F7.4	WBGene00017301	2063.76942519462	2165.57751395333
F09F7.5	WBGene00017302	269.463952144872	320.688252961413
F09F7.6	WBGene00017303	313.69250467694	539.218758282099
F09F7.7	WBGene00017304	197.133791861413	304.850389657703
F09F7.8	WBGene00017305	46.5004683900315	31.537420496763
F09F9.1	WBGene00017306	25.3244568960149	23.6753572846652
F09F9.2	WBGene00017307	14.7026771379818	7.97600047986263
F09F9.3	WBGene00017308	2.02623957330229	3.64701020158354
F09F9.4	WBGene00017309	11.350911005793	19.0503589483783
F09F9.5	WBGene00045395	2.04809721694654	1.68165648016175
F09G2.1	WBGene00017310	214.666393929164	224.536328338316
F09G2.2	WBGene00017311	2333.30903251148	1935.49435159544
F09G2.3	WBGene00017312	153.490783979114	255.317313586386
F09G2.4	WBGene00017313	1035.44160103862	905.356350074118
F09G2.5	WBGene00017314	64.3132707110613	153.686735920694
F09G2.6	WBGene00017315	13.9408262809109	25.5683677404525
F09G2.7	WBGene00005304	0.184275462054429	0.330373461143728
F09G2.8	WBGene00017316	1059.79518114658	787.088788928008
F09G2.9	WBGene00017317	4390.17861917333	2925.10053458081
F09G8.10	WBGene00044444	7.95369955744742	7.52745261206568
F09G8.2	WBGene00007056	97.8403217825085	168.511700094668
F09G8.3	WBGene00017319	456.643443048693	305.863343432694
F09G8.4	WBGene00003562	66.4742258548307	345.423058442914
F09G8.5	WBGene00017320	8.6355402920372	13.2035889276406
F09G8.6	WBGene00000666	891.439981459716	619.464136832045
F09G8.7	WBGene00017321	411.364300681792	387.588184575901
F09G8.8	WBGene00017322	277.608078929398	364.440635714677
F09G8.9	WBGene00017323	NA	NA
F10A3.1	WBGene00008631	0.184275009014781	0.251548607415622
F10A3.11	WBGene00008636	0.184274365688259	2.00186281446106
F10A3.12	WBGene00008637	0.661387805888676	0.429148759141426
F10A3.13	WBGene00006160	0.184275009014781	0.251548607415622
F10A3.15	WBGene00006162	0.184275398083444	0.317898875098542
F10A3.16	WBGene00008638	NA	NA
F10A3.17	WBGene00045507	117.84520135045	104.647892908552
F10A3.2	WBGene00008632	1.01145059542554	0.911209212946449
F10A3.3	WBGene00008633	0.660948396230891	0.741220965350729
F10A3.4	WBGene00008634	219.645135926879	87.4056554864171
F10A3.5	WBGene00006161	0.686418578313439	0.251549438697421
F10A3.6	WBGene00006155	0.673000755071091	0.251549427698526
F10A3.7	WBGene00008635	NA	NA
F10A3.8	WBGene00006154	0.184275009014781	0.251548607415622
F10A3.9	WBGene00006280	NA	NA
F10B5.1	WBGene00004421	18382.0949477624	20662.212301812
F10B5.2	WBGene00008639	512.055705204634	397.679467735767
F10B5.3	WBGene00008640	4.03893233252558	4.45570140549822
F10B5.4	WBGene00006655	12.0493779451008	19.1483999902562
F10B5.5	WBGene00008641	392.217456180278	236.284550222529
F10B5.6	WBGene00001281	948.823137687046	536.162798564903
F10B5.7	WBGene00004510	1051.34908917875	910.960915136563
F10B5.8	WBGene00008642	1577.70404757103	991.638831204607
F10B5.9	WBGene00008643	0.358916800017734	0.940923544319565
F10C1.1	WBGene00017324	NA	NA
F10C1.2	WBGene00002053	4309.75863431841	3442.00434024848
F10C1.3	WBGene00017325	115.021353390616	681.386512466709
F10C1.5	WBGene00017326	3.75682164010091	2.90627370639678
F10C1.7	WBGene00002054	3288.20405035457	2438.11211870351
F10C1.8	WBGene00017327	17.5974029728891	14.2346396719875
F10C1.9	WBGene00044296	187.765068295876	87.8641833140911
F10C2.2	WBGene00002241	901.733033033638	698.288447893029
F10C2.3	WBGene00008644	17.6293729086358	35.4597652057678
F10C2.4	WBGene00008645	1990.86093584398	1392.3436884701
F10C2.5	WBGene00008646	328.40317040759	283.38391613928
F10C2.6	WBGene00001095	271.894974553147	173.920196215977
F10C2.7	WBGene00008647	8.34632955179012	9.24416703440776
F10C5.1	WBGene00003134	825.152918515903	625.950365503981
F10C5.2	WBGene00017328	2183.55442050616	1805.2301725042
F10D11.1	WBGene00004931	1206.42313184537	1207.97850902618
F10D11.2	WBGene00008648	695.095802947328	394.762516814589
F10D11.3	WBGene00008649	27.8523038675905	237.198152256008
F10D11.4	WBGene00008650	17.6408016059162	192.787972288308
F10D11.5	WBGene00008651	64.6432370351662	472.339676487467
F10D11.6	WBGene00008652	481.803922120332	315.994911560272
F10D2.1	WBGene00006237	0.713274941735272	0.380066671217721
F10D2.10	WBGene00017335	23.2495212257453	80.7570466713865
F10D2.11	WBGene00017336	160.009180341758	254.725134421927
F10D2.12	WBGene00017337	0.184275904991244	0.4312689072921
F10D2.2	WBGene00017329	24.4540741914788	55.6313220985512
F10D2.4	WBGene00006163	0.6517691307915	2.44848384410145
F10D2.5	WBGene00017331	8.54745746291877	24.8593878162633
F10D2.6	WBGene00017332	20.4291517455124	8.51840508697853
F10D2.7	WBGene00017333	0.358913287732198	0.508345108344867
F10D2.8	WBGene00017334	0.184275009014781	0.251548607415622
F10D2.9	WBGene00001399	NA	NA
F10D7.1	WBGene00017338	35.2312135887673	40.3788195845633
F10D7.2	WBGene00017339	87.3782792658326	65.9910959747251
F10D7.3	WBGene00017340	115.940547083803	199.604678860354
F10D7.4	WBGene00017341	9.54560466267845	28.2569414527192
F10D7.5	WBGene00017342	668.236072761904	573.536527169672
F10E7.1	WBGene00017343	2.04650093945993	1.48842437162912
F10E7.10	WBGene00017351	2.74019429747268	1.70985804337175
F10E7.11	WBGene00017352	36.6113430319421	37.4174434885317
F10E7.2	WBGene00017344	551.133739984372	1042.44521706076
F10E7.3	WBGene00017345	NA	NA
F10E7.4	WBGene00006893	287.006013342972	229.650235154057
F10E7.5	WBGene00017347	939.272014179027	620.708435757289
F10E7.6	WBGene00017348	249.430660362015	174.675593885742
F10E7.7	WBGene00004447	14167.194268543	13873.6539663795
F10E7.8	WBGene00017349	2364.9649192486	1806.02458814004
F10E7.9	WBGene00017350	43.2141929490897	78.4979817687664
F10E9.1	WBGene00017353	3.96787719576219	9.83482410167063
F10E9.10	WBGene00017359	0.18427355684537	0.886521991503427
F10E9.11	WBGene00017360	288.901171405149	267.524278286483
F10E9.12	WBGene00017361	105.057813533409	157.568709895733
F10E9.2	WBGene00017354	23.9134950395797	203.778950382268
F10E9.3	WBGene00017355	801.246030047998	732.976245738552
F10E9.4	WBGene00017356	423.474772692459	305.019277929754
F10E9.5	WBGene00017357	355.315762081045	248.824881359455
F10E9.6	WBGene00003243	489.590420638996	599.241048552503
F10E9.7	WBGene00017358	332.934397341117	215.481571933482
F10E9.8	WBGene00004726	1272.57695712888	861.255111604611
F10F2.1	WBGene00004760	3397.58130805697	2892.26611079738
F10F2.2	WBGene00008654	799.672764926259	624.235405091406
F10F2.3	WBGene00008655	33.3117502831006	21.3005883847102
F10F2.4	WBGene00008656	15.847989051139	28.5941732668031
F10F2.7	WBGene00008659	65.9181885554592	866.072707438225
F10F2.8	WBGene00008660	23.9286411167163	294.604307748337
F10F2.9	WBGene00004118	20.527916522331	9.89999879429015
F10G2.1	WBGene00017362	304.611864688875	631.279363963596
F10G2.2	WBGene00017363	0.662575711608301	19.8714700739139
F10G2.3	WBGene00017364	138.252462157271	108.283615524304
F10G2.4	WBGene00017365	21.5554876853337	13.1875815648047
F10G2.6	WBGene00005983	0.184275009014781	0.251548607415622
F10G2.7	WBGene00017366	2.05468801921943	32.7346454216225
F10G2.8	WBGene00005402	0.358914391840653	0.251549174600036
F10G2.9	WBGene00017367	1.01479320241538	1.21229029020181
F10G7.1	WBGene00006497	2041.22117837922	1554.37593878418
F10G7.10	WBGene00017373	1149.39030209188	1713.18652956046
F10G7.11	WBGene00017374	709.702679770394	1021.63006382579
F10G7.12	WBGene00044744	8.52106580786787	93.1455998357908
F10G7.2	WBGene00006626	11485.6469979145	8269.97557442653
F10G7.3	WBGene00006817	969.964622252821	830.648006428391
F10G7.4	WBGene00004737	1357.03959444349	1090.8662952288
F10G7.5	WBGene00017369	179.610313827296	216.638084543221
F10G7.6	WBGene00017370	0.358919918444761	51.2175331300899
F10G7.7	WBGene00017371	0.184275908213635	0.43210588832961
F10G7.8	WBGene00004461	3729.2933579082	3725.70888010376
F10G7.9	WBGene00017372	1298.31589113448	1261.13475844022
F10G8.2	WBGene00008662	20.1972259855475	128.35289187671
F10G8.3	WBGene00003803	1768.16048282406	1382.00525097078
F10G8.4	WBGene00008663	0.979617991799956	2.13999819220883
F10G8.5	WBGene00003564	2709.77102343286	2684.114083657
F10G8.6	WBGene00008664	491.475926419396	428.489667324062
F10G8.7	WBGene00008665	514.617922160001	488.755564589988
F10G8.8	WBGene00008666	230.879832149623	458.932175861454
F10G8.9	WBGene00008667	138.609352214689	109.883777606659
F11A1.2	WBGene00008668	0.184275462054429	0.330373461143728
F11A1.3	WBGene00000908	373.393110404583	488.929971587111
F11A10.1	WBGene00008682	7073.071510077	3637.81132778029
F11A10.2	WBGene00008683	667.230453100782	444.563464066663
F11A10.3	WBGene00008684	1701.52156343185	716.34986439824
F11A10.4	WBGene00008685	3048.72771225223	1946.2384902533
F11A10.5	WBGene00008686	2795.37329220937	1078.32293193624
F11A10.6	WBGene00008687	556.970528806068	536.816938644331
F11A10.7	WBGene00008688	846.51702915001	597.670904458469
F11A10.8	WBGene00044329	1824.26434644171	743.895090308632
F11A3.1	WBGene00008669	638.442690131193	719.466575504063
F11A3.2	WBGene00008670	1049.56827799755	726.143863406473
F11A5.1	WBGene00005486	0.649620428722772	0.442959022080903
F11A5.10	WBGene00001591	229.824582537509	385.845659293831
F11A5.12	WBGene00008678	1.00861281500276	1.99303658609003
F11A5.13	WBGene00008679	0.358914185857601	0.727754190732069
F11A5.15	WBGene00008680	8.72806043529751	14.083842007302
F11A5.16	WBGene00044184	0.184275462054429	0.330373461143728
F11A5.17	WBGene00045510	0.358913932998893	0.556646789882588
F11A5.18	WBGene00045511	3.74387364673778	5.61971046614885
F11A5.2	WBGene00005484	0.669837714446634	0.762802995765265
F11A5.3	WBGene00008671	0.670317644160787	1.38177140539521
F11A5.4	WBGene00008672	0.184275462054429	0.330373461143728
F11A5.5	WBGene00008673	1.31072855578088	0.405036224305051
F11A5.6	WBGene00008674	NA	NA
F11A5.7	WBGene00008675	0.184275009014781	0.251548607415622
F11A5.8	WBGene00008676	4.20702430068645	1.28362006599278
F11A5.9	WBGene00008677	1256.82179109376	708.406064478063
F11A6.1	WBGene00002232	339.721623352056	703.950897043916
F11A6.2	WBGene00008681	84.2046102589351	96.6280469843621
F11C1.1	WBGene00008690	59.0189923829291	56.1575598857286
F11C1.10	WBGene00195214	0.184273160538566	1.05420033334595
F11C1.2	WBGene00008691	110.308051228456	81.7107106620666
F11C1.3	WBGene00008692	183.607604941369	123.437502459083
F11C1.4	WBGene00008693	5.30467169521533	4.16532675977821
F11C1.5	WBGene00008694	1519.82626469943	1850.76029546521
F11C1.6	WBGene00003623	31.2779798897648	13.9940107530985
F11C1.7	WBGene00045495	21.1601666090005	16.9810803870661
F11C1.9	WBGene00195213	0.993410657143539	1.06354153214782
F11C3.1	WBGene00008695	15.0321572818256	8.24379051541244
F11C3.2	WBGene00006845	31.2996214615643	54.3918757655434
F11C3.3	WBGene00006789	87213.0526347532	144175.171644835
F11C7.1	WBGene00017375	7.75248934083672	44.8783725567331
F11C7.2	WBGene00017376	65.9812087521039	149.099859722256
F11C7.3	WBGene00006886	115.935811379569	247.918379544891
F11C7.4	WBGene00000792	106.281723619552	77.0237648635984
F11C7.5	WBGene00003891	7106.94333724849	11031.5695154448
F11C7.6	WBGene00017378	6.39374504809566	126.794759741373
F11C7.7	WBGene00017379	1.34143035491092	4.64511783178861
F11D11.1	WBGene00008696	0.184274848348505	0.764818647324976
F11D11.11	WBGene00045361	NA	NA
