wbid	bc4289	N2	bc4289vsN2.log2.deseq	bc4289vsN2.log2	bc4289vsN2.log2.pval
C53B7.6	WBGene00016895	0.183969899736715	0.362141844301834	0.758062117812888	-0.977085146302905	NA
C53B7.7	WBGene00016896	1.00008914480622	2.27173882289369	0.964645349187475	-1.18366837767843	NA
C53C11.1	WBGene00016899	0.502023140207682	1.1090483480148	0.924473461167123	-1.14349648965609	NA
C53C11.2	WBGene00016900	50.6819828067987	28.4065016884557	-1.05427482394648	0.835251795456563	0.153734591782596
C53C11.3	WBGene00004220	426.422306442127	440.951880889711	-0.170684707421266	-0.0483383210687288	0.951957838758698
C53C11.4	WBGene00016901	0.183969168805813	0.263454156327543	0.299064904930311	-0.518087933420328	NA
C53C11.5	WBGene00044770	45.5433183135305	45.7162440894726	-0.21355555853034	-0.00546746995964896	0.93308917515295
C53C7.1	WBGene00008278	24.5254913327187	24.7803489578575	-0.204108563820532	-0.0149144646694897	0.959496795194591
C53C7.3	WBGene00008279	5.49522744291231	1.98108010807387	-1.69091500381496	1.47189197532484	0.532572189304122
C53C9.2	WBGene00016898	1537.17227543103	2367.77897068676	0.404232523740541	-0.623255552230564	0.740876981693233
C53C9.3	WBGene00002242	60.4934336607735	79.374201190777	0.172868587646501	-0.391891616136573	0.936512720307053
C53D5.1	WBGene00016902	181.709725294575	204.578211476338	-0.0480061650910272	-0.171016863398976	0.987077109086473
C53D5.2	WBGene00016903	38.0677187305797	49.5045808735309	0.159970885042878	-0.37899391353298	0.949304489983446
C53D5.3	WBGene00016904	6.00897972869844	6.4605728761718	-0.114480985239838	-0.104542043249692	0.983427886574766
C53D5.4	WBGene00016905	121.036622093767	150.723021507152	0.0974331329109613	-0.316456161401058	0.945834225754461
C53D5.5	WBGene00016906	509.402642716081	660.420459896499	0.15555534315041	-0.374578371640429	0.933095839316948
C53D5.6	WBGene00002077	6557.12953380209	8283.31320036928	0.118120515853305	-0.337143544343331	0.925052138115079
C53D6.10	WBGene00023424	0.183969772723812	0.342664010824801	0.67830290575731	-0.897325934247328	NA
C53D6.11	WBGene00044241	16.4832227112341	9.07106190613556	-1.08067801137063	0.861654982880651	0.63683615378793
C53D6.2	WBGene00006852	251.30465404019	239.912133787471	-0.28595429279854	0.0669312643085428	0.88890791026491
C53D6.3	WBGene00008280	4.99085383147905	6.31153356000402	0.119680909750813	-0.338703938241136	0.987463817066795
C53D6.4	WBGene00008281	148.918603980695	140.242695491218	-0.305621395137513	0.0865983666476049	0.614025657085325
C53D6.5	WBGene00008282	0.183968467011741	0.533424366799967	1.31680219682146	-1.53582522531188	NA
C53D6.6	WBGene00008283	56.0229929052195	66.3807283246564	0.0257223718793141	-0.244745400369253	0.993473944625376
C53D6.7	WBGene00008284	208.858726247907	275.246225759717	0.179172331406264	-0.398195359896267	0.936512720307053
C53D6.8	WBGene00008285	0.183968426139401	0.550283405159198	1.36169361082551	-1.58071663931569	NA
C53H9.1	WBGene00004441	14304.9809551275	12312.3134176405	-0.435438743475784	0.216415714985775	0.057224069397047
C53H9.2	WBGene00016907	1187.40119574446	1316.65383107834	-0.0699544112240627	-0.149068617265955	0.958422396036462
C53H9.3	WBGene00044746	258.603411182681	168.354606859921	-0.838261134396593	0.619238105906586	0.045306538635799
C54A12.1	WBGene00004221	355.697704083759	513.264801944438	0.310028637757907	-0.529051666247936	0.951966261569888
C54A12.2	WBGene00016909	13.9764820427743	14.8291160136427	-0.133591701547673	-0.085431326942332	0.980482981357309
C54A12.3	WBGene00016910	NA	NA	NA	NA	NA
C54A12.4	WBGene00016911	99.1294360309617	127.417998310982	0.14316062223373	-0.362183650723715	0.959496795194591
C54C6.1	WBGene00004451	853.218422708578	806.522248641808	-0.30022381323338	0.0812007847433682	0.859646172218526
C54C6.2	WBGene00000248	690.88315986137	841.317358906615	0.0651853363553293	-0.284208364845349	0.969260539669242
C54C6.4	WBGene00008286	0.498510102549965	0.723435010111824	0.318217647534558	-0.537240676024485	NA
C54C6.5	WBGene00008287	37.0616450387188	22.6027891968873	-0.932449134533708	0.713426106043603	0.365345859392468
C54C6.6	WBGene00008288	56.0979492900732	55.663560014661	-0.230237880779553	0.011214852289574	0.896658690333503
C54C6.7	WBGene00044166	14.014621794804	7.01533111535401	-1.21737273606837	0.998349707577588	0.409270441730578
C54C8.1	WBGene00008289	0.183969772723812	0.342664010824801	0.67830290575731	-0.897325934247328	NA
C54C8.11	WBGene00001640	4.00073617342191	2.51522666935473	-0.888600102576774	0.66957707408695	0.873172220932565
C54C8.12	WBGene00044242	NA	NA	NA	NA	NA
C54C8.2	WBGene00008290	20.821244343487	69.5546361208613	1.52106736018255	-1.74009038867264	0.592588412373947
C54C8.3	WBGene00008291	0.183969899736715	0.362141844301834	0.758062117812888	-0.977085146302905	NA
C54C8.4	WBGene00008292	64.9135566750051	75.9528245680677	0.00756078386854715	-0.226583812358448	0.998113604215369
C54C8.5	WBGene00008293	0.183970251020299	0.530989413509296	1.31018757580454	-1.52921060429468	NA
C54C8.6	WBGene00003098	0.183969168805813	0.263454156327543	0.299064904930311	-0.518087933420328	NA
C54C8.7	WBGene00008294	0.183969168805813	0.263454156327543	0.299064904930312	-0.518087933420327	NA
C54C8.9	WBGene00008295	NA	NA	NA	NA	NA
C54D1.1	WBGene00004004	331.758816643868	379.320318504878	-0.0257411824141486	-0.193281846075852	0.997607376469577
C54D1.2	WBGene00016912	65.5820389634286	41.3937442552649	-0.882911031802101	0.663888003312059	0.39471228760353
C54D1.3	WBGene00002163	320.654325523256	458.288433338215	0.296213976956387	-0.515237005446394	0.920034229209196
C54D1.4	WBGene00000116	293.230167048588	300.674863059558	-0.182852300601714	-0.0361707278883086	0.910090597309356
C54D1.5	WBGene00016913	3163.30946401196	4148.39134658995	0.172094271081087	-0.391117299571101	0.737335367607973
C54D1.6	WBGene00000238	255.393776346407	321.236211895815	0.111888135128693	-0.33091116361867	0.936113288099896
C54D1.7	WBGene00016914	49.7789292996325	54.7941408865817	-0.0805365933731824	-0.138486435116796	0.987681481493503
C54D10.1	WBGene00008296	410.100978431811	221.123119088752	-1.11015234303046	0.891129314540433	0.00138008245401777
C54D10.10	WBGene00008304	50.580911435498	63.8566697582197	0.117221253530247	-0.336244282020226	0.978944251567596
C54D10.12	WBGene00044787	2.50552544028871	1.26343608463919	-1.20678353266465	0.987760504174385	NA
C54D10.13	WBGene00045400	NA	NA	NA	NA	NA
C54D10.14	WBGene00138721	49.2664559159573	9.51529369044142	-2.59130862941327	2.37228560092345	0.0534040291867813
C54D10.2	WBGene00008297	0.183969772723812	0.342664010824802	0.67830290575731	-0.897325934247328	NA
C54D10.3	WBGene00008298	758.330436535673	1014.84257715921	0.201334391214522	-0.420357419704531	0.925267273217361
C54D10.4	WBGene00008299	NA	NA	NA	NA	NA
C54D10.5	WBGene00008300	20.0169982045654	29.7040198701675	0.350409516387026	-0.569432544877036	0.916123897561487
C54D10.6	WBGene00005249	0.502133669018625	1.10135752581191	0.91411647940057	-1.13313950788979	NA
C54D10.7	WBGene00008301	81.1166582894514	23.7530238197776	-1.99091006443178	1.77188703594197	0.0732209946160458
C54D10.8	WBGene00008302	8.46598716051062	2.41371376593931	-2.02944672719593	1.8104236987059	0.526996828221551
C54D10.9	WBGene00008303	2.51409383745617	4.47597963426037	0.613141944839374	-0.832164973329731	0.927189140669354
C54D2.1	WBGene00016915	63.5233537314242	61.3492739765724	-0.269263839671853	0.0502408111817992	0.944648863625639
C54D2.2	WBGene00016916	17.9815468526105	27.0136399031003	0.368147884504862	-0.587170912995074	0.882837021839084
C54D2.4	WBGene00006310	75.182293719409	107.389254990825	0.295361784802544	-0.514384813292592	0.94080904885581
C54D2.5	WBGene00000367	287.387884086515	523.790719586575	0.646968229198521	-0.865991257688566	0.0317787645398832
C54D2.6	WBGene00045210	1.50500678974964	1.816248615837	0.0521686742575499	-0.271191702747188	NA
C54E10.1	WBGene00008306	1.98822602944428	0.641168865738471	-1.85172852896994	1.63270550047832	NA
C54E10.2	WBGene00008307	37.1024960716694	51.088129595519	0.242448841758826	-0.461471870248829	0.932226774926373
C54E10.3	WBGene00008308	1.50565692589433	0.630334747838431	-1.47522600807367	1.25620297958543	NA
C54E10.4	WBGene00005522	0.183969772723812	0.342664010824802	0.67830290575731	-0.897325934247328	NA
C54E10.5	WBGene00008309	25.0040406617237	26.5045998238379	-0.134941523803731	-0.0840815046858701	0.959893523342778
C54E10.6	WBGene00008310	35.1045534051411	54.8767932400881	0.425514976317489	-0.644538004807454	0.864810003436783
C54E10.7	WBGene00195058	0.498266788657616	0.797886646814062	0.460242357263553	-0.679265385754191	NA
C54E10.8	WBGene00195059	0.18396702753571	0.860239901334441	2.00626880745954	-2.22529183594926	NA
C54E4.1	WBGene00016917	9.55270167787482	12.788313285258	0.201822247615008	-0.420845276105143	0.963645121163889
C54E4.2	WBGene00016918	1490.59864985536	1529.21221764782	-0.182126254758084	-0.0368967737319263	0.807817536710126
C54E4.3	WBGene00001557	37.5310014453229	60.6547763599033	0.473515442331796	-0.692538470821713	0.871630209782863
C54E4.4	WBGene00016919	74.7477464030988	88.0280979065257	0.0169109825407963	-0.235934011030721	0.998113604215369
C54E4.5	WBGene00016920	350.473100883992	270.518679032771	-0.592598534792898	0.373575506302883	0.376101093446334
C54F6.1	WBGene00005474	2.48170133363144	1.42503187900472	-1.01935833598849	0.800335307498891	NA
C54F6.10	WBGene00006097	4.01237959191625	6.06805111757978	0.377752111645753	-0.596775140135705	0.960194942118703
C54F6.11	WBGene00016928	3.51156885639169	3.91158694906201	-0.0633847185390855	-0.155638309950732	0.99533917845427
C54F6.12	WBGene00016929	0.49905141240144	3.85029650079138	2.72868616445423	-2.94770919294465	0.647492336210219
C54F6.13	WBGene00003731	500.82171008406	343.987104328765	-0.760965650395069	0.54194262190505	0.198658634276128
C54F6.14	WBGene00001500	73.6349216845601	286.475315642805	1.74092576682327	-1.95994879531331	0.0384296991292409
C54F6.15	WBGene00044113	NA	NA	NA	NA	NA
C54F6.16	WBGene00195192	1.00015858102344	0.668821842339137	-0.799557925665814	0.580534897178356	NA
C54F6.3	WBGene00016921	5.47000906549168	14.1086934622699	1.14794623551142	-1.36696926400152	0.787275596720014
C54F6.4	WBGene00016922	0.183969168805813	0.263454156327543	0.299064904930312	-0.518087933420327	NA
C54F6.5	WBGene00016923	9.05791503735253	3.46719617079715	-1.60443257033723	1.38540954184723	0.611542092941923
C54F6.6	WBGene00016924	14.0529096121017	12.4661551504834	-0.391875322098836	0.172852293608736	0.921897701607373
C54F6.7	WBGene00016925	1.50428302440348	3.04780680862821	0.799672399666265	-1.01869542815722	0.921935703453582
C54F6.8	WBGene00016926	1.5046472030838	1.90469062764077	0.12110840051669	-0.340131429007508	NA
C54F6.9	WBGene00016927	14.0408756853169	17.8614838704719	0.128195996268915	-0.347219024758937	0.979157231779683
C54G10.1	WBGene00008319	3.01814543499681	3.94487231387653	0.167293249396521	-0.386316277886049	0.983427886574766
C54G10.2	WBGene00004337	410.35164686783	625.941997070723	0.39014520420355	-0.60916823269355	0.374713537165998
C54G10.3	WBGene00004060	567.696813036647	690.309622186475	0.0630999230116836	-0.282122951501725	0.960083946785777
C54G10.4	WBGene00008320	110.427818961325	193.176711131958	0.587794487264254	-0.806817515754261	0.709848338247709
C54G4.1	WBGene00008311	1073.14460731427	1528.44251735449	0.291194773155351	-0.510217801645375	0.665577045173249
C54G4.2	WBGene00008312	0.183969168805813	0.263454156327543	0.299064904930311	-0.518087933420327	NA
C54G4.3	WBGene00008313	0.498695240618398	1.17607745225905	1.01872970597582	-1.23775273446433	NA
C54G4.4	WBGene00008314	104.944139984852	176.856589146537	0.533935332353778	-0.752958360843829	0.867716636144992
C54G4.5	WBGene00008315	30.6103037764416	50.3318157343521	0.49843025367991	-0.717453282169871	0.840230501055512
C54G4.6	WBGene00008316	55.5198361859634	45.0513671678176	-0.520455451692345	0.301432423202313	0.740876981693233
C54G4.7	WBGene00008317	302.908910075576	303.826399868732	-0.214659811245598	-0.00436321724443289	0.852520288668519
C54G4.8	WBGene00000869	6929.32140913273	7863.22475864599	-0.0366160118603743	-0.182407016629647	0.971838657225677
C54G4.9	WBGene00008318	80.4118126653797	79.8941229030784	-0.228341099545911	0.00931807105590072	0.915878779386435
C54G6.1	WBGene00016930	25.4866186106342	44.027389277493	0.56963829064183	-0.788661319131843	0.768440129858287
C54G6.2	WBGene00016931	34.4331648860852	37.1672102583367	-0.108791414498965	-0.110231613991053	0.975334337558496
C54G6.3	WBGene00016932	9.50704560110311	7.52180360780697	-0.556941470414599	0.337918441924401	0.869427477595618
C54G6.5	WBGene00005002	2950.96276174569	2149.58845412758	-0.676148266500121	0.457125238010107	0.379678574479695
C54G7.1	WBGene00016933	6.01117936387295	6.17950255252931	-0.179180390446167	-0.0398426380440257	0.975115983293238
C54G7.2	WBGene00016934	1158.12617293413	1165.67810152578	-0.209646018210947	-0.00937701027906717	0.906561758938963
C54G7.3	WBGene00002983	878.594613382964	1752.94088889217	0.777484759669814	-0.996507788159839	0.829007167859437
C54G7.4	WBGene00016935	64.6251608284703	78.343919025773	0.0587023042776597	-0.277725332767638	0.987530375837953
C54H2.1	WBGene00006368	74.0149492224017	94.7430324779471	0.137180131545664	-0.356203160035744	0.937160896391898
C54H2.3	WBGene00016937	133.616591359377	198.639298882568	0.353028885608942	-0.572051914098987	0.639016734185018
C54H2.4	WBGene00016938	5.99150996077846	16.5645340736662	1.24808305820736	-1.46710608669738	0.520131086001827
C54H2.5	WBGene00004788	2146.03801867649	2317.19856893001	-0.108316984103838	-0.11070604438618	0.931595824148052
C55A1.1	WBGene00008321	NA	NA	NA	NA	NA
C55A1.11	WBGene00008326	0.183969772723812	0.342664010824802	0.67830290575731	-0.897325934247328	NA
C55A1.12	WBGene00008327	1.01127278089272	0.713280074702459	-0.72265465311274	0.503631624624597	NA
C55A1.14	WBGene00008328	0.183969168805813	0.263454156327543	0.299064904930311	-0.518087933420328	NA
C55A1.15	WBGene00008329	0.183969168805813	0.263454156327543	0.299064904930311	-0.518087933420328	NA
C55A1.3	WBGene00006275	NA	NA	NA	NA	NA
C55A1.4	WBGene00008322	1.49313668580665	0.263455308396255	-2.72173911407632	2.50271608558632	NA
C55A1.5	WBGene00006090	NA	NA	NA	NA	NA
C55A1.6	WBGene00008323	19.5559247430552	2.92628597163301	-2.95948611802805	2.74046308953769	0.0188869048712214
C55A1.7	WBGene00008324	0.497827480886996	0.411074424834056	-0.495269283298086	0.276246254807719	NA
C55A1.8	WBGene00005705	0.506034865095548	0.263455107473783	-1.1607026677104	0.941679639220384	NA
C55A1.9	WBGene00008325	0.503491009987735	1.17017151455552	0.997659051993629	-1.21668208048392	NA
C55A6.1	WBGene00008330	142.921218670985	135.183964742028	-0.29931911715491	0.0802960886649731	0.780542066527665
C55A6.10	WBGene00008339	218.372596029553	247.760936966944	-0.0368661056770424	-0.182156922812935	0.983427886574766
C55A6.11	WBGene00008340	3.01213041383092	1.37121307377056	-1.3543544931391	1.13533146464869	NA
C55A6.12	WBGene00044019	678.192034119594	682.389190405604	-0.210122074018391	-0.00890095447162785	0.925267273217361
C55A6.2	WBGene00008331	547.986214655202	637.509899479865	-0.000714884334077862	-0.218308144155933	0.9989640531616
C55A6.3	WBGene00008332	16.4546945083821	20.1079827457319	0.0702460855259246	-0.289269114016055	0.987463817066795
C55A6.4	WBGene00008333	71.719230121463	62.6825045951127	-0.413320203495099	0.194297175005141	0.851243993674984
C55A6.5	WBGene00008334	50.1008443236734	55.4672612621328	-0.0722214520444119	-0.146801576445537	0.987463817066795
C55A6.6	WBGene00008335	42.0672735691882	49.0427616206614	0.00231887332481135	-0.221341901814802	0.9989640531616
C55A6.7	WBGene00008336	51.4463267611597	39.1899820483815	-0.611606189580627	0.392583161090676	0.766562755677584
C55A6.9	WBGene00008338	278.655921094237	338.847312859298	0.0631274928588869	-0.282150521348908	0.963660577401618
C55B6.1	WBGene00016939	62.0287641800016	48.2010792782946	-0.582894959947053	0.363871931457036	0.669309072198889
C55B6.2	WBGene00001025	1179.52428147179	1308.08582860463	-0.0697709416492898	-0.149252086840733	0.960492366493705
C55B6.4	WBGene00016940	0.183969772723812	0.342664010824801	0.67830290575731	-0.897325934247328	NA
C55B6.5	WBGene00016941	NA	NA	NA	NA	NA
C55B7.1	WBGene00001599	127.556482328441	182.971070463064	0.301456316162214	-0.520479344652276	0.926288092049887
C55B7.10	WBGene00016946	NA	NA	NA	NA	NA
C55B7.11	WBGene00016947	55.9225395094595	71.092180013724	0.127237970033275	-0.346260998523372	0.975517004952633
C55B7.12	WBGene00000483	1.00014949532546	0.57662677790282	-1.01352894788932	0.794505919399277	NA
C55B7.2	WBGene00001627	76.5406310684367	88.748590379752	-0.00552461946280285	-0.213498409027214	0.99869152578494
C55B7.3	WBGene00016942	78.2763648624518	180.437134598995	0.985824588204716	-1.20484761669477	0.309699507649914
C55B7.4	WBGene00016943	6125.47962913061	14505.0280538822	1.02463533970371	-1.24365836819372	0.0808493793428155
C55B7.5	WBGene00016944	208.70350127576	257.887539936903	0.0862642374346661	-0.305287265924628	0.929760075119532
C55B7.6	WBGene00016945	41.4014011343492	39.1580874217699	-0.299392319852661	0.0803692913626944	0.926045393734535
C55B7.8	WBGene00000937	144.427879278009	229.564530420309	0.449527466499514	-0.668550494989505	0.513522620477063
C55B7.9	WBGene00007018	101.055868065169	214.205206010837	0.864817417170693	-1.08384044566074	0.354408482048866
C55C2.1	WBGene00016948	0.183968957796103	1.35863421873637	2.66559980996896	-2.88462283845911	NA
C55C2.2	WBGene00006047	0.497652169179793	0.197980721041184	-1.54880081004152	1.32977778155151	NA
C55C2.3	WBGene00016949	NA	NA	NA	NA	NA
C55C2.4	WBGene00016950	0.183969168805813	0.263454156327543	0.299064904930311	-0.518087933420328	NA
C55C2.5	WBGene00000006	404.309828739535	466.429536173722	-0.012825155706535	-0.206197872783484	0.998113604215369
C55C3.1	WBGene00016951	31.9592452854949	64.35626901466	0.790824321742057	-1.00984735023203	0.366465418123897
C55C3.2	WBGene00016952	NA	NA	NA	NA	NA
C55C3.3	WBGene00016953	0.994936395426368	6.40780315542103	2.46813059634895	-2.68715362483868	0.472472044274819
C55C3.4	WBGene00016954	NA	NA	NA	NA	NA
C55C3.5	WBGene00016955	328.277998170447	427.751192709643	0.162830788008928	-0.381853816498947	0.932183112488047
C55C3.6	WBGene00016956	0.183970251020299	0.530989413509296	1.31018757580454	-1.52921060429468	NA
C55C3.7	WBGene00043065	0.183969168805813	0.263454156327543	0.299064904930311	-0.518087933420328	NA
C55C3.8	WBGene00044501	0.183969772723812	0.342664010824802	0.67830290575731	-0.897325934247328	NA
C55F2.1	WBGene00016957	690.87664983908	794.244007497173	-0.0178688811732225	-0.201154147316796	0.997607376469577
C55F2.2	WBGene00016958	164.070246317817	149.423814910384	-0.353926561629934	0.134903533139925	0.774936418459785
C55H1.1	WBGene00016959	NA	NA	NA	NA	NA
C55H1.2	WBGene00001672	11.5083348236535	12.1265920544712	-0.143527963362956	-0.0754950651271635	0.978201250528196
C56A3.1	WBGene00001726	5.51831699360326	14.0025086287605	1.12436205062508	-1.34338507911518	0.754190396992516
C56A3.2	WBGene00008341	649.556823841478	901.922192882035	0.254524212280143	-0.473547240770156	0.897563655700376
C56A3.3	WBGene00008342	50.4658708333779	62.4679012084494	0.0887839819207933	-0.307807010410829	0.969872607712956
C56A3.4	WBGene00008343	150.069332551605	161.956228155246	-0.109048264153542	-0.109974764336485	0.965990093086677
C56A3.5	WBGene00008344	148.188607171445	182.95116522989	0.085001039199277	-0.304024067689301	0.969698527876156
C56A3.6	WBGene00008345	357.238540584675	444.447017995016	0.0961006852150097	-0.315123713705012	0.92454794846826
C56A3.7	WBGene00000302	103.155704661123	83.4214354093321	-0.525356593459414	0.306333564969464	0.797714951965982
C56A3.8	WBGene00008346	34.8180205454169	51.303232227334	0.340192507441061	-0.559215535931161	0.925671754714538
C56C10.1	WBGene00016960	127.27977342796	139.875336669003	-0.0828845974574547	-0.136138431032519	0.960492366493705
C56C10.10	WBGene00016966	147.07801043898	146.782866040391	-0.221921022319377	0.00289799382938581	0.874018007014681
C56C10.11	WBGene00016967	346.263669375397	497.354849466839	0.303381489995491	-0.522404518485517	0.816288574039384
C56C10.12	WBGene00016968	403.296658029267	579.285621982889	0.303410378193281	-0.522433406683301	0.811399045726982
C56C10.13	WBGene00001026	574.425684221487	677.558747835317	0.0192027548545289	-0.238225783344569	0.990228282486498
C56C10.3	WBGene00016961	1754.35476884123	1972.54351538184	-0.0499064229878618	-0.169116605502158	0.975344118350974
C56C10.4	WBGene00016962	105.14081459997	112.845522720266	-0.116996667099536	-0.102026361390536	0.98445306528716
C56C10.5	WBGene00005057	1.00935079501077	1.34610862490149	0.196344141833993	-0.415367170323777	NA
C56C10.6	WBGene00016963	1.49654015883186	1.78137194495201	0.0323347563799865	-0.251357784870714	NA
C56C10.7	WBGene00016964	138.587031036885	163.14195247706	0.016312538425608	-0.235335566915612	0.99533917845427
C56C10.8	WBGene00002045	12741.0957214097	14095.4134592767	-0.0732865847905984	-0.145736443699418	0.941732149231251
C56C10.9	WBGene00016965	63.03983129166	70.0251913502846	-0.0674126817205302	-0.15161034676942	0.978744331470431
C56E10.1	WBGene00016975	92.5430254161066	138.171093679206	0.359236627945591	-0.578259656435608	0.801405292037615
C56E10.3	WBGene00016976	20.003728284322	18.5314362813236	-0.329317240330422	0.110294211840199	0.905950752232488
C56E10.4	WBGene00003727	278.181731148615	264.755088150026	-0.290392295619934	0.0713692671299149	0.843175382598273
C56E6.1	WBGene00006522	13.4693348274922	17.4795968085018	0.156970272741595	-0.37599330123162	0.978243012333368
C56E6.2	WBGene00016970	184.555432901638	162.745658639391	-0.400458177484451	0.18143514899445	0.805286305076203
C56E6.3	WBGene00016971	146.053220387356	179.771936039203	0.0806506236194452	-0.299673652109489	0.979157231779683
C56E6.4	WBGene00016972	2.9771672465063	2.28684907884776	-0.599602139854006	0.380579111364037	0.945763141964971
C56E6.5	WBGene00016973	31.0070694623458	26.4556674749161	-0.4480433916915	0.229020363201476	0.868954832680797
C56E6.6	WBGene00016974	63.115679003912	79.2437221288727	0.109275178028697	-0.328298206518712	0.969260539669242
C56E6.7	WBGene00043984	1.00011744755174	1.57628208132742	0.437333273804435	-0.656356302294532	NA
C56E6.9	WBGene00195085	390.18802625638	506.085659717656	0.156189060205734	-0.375212088695752	0.907691152757591
C56G2.1	WBGene00016977	5812.00270225565	8384.00452127342	0.309581092649812	-0.528604121139834	0.768401680302274
C56G2.15	WBGene00016983	54.5279921821424	53.0216413103388	-0.259438732109175	0.040415703619073	0.863931215134603
C56G2.3	WBGene00016978	154.994057213314	190.968169454935	0.0820962609177905	-0.301119289407846	0.959893523342778
C56G2.4	WBGene00016979	49.5308797113853	76.5492722496586	0.409037388950983	-0.628060417441009	0.807023700308754
C56G2.5	WBGene00016980	1.48750751878381	1.56991727376628	-0.141231450386157	-0.0777915781037048	NA
C56G2.6	WBGene00002891	NA	NA	NA	NA	NA
C56G2.7	WBGene00016981	1714.212898323	1988.87904093909	-0.00461378853215077	-0.21440923995785	0.998113604215369
C56G2.9	WBGene00016982	19.5222630600311	28.9180575272916	0.347827316185472	-0.566850344675545	0.910090597309356
C56G3.1	WBGene00016984	43.4583006030942	57.3623247318546	0.181448704702293	-0.400471733192398	0.925146280277116
C56G3.2	WBGene00016985	3.49552157062355	3.54095436151776	-0.200392516958324	-0.0186305115318124	0.979556440042562
C56G7.1	WBGene00003372	807.385926313535	1023.78831445716	0.123564071813698	-0.342587100303714	0.942443672250469
C56G7.2	WBGene00008347	0.504319711451589	0.803794869129534	0.453465725304301	-0.672488753795017	NA
C56G7.3	WBGene00008348	195.057808731789	192.673423054177	-0.236767200095653	0.0177441716056092	0.78632824495528
CC4.2	WBGene00003753	353.35192880579	592.253870237735	0.526086908559208	-0.745109937049214	0.808805729690456
CC4.3	WBGene00004895	313.823194266204	381.813049178788	0.0638913979396234	-0.282914426429624	0.964120880588729
CC8.1	WBGene00016986	138.334573488427	193.939727623907	0.268423564986198	-0.487446593476212	0.86191966221543
CC8.2	WBGene00016987	1388.0004014925	972.029698770371	-0.732958714926025	0.513935686436019	0.738207288825138
CC8.3	WBGene00195049	0.183968448435162	0.855068180278662	1.99755807412986	-2.21658110262068	NA
CD4.1	WBGene00016988	83.9423140535908	89.2680897960708	-0.130276708568992	-0.0887463199211036	0.94080904885581
CD4.11	WBGene00044542	1.50431191053338	1.31507452525179	-0.412982201808236	0.193959173318503	NA
CD4.2	WBGene00000795	147.947201617728	180.015340594018	0.0640144186702878	-0.283037447160261	0.959893523342778
CD4.3	WBGene00016989	342.856821065756	312.281133945681	-0.353783839633514	0.134760811143431	0.29424567852264
CD4.4	WBGene00016990	468.768404962887	442.019038519838	-0.303789853427253	0.0847668249372696	0.467891210975994
CD4.5	WBGene00016991	1.97919672358692	3.74709022397768	0.701832670244754	-0.920855698734608	0.937473927633765
CD4.6	WBGene00003927	2446.62175786545	3021.61987017585	0.0855080662976861	-0.304531094787698	0.948333034501659
CD4.7	WBGene00016992	33.5101849408127	34.6307305443632	-0.171569855319453	-0.0474531731706681	0.932665409206871
CD4.8	WBGene00016993	42.0384901803383	65.1183046671824	0.412329255942374	-0.631352284432452	0.871630209782863
CE7X_3.1	WBGene00008349	4.51711105952759	4.82923383973532	-0.122629090432139	-0.0963939380574473	0.988080356647416
CE7X_3.2	WBGene00008350	17.0241521473065	17.7803012906817	-0.156326206949363	-0.0626968215410459	0.960492366493705
D1005.1	WBGene00016995	2392.40528198711	3661.62690639954	0.39499996190027	-0.614022990390279	0.732306194376022
D1005.2	WBGene00016996	471.333882697183	350.571336160573	-0.646064382804483	0.427041354314494	0.605203768580695
D1005.3	WBGene00016997	881.638043866301	817.693346345596	-0.327649606923019	0.108626578433003	0.918843105139846
D1005.4	WBGene00016998	18.5752517637044	14.0593402950645	-0.620875892694445	0.40185286420456	0.740427284866097
D1005.5	WBGene00016999	0.183969912659443	0.364184610388032	0.766177089946011	-0.98520011843603	NA
D1005.6	WBGene00017000	11.5223601994195	15.2260867876245	0.183085914519755	-0.402108943009709	0.973849046773833
D1007.1	WBGene00000440	18.0404090819356	21.7772518709248	0.0525668262172239	-0.271589854707276	0.990951436644885
D1007.10	WBGene00017007	69.9025093999445	61.7869393575672	-0.397065365009719	0.178042336519706	0.816288574039384
D1007.12	WBGene00004436	33208.7582796092	32712.6651925279	-0.240737503402116	0.0217144749120998	0.611224805676104
D1007.13	WBGene00017009	40.9227146890046	56.1995675992507	0.238634149591265	-0.457657178081306	0.948333034501659
D1007.14	WBGene00004113	283.050697061379	361.441151559006	0.133677267266876	-0.352700295756917	0.920034229209196
D1007.15	WBGene00017010	161.427518302589	215.960338242581	0.20085681939618	-0.419879847886201	0.910764755380073
D1007.16	WBGene00017011	246.053082594443	331.743413896744	0.212075204651986	-0.431098233142022	0.732306194376022
D1007.18	WBGene00044421	85.6381175669265	54.8707140327176	-0.861239762594692	0.642216734104637	0.141614111528089
D1007.19	WBGene00045048	26.9680107557262	19.0792788653703	-0.718265493121225	0.499242464630957	0.631642763496351
D1007.2	WBGene00000629	0.504409153680116	0.553476664590181	-0.0850949933658614	-0.133928035124326	NA
D1007.3	WBGene00017001	24.1262634426921	24.5636386258225	-0.193103240036368	-0.0259197884536453	0.960492366493705
D1007.4	WBGene00017002	42.9638390201491	47.2891519720213	-0.0806366686958928	-0.138386359794398	0.969260539669242
D1007.5	WBGene00017003	280.250597913835	317.171608402782	-0.0404768454467669	-0.178546183043232	0.977486394150787
D1007.6	WBGene00004479	25572.4176769215	23247.4100290287	-0.356541595378038	0.137518566888019	0.467407881312145
