wbid	bc4289	N2
C08C3.3	WBGene00003102	141.635744738803	164.559029351416
C08C3.4	WBGene00015591	283.049764803409	354.332206958627
C08D8.1	WBGene00015592	3.49590807197251	4.10800977693572
C08D8.2	WBGene00006582	299.522512988859	405.236464207225
C08E3.1	WBGene00015593	13.0921063832238	7.41283063296063
C08E3.10	WBGene00015602	27.6888785901098	9.67383524362973
C08E3.11	WBGene00015603	0.497653428921453	0.263455091773878
C08E3.12	WBGene00015604	0.183969168805813	0.263454156327543
C08E3.13	WBGene00015605	165.649307228929	106.253082809601
C08E3.14	WBGene00044415	NA	NA
C08E3.15	WBGene00044416	NA	NA
C08E3.2	WBGene00015594	0.183969912659632	0.364184640410727
C08E3.3	WBGene00015595	0.183968272552301	0.483503115531867
C08E3.4	WBGene00015596	0.497882116224265	0.360673673414691
C08E3.5	WBGene00015597	7.54947614792192	5.9442050406031
C08E3.6	WBGene00015598	1.00941253420113	1.11331254315406
C08E3.7	WBGene00015599	1.5080240580706	0.197981311821339
C08E3.8	WBGene00015600	7.06030161157095	2.07435708052802
C08E3.9	WBGene00015601	39.7081930269228	32.2912892830712
C08E8.1	WBGene00007437	4.02859753669099	2.26083462666088
C08E8.10	WBGene00077692	82.7529547310917	128.108677984015
C08E8.11	WBGene00119201	0.183969168805813	0.263454156327543
C08E8.2	WBGene00007438	NA	NA
C08E8.3	WBGene00007439	16.5117540067691	22.3917305473288
C08E8.4	WBGene00007440	142.17894766526	81.4339903899941
C08E8.5	WBGene00007441	2.00042364645129	0.357578629831464
C08E8.6	WBGene00007442	1.00019439284758	0.358981993778844
C08E8.9	WBGene00050891	0.183969168805813	0.263454156327543
C08F1.1	WBGene00015606	NA	NA
C08F1.10	WBGene00015613	4.04292333716316	3.63486210724679
C08F1.11	WBGene00044417	0.183970214777796	0.53086885295867
C08F1.3	WBGene00015607	0.49788285066596	0.360668981360229
C08F1.4	WBGene00015608	190.188516564736	193.412966111175
C08F1.5	WBGene00015609	190.355625633387	206.362505124258
C08F1.6	WBGene00015610	1.00016937307769	1.65040347013593
C08F1.8	WBGene00015611	18.4589570189432	10.9259855486783
C08F11.1	WBGene00007450	79.1993389197284	88.5762553418246
C08F11.10	WBGene00007457	0.505690721322765	0.529759055567768
C08F11.11	WBGene00007458	0.498133397912028	1.13879282613806
C08F11.12	WBGene00007459	NA	NA
C08F11.13	WBGene00007460	627.238061366162	385.881447799621
C08F11.17	WBGene00045069	NA	NA
C08F11.2	WBGene00007451	0.183969168805813	0.263454156327543
C08F11.3	WBGene00007452	26.6251410887083	20.7429562583349
C08F11.4	WBGene00005684	0.183969168805813	0.263454156327543
C08F11.5	WBGene00007453	24.6110314609002	16.1614836107049
C08F11.7	WBGene00007454	1.49757599719821	5.03014212714092
C08F11.8	WBGene00007455	798.151642330841	1970.92479985725
C08F11.9	WBGene00007456	0.497692351428806	0.363806174746763
C08F8.1	WBGene00007443	617.152973221487	604.518712284317
C08F8.2	WBGene00007444	293.854163694046	354.231736935403
C08F8.3	WBGene00007445	73.9273833552776	82.892573997728
C08F8.4	WBGene00007446	0.985588060413003	0.363405389089435
C08F8.5	WBGene00007447	1.01377036083333	0.518558404156409
C08F8.6	WBGene00007448	1.99215384358354	2.37040175080664
C08F8.7	WBGene00004309	26.4991089203872	49.8926760841823
C08F8.8	WBGene00003657	49.6584071529101	68.714875754039
C08F8.9	WBGene00007449	388.991089488466	269.492139414445
C08G5.1	WBGene00015614	0.183969168805813	0.263454156327543
C08G5.2	WBGene00015615	0.503552898943946	0.459895160020961
C08G5.3	WBGene00015616	0.183969168805813	0.263454156327543
C08G5.4	WBGene00004926	172.489849995996	291.492305981696
C08G5.5	WBGene00015617	184.55589637975	191.483578947206
C08G5.6	WBGene00015618	5.02931099476202	10.4154785267498
C08G5.7	WBGene00044418	1.01530262869198	0.197981224737139
C08G9.1	WBGene00015619	267.685717771726	295.049348168357
C08G9.2	WBGene00015620	133.206600123868	192.301866434268
C08H9.1	WBGene00007462	20.0181753223254	27.4248524023518
C08H9.10	WBGene00007469	4.49483428054183	2.51267314395588
C08H9.11	WBGene00007470	9.49615980538999	7.40685415203783
C08H9.12	WBGene00007471	8.49575107588619	5.16686130690213
C08H9.13	WBGene00007472	2.51650387402172	1.11610109852208
C08H9.14	WBGene00007473	1.00013117202496	1.52229977807314
C08H9.15	WBGene00007474	174.243248904096	140.04102748065
C08H9.16	WBGene00086566	100.561379429918	135.333239237963
C08H9.2	WBGene00007463	19151.9599207819	24708.795977701
C08H9.3	WBGene00007464	160.31885556844	176.374773792695
C08H9.4	WBGene00007465	19.5994668343385	9.59072192927622
C08H9.5	WBGene00003862	26.5996143995706	27.2724884501303
C08H9.6	WBGene00007466	2.49505192092734	1.32914688705553
C08H9.7	WBGene00007467	9.48530715054106	5.50931059812985
C09B7.1	WBGene00004780	41.5849824471544	56.2854775928092
C09B7.2	WBGene00015621	165.882589282652	161.477219113762
C09B8.1	WBGene00002146	324.448646419078	295.037726523286
C09B8.3	WBGene00015622	27.9790863584778	51.18542502923
C09B8.4	WBGene00015623	55.6895724941921	59.2296064429715
C09B8.5	WBGene00015624	1.00015615551927	1.27087768928584
C09B8.6	WBGene00002023	3279.49777684407	4269.07589239098
C09B8.7	WBGene00003911	646.849776679162	810.241109868101
C09B8.8	WBGene00015625	4.99320535020591	9.10225398590789
C09B9.1	WBGene00015626	12.4332256480529	9.86254771278145
C09B9.2	WBGene00015627	NA	NA
C09B9.3	WBGene00015628	0.183970370082694	0.486662691559648
C09B9.4	WBGene00015629	1.00008581627041	1.96579413818485
C09B9.6	WBGene00003448	1.00022829416785	0.197981214170387
C09B9.7	WBGene00015630	0.183969912659443	0.364184610388032
C09B9.8	WBGene00044484	88.6510594867301	105.395043558144
C09C7.1	WBGene00006981	68.1018901776562	138.432998417845
C09D1.1	WBGene00006820	10127.4261013103	17605.6584826424
C09D1.2	WBGene00015631	19.0032979658064	21.1514716853931
C09D4.1	WBGene00015632	165.48907527284	246.138747115851
C09D4.2	WBGene00015633	40.9826682432118	49.9367959858854
C09D4.3	WBGene00015634	0.503509584075552	0.761270591462801
C09D4.4	WBGene00015635	370.355040954796	474.898737364044
C09D4.5	WBGene00004431	26191.6646934872	28175.8810707757
C09D4.6	WBGene00015636	0.506031761671287	0.197980732836774
C09D8.1	WBGene00004215	1432.47655616203	2129.5025647892
C09E10.2	WBGene00000958	403.406933402774	485.374193866223
C09E7.1	WBGene00015637	1.01374602037129	0.361261186087953
C09E7.10	WBGene00044295	4.00046332654631	8.02722178153598
C09E7.2	WBGene00004102	9.97312479046406	17.6420981559125
C09E7.3	WBGene00003859	29.522984449149	20.3673395827693
C09E7.4	WBGene00015638	78.5098304353722	124.275431519805
C09E7.5	WBGene00015639	2.00818771165111	2.02343268342993
C09E7.6	WBGene00015640	7.51753238042446	7.6359766142319
C09E7.7	WBGene00015641	131.076934332253	159.41458143785
C09E7.8	WBGene00015642	86.9355916702475	104.663353459746
C09E7.9	WBGene00015643	48.9745011828146	75.3945164119342
C09E8.1	WBGene00015644	798.09644019218	908.980602680687
C09E8.2	WBGene00015645	95.868532575455	184.260519798858
C09E8.3	WBGene00015646	4110.73011521278	8163.53278042272
C09E9.1	WBGene00007476	174.642891073542	142.604207473297
C09F12.1	WBGene00000522	230.148778356315	138.227360489681
C09F12.2	WBGene00007482	171.218071894492	141.427137901747
C09F12.3	WBGene00007483	17.4779390717676	20.878057661298
C09F5.1	WBGene00015647	669.317390808775	819.28613952552
C09F5.2	WBGene00015648	178.464546021628	180.574536850682
C09F5.3	WBGene00015649	3.99102188964553	8.01079915153527
C09F9.1	WBGene00007478	0.183968376135383	0.461553039042469
C09F9.2	WBGene00007479	3462.41800026271	4759.55193174652
C09F9.3	WBGene00007480	45.5034700744304	95.6611975618862
C09G1.1	WBGene00004103	0.501887271755326	1.14633801727263
C09G1.2	WBGene00007484	9.04005953265405	15.485742733874
C09G1.3	WBGene00007485	0.498725072195337	0.744271087162988
C09G1.4	WBGene00007486	223.232994185843	266.66561551013
C09G1.5	WBGene00007487	137.150121086864	165.023541250362
C09G12.1	WBGene00015651	4.00047641177712	6.68739240720945
C09G12.10	WBGene00023462	NA	NA
C09G12.11	WBGene00023463	0.502605874143367	0.576521982173074
C09G12.16	WBGene00023474	NA	NA
C09G12.17	WBGene00044470	0.497652169179793	0.197980721041184
C09G12.2	WBGene00015652	0.183969912659632	0.364184640410727
C09G12.3	WBGene00015653	0.183968259306534	0.46144242406677
C09G12.5	WBGene00015655	0.183969168805813	0.263454156327543
C09G12.6	WBGene00015656	NA	NA
C09G12.8	WBGene00000424	529.934575318043	500.433305909106
C09G12.9	WBGene00015658	669.551608382648	995.647851754559
C09G4.1	WBGene00002043	375.887424578355	374.350625210276
C09G4.2	WBGene00015650	994.814626187502	1302.46342318243
C09G4.3	WBGene00001051	NA	NA
C09G4.4	WBGene00044001	NA	NA
C09G4.5	WBGene00003224	263.086966109136	322.377117315175
C09G5.1	WBGene00001586	38.1068815786086	44.0246631351579
C09G5.2	WBGene00007488	143.773456108983	214.839607657027
C09G5.3	WBGene00000655	21.8135630850686	87.8222010085998
C09G5.4	WBGene00000616	7469.27657901752	8637.99774723776
C09G5.5	WBGene00000656	1960.97610855458	1703.03616715861
C09G5.6	WBGene00000251	8.37817739064882	13.0475597815729
C09G5.7	WBGene00007489	2.99028077350386	3.09982271109945
C09G5.8	WBGene00007490	37.6320709680424	46.8163284573114
C09G9.1	WBGene00007492	996.410128527294	1099.68890777194
C09G9.2	WBGene00007493	267.647271305531	280.380106184379
C09G9.3	WBGene00007494	7.92423879704435	7.61701178023134
C09G9.4	WBGene00006409	1.50496536608525	2.44180590745271
C09G9.5	WBGene00007495	25.5961238556312	15.0959126229172
C09G9.6	WBGene00003864	53.9672392515355	88.4957832428601
C09G9.7	WBGene00007496	0.183969168805813	0.263454156327543
C09G9.8	WBGene00007497	1.01505893784763	0.263455577840799
C09H10.1	WBGene00004455	0.498270790528522	0.68879033864404
C09H10.10	WBGene00007504	101.525638318265	129.478053231468
C09H10.2	WBGene00004454	23555.7077170296	17957.8582442828
C09H10.3	WBGene00003831	4399.64920888402	5251.52034181108
C09H10.5	WBGene00007499	143.395150922043	139.326019209512
C09H10.6	WBGene00007500	391.270855981463	426.471349778332
C09H10.7	WBGene00007501	133.803651509586	171.665365514844
C09H10.8	WBGene00007502	40.5160987071494	45.592236746331
C09H10.9	WBGene00007503	0.183967753405431	1.14730819790109
C09H5.1	WBGene00015659	NA	NA
C09H5.2	WBGene00015660	1422.32072440664	1036.09099837844
C09H5.3	WBGene00006188	0.183969899736715	0.362141844301834
C09H5.4	WBGene00006190	0.497652169179793	0.197980721041184
C09H5.5	WBGene00006191	8.98840339390269	7.16513723260539
C09H5.6	WBGene00006180	7.50713386952247	4.97739092609668
C09H5.7	WBGene00015661	0.183969168805813	0.263454156327543
C09H5.9	WBGene00006179	1.50678687381945	2.77610315325851
C09H6.1	WBGene00005009	653.755184297896	841.367731853757
C09H6.2	WBGene00002999	679.776454766318	1007.39169519334
C09H6.3	WBGene00003136	156.271635767655	187.281964731034
C10A4.1	WBGene00015662	1.487229550331	1.82747419835184
C10A4.10	WBGene00050957	15.0474470439481	25.4859931010713
C10A4.2	WBGene00015663	0.183968489254768	0.440773816651812
C10A4.3	WBGene00015664	14.9831094371338	16.3008794798955
C10A4.4	WBGene00015665	1.00951070684262	1.42420911504734
C10A4.5	WBGene00015666	11.5407094743535	10.2766772996251
C10A4.6	WBGene00015667	0.183969912659632	0.364184640410727
C10A4.7	WBGene00015668	1.00016628628939	0.980467324581783
C10A4.8	WBGene00003380	48.0785249791232	50.7174066709243
C10A4.9	WBGene00045456	0.183969314198256	1.91281517507508
C10B5.1	WBGene00015670	17.5093737448798	14.6897560083739
C10B5.3	WBGene00015671	221.500080560635	213.036453264643
C10C5.1	WBGene00007505	492.956517657302	521.462168640101
C10C5.2	WBGene00007506	19.5398107245319	12.630354555441
C10C5.3	WBGene00007507	19.6172340951698	29.8745789822119
C10C5.4	WBGene00007508	17.1104098216876	27.0188584241599
C10C5.5	WBGene00007509	10.0740509131737	7.91850027252528
C10C5.6	WBGene00000911	1223.07901518926	1715.43782169932
C10C5.7	WBGene00007511	87.1695850421255	80.8769103569971
C10C6.1	WBGene00002192	839.825444481698	1253.34925220525
C10C6.2	WBGene00007006	39.6974344117797	45.1353110560324
C10C6.3	WBGene00007512	0.183969168805813	0.263454156327543
C10C6.5	WBGene00007513	156.248779948962	230.593982327508
C10C6.6	WBGene00007514	1732.84306293635	1796.84715906125
C10C6.7	WBGene00007515	14.0146866205723	10.5684403618852
C10E2.1	WBGene00015672	1.01217775510086	0.728059911003169
C10E2.2	WBGene00015673	25.0563878897954	26.7786051578427
C10E2.3	WBGene00001837	974.381786737428	1096.44827552702
C10E2.4	WBGene00015674	4.51892059922588	6.69888119297224
C10E2.5	WBGene00015675	1.99096526954983	1.99523387319002
C10E2.6	WBGene00015676	2145.59655578567	2352.4263092044
C10F3.1	WBGene00015677	55.7997375089719	88.4895581558559
C10F3.2	WBGene00000979	86.9788222700437	111.977705656934
C10F3.3	WBGene00000069	44.57769955875	48.7948476172271
C10F3.4	WBGene00015678	131.833776521983	157.334932627053
C10F3.5	WBGene00003954	93.1514460499073	108.550429309187
C10F3.6	WBGene00001508	236.893613894382	296.431653956066
C10F3.7	WBGene00015679	1.49470315830508	2.21450212830145
C10G11.1	WBGene00015685	NA	NA
C10G11.10	WBGene00015690	0.497653428921454	0.263455091773878
C10G11.2	WBGene00005273	0.497652169179793	0.197980721041184
C10G11.3	WBGene00005274	0.506034865095547	0.263455107473783
C10G11.4	WBGene00005272	0.183969168805813	0.263454156327543
C10G11.5	WBGene00004068	422.791466283001	521.438664923991
C10G11.6	WBGene00015686	80.055207305283	119.255506936244
C10G11.7	WBGene00015687	2039.94676288588	2669.10709281904
C10G11.8	WBGene00015688	1.97072056531015	0.789254678941324
C10G11.9	WBGene00015689	0.183968475656098	0.60617675055033
C10G6.1	WBGene00015680	889.741936458248	1007.20685746155
C10G8.1	WBGene00005183	0.497653428921453	0.263455091773878
C10G8.2	WBGene00015681	NA	NA
C10G8.3	WBGene00015682	2.97994863738769	2.06331556757107
C10G8.4	WBGene00015683	NA	NA
C10G8.5	WBGene00003567	3396.33769759946	6073.62919141756
C10G8.6	WBGene00000455	117.578621880137	195.725511587871
C10G8.7	WBGene00000454	19.4641258260925	19.1277427554185
C10G8.8	WBGene00015684	858.747170578318	1274.49918704452
C10H11.1	WBGene00015691	257.605185383619	377.871840075898
C10H11.10	WBGene00015698	23.8593012403277	40.9459936542223
C10H11.3	WBGene00015692	166.152716214637	325.268721557362
C10H11.4	WBGene00015693	79.8799178095978	164.74529621726
C10H11.5	WBGene00015694	3.00039646304395	4.47757696361081
C10H11.6	WBGene00015695	281.923487782785	520.219964226181
C10H11.7	WBGene00015696	0.987917355561848	0.442955382700374
C10H11.8	WBGene00015697	92.9827373412463	97.3708777831628
C10H11.9	WBGene00002694	985.767004749408	1440.83921546023
C11D2.1	WBGene00015699	NA	NA
C11D2.2	WBGene00015700	4.53832528798242	4.97461042993661
C11D2.3	WBGene00015701	3.48731018773167	7.14326236163685
C11D2.4	WBGene00015702	237.261205691404	262.420438617407
C11D2.6	WBGene00006809	158.915115814797	186.914388749945
C11D2.7	WBGene00015703	381.435696148102	345.081829050619
C11D9.1	WBGene00015704	71.0945537147629	117.812648719386
C11E4.1	WBGene00007516	436.833026316458	372.862503328462
C11E4.2	WBGene00007517	129.355278701973	115.853624214382
C11E4.3	WBGene00007518	10.0397781029131	9.80888926885535
C11E4.6	WBGene00007520	463.341993407952	551.504724307908
C11E4.7	WBGene00007521	0.990188314534006	1.75775807468561
C11E4.8	WBGene00007522	6.46147673101649	5.79415499385362
C11G10.1	WBGene00007525	65.9547071796462	97.3993100967694
C11G10.2	WBGene00007526	32.5657267175867	44.0064946319327
C11G6.1	WBGene00006384	116.984295206856	129.245380517647
C11G6.2	WBGene00007523	0.506031761671287	0.197980732836774
C11G6.3	WBGene00007524	134.706250791922	255.854135419621
C11G6.4	WBGene00003624	124.167690699463	145.263458906887
C11H1.2	WBGene00007528	77.9011022572261	77.950125969256
C11H1.3	WBGene00007529	316.617847617016	474.96964802712
C11H1.4	WBGene00004191	132.481483639924	189.317322539331
C11H1.5	WBGene00007530	407.376690733969	679.097391622685
C11H1.7	WBGene00007531	17.4726179236532	18.0174156571199
C11H1.8	WBGene00007532	57.1070078226327	69.5833921742447
C11H1.9	WBGene00023500	874.496127380261	1095.88725985659
C12C8.1	WBGene00002026	1101.29249957633	180.786841406892
C12C8.2	WBGene00007533	331.230675712485	381.315524923935
C12C8.3	WBGene00003026	2293.17616315996	2692.13468462523
C12D12.1	WBGene00015713	5381.65568694592	5163.04550689981
C12D12.2	WBGene00001620	2261.37254944924	3110.69682499755
C12D12.3	WBGene00015714	3.98399654466574	4.39072950285576
C12D12.4	WBGene00015715	0.183969168805813	0.263454156327543
C12D12.5	WBGene00015716	102.870748030789	61.9234909454065
C12D5.10	WBGene00015711	5.49563123184936	7.62645473238766
C12D5.11	WBGene00015712	0.183968207672654	0.461391071586216
C12D5.2	WBGene00015705	10.9719687245712	10.2541294621612
C12D5.3	WBGene00015706	85.9271262673111	62.1973530712536
C12D5.4	WBGene00015707	8.45471713276706	13.9918038918996
C12D5.5	WBGene00015708	75.6532117334959	56.5422251752017
C12D5.7	WBGene00015709	631.765463935621	169.03032205745
C12D5.8	WBGene00003684	35.3731149466021	33.8561646484384
C12D5.9	WBGene00015710	46.0215991901271	61.6006764667617
C12D8.1	WBGene00007534	1336.17817762952	1693.82350975851
C12D8.10	WBGene00000102	716.937114803364	1358.31553982375
C12D8.11	WBGene00004405	1178.21792187578	1291.17013683234
C12D8.12	WBGene00006226	2.00943537527601	2.06945055381022
C12D8.13	WBGene00007540	0.497801734437642	0.343091432096263
C12D8.14	WBGene00007541	63.0481264575352	90.3604598144717
C12D8.15	WBGene00007542	5.47021966750198	1.70255454411325
C12D8.16	WBGene00007543	42.5649291607205	68.9238936690063
C12D8.17	WBGene00007544	30.3934390820471	28.3970036197968
C12D8.18	WBGene00044174	7.52802812759153	20.789841305194
C12D8.19	WBGene00044175	6.48277637876205	12.6447645925798
C12D8.20	WBGene00194780	NA	NA
C12D8.21	WBGene00195157	1.00013261288515	1.09393410010014
C12D8.4	WBGene00007535	NA	NA
C12D8.5	WBGene00007536	111.214818004637	105.525416887387
C12D8.6	WBGene00007537	1.00022120582113	0.263455216416999
C12D8.8	WBGene00000721	0.183968498840316	0.588806282568827
C12D8.9	WBGene00007538	0.183967164235751	0.942638247471701
C13A10.1	WBGene00015728	42.4888670713131	40.6540662265817
C13A10.2	WBGene00015729	68.6183887087846	85.5512682305108
C13A2.1	WBGene00015718	2.49486964639483	1.19728148729036
C13A2.10	WBGene00015726	NA	NA
C13A2.11	WBGene00015727	NA	NA
C13A2.12	WBGene00044547	2.5053325511346	1.78277090133108
C13A2.2	WBGene00015719	NA	NA
C13A2.3	WBGene00015720	12.9684156685462	11.3243637698054
C13A2.4	WBGene00015721	0.183969168805813	0.263454156327543
C13A2.5	WBGene00015722	0.497653428921453	0.263455091773878
C13A2.6	WBGene00015723	0.183970562358868	0.53196121869539
C13A2.7	WBGene00015724	NA	NA
C13A2.9	WBGene00015725	0.183969168805813	0.263454156327543
C13B4.1	WBGene00007545	286.332077079876	338.322194315208
C13B4.2	WBGene00006856	1271.58830877588	1520.7046817262
C13B7.1	WBGene00015730	NA	NA
C13B7.2	WBGene00006171	NA	NA
C13B7.3	WBGene00005137	NA	NA
C13B7.4	WBGene00005148	NA	NA
C13B7.5	WBGene00006170	NA	NA
C13B7.6	WBGene00015731	0.183970379712294	0.911321298419994
C13B9.2	WBGene00015733	28.6183102279353	41.5291184446572
C13B9.3	WBGene00015734	1676.42479989772	2035.99169938801
C13B9.4	WBGene00015735	362.920571162911	341.474332006667
C13C12.1	WBGene00000285	122.148787552391	213.801745851185
C13C12.2	WBGene00007552	236.33638861606	372.389072086497
C13C4.1	WBGene00007546	74.7412305269446	82.1923813953043
C13C4.2	WBGene00007547	16.0941279877907	15.4227035867726
C13C4.3	WBGene00003726	76.0438676558706	65.033908952991
C13C4.4	WBGene00007548	17.9648666418966	27.5295305468583
C13C4.5	WBGene00007549	353.311279357225	341.50012837298
C13C4.6	WBGene00007550	12.5068132945277	14.7534033368537
C13C4.7	WBGene00007551	32.0199330673963	38.0261055688012
C13C4.8	WBGene00195250	NA	NA
C13D9.1	WBGene00005657	25.0938290260204	9.09798388741394
C13D9.2	WBGene00005656	0.183969168805813	0.263454156327543
C13D9.3	WBGene00005659	1.52020336998198	0.566924677868024
C13D9.4	WBGene00015736	0.506031761671287	0.197980732836774
C13D9.5	WBGene00015737	NA	NA
C13D9.6	WBGene00015738	NA	NA
C13D9.7	WBGene00003573	95.914349421528	112.49116561115
C13D9.8	WBGene00003574	10.0135985329553	5.66169302939841
C13D9.9	WBGene00015739	62.0003330918402	34.7918894924857
C13E3.1	WBGene00015740	89.6013049959186	108.452899684279
C13F10.1	WBGene00015741	24.5322386697384	29.0268497452848
C13F10.2	WBGene00015742	29.0155987331611	24.2106622891879
C13F10.4	WBGene00015743	1258.15100404625	1604.72338591036
C13F10.5	WBGene00015744	83.0550803144603	71.1500363390189
C13F10.6	WBGene00015745	83.3629907095002	115.382164182118
C13F10.7	WBGene00015746	149.03996295752	196.469581148012
C13G3.1	WBGene00007553	189.250451961792	217.79897278204
C13G3.2	WBGene00001991	29.9841472700815	20.4350606886576
C13G3.3	WBGene00007554	683.193409038727	1054.87906595345
C13G5.1	WBGene00000439	54.724998579754	71.9925234284419
C13G5.2	WBGene00015747	55.0131008692181	56.3532759092233
C14A11.2	WBGene00015748	36.0950192057922	29.9183328747597
C14A11.3	WBGene00006496	315.787189388853	494.383032600082
C14A11.5	WBGene00015750	32.3417289272121	20.471123313056
C14A11.6	WBGene00015751	10.0243486824605	15.102892110511
C14A11.7	WBGene00006055	38.5164412062235	48.5656004371737
C14A11.9	WBGene00050944	231.692990362829	263.425155303327
C14A4.1	WBGene00007555	262.621977899251	306.960740428355
C14A4.10	WBGene00006397	187.88443988793	183.699859642807
C14A4.11	WBGene00007561	369.128942807995	371.3694719439
C14A4.12	WBGene00007562	200.205219365579	250.881944456513
C14A4.13	WBGene00007563	7.47140094991411	3.78100217632951
C14A4.14	WBGene00007564	734.408013749711	1022.94261427019
C14A4.15	WBGene00005713	0.50158059128752	2.62020392700176
C14A4.2	WBGene00000933	648.073211484857	851.598816473132
C14A4.3	WBGene00007556	409.826821216548	416.719866899797
C14A4.4	WBGene00000796	585.577063446263	750.416327569351
C14A4.5	WBGene00000798	108.474831295604	91.5810354818519
C14A4.6	WBGene00007557	95.1136734225728	67.1358946356308
C14A4.7	WBGene00007558	47.9432936275613	37.5118622964715
C14A4.8	WBGene00007559	3.00050817310442	11.4958443182256
C14A4.9	WBGene00007560	575.261948008595	684.798193783532
C14A6.1	WBGene00007565	588.613459219181	798.151906846936
C14A6.12	WBGene00050955	NA	NA
C14A6.13	WBGene00050956	0.183969772723812	0.342664010824802
C14A6.2	WBGene00007566	1.01131242972457	1.49027526330194
C14A6.3	WBGene00007567	0.49849636624382	1.32022191180992
C14A6.5	WBGene00007569	0.183970240685272	0.42007876259317
C14A6.6	WBGene00007570	0.498205116795859	0.479161779863611
C14A6.7	WBGene00007571	NA	NA
C14A6.8	WBGene00007572	NA	NA
C14B1.1	WBGene00003962	6078.23354190749	6558.31046255768
C14B1.10	WBGene00007581	296.142562611565	364.529380339538
C14B1.12	WBGene00184990	23.4867954618045	30.1102283956054
C14B1.2	WBGene00007573	44.5029743116765	38.861676761515
C14B1.3	WBGene00007574	275.773644285644	345.576624475937
C14B1.4	WBGene00006474	537.8542370767	560.422681853586
C14B1.5	WBGene00007576	177.43453848542	226.05077861954
C14B1.6	WBGene00007577	194.0030137802	240.259939120758
C14B1.7	WBGene00007578	109.09700825071	140.554262879681
C14B1.8	WBGene00007579	79.0601809512786	89.0337832185492
C14B1.9	WBGene00007580	44.3540985799823	52.4616094523539
C14B4.2	WBGene00007583	556.659805363021	610.383606848809
C14B9.1	WBGene00002011	1451.14902687117	1819.01519567629
C14B9.10	WBGene00015755	2798.16819675561	2091.9811111079
C14B9.2	WBGene00015752	3214.82415753077	3547.26195478127
C14B9.3	WBGene00015753	75.114211749397	123.189764713135
C14B9.4	WBGene00004042	573.886589374	817.600717822397
C14B9.6	WBGene00001565	859.640244120286	1295.01749546239
C14B9.7	WBGene00004433	30308.5078940306	30457.85251733
C14B9.8	WBGene00015754	580.666990166251	737.607349813766
C14C10.1	WBGene00007584	0.497653428921454	0.263455091773878
C14C10.2	WBGene00007585	51.6211825238134	61.6325974966914
C14C10.3	WBGene00007586	1090.96553152235	1650.76816971047
C14C10.4	WBGene00007587	1329.76059150056	1864.53720025755
C14C10.5	WBGene00007588	2545.41437493861	3678.48602347347
C14C10.6	WBGene00007589	29.4434475150414	34.0773660483228
C14C10.7	WBGene00007590	41.6076254740412	46.5599299974377
C14C11.1	WBGene00015765	1.01049958357275	1.18059798600357
C14C11.2	WBGene00015766	21.9193945874763	28.5491162081647
C14C11.3	WBGene00015767	593.667241076924	677.372562982339
C14C11.4	WBGene00015768	94.9940477295215	82.9328929317194
C14C11.5	WBGene00006008	4.00958630755809	5.74631074170332
C14C11.6	WBGene00003507	92.1301417586808	92.8667329577463
C14C11.7	WBGene00015769	303.062995106031	258.316415548754
C14C11.8	WBGene00004104	758.079923001414	1666.46721786266
C14C6.1	WBGene00005898	0.506034865095547	0.263455107473783
C14C6.10	WBGene00005585	0.497965459816234	0.863777368925375
C14C6.12	WBGene00015763	12.417895101937	14.2429758167268
C14C6.13	WBGene00015764	NA	NA
C14C6.2	WBGene00015756	652.345462322617	543.351834647425
C14C6.3	WBGene00015757	4.48411585499227	2.40863601796093
C14C6.4	WBGene00015758	88.6116096620078	28.3100658682628
C14C6.5	WBGene00015759	4872.9730799754	1200.16651902269
C14C6.6	WBGene00015760	3.00058870381618	1.327164498371
C14C6.7	WBGene00015761	2.00040908238754	0.676294901178042
C14C6.8	WBGene00015762	2.00026037648048	1.93451300039315
C14C6.9	WBGene00005899	0.183969168805813	0.263454156327543
C14E2.1	WBGene00015770	NA	NA
C14E2.2	WBGene00015771	0.497653428921453	0.263455091773878
C14E2.3	WBGene00015772	NA	NA
C14E2.4	WBGene00015773	0.183969168805813	0.263454156327543
C14E2.5	WBGene00015774	0.183969772723812	0.342664010824801
C14E2.6	WBGene00015775	0.183967072077803	1.6647519331809
C14E2.7	WBGene00044562	3.52535023355356	2.94351518912657
C14F11.1	WBGene00015778	4731.13659900975	4884.83104171203
C14F11.2	WBGene00015779	422.215285130663	510.943064435458
C14F11.3	WBGene00001803	93.3537440545485	102.525479288424
C14F11.4	WBGene00015780	16.0164433155474	3.13832149641047
C14F11.5	WBGene00002024	1071.22644244485	670.901988648781
C14F11.6	WBGene00015781	727.402080327989	934.181165180875
C14F11.7	WBGene00015782	3.48175685609109	1.46314779093687
C14F5.1	WBGene00015776	404.032131877978	547.119917159876
C14F5.2	WBGene00006980	17.46121183046	34.1333026910565
C14F5.3	WBGene00006588	1881.75921062348	3084.38074696732
C14F5.4	WBGene00015777	147.319123335836	160.672655195063
C14F5.5	WBGene00004774	166.811948964503	217.712053367195
C14H10.1	WBGene00007591	932.482935121659	1118.93816506323
C14H10.2	WBGene00007592	663.860352238553	952.16074121016
C14H10.3	WBGene00007593	1037.57583016396	1416.39055626266
C14H10.4	WBGene00006135	NA	NA
C15A11.1	WBGene00000612	NA	NA
C15A11.2	WBGene00007597	4.49701151507944	7.25383677905797
